name,row,ciclo,anio,calendario,clave_plantel,cve_programa,aspirantes_h,aspirantes_m,aspirantes_nb,aspirantes_t,admitidos_h,admitidos_m,admitidos_nb,admitidos_t,no_admitidos_h,no_admitidos_m,no_admitidos_nb,no_admitidos_t,por_admision,cupo,puntaje_minimo
2019A 18 14MMS0615F BGC,18,2018-2019,2019,A,14MMS0615F,BGC,,,,1196,,,,400,,,,796,33.44,,159.557
2019A 19 14MMS0630Y BGC,19,2018-2019,2019,A,14MMS0630Y,BGC,,,,754,,,,360,,,,394,47.75,,145.031
2019A 20 14MMS0641D BGC,20,2018-2019,2019,A,14MMS0641D,BGC,,,,119,,,,90,,,,29,75.63,,133.875
2019A 21 14MMS0631X BGC,21,2018-2019,2019,A,14MMS0631X,BGC,,,,676,,,,560,,,,116,82.84,,136.563
2019A 22 14MMS0636S BGC,22,2018-2019,2019,A,14MMS0636S,BGC,,,,419,,,,419,,,,0,100.00,,118.227
2019A 23 14MMS0752I BGC,23,2018-2019,2019,A,14MMS0752I,BGC,,,,619,,,,270,,,,349,43.62,,148.719
2019A 24 14MMS0752I 3061300004,24,2018-2019,2019,A,14MMS0752I,3061300004,,,,147,,,,90,,,,57,61.22,,142.543
2019A 25 14MMS0752I 3000000001,25,2018-2019,2019,A,14MMS0752I,3000000001,,,,144,,,,90,,,,54,62.50,,141.361
2019A 26 14MMS0753H BGC,26,2018-2019,2019,A,14MMS0753H,BGC,,,,803,,,,450,,,,353,56.04,,140.167
2019A 27 14MMS0757D BGC,27,2018-2019,2019,A,14MMS0757D,BGC,,,,750,,,,450,,,,300,60.00,,139.954
2019A 28 14MMS0756E BGC,28,2018-2019,2019,A,14MMS0756E,BGC,,,,772,,,,450,,,,322,58.29,,142.612
2019A 29 14MMS0776S 2071200002,29,2018-2019,2019,A,14MMS0776S,2071200002,,,,75,,,,45,,,,30,60.00,,136.954
2019A 30 14MMS0776S 2071100002,30,2018-2019,2019,A,14MMS0776S,2071100002,,,,106,,,,90,,,,16,84.91,,130.217
2019A 31 14MMS0776S 2072400003,31,2018-2019,2019,A,14MMS0776S,2072400003,,,,62,,,,45,,,,17,72.58,,135.082
2019A 32 14MMS0776S 2072300001,32,2018-2019,2019,A,14MMS0776S,2072300001,,,,47,,,,47,,,,0,100.00,,124.374
2019A 33 14MMS0776S 2071400003,33,2018-2019,2019,A,14MMS0776S,2071400003,,,,110,,,,90,,,,20,81.82,,140.072
2019A 34 14MMS0776S 2062200013,34,2018-2019,2019,A,14MMS0776S,2062200013,,,,283,,,,90,,,,193,31.80,,152.578
2019A 35 14MMS0776S 2072100002,35,2018-2019,2019,A,14MMS0776S,2072100002,,,,174,,,,90,,,,84,51.72,,144.069
2019A 36 14MMS0799C 3042000001,36,2018-2019,2019,A,14MMS0799C,3042000001,,,,102,,,,102,,,,0,100.00,,124.34
2019A 37 14MMS0799C 3041100005,37,2018-2019,2019,A,14MMS0799C,3041100005,,,,134,,,,80,,,,54,59.70,,145.69
2019A 38 14MMS0799C 2051200001,38,2018-2019,2019,A,14MMS0799C,2051200001,,,,129,,,,80,,,,49,62.02,,142.919
2019A 39 14MMS0799C 2071200011,39,2018-2019,2019,A,14MMS0799C,2071200011,,,,35,,,,35,,,,0,100.00,,120.216
2019A 40 14MMS0799C 2062200007,40,2018-2019,2019,A,14MMS0799C,2062200007,,,,78,,,,78,,,,0,100.00,,121.219
2019A 41 14MMS0799C 2072000001,41,2018-2019,2019,A,14MMS0799C,2072000001,,,,0,,,,0,,,,0,0.00,,0
2019A 42 14MMS0799C 2062100003,42,2018-2019,2019,A,14MMS0799C,2062100003,,,,0,,,,0,,,,0,0.00,,0
2019A 43 14MMS0645Z BGC,43,2018-2019,2019,A,14MMS0645Z,BGC,,,,1198,,,,504,,,,694,42.07,,148.327
2019A 44 14MMS0645Z 3042100026,44,2018-2019,2019,A,14MMS0645Z,3042100026,,,,159,,,,40,,,,119,25.16,,152.821
2019A 45 14MMS0645Z 3021700001,45,2018-2019,2019,A,14MMS0645Z,3021700001,,,,103,,,,40,,,,63,38.83,,142.691
2019A 46 14MMS0623O BGC,46,2018-2019,2019,A,14MMS0623O,BGC,,,,1287,,,,540,,,,747,41.96,,146.313
2019A 47 14MMS0614G BGC,47,2018-2019,2019,A,14MMS0614G,BGC,,,,1343,,,,495,,,,848,36.86,,156.002
2019A 48 14MMS0614G 3101600003,48,2018-2019,2019,A,14MMS0614G,3101600003,,,,130,,,,100,,,,30,76.92,,140.102
2019A 49 14MMS0762P BGC,49,2018-2019,2019,A,14MMS0762P,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 50 14MMS0761Q BGC,50,2018-2019,2019,A,14MMS0761Q,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 51 14MMS0643B BGC,51,2018-2019,2019,A,14MMS0643B,BGC,,,,133,,,,133,,,,0,100.00,,119.979
2019A 52 14MMS0727J BGC,52,2018-2019,2019,A,14MMS0727J,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 53 14MMS0717C BGC,53,2018-2019,2019,A,14MMS0717C,BGC,,,,26,,,,26,,,,0,100.00,,115.464
2019A 54 14MMS0717C 3042000001,54,2018-2019,2019,A,14MMS0717C,3042000001,,,,0,,,,0,,,,0,0.00,,0
2019A 55 14MMS0718B BGC,55,2018-2019,2019,A,14MMS0718B,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 56 14MMS0718B 3042000001,56,2018-2019,2019,A,14MMS0718B,3042000001,,,,0,,,,0,,,,0,0.00,,0
2019A 57 14MMS0718B 3101600003,57,2018-2019,2019,A,14MMS0718B,3101600003,,,,0,,,,0,,,,0,0.00,,0
2019A 58 14MMS0741C BGC,58,2018-2019,2019,A,14MMS0741C,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 59 14MMS0617D BGC,59,2018-2019,2019,A,14MMS0617D,BGC,,,,172,,,,80,,,,92,46.51,,142.382
2019A 60 14MMS0662Q BGC,60,2018-2019,2019,A,14MMS0662Q,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 61 14MMS0663P BGC,61,2018-2019,2019,A,14MMS0663P,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 62 14MMS0664O BGC,62,2018-2019,2019,A,14MMS0664O,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 63 14MMS0665N BGC,63,2018-2019,2019,A,14MMS0665N,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 64 14MMS0619B BGC,64,2018-2019,2019,A,14MMS0619B,BGC,,,,215,,,,180,,,,35,83.72,,133.337
2019A 65 14MMS0666M BGC,65,2018-2019,2019,A,14MMS0666M,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 66 14MMS0667L BGC,66,2018-2019,2019,A,14MMS0667L,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 67 14MMS0728I BGC,67,2018-2019,2019,A,14MMS0728I,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 68 14MMS0618C BGC,68,2018-2019,2019,A,14MMS0618C,BGC,,,,206,,,,206,,,,0,100.00,,117.739
2019A 69 14MMS0668K BGC,69,2018-2019,2019,A,14MMS0668K,BGC,,,,65,,,,65,,,,0,100.00,,118.172
2019A 70 14MMS0747X BGC,70,2018-2019,2019,A,14MMS0747X,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 71 14MMS0750K BGC,71,2018-2019,2019,A,14MMS0750K,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 72 14MMS0621Q BGC,72,2018-2019,2019,A,14MMS0621Q,BGC,,,,378,,,,280,,,,98,74.07,,138.124
2019A 73 14MMS0622P BGC,73,2018-2019,2019,A,14MMS0622P,BGC,,,,56,,,,56,,,,0,100.00,,120.468
2019A 74 14MMS0737Q BGC,74,2018-2019,2019,A,14MMS0737Q,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 75 14MMS0732V BGC,75,2018-2019,2019,A,14MMS0732V,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 76 14MMS0733U BGC,76,2018-2019,2019,A,14MMS0733U,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 77 14MMS0674V BGC,77,2018-2019,2019,A,14MMS0674V,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 78 14MMS0734T BGC,78,2018-2019,2019,A,14MMS0734T,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 79 14MMS0675U BGC,79,2018-2019,2019,A,14MMS0675U,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 80 14MMS0676T BGC,80,2018-2019,2019,A,14MMS0676T,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 81 14MMS0735S BGC,81,2018-2019,2019,A,14MMS0735S,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 82 14MMS0736R BGC,82,2018-2019,2019,A,14MMS0736R,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 83 14MMS0677S BGC,83,2018-2019,2019,A,14MMS0677S,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 84 14MMS0651K BGC,84,2018-2019,2019,A,14MMS0651K,BGC,,,,296,,,,180,,,,116,60.81,,146.004
2019A 85 14MMS0651K 3101600003,85,2018-2019,2019,A,14MMS0651K,3101600003,,,,50,,,,50,,,,0,100.00,,120.038
2019A 86 14MMS0798D BGC,86,2018-2019,2019,A,14MMS0798D,BGC,,,,119,,,,90,,,,29,75.63,,133.34
2019A 87 14MMS0698E BGC,87,2018-2019,2019,A,14MMS0698E,BGC,,,,42,,,,42,,,,0,100.00,,112.666
2019A 88 14MMS0624N BGC,88,2018-2019,2019,A,14MMS0624N,BGC,,,,63,,,,63,,,,0,100.00,,122.43
2019A 89 14MMS0682D BGC,89,2018-2019,2019,A,14MMS0682D,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 90 14MMS0683C BGC,90,2018-2019,2019,A,14MMS0683C,BGC,,,,25,,,,25,,,,0,100.00,,119.495
2019A 91 14MMS0626L BGC,91,2018-2019,2019,A,14MMS0626L,BGC,,,,332,,,,332,,,,0,100.00,,117.412
2019A 92 14MMS0758C BGC,92,2018-2019,2019,A,14MMS0758C,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 93 14MMS0680F BGC,93,2018-2019,2019,A,14MMS0680F,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 94 14MMS0681E BGC,94,2018-2019,2019,A,14MMS0681E,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 95 14MMS0707W BGC,95,2018-2019,2019,A,14MMS0707W,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 96 14MMS0625M BGC,96,2018-2019,2019,A,14MMS0625M,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 97 14MMS0738P BGC,97,2018-2019,2019,A,14MMS0738P,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 98 14MMS0684B BGC,98,2018-2019,2019,A,14MMS0684B,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 99 14MMS0687Z BGC,99,2018-2019,2019,A,14MMS0687Z,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 100 14MMS0688Y BGC,100,2018-2019,2019,A,14MMS0688Y,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 101 14MMS0652J BGC,101,2018-2019,2019,A,14MMS0652J,BGC,,,,37,,,,37,,,,0,100.00,,117.313
2019A 102 14MMS0637R BGC,102,2018-2019,2019,A,14MMS0637R,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 103 14MMS0760R BGC,103,2018-2019,2019,A,14MMS0760R,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 104 14MMS0671Y BGC,104,2018-2019,2019,A,14MMS0671Y,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 105 14MMS0673W BGC,105,2018-2019,2019,A,14MMS0673W,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 106 14MMS0731W BGC,106,2018-2019,2019,A,14MMS0731W,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 107 14MMS0654H BGC,107,2018-2019,2019,A,14MMS0654H,BGC,,,,506,,,,270,,,,236,53.36,,146.708
2019A 108 14MMS0616E BGC,108,2018-2019,2019,A,14MMS0616E,BGC,,,,15,,,,15,,,,0,100.00,,116.488
2019A 109 14MMS0616E 3081100003,109,2018-2019,2019,A,14MMS0616E,3081100003,,,,79,,,,79,,,,0,100.00,,119.564
2019A 110 14MMS0616E 2092100004,110,2018-2019,2019,A,14MMS0616E,2092100004,,,,178,,,,178,,,,0,100.00,,117.959
2019A 111 14MMS0616E 2071100002,111,2018-2019,2019,A,14MMS0616E,2071100002,,,,22,,,,22,,,,0,100.00,,118.91
2019A 112 14MMS0616E 2071400001,112,2018-2019,2019,A,14MMS0616E,2071400001,,,,45,,,,45,,,,0,100.00,,126.31
2019A 113 14MMS0639P BGC,113,2018-2019,2019,A,14MMS0639P,BGC,,,,58,,,,58,,,,0,100.00,,119.536
2019A 114 14MMS0827I BGC,114,2018-2019,2019,A,14MMS0827I,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 115 14MMS0699D BGC,115,2018-2019,2019,A,14MMS0699D,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 116 14MMS0699D 3081100003,116,2018-2019,2019,A,14MMS0699D,3081100003,,,,0,,,,0,,,,0,0.00,,0
2019A 117 14MMS0748W BGC,117,2018-2019,2019,A,14MMS0748W,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 118 14MMS0748W 3081100003,118,2018-2019,2019,A,14MMS0748W,3081100003,,,,0,,,,0,,,,0,0.00,,0
2019A 119 14MMS0642C BGC,119,2018-2019,2019,A,14MMS0642C,BGC,,,,81,,,,81,,,,0,100.00,,119.34
2019A 120 14MMS0726K BGC,120,2018-2019,2019,A,14MMS0726K,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 121 14MMS0661R BGC,121,2018-2019,2019,A,14MMS0661R,BGC,,,,22,,,,22,,,,0,100.00,,116.488
2019A 122 14MMS0685A BGC,122,2018-2019,2019,A,14MMS0685A,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 123 14MMS0686Z BGC,123,2018-2019,2019,A,14MMS0686Z,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 124 14MMS0705Y BGC,124,2018-2019,2019,A,14MMS0705Y,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 125 14MMS0693J BGC,125,2018-2019,2019,A,14MMS0693J,BGC,,,,33,,,,33,,,,0,100.00,,119.783
2019A 126 14MMS0653I BGC,126,2018-2019,2019,A,14MMS0653I,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 127 14MMS0678R BGC,127,2018-2019,2019,A,14MMS0678R,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 128 14MMS0691L BGC,128,2018-2019,2019,A,14MMS0691L,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 129 14MMS0692K BGC,129,2018-2019,2019,A,14MMS0692K,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 130 14MMS0635T BGC,130,2018-2019,2019,A,14MMS0635T,BGC,,,,267,,,,267,,,,0,100.00,,116.808
2019A 131 14MMS0628J BGC,131,2018-2019,2019,A,14MMS0628J,BGC,,,,137,,,,137,,,,0,100.00,,117.924
2019A 132 14MMS0764N BGC,132,2018-2019,2019,A,14MMS0764N,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 133 14MMS0697F BGC,133,2018-2019,2019,A,14MMS0697F,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 134 14MMS0694I BGC,134,2018-2019,2019,A,14MMS0694I,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 135 14MMS0695H BGC,135,2018-2019,2019,A,14MMS0695H,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 136 14MMS0696G BGC,136,2018-2019,2019,A,14MMS0696G,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 137 14MMS0634U BGC,137,2018-2019,2019,A,14MMS0634U,BGC,,,,417,,,,129,,,,288,30.94,,152.45
2019A 138 14MMS0700C BGC,138,2018-2019,2019,A,14MMS0700C,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 139 14MMS0701B BGC,139,2018-2019,2019,A,14MMS0701B,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 140 14MMS0702A BGC,140,2018-2019,2019,A,14MMS0702A,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 141 14MMS0703Z BGC,141,2018-2019,2019,A,14MMS0703Z,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 142 14MMS0704Z BGC,142,2018-2019,2019,A,14MMS0704Z,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 143 14MMS0818A BGC,143,2018-2019,2019,A,14MMS0818A,BGC,,,,1650,,,,630,,,,1020,38.18,,149.264
2019A 144 14MMS0629I BGC,144,2018-2019,2019,A,14MMS0629I,BGC,,,,105,,,,105,,,,0,100.00,,119.419
2019A 145 14MMS0769I BGC,145,2018-2019,2019,A,14MMS0769I,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 146 14MMS0644A BGC,146,2018-2019,2019,A,14MMS0644A,BGC,,,,70,,,,40,,,,30,57.14,,135.808
2019A 147 14MMS0739O BGC,147,2018-2019,2019,A,14MMS0739O,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 148 14MMS0706X BGC,148,2018-2019,2019,A,14MMS0706X,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 149 14MMS0714F BGC,149,2018-2019,2019,A,14MMS0714F,BGC,,,,69,,,,69,,,,0,100.00,,117.728
2019A 150 14MMS0759B BGC,150,2018-2019,2019,A,14MMS0759B,BGC,,,,881,,,,540,,,,341,61.29,,143.203
2019A 151 14MMS0627K BGC,151,2018-2019,2019,A,14MMS0627K,BGC,,,,55,,,,55,,,,0,100.00,,118.516
2019A 152 14MMS0754G BGC,152,2018-2019,2019,A,14MMS0754G,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 153 14MMS0709U BGC,153,2018-2019,2019,A,14MMS0709U,BGC,,,,24,,,,24,,,,0,100.00,,126.574
2019A 154 14MMS0710J BGC,154,2018-2019,2019,A,14MMS0710J,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 155 14MMS0832U BGC,155,2018-2019,2019,A,14MMS0832U,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 156 14MMS0655G BGC,156,2018-2019,2019,A,14MMS0655G,BGC,,,,72,,,,72,,,,0,100.00,,123.175
2019A 157 14MMS0771X BGC,157,2018-2019,2019,A,14MMS0771X,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 158 14MMS0620R BGC,158,2018-2019,2019,A,14MMS0620R,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 159 14MMS0690M BGC,159,2018-2019,2019,A,14MMS0690M,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 160 14MMS0740D BGC,160,2018-2019,2019,A,14MMS0740D,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 161 14MMS0722O BGC,161,2018-2019,2019,A,14MMS0722O,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 162 14MMS0689X BGC,162,2018-2019,2019,A,14MMS0689X,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 163 14MMS0656F BGC,163,2018-2019,2019,A,14MMS0656F,BGC,,,,35,,,,35,,,,0,100.00,,118.289
2019A 164 14MMS0768J BGC,164,2018-2019,2019,A,14MMS0768J,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 165 14MMS0711I BGC,165,2018-2019,2019,A,14MMS0711I,BGC,,,,20,,,,20,,,,0,100.00,,117.577
2019A 166 14MMS0730X BGC,166,2018-2019,2019,A,14MMS0730X,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 167 14MMS0670Z BGC,167,2018-2019,2019,A,14MMS0670Z,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 168 14MMS0632W BGC,168,2018-2019,2019,A,14MMS0632W,BGC,,,,438,,,,438,,,,0,100.00,,120.031
2019A 169 14MMS0632W 3042100026,169,2018-2019,2019,A,14MMS0632W,3042100026,,,,0,,,,0,,,,0,0.00,,0
2019A 170 14MMS0713G BGC,170,2018-2019,2019,A,14MMS0713G,BGC,,,,63,,,,63,,,,0,100.00,,122.248
2019A 171 14MMS0763O BGC,171,2018-2019,2019,A,14MMS0763O,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 172 14MMS0715E BGC,172,2018-2019,2019,A,14MMS0715E,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 173 14MMS0716D BGC,173,2018-2019,2019,A,14MMS0716D,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 174 14MMS0660S BGC,174,2018-2019,2019,A,14MMS0660S,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 175 14MMS0660S 3042000001,175,2018-2019,2019,A,14MMS0660S,3042000001,,,,0,,,,0,,,,0,0.00,,0
2019A 176 14MMS0660S 3101600003,176,2018-2019,2019,A,14MMS0660S,3101600003,,,,0,,,,0,,,,0,0.00,,0
2019A 177 14MMS0743A BGC,177,2018-2019,2019,A,14MMS0743A,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 178 14MMS0719A BGC,178,2018-2019,2019,A,14MMS0719A,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 179 14MMS0742B BGC,179,2018-2019,2019,A,14MMS0742B,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 180 14MMS0720Q BGC,180,2018-2019,2019,A,14MMS0720Q,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 181 14MMS0657E BGC,181,2018-2019,2019,A,14MMS0657E,BGC,,,,711,,,,360,,,,351,50.63,,147.316
2019A 182 14MMS0721P BGC,182,2018-2019,2019,A,14MMS0721P,BGC,,,,214,,,,90,,,,124,42.06,,146.082
2019A 183 14MMS0817B BGC,183,2018-2019,2019,A,14MMS0817B,BGC,,,,37,,,,37,,,,0,100.00,,122.216
2019A 184 14MMS0744Z BGC,184,2018-2019,2019,A,14MMS0744Z,BGC,,,,141,,,,90,,,,51,63.83,,134.866
2019A 185 14MMS0773V BGC,185,2018-2019,2019,A,14MMS0773V,BGC,,,,180,,,,180,,,,0,100.00,,121.405
2019A 186 14MMS0633V BGC,186,2018-2019,2019,A,14MMS0633V,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 187 14MMS0772W BGC,187,2018-2019,2019,A,14MMS0772W,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 188 14MMS0679Q BGC,188,2018-2019,2019,A,14MMS0679Q,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 189 14MMS0723N BGC,189,2018-2019,2019,A,14MMS0723N,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 190 14MMS0712H BGC,190,2018-2019,2019,A,14MMS0712H,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 191 14MMS0669J BGC,191,2018-2019,2019,A,14MMS0669J,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 192 14MMS0672X BGC,192,2018-2019,2019,A,14MMS0672X,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 193 14MMS0708V BGC,193,2018-2019,2019,A,14MMS0708V,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 194 14MMS0767K BGC,194,2018-2019,2019,A,14MMS0767K,BGC,,,,71,,,,71,,,,0,100.00,,119.746
2019A 195 14MMS0659C BGC,195,2018-2019,2019,A,14MMS0659C,BGC,,,,76,,,,76,,,,0,100.00,,123.398
2019A 196 14MMS0659C 3042100026,196,2018-2019,2019,A,14MMS0659C,3042100026,,,,0,,,,0,,,,0,0.00,,0
2019A 197 14MMS0745Z BGC,197,2018-2019,2019,A,14MMS0745Z,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 198 14MMS0755F BGC,198,2018-2019,2019,A,14MMS0755F,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 199 14MMS0746Y BGC,199,2018-2019,2019,A,14MMS0746Y,BGC,,,,50,,,,50,,,,0,100.00,,120.539
2019A 200 14MMS0724M BGC,200,2018-2019,2019,A,14MMS0724M,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 201 14MMS0638Q BGC,201,2018-2019,2019,A,14MMS0638Q,BGC,,,,0,,,,0,,,,0,0.00,,0
2019A 202 14MMS0658D BGC,202,2018-2019,2019,A,14MMS0658D,BGC,,,,108,,,,108,,,,0,100.00,,121.742
2019A 203 14MMS0725L BGC,203,2018-2019,2019,A,14MMS0725L,BGC,,,,20,,,,0,,,,20,0.00,,0
2019A 204 14USU0140A 5073100009,204,2018-2019,2019,A,14USU0140A,5073100009,,,,896,,,,222,,,,674,24.78,222,153.6733
2019A 205 14USU0140A 5021600017,205,2018-2019,2019,A,14USU0140A,5021600017,,,,278,,,,70,,,,208,25.18,70,146.2133
2019A 206 14USU0140A 5021600024,206,2018-2019,2019,A,14USU0140A,5021600024,,,,50,,,,40,,,,10,80.00,40,130.8633
2019A 207 14USU0140A 5071100019,207,2018-2019,2019,A,14USU0140A,5071100019,,,,337,,,,80,,,,257,23.74,80,156.1667
2019A 208 14USU0140A 5021500044,208,2018-2019,2019,A,14USU0140A,5021500044,,,,435,,,,175,,,,260,40.23,175,138.5833
