name,row,ciclo,entidad_universitaria,cve_programa,total
212 PE con matrícula por entidad -45 - 2024-2025 - CUCEI - 5071300009,45,2024-2025,CUCEI,5071300009,1
212 PE con matrícula por entidad -46 - 2024-2025 - CUCEI - 5071300082,46,2024-2025,CUCEI,5071300082,1
212 PE con matrícula por entidad -47 - 2024-2025 - CUCEI - 5071400015,47,2024-2025,CUCEI,5071400015,1
212 PE con matrícula por entidad -48 - 2024-2025 - CUCEI - 5071700019,48,2024-2025,CUCEI,5071700019,1
212 PE con matrícula por entidad -49 - 2024-2025 - CUCEI - 5072100033,49,2024-2025,CUCEI,5072100033,1
212 PE con matrícula por entidad -50 - 2024-2025 - CUCEI - 5073200005,50,2024-2025,CUCEI,5073200005,1
212 PE con matrícula por entidad -51 - 2024-2025 - CUCEI - 5073200035,51,2024-2025,CUCEI,5073200035,1
212 PE con matrícula por entidad -52 - 2024-2025 - CUCEI - 5095400006,52,2024-2025,CUCEI,5095400006,1
212 PE con matrícula por entidad -53 - 2024-2025 - CUCEI - 5102100004,53,2024-2025,CUCEI,5102100004,1
212 PE con matrícula por entidad -54 - 2024-2025 - CUCEI - 7012604029,54,2024-2025,CUCEI,7012604029,1
212 PE con matrícula por entidad -55 - 2024-2025 - CUCEI - 7052100009,55,2024-2025,CUCEI,7052100009,1
212 PE con matrícula por entidad -56 - 2024-2025 - CUCEI - 7052200003,56,2024-2025,CUCEI,7052200003,1
212 PE con matrícula por entidad -57 - 2024-2025 - CUCEI - 7052200006,57,2024-2025,CUCEI,7052200006,1
212 PE con matrícula por entidad -58 - 2024-2025 - CUCEI - 7052200018,58,2024-2025,CUCEI,7052200018,1
212 PE con matrícula por entidad -59 - 2024-2025 - CUCEI - 7052300025,59,2024-2025,CUCEI,7052300025,1
212 PE con matrícula por entidad -60 - 2024-2025 - CUCEI - 7053100007,60,2024-2025,CUCEI,7053100007,1
212 PE con matrícula por entidad -61 - 2024-2025 - CUCEI - 7071200009,61,2024-2025,CUCEI,7071200009,1
212 PE con matrícula por entidad -62 - 2024-2025 - CUCEI - 7071300026,62,2024-2025,CUCEI,7071300026,1
212 PE con matrícula por entidad -63 - 2024-2025 - CUCEI - 7071400012,63,2024-2025,CUCEI,7071400012,1
212 PE con matrícula por entidad -64 - 2024-2025 - CUCEI - 7071500006,64,2024-2025,CUCEI,7071500006,1
212 PE con matrícula por entidad -65 - 2024-2025 - CUCEI - 7071600020,65,2024-2025,CUCEI,7071600020,1
212 PE con matrícula por entidad -66 - 2024-2025 - CUCEI - 8052100009,66,2024-2025,CUCEI,8052100009,1
212 PE con matrícula por entidad -67 - 2024-2025 - CUCEI - 8052200001,67,2024-2025,CUCEI,8052200001,1
212 PE con matrícula por entidad -68 - 2024-2025 - CUCEI - 8052200009,68,2024-2025,CUCEI,8052200009,1
212 PE con matrícula por entidad -69 - 2024-2025 - CUCEI - 8052200018,69,2024-2025,CUCEI,8052200018,1
212 PE con matrícula por entidad -70 - 2024-2025 - CUCEI - 8071300016,70,2024-2025,CUCEI,8071300016,1
212 PE con matrícula por entidad -71 - 2024-2025 - CUCEI - 8071400003,71,2024-2025,CUCEI,8071400003,1
212 PE con matrícula por entidad -72 - 2024-2025 - CUCSH - 5012603011,72,2024-2025,CUCSH,5012603011,1
212 PE con matrícula por entidad -73 - 2024-2025 - CUCSH - 5012603027,73,2024-2025,CUCSH,5012603027,1
212 PE con matrícula por entidad -74 - 2024-2025 - CUCSH - 5021500119,74,2024-2025,CUCSH,5021500119,1
212 PE con matrícula por entidad -75 - 2024-2025 - CUCSH - 5022300022,75,2024-2025,CUCSH,5022300022,1
212 PE con matrícula por entidad -76 - 2024-2025 - CUCSH - 5022500008,76,2024-2025,CUCSH,5022500008,1
212 PE con matrícula por entidad -77 - 2024-2025 - CUCSH - 5022600002,77,2024-2025,CUCSH,5022600002,1
212 PE con matrícula por entidad -78 - 2024-2025 - CUCSH - 5031200004,78,2024-2025,CUCSH,5031200004,1
212 PE con matrícula por entidad -79 - 2024-2025 - CUCSH - 5031200031,79,2024-2025,CUCSH,5031200031,1
212 PE con matrícula por entidad -80 - 2024-2025 - CUCSH - 5031300010,80,2024-2025,CUCSH,5031300010,1
212 PE con matrícula por entidad -81 - 2024-2025 - CUCSH - 5031300014,81,2024-2025,CUCSH,5031300014,1
212 PE con matrícula por entidad -82 - 2024-2025 - CUCSH - 5031500010,82,2024-2025,CUCSH,5031500010,1
212 PE con matrícula por entidad -83 - 2024-2025 - CUCSH - 5032100027,83,2024-2025,CUCSH,5032100027,1
212 PE con matrícula por entidad -84 - 2024-2025 - CUCSH - 5033100003,84,2024-2025,CUCSH,5033100003,1
212 PE con matrícula por entidad -85 - 2024-2025 - CUCSH - 5033200006,85,2024-2025,CUCSH,5033200006,1
212 PE con matrícula por entidad -86 - 2024-2025 - CUCSH - 5052300015,86,2024-2025,CUCSH,5052300015,1
212 PE con matrícula por entidad -87 - 2024-2025 - CUCSH - 7011200033,87,2024-2025,CUCSH,7011200033,1
212 PE con matrícula por entidad -88 - 2024-2025 - CUCSH - 7012603017,88,2024-2025,CUCSH,7012603017,1
212 PE con matrícula por entidad -89 - 2024-2025 - CUCSH - 7022200011,89,2024-2025,CUCSH,7022200011,1
212 PE con matrícula por entidad -90 - 2024-2025 - CUCSH - 7022200019,90,2024-2025,CUCSH,7022200019,1
212 PE con matrícula por entidad -91 - 2024-2025 - CUCSH - 7022300005,91,2024-2025,CUCSH,7022300005,1
212 PE con matrícula por entidad -92 - 2024-2025 - CUCSH - 7022400002,92,2024-2025,CUCSH,7022400002,1
212 PE con matrícula por entidad -93 - 2024-2025 - CUCSH - 7022500015,93,2024-2025,CUCSH,7022500015,1
212 PE con matrícula por entidad -94 - 2024-2025 - CUCSH - 7022600002,94,2024-2025,CUCSH,7022600002,1
212 PE con matrícula por entidad -95 - 2024-2025 - CUCSH - 7022600008,95,2024-2025,CUCSH,7022600008,1
212 PE con matrícula por entidad -96 - 2024-2025 - CUCSH - 7031000001,96,2024-2025,CUCSH,7031000001,1
212 PE con matrícula por entidad -97 - 2024-2025 - CUCSH - 7031200043,97,2024-2025,CUCSH,7031200043,1
212 PE con matrícula por entidad -98 - 2024-2025 - CUCSH - 7031300005,98,2024-2025,CUCSH,7031300005,1
212 PE con matrícula por entidad -99 - 2024-2025 - CUCSH - 7031300078,99,2024-2025,CUCSH,7031300078,1
212 PE con matrícula por entidad -100 - 2024-2025 - CUCSH - 7032100004,100,2024-2025,CUCSH,7032100004,1
212 PE con matrícula por entidad -101 - 2024-2025 - CUCSH - 7032100049,101,2024-2025,CUCSH,7032100049,1
212 PE con matrícula por entidad -102 - 2024-2025 - CUCSH - 7033100026,102,2024-2025,CUCSH,7033100026,1
212 PE con matrícula por entidad -103 - 2024-2025 - CUCSH - 7073100005,103,2024-2025,CUCSH,7073100005,1
212 PE con matrícula por entidad -104 - 2024-2025 - CUCSH - 8011000006,104,2024-2025,CUCSH,8011000006,1
212 PE con matrícula por entidad -105 - 2024-2025 - CUCSH - 8011500003,105,2024-2025,CUCSH,8011500003,1
212 PE con matrícula por entidad -106 - 2024-2025 - CUCSH - 8022000001,106,2024-2025,CUCSH,8022000001,1
212 PE con matrícula por entidad -107 - 2024-2025 - CUCSH - 8022500004,107,2024-2025,CUCSH,8022500004,1
212 PE con matrícula por entidad -108 - 2024-2025 - CUCSH - 8031000001,108,2024-2025,CUCSH,8031000001,1
212 PE con matrícula por entidad -109 - 2024-2025 - CUCSH - 8031300003,109,2024-2025,CUCSH,8031300003,1
212 PE con matrícula por entidad -110 - 2024-2025 - CUCSH - 8033100009,110,2024-2025,CUCSH,8033100009,1
212 PE con matrícula por entidad -111 - 2024-2025 - CUCSH - 8052300012,111,2024-2025,CUCSH,8052300012,1
212 PE con matrícula por entidad -112 - 2024-2025 - CUCS - 2092100004,112,2024-2025,CUCS,2092100004,1
212 PE con matrícula por entidad -113 - 2024-2025 - CUCS - 4093100005,113,2024-2025,CUCS,4093100005,1
212 PE con matrícula por entidad -114 - 2024-2025 - CUCS - 4094100005,114,2024-2025,CUCS,4094100005,1
212 PE con matrícula por entidad -115 - 2024-2025 - CUCS - 4094100010,115,2024-2025,CUCS,4094100010,1
212 PE con matrícula por entidad -116 - 2024-2025 - CUCS - 4095300010,116,2024-2025,CUCS,4095300010,1
212 PE con matrícula por entidad -117 - 2024-2025 - CUCS - 4103100001,117,2024-2025,CUCS,4103100001,1
212 PE con matrícula por entidad -118 - 2024-2025 - CUCS - 5031100007,118,2024-2025,CUCS,5031100007,1
212 PE con matrícula por entidad -119 - 2024-2025 - CUCS - 5033200024,119,2024-2025,CUCS,5033200024,1
212 PE con matrícula por entidad -120 - 2024-2025 - CUCS - 5091100011,120,2024-2025,CUCS,5091100011,1
212 PE con matrícula por entidad -121 - 2024-2025 - CUCS - 5092100006,121,2024-2025,CUCS,5092100006,1
212 PE con matrícula por entidad -122 - 2024-2025 - CUCS - 5093100002,122,2024-2025,CUCS,5093100002,1
212 PE con matrícula por entidad -123 - 2024-2025 - CUCS - 5094200006,123,2024-2025,CUCS,5094200006,1
212 PE con matrícula por entidad -124 - 2024-2025 - CUCS - 5094300009,124,2024-2025,CUCS,5094300009,1
212 PE con matrícula por entidad -125 - 2024-2025 - CUCS - 5101100015,125,2024-2025,CUCS,5101100015,1
212 PE con matrícula por entidad -126 - 2024-2025 - CUCS - 6091301004,126,2024-2025,CUCS,6091301004,1
212 PE con matrícula por entidad -127 - 2024-2025 - CUCS - 6091301005,127,2024-2025,CUCS,6091301005,1
212 PE con matrícula por entidad -128 - 2024-2025 - CUCS - 6091301008,128,2024-2025,CUCS,6091301008,1
212 PE con matrícula por entidad -129 - 2024-2025 - CUCS - 6091302001,129,2024-2025,CUCS,6091302001,1
212 PE con matrícula por entidad -130 - 2024-2025 - CUCS - 6091304001,130,2024-2025,CUCS,6091304001,1
212 PE con matrícula por entidad -131 - 2024-2025 - CUCS - 6091304018,131,2024-2025,CUCS,6091304018,1
212 PE con matrícula por entidad -132 - 2024-2025 - CUCS - 6091305002,132,2024-2025,CUCS,6091305002,1
212 PE con matrícula por entidad -133 - 2024-2025 - CUCS - 6091306001,133,2024-2025,CUCS,6091306001,1
212 PE con matrícula por entidad -134 - 2024-2025 - CUCS - 6091307001,134,2024-2025,CUCS,6091307001,1
212 PE con matrícula por entidad -135 - 2024-2025 - CUCS - 6091308001,135,2024-2025,CUCS,6091308001,1
212 PE con matrícula por entidad -136 - 2024-2025 - CUCS - 6091309002,136,2024-2025,CUCS,6091309002,1
212 PE con matrícula por entidad -137 - 2024-2025 - CUCS - 6091310001,137,2024-2025,CUCS,6091310001,1
212 PE con matrícula por entidad -138 - 2024-2025 - CUCS - 6091310002,138,2024-2025,CUCS,6091310002,1
212 PE con matrícula por entidad -139 - 2024-2025 - CUCS - 6091311001,139,2024-2025,CUCS,6091311001,1
212 PE con matrícula por entidad -140 - 2024-2025 - CUCS - 6091312001,140,2024-2025,CUCS,6091312001,1
212 PE con matrícula por entidad -141 - 2024-2025 - CUCS - 6091313001,141,2024-2025,CUCS,6091313001,1
212 PE con matrícula por entidad -142 - 2024-2025 - CUCS - 6091313004,142,2024-2025,CUCS,6091313004,1
212 PE con matrícula por entidad -143 - 2024-2025 - CUCS - 6091313008,143,2024-2025,CUCS,6091313008,1
212 PE con matrícula por entidad -144 - 2024-2025 - CUCS - 6091314001,144,2024-2025,CUCS,6091314001,1
212 PE con matrícula por entidad -145 - 2024-2025 - CUCS - 6091315001,145,2024-2025,CUCS,6091315001,1
212 PE con matrícula por entidad -146 - 2024-2025 - CUCS - 6091316002,146,2024-2025,CUCS,6091316002,1
212 PE con matrícula por entidad -147 - 2024-2025 - CUCS - 6091316004,147,2024-2025,CUCS,6091316004,1
212 PE con matrícula por entidad -148 - 2024-2025 - CUCS - 6091316007,148,2024-2025,CUCS,6091316007,1
212 PE con matrícula por entidad -149 - 2024-2025 - CUCS - 6091317001,149,2024-2025,CUCS,6091317001,1
212 PE con matrícula por entidad -150 - 2024-2025 - CUCS - 6091318001,150,2024-2025,CUCS,6091318001,1
212 PE con matrícula por entidad -151 - 2024-2025 - CUCS - 6091318002,151,2024-2025,CUCS,6091318002,1
212 PE con matrícula por entidad -152 - 2024-2025 - CUCS - 6091319001,152,2024-2025,CUCS,6091319001,1
212 PE con matrícula por entidad -153 - 2024-2025 - CUCS - 6091321003,153,2024-2025,CUCS,6091321003,1
212 PE con matrícula por entidad -154 - 2024-2025 - CUCS - 6091322003,154,2024-2025,CUCS,6091322003,1
212 PE con matrícula por entidad -155 - 2024-2025 - CUCS - 6091323001,155,2024-2025,CUCS,6091323001,1
212 PE con matrícula por entidad -156 - 2024-2025 - CUCS - 6091325002,156,2024-2025,CUCS,6091325002,1
212 PE con matrícula por entidad -157 - 2024-2025 - CUCS - 6091326001,157,2024-2025,CUCS,6091326001,1
212 PE con matrícula por entidad -158 - 2024-2025 - CUCS - 6091327002,158,2024-2025,CUCS,6091327002,1
212 PE con matrícula por entidad -159 - 2024-2025 - CUCS - 6091329001,159,2024-2025,CUCS,6091329001,1
212 PE con matrícula por entidad -160 - 2024-2025 - CUCS - 6091331003,160,2024-2025,CUCS,6091331003,1
212 PE con matrícula por entidad -161 - 2024-2025 - CUCS - 6091332001,161,2024-2025,CUCS,6091332001,1
212 PE con matrícula por entidad -162 - 2024-2025 - CUCS - 6091334001,162,2024-2025,CUCS,6091334001,1
212 PE con matrícula por entidad -163 - 2024-2025 - CUCS - 6091335001,163,2024-2025,CUCS,6091335001,1
212 PE con matrícula por entidad -164 - 2024-2025 - CUCS - 6091335003,164,2024-2025,CUCS,6091335003,1
212 PE con matrícula por entidad -165 - 2024-2025 - CUCS - 6091336001,165,2024-2025,CUCS,6091336001,1
212 PE con matrícula por entidad -166 - 2024-2025 - CUCS - 6091336005,166,2024-2025,CUCS,6091336005,1
212 PE con matrícula por entidad -167 - 2024-2025 - CUCS - 6091336009,167,2024-2025,CUCS,6091336009,1
212 PE con matrícula por entidad -168 - 2024-2025 - CUCS - 6091336013,168,2024-2025,CUCS,6091336013,1
212 PE con matrícula por entidad -169 - 2024-2025 - CUCS - 6091337005,169,2024-2025,CUCS,6091337005,1
212 PE con matrícula por entidad -170 - 2024-2025 - CUCS - 6091338003,170,2024-2025,CUCS,6091338003,1
212 PE con matrícula por entidad -171 - 2024-2025 - CUCS - 6091339001,171,2024-2025,CUCS,6091339001,1
212 PE con matrícula por entidad -172 - 2024-2025 - CUCS - 6091340001,172,2024-2025,CUCS,6091340001,1
212 PE con matrícula por entidad -173 - 2024-2025 - CUCS - 6091340004,173,2024-2025,CUCS,6091340004,1
212 PE con matrícula por entidad -174 - 2024-2025 - CUCS - 6091341001,174,2024-2025,CUCS,6091341001,1
212 PE con matrícula por entidad -175 - 2024-2025 - CUCS - 6091342012,175,2024-2025,CUCS,6091342012,1
212 PE con matrícula por entidad -176 - 2024-2025 - CUCS - 6091343001,176,2024-2025,CUCS,6091343001,1
212 PE con matrícula por entidad -177 - 2024-2025 - CUCS - 6091344001,177,2024-2025,CUCS,6091344001,1
212 PE con matrícula por entidad -178 - 2024-2025 - CUCS - 6091344002,178,2024-2025,CUCS,6091344002,1
212 PE con matrícula por entidad -179 - 2024-2025 - CUCS - 6091345005,179,2024-2025,CUCS,6091345005,1
212 PE con matrícula por entidad -180 - 2024-2025 - CUCS - 6091345008,180,2024-2025,CUCS,6091345008,1
212 PE con matrícula por entidad -181 - 2024-2025 - CUCS - 6092202002,181,2024-2025,CUCS,6092202002,1
212 PE con matrícula por entidad -182 - 2024-2025 - CUCS - 6092206002,182,2024-2025,CUCS,6092206002,1
212 PE con matrícula por entidad -183 - 2024-2025 - CUCS - 6092207003,183,2024-2025,CUCS,6092207003,1
212 PE con matrícula por entidad -184 - 2024-2025 - CUCS - 6093201002,184,2024-2025,CUCS,6093201002,1
212 PE con matrícula por entidad -185 - 2024-2025 - CUCS - 6093201005,185,2024-2025,CUCS,6093201005,1
212 PE con matrícula por entidad -186 - 2024-2025 - CUCS - 6093202001,186,2024-2025,CUCS,6093202001,1
212 PE con matrícula por entidad -187 - 2024-2025 - CUCS - 6093203005,187,2024-2025,CUCS,6093203005,1
212 PE con matrícula por entidad -188 - 2024-2025 - CUCS - 6093204001,188,2024-2025,CUCS,6093204001,1
212 PE con matrícula por entidad -189 - 2024-2025 - CUCS - 6093205004,189,2024-2025,CUCS,6093205004,1
212 PE con matrícula por entidad -190 - 2024-2025 - CUCS - 6093206003,190,2024-2025,CUCS,6093206003,1
212 PE con matrícula por entidad -191 - 2024-2025 - CUCS - 6095600002,191,2024-2025,CUCS,6095600002,1
212 PE con matrícula por entidad -192 - 2024-2025 - CUCS - 7012601008,192,2024-2025,CUCS,7012601008,1
212 PE con matrícula por entidad -193 - 2024-2025 - CUCS - 7031100001,193,2024-2025,CUCS,7031100001,1
212 PE con matrícula por entidad -194 - 2024-2025 - CUCS - 7031100043,194,2024-2025,CUCS,7031100043,1
212 PE con matrícula por entidad -195 - 2024-2025 - CUCS - 7031100057,195,2024-2025,CUCS,7031100057,1
212 PE con matrícula por entidad -196 - 2024-2025 - CUCS - 7031100103,196,2024-2025,CUCS,7031100103,1
212 PE con matrícula por entidad -197 - 2024-2025 - CUCS - 7031100188,197,2024-2025,CUCS,7031100188,1
212 PE con matrícula por entidad -198 - 2024-2025 - CUCS - 7031500022,198,2024-2025,CUCS,7031500022,1
212 PE con matrícula por entidad -199 - 2024-2025 - CUCS - 7091316004,199,2024-2025,CUCS,7091316004,1
212 PE con matrícula por entidad -200 - 2024-2025 - CUCS - 7091325001,200,2024-2025,CUCS,7091325001,1
212 PE con matrícula por entidad -201 - 2024-2025 - CUCS - 7091345002,201,2024-2025,CUCS,7091345002,1
212 PE con matrícula por entidad -202 - 2024-2025 - CUCS - 7093207003,202,2024-2025,CUCS,7093207003,1
212 PE con matrícula por entidad -203 - 2024-2025 - CUCS - 7095600030,203,2024-2025,CUCS,7095600030,1
212 PE con matrícula por entidad -204 - 2024-2025 - CUCS - 8031100011,204,2024-2025,CUCS,8031100011,1
212 PE con matrícula por entidad -205 - 2024-2025 - CUCS - 8051100012,205,2024-2025,CUCS,8051100012,1
212 PE con matrícula por entidad -206 - 2024-2025 - CUCS - 8051200017,206,2024-2025,CUCS,8051200017,1
212 PE con matrícula por entidad -207 - 2024-2025 - CUCS - 8051200020,207,2024-2025,CUCS,8051200020,1
212 PE con matrícula por entidad -208 - 2024-2025 - CUCS - 8072100013,208,2024-2025,CUCS,8072100013,1
212 PE con matrícula por entidad -209 - 2024-2025 - CUCS - 8091100003,209,2024-2025,CUCS,8091100003,1
212 PE con matrícula por entidad -210 - 2024-2025 - CUCS - 8095000001,210,2024-2025,CUCS,8095000001,1
212 PE con matrícula por entidad -211 - 2024-2025 - CUCS - 8095200003,211,2024-2025,CUCS,8095200003,1
212 PE con matrícula por entidad -212 - 2024-2025 - CUCS - 8095600001,212,2024-2025,CUCS,8095600001,1
212 PE con matrícula por entidad -213 - 2024-2025 - CUAAD - 2021300033,213,2024-2025,CUAAD,2021300033,1
212 PE con matrícula por entidad -214 - 2024-2025 - CUAAD - 5021100004,214,2024-2025,CUAAD,5021100004,1
212 PE con matrícula por entidad -215 - 2024-2025 - CUAAD - 5021200006,215,2024-2025,CUAAD,5021200006,1
212 PE con matrícula por entidad -216 - 2024-2025 - CUAAD - 5021300063,216,2024-2025,CUAAD,5021300063,1
212 PE con matrícula por entidad -217 - 2024-2025 - CUAAD - 5021400012,217,2024-2025,CUAAD,5021400012,1
212 PE con matrícula por entidad -218 - 2024-2025 - CUAAD - 5021500044,218,2024-2025,CUAAD,5021500044,1
212 PE con matrícula por entidad -219 - 2024-2025 - CUAAD - 5021600017,219,2024-2025,CUAAD,5021600017,1
212 PE con matrícula por entidad -220 - 2024-2025 - CUAAD - 5021600024,220,2024-2025,CUAAD,5021600024,1
212 PE con matrícula por entidad -221 - 2024-2025 - CUAAD - 5071100019,221,2024-2025,CUAAD,5071100019,1
212 PE con matrícula por entidad -222 - 2024-2025 - CUAAD - 5073100009,222,2024-2025,CUAAD,5073100009,1
212 PE con matrícula por entidad -223 - 2024-2025 - CUAAD - 5073100024,223,2024-2025,CUAAD,5073100024,1
212 PE con matrícula por entidad -224 - 2024-2025 - CUAAD - 7012602009,224,2024-2025,CUAAD,7012602009,1
212 PE con matrícula por entidad -225 - 2024-2025 - CUAAD - 7021300007,225,2024-2025,CUAAD,7021300007,1
212 PE con matrícula por entidad -226 - 2024-2025 - CUAAD - 7021400005,226,2024-2025,CUAAD,7021400005,1
212 PE con matrícula por entidad -227 - 2024-2025 - CUAAD - 7021600006,227,2024-2025,CUAAD,7021600006,1
212 PE con matrícula por entidad -228 - 2024-2025 - CUAAD - 7021600019,228,2024-2025,CUAAD,7021600019,1
212 PE con matrícula por entidad -229 - 2024-2025 - CUAAD - 7031000012,229,2024-2025,CUAAD,7031000012,1
212 PE con matrícula por entidad -230 - 2024-2025 - CUAAD - 7042500117,230,2024-2025,CUAAD,7042500117,1
212 PE con matrícula por entidad -231 - 2024-2025 - CUAAD - 7073100082,231,2024-2025,CUAAD,7073100082,1
212 PE con matrícula por entidad -232 - 2024-2025 - CUAAD - 7073100088,232,2024-2025,CUAAD,7073100088,1
212 PE con matrícula por entidad -233 - 2024-2025 - CUAAD - 7073100089,233,2024-2025,CUAAD,7073100089,1
212 PE con matrícula por entidad -234 - 2024-2025 - CUAAD - 7103100003,234,2024-2025,CUAAD,7103100003,1
212 PE con matrícula por entidad -235 - 2024-2025 - CUAAD - 8021000010,235,2024-2025,CUAAD,8021000010,1
212 PE con matrícula por entidad -236 - 2024-2025 - CUAAD - 8073100010,236,2024-2025,CUAAD,8073100010,1
212 PE con matrícula por entidad -237 - 2024-2025 - CUCBA - 5041100021,237,2024-2025,CUCBA,5041100021,1
212 PE con matrícula por entidad -238 - 2024-2025 - CUCBA - 5051100003,238,2024-2025,CUCBA,5051100003,1
212 PE con matrícula por entidad -239 - 2024-2025 - CUCBA - 5072100018,239,2024-2025,CUCBA,5072100018,1
212 PE con matrícula por entidad -240 - 2024-2025 - CUCBA - 5081300016,240,2024-2025,CUCBA,5081300016,1
212 PE con matrícula por entidad -241 - 2024-2025 - CUCBA - 5082100001,241,2024-2025,CUCBA,5082100001,1
212 PE con matrícula por entidad -242 - 2024-2025 - CUCBA - 7011000002,242,2024-2025,CUCBA,7011000002,1
212 PE con matrícula por entidad -243 - 2024-2025 - CUCBA - 7031100005,243,2024-2025,CUCBA,7031100005,1
212 PE con matrícula por entidad -244 - 2024-2025 - CUCBA - 7051300013,244,2024-2025,CUCBA,7051300013,1
