name,row,ciclo,entidad_universitaria,cve_programa,total
212 PE con matrícula por entidad -102 - 2019-2020 - CUCSH - 7031000001,102,2019-2020,CUCSH,7031000001,1
212 PE con matrícula por entidad -103 - 2019-2020 - CUCSH - 7031200043,103,2019-2020,CUCSH,7031200043,1
212 PE con matrícula por entidad -104 - 2019-2020 - CUCSH - 7031300005,104,2019-2020,CUCSH,7031300005,1
212 PE con matrícula por entidad -105 - 2019-2020 - CUCSH - 7031300078,105,2019-2020,CUCSH,7031300078,1
212 PE con matrícula por entidad -106 - 2019-2020 - CUCSH - 7032100004,106,2019-2020,CUCSH,7032100004,1
212 PE con matrícula por entidad -107 - 2019-2020 - CUCSH - 7032100049,107,2019-2020,CUCSH,7032100049,1
212 PE con matrícula por entidad -108 - 2019-2020 - CUCSH - 7033100026,108,2019-2020,CUCSH,7033100026,1
212 PE con matrícula por entidad -109 - 2019-2020 - CUCSH - 7073100005,109,2019-2020,CUCSH,7073100005,1
212 PE con matrícula por entidad -110 - 2019-2020 - CUCSH - 8011000006,110,2019-2020,CUCSH,8011000006,1
212 PE con matrícula por entidad -111 - 2019-2020 - CUCSH - 8011500003,111,2019-2020,CUCSH,8011500003,1
212 PE con matrícula por entidad -112 - 2019-2020 - CUCSH - 8022000001,112,2019-2020,CUCSH,8022000001,1
212 PE con matrícula por entidad -113 - 2019-2020 - CUCSH - 8022500004,113,2019-2020,CUCSH,8022500004,1
212 PE con matrícula por entidad -114 - 2019-2020 - CUCSH - 8031000001,114,2019-2020,CUCSH,8031000001,1
212 PE con matrícula por entidad -115 - 2019-2020 - CUCSH - 8031300003,115,2019-2020,CUCSH,8031300003,1
212 PE con matrícula por entidad -116 - 2019-2020 - CUCSH - 8033100009,116,2019-2020,CUCSH,8033100009,1
212 PE con matrícula por entidad -117 - 2019-2020 - CUCSH - 8052300012,117,2019-2020,CUCSH,8052300012,1
212 PE con matrícula por entidad -118 - 2019-2020 - CUCS - 2092100004,118,2019-2020,CUCS,2092100004,1
212 PE con matrícula por entidad -119 - 2019-2020 - CUCS - 4093100005,119,2019-2020,CUCS,4093100005,1
212 PE con matrícula por entidad -120 - 2019-2020 - CUCS - 4094100005,120,2019-2020,CUCS,4094100005,1
212 PE con matrícula por entidad -121 - 2019-2020 - CUCS - 4094100010,121,2019-2020,CUCS,4094100010,1
212 PE con matrícula por entidad -122 - 2019-2020 - CUCS - 4095300010,122,2019-2020,CUCS,4095300010,1
212 PE con matrícula por entidad -123 - 2019-2020 - CUCS - 4103100001,123,2019-2020,CUCS,4103100001,1
212 PE con matrícula por entidad -124 - 2019-2020 - CUCS - 5031100007,124,2019-2020,CUCS,5031100007,1
212 PE con matrícula por entidad -125 - 2019-2020 - CUCS - 5033200024,125,2019-2020,CUCS,5033200024,1
212 PE con matrícula por entidad -126 - 2019-2020 - CUCS - 5091100011,126,2019-2020,CUCS,5091100011,1
212 PE con matrícula por entidad -127 - 2019-2020 - CUCS - 5092100006,127,2019-2020,CUCS,5092100006,1
212 PE con matrícula por entidad -128 - 2019-2020 - CUCS - 5093100002,128,2019-2020,CUCS,5093100002,1
212 PE con matrícula por entidad -129 - 2019-2020 - CUCS - 5094200006,129,2019-2020,CUCS,5094200006,1
212 PE con matrícula por entidad -130 - 2019-2020 - CUCS - 5094300009,130,2019-2020,CUCS,5094300009,1
212 PE con matrícula por entidad -131 - 2019-2020 - CUCS - 5101100015,131,2019-2020,CUCS,5101100015,1
212 PE con matrícula por entidad -132 - 2019-2020 - CUCS - 6051100001,132,2019-2020,CUCS,6051100001,1
212 PE con matrícula por entidad -133 - 2019-2020 - CUCS - 6091301004,133,2019-2020,CUCS,6091301004,1
212 PE con matrícula por entidad -134 - 2019-2020 - CUCS - 6091301005,134,2019-2020,CUCS,6091301005,1
212 PE con matrícula por entidad -135 - 2019-2020 - CUCS - 6091301008,135,2019-2020,CUCS,6091301008,1
212 PE con matrícula por entidad -136 - 2019-2020 - CUCS - 6091302001,136,2019-2020,CUCS,6091302001,1
212 PE con matrícula por entidad -137 - 2019-2020 - CUCS - 6091304001,137,2019-2020,CUCS,6091304001,1
212 PE con matrícula por entidad -138 - 2019-2020 - CUCS - 6091304018,138,2019-2020,CUCS,6091304018,1
212 PE con matrícula por entidad -139 - 2019-2020 - CUCS - 6091305002,139,2019-2020,CUCS,6091305002,1
212 PE con matrícula por entidad -140 - 2019-2020 - CUCS - 6091306001,140,2019-2020,CUCS,6091306001,1
212 PE con matrícula por entidad -141 - 2019-2020 - CUCS - 6091307001,141,2019-2020,CUCS,6091307001,1
212 PE con matrícula por entidad -142 - 2019-2020 - CUCS - 6091308001,142,2019-2020,CUCS,6091308001,1
212 PE con matrícula por entidad -143 - 2019-2020 - CUCS - 6091309002,143,2019-2020,CUCS,6091309002,1
212 PE con matrícula por entidad -144 - 2019-2020 - CUCS - 6091310001,144,2019-2020,CUCS,6091310001,1
212 PE con matrícula por entidad -145 - 2019-2020 - CUCS - 6091310002,145,2019-2020,CUCS,6091310002,1
212 PE con matrícula por entidad -146 - 2019-2020 - CUCS - 6091311001,146,2019-2020,CUCS,6091311001,1
212 PE con matrícula por entidad -147 - 2019-2020 - CUCS - 6091312001,147,2019-2020,CUCS,6091312001,1
212 PE con matrícula por entidad -148 - 2019-2020 - CUCS - 6091313004,148,2019-2020,CUCS,6091313004,1
212 PE con matrícula por entidad -149 - 2019-2020 - CUCS - 6091313008,149,2019-2020,CUCS,6091313008,1
212 PE con matrícula por entidad -150 - 2019-2020 - CUCS - 6091314001,150,2019-2020,CUCS,6091314001,1
212 PE con matrícula por entidad -151 - 2019-2020 - CUCS - 6091315001,151,2019-2020,CUCS,6091315001,1
212 PE con matrícula por entidad -152 - 2019-2020 - CUCS - 6091316002,152,2019-2020,CUCS,6091316002,1
212 PE con matrícula por entidad -153 - 2019-2020 - CUCS - 6091316004,153,2019-2020,CUCS,6091316004,1
212 PE con matrícula por entidad -154 - 2019-2020 - CUCS - 6091316007,154,2019-2020,CUCS,6091316007,1
212 PE con matrícula por entidad -155 - 2019-2020 - CUCS - 6091317001,155,2019-2020,CUCS,6091317001,1
212 PE con matrícula por entidad -156 - 2019-2020 - CUCS - 6091318001,156,2019-2020,CUCS,6091318001,1
212 PE con matrícula por entidad -157 - 2019-2020 - CUCS - 6091318002,157,2019-2020,CUCS,6091318002,1
212 PE con matrícula por entidad -158 - 2019-2020 - CUCS - 6091319001,158,2019-2020,CUCS,6091319001,1
212 PE con matrícula por entidad -159 - 2019-2020 - CUCS - 6091319004,159,2019-2020,CUCS,6091319004,1
212 PE con matrícula por entidad -160 - 2019-2020 - CUCS - 6091321003,160,2019-2020,CUCS,6091321003,1
212 PE con matrícula por entidad -161 - 2019-2020 - CUCS - 6091322003,161,2019-2020,CUCS,6091322003,1
212 PE con matrícula por entidad -162 - 2019-2020 - CUCS - 6091323001,162,2019-2020,CUCS,6091323001,1
212 PE con matrícula por entidad -163 - 2019-2020 - CUCS - 6091325002,163,2019-2020,CUCS,6091325002,1
212 PE con matrícula por entidad -164 - 2019-2020 - CUCS - 6091326001,164,2019-2020,CUCS,6091326001,1
212 PE con matrícula por entidad -165 - 2019-2020 - CUCS - 6091327002,165,2019-2020,CUCS,6091327002,1
212 PE con matrícula por entidad -166 - 2019-2020 - CUCS - 6091329001,166,2019-2020,CUCS,6091329001,1
212 PE con matrícula por entidad -167 - 2019-2020 - CUCS - 6091331003,167,2019-2020,CUCS,6091331003,1
212 PE con matrícula por entidad -168 - 2019-2020 - CUCS - 6091332001,168,2019-2020,CUCS,6091332001,1
212 PE con matrícula por entidad -169 - 2019-2020 - CUCS - 6091334001,169,2019-2020,CUCS,6091334001,1
212 PE con matrícula por entidad -170 - 2019-2020 - CUCS - 6091335001,170,2019-2020,CUCS,6091335001,1
212 PE con matrícula por entidad -171 - 2019-2020 - CUCS - 6091335003,171,2019-2020,CUCS,6091335003,1
212 PE con matrícula por entidad -172 - 2019-2020 - CUCS - 6091336001,172,2019-2020,CUCS,6091336001,1
212 PE con matrícula por entidad -173 - 2019-2020 - CUCS - 6091336005,173,2019-2020,CUCS,6091336005,1
212 PE con matrícula por entidad -174 - 2019-2020 - CUCS - 6091336009,174,2019-2020,CUCS,6091336009,1
212 PE con matrícula por entidad -175 - 2019-2020 - CUCS - 6091336013,175,2019-2020,CUCS,6091336013,1
212 PE con matrícula por entidad -176 - 2019-2020 - CUCS - 6091337005,176,2019-2020,CUCS,6091337005,1
212 PE con matrícula por entidad -177 - 2019-2020 - CUCS - 6091338003,177,2019-2020,CUCS,6091338003,1
212 PE con matrícula por entidad -178 - 2019-2020 - CUCS - 6091339001,178,2019-2020,CUCS,6091339001,1
212 PE con matrícula por entidad -179 - 2019-2020 - CUCS - 6091340001,179,2019-2020,CUCS,6091340001,1
212 PE con matrícula por entidad -180 - 2019-2020 - CUCS - 6091340004,180,2019-2020,CUCS,6091340004,1
212 PE con matrícula por entidad -181 - 2019-2020 - CUCS - 6091341001,181,2019-2020,CUCS,6091341001,1
212 PE con matrícula por entidad -182 - 2019-2020 - CUCS - 6091342012,182,2019-2020,CUCS,6091342012,1
212 PE con matrícula por entidad -183 - 2019-2020 - CUCS - 6091343001,183,2019-2020,CUCS,6091343001,1
212 PE con matrícula por entidad -184 - 2019-2020 - CUCS - 6091344001,184,2019-2020,CUCS,6091344001,1
212 PE con matrícula por entidad -185 - 2019-2020 - CUCS - 6091344002,185,2019-2020,CUCS,6091344002,1
212 PE con matrícula por entidad -186 - 2019-2020 - CUCS - 6091345008,186,2019-2020,CUCS,6091345008,1
212 PE con matrícula por entidad -187 - 2019-2020 - CUCS - 6092202002,187,2019-2020,CUCS,6092202002,1
212 PE con matrícula por entidad -188 - 2019-2020 - CUCS - 6092203006,188,2019-2020,CUCS,6092203006,1
212 PE con matrícula por entidad -189 - 2019-2020 - CUCS - 6092204007,189,2019-2020,CUCS,6092204007,1
212 PE con matrícula por entidad -190 - 2019-2020 - CUCS - 6092206002,190,2019-2020,CUCS,6092206002,1
212 PE con matrícula por entidad -191 - 2019-2020 - CUCS - 6092206010,191,2019-2020,CUCS,6092206010,1
212 PE con matrícula por entidad -192 - 2019-2020 - CUCS - 6092207003,192,2019-2020,CUCS,6092207003,1
212 PE con matrícula por entidad -193 - 2019-2020 - CUCS - 6092208015,193,2019-2020,CUCS,6092208015,1
212 PE con matrícula por entidad -194 - 2019-2020 - CUCS - 6093201005,194,2019-2020,CUCS,6093201005,1
212 PE con matrícula por entidad -195 - 2019-2020 - CUCS - 6093202001,195,2019-2020,CUCS,6093202001,1
212 PE con matrícula por entidad -196 - 2019-2020 - CUCS - 6093203005,196,2019-2020,CUCS,6093203005,1
212 PE con matrícula por entidad -197 - 2019-2020 - CUCS - 6093204001,197,2019-2020,CUCS,6093204001,1
212 PE con matrícula por entidad -198 - 2019-2020 - CUCS - 6093205004,198,2019-2020,CUCS,6093205004,1
212 PE con matrícula por entidad -199 - 2019-2020 - CUCS - 6093206003,199,2019-2020,CUCS,6093206003,1
212 PE con matrícula por entidad -200 - 2019-2020 - CUCS - 6095600002,200,2019-2020,CUCS,6095600002,1
212 PE con matrícula por entidad -201 - 2019-2020 - CUCS - 7012601008,201,2019-2020,CUCS,7012601008,1
212 PE con matrícula por entidad -202 - 2019-2020 - CUCS - 7031100001,202,2019-2020,CUCS,7031100001,1
212 PE con matrícula por entidad -203 - 2019-2020 - CUCS - 7031100043,203,2019-2020,CUCS,7031100043,1
212 PE con matrícula por entidad -204 - 2019-2020 - CUCS - 7031100103,204,2019-2020,CUCS,7031100103,1
212 PE con matrícula por entidad -205 - 2019-2020 - CUCS - 7031100188,205,2019-2020,CUCS,7031100188,1
212 PE con matrícula por entidad -206 - 2019-2020 - CUCS - 7031500022,206,2019-2020,CUCS,7031500022,1
212 PE con matrícula por entidad -207 - 2019-2020 - CUCS - 7042500034,207,2019-2020,CUCS,7042500034,1
212 PE con matrícula por entidad -208 - 2019-2020 - CUCS - 7091316004,208,2019-2020,CUCS,7091316004,1
212 PE con matrícula por entidad -209 - 2019-2020 - CUCS - 7091325001,209,2019-2020,CUCS,7091325001,1
212 PE con matrícula por entidad -210 - 2019-2020 - CUCS - 7091345002,210,2019-2020,CUCS,7091345002,1
212 PE con matrícula por entidad -211 - 2019-2020 - CUCS - 7092208001,211,2019-2020,CUCS,7092208001,1
212 PE con matrícula por entidad -212 - 2019-2020 - CUCS - 7093207003,212,2019-2020,CUCS,7093207003,1
212 PE con matrícula por entidad -213 - 2019-2020 - CUCS - 7095000011,213,2019-2020,CUCS,7095000011,1
212 PE con matrícula por entidad -214 - 2019-2020 - CUCS - 7095600030,214,2019-2020,CUCS,7095600030,1
212 PE con matrícula por entidad -215 - 2019-2020 - CUCS - 8031100011,215,2019-2020,CUCS,8031100011,1
212 PE con matrícula por entidad -216 - 2019-2020 - CUCS - 8051100012,216,2019-2020,CUCS,8051100012,1
212 PE con matrícula por entidad -217 - 2019-2020 - CUCS - 8051200017,217,2019-2020,CUCS,8051200017,1
212 PE con matrícula por entidad -218 - 2019-2020 - CUCS - 8051200020,218,2019-2020,CUCS,8051200020,1
212 PE con matrícula por entidad -219 - 2019-2020 - CUCS - 8072100013,219,2019-2020,CUCS,8072100013,1
212 PE con matrícula por entidad -220 - 2019-2020 - CUCS - 8091100003,220,2019-2020,CUCS,8091100003,1
212 PE con matrícula por entidad -221 - 2019-2020 - CUCS - 8095000001,221,2019-2020,CUCS,8095000001,1
212 PE con matrícula por entidad -222 - 2019-2020 - CUCS - 8095200003,222,2019-2020,CUCS,8095200003,1
212 PE con matrícula por entidad -223 - 2019-2020 - CUCS - 8095600001,223,2019-2020,CUCS,8095600001,1
212 PE con matrícula por entidad -224 - 2019-2020 - CUAAD - 2021300033,224,2019-2020,CUAAD,2021300033,1
212 PE con matrícula por entidad -225 - 2019-2020 - CUAAD - 5021000110,225,2019-2020,CUAAD,5021000110,1
212 PE con matrícula por entidad -226 - 2019-2020 - CUAAD - 5021000114,226,2019-2020,CUAAD,5021000114,1
212 PE con matrícula por entidad -227 - 2019-2020 - CUAAD - 5021200054,227,2019-2020,CUAAD,5021200054,1
212 PE con matrícula por entidad -228 - 2019-2020 - CUAAD - 5021200055,228,2019-2020,CUAAD,5021200055,1
212 PE con matrícula por entidad -229 - 2019-2020 - CUAAD - 5021300063,229,2019-2020,CUAAD,5021300063,1
212 PE con matrícula por entidad -230 - 2019-2020 - CUAAD - 5021400012,230,2019-2020,CUAAD,5021400012,1
212 PE con matrícula por entidad -231 - 2019-2020 - CUAAD - 5021500044,231,2019-2020,CUAAD,5021500044,1
212 PE con matrícula por entidad -232 - 2019-2020 - CUAAD - 5021600017,232,2019-2020,CUAAD,5021600017,1
212 PE con matrícula por entidad -233 - 2019-2020 - CUAAD - 5021600024,233,2019-2020,CUAAD,5021600024,1
212 PE con matrícula por entidad -234 - 2019-2020 - CUAAD - 5021700002,234,2019-2020,CUAAD,5021700002,1
212 PE con matrícula por entidad -235 - 2019-2020 - CUAAD - 5071100019,235,2019-2020,CUAAD,5071100019,1
212 PE con matrícula por entidad -236 - 2019-2020 - CUAAD - 5073100009,236,2019-2020,CUAAD,5073100009,1
212 PE con matrícula por entidad -237 - 2019-2020 - CUAAD - 5073100024,237,2019-2020,CUAAD,5073100024,1
212 PE con matrícula por entidad -238 - 2019-2020 - CUAAD - 7012602009,238,2019-2020,CUAAD,7012602009,1
212 PE con matrícula por entidad -239 - 2019-2020 - CUAAD - 7021300007,239,2019-2020,CUAAD,7021300007,1
212 PE con matrícula por entidad -240 - 2019-2020 - CUAAD - 7021400005,240,2019-2020,CUAAD,7021400005,1
212 PE con matrícula por entidad -241 - 2019-2020 - CUAAD - 7021600006,241,2019-2020,CUAAD,7021600006,1
212 PE con matrícula por entidad -242 - 2019-2020 - CUAAD - 7031000012,242,2019-2020,CUAAD,7031000012,1
212 PE con matrícula por entidad -243 - 2019-2020 - CUAAD - 7042500117,243,2019-2020,CUAAD,7042500117,1
212 PE con matrícula por entidad -244 - 2019-2020 - CUAAD - 7073100051,244,2019-2020,CUAAD,7073100051,1
