name,row,ciclo,cve_programa,total
211 PE únicos con matrícula -42 - 2022-2023 - 5021000007,42,2022-2023,5021000007,1
211 PE únicos con matrícula -43 - 2022-2023 - 5021000010,43,2022-2023,5021000010,1
211 PE únicos con matrícula -44 - 2022-2023 - 5021000110,44,2022-2023,5021000110,1
211 PE únicos con matrícula -45 - 2022-2023 - 5021000114,45,2022-2023,5021000114,1
211 PE únicos con matrícula -46 - 2022-2023 - 5021200054,46,2022-2023,5021200054,1
211 PE únicos con matrícula -47 - 2022-2023 - 5021200055,47,2022-2023,5021200055,1
211 PE únicos con matrícula -48 - 2022-2023 - 5021300063,48,2022-2023,5021300063,1
211 PE únicos con matrícula -49 - 2022-2023 - 5021400012,49,2022-2023,5021400012,1
211 PE únicos con matrícula -50 - 2022-2023 - 5021500002,50,2022-2023,5021500002,1
211 PE únicos con matrícula -51 - 2022-2023 - 5021500044,51,2022-2023,5021500044,1
211 PE únicos con matrícula -52 - 2022-2023 - 5021500119,52,2022-2023,5021500119,1
211 PE únicos con matrícula -53 - 2022-2023 - 5021600017,53,2022-2023,5021600017,1
211 PE únicos con matrícula -54 - 2022-2023 - 5021600024,54,2022-2023,5021600024,1
211 PE únicos con matrícula -55 - 2022-2023 - 5021600062,55,2022-2023,5021600062,1
211 PE únicos con matrícula -56 - 2022-2023 - 5021700002,56,2022-2023,5021700002,1
211 PE únicos con matrícula -57 - 2022-2023 - 5022000001,57,2022-2023,5022000001,1
211 PE únicos con matrícula -58 - 2022-2023 - 5022200040,58,2022-2023,5022200040,1
211 PE únicos con matrícula -59 - 2022-2023 - 5022300022,59,2022-2023,5022300022,1
211 PE únicos con matrícula -60 - 2022-2023 - 5022500001,60,2022-2023,5022500001,1
211 PE únicos con matrícula -61 - 2022-2023 - 5022500008,61,2022-2023,5022500008,1
211 PE únicos con matrícula -62 - 2022-2023 - 5022600002,62,2022-2023,5022600002,1
211 PE únicos con matrícula -63 - 2022-2023 - 5031100007,63,2022-2023,5031100007,1
211 PE únicos con matrícula -64 - 2022-2023 - 5031200004,64,2022-2023,5031200004,1
211 PE únicos con matrícula -65 - 2022-2023 - 5031200031,65,2022-2023,5031200031,1
211 PE únicos con matrícula -66 - 2022-2023 - 5031300010,66,2022-2023,5031300010,1
211 PE únicos con matrícula -67 - 2022-2023 - 5031300014,67,2022-2023,5031300014,1
211 PE únicos con matrícula -68 - 2022-2023 - 5031300044,68,2022-2023,5031300044,1
211 PE únicos con matrícula -69 - 2022-2023 - 5031400003,69,2022-2023,5031400003,1
211 PE únicos con matrícula -70 - 2022-2023 - 5031500008,70,2022-2023,5031500008,1
211 PE únicos con matrícula -71 - 2022-2023 - 5031500010,71,2022-2023,5031500010,1
211 PE únicos con matrícula -72 - 2022-2023 - 5032100001,72,2022-2023,5032100001,1
211 PE únicos con matrícula -73 - 2022-2023 - 5032100027,73,2022-2023,5032100027,1
211 PE únicos con matrícula -74 - 2022-2023 - 5032100038,74,2022-2023,5032100038,1
211 PE únicos con matrícula -75 - 2022-2023 - 5032100065,75,2022-2023,5032100065,1
211 PE únicos con matrícula -76 - 2022-2023 - 5032200012,76,2022-2023,5032200012,1
211 PE únicos con matrícula -77 - 2022-2023 - 5033100003,77,2022-2023,5033100003,1
211 PE únicos con matrícula -78 - 2022-2023 - 5033200006,78,2022-2023,5033200006,1
211 PE únicos con matrícula -79 - 2022-2023 - 5033200024,79,2022-2023,5033200024,1
211 PE únicos con matrícula -80 - 2022-2023 - 5041100007,80,2022-2023,5041100007,1
211 PE únicos con matrícula -81 - 2022-2023 - 5041100009,81,2022-2023,5041100009,1
211 PE únicos con matrícula -82 - 2022-2023 - 5041100021,82,2022-2023,5041100021,1
211 PE únicos con matrícula -83 - 2022-2023 - 5041100056,83,2022-2023,5041100056,1
211 PE únicos con matrícula -84 - 2022-2023 - 5041100127,84,2022-2023,5041100127,1
211 PE únicos con matrícula -85 - 2022-2023 - 5041200028,85,2022-2023,5041200028,1
211 PE únicos con matrícula -86 - 2022-2023 - 5041200075,86,2022-2023,5041200075,1
211 PE únicos con matrícula -87 - 2022-2023 - 5041300007,87,2022-2023,5041300007,1
211 PE únicos con matrícula -88 - 2022-2023 - 5041400032,88,2022-2023,5041400032,1
211 PE únicos con matrícula -89 - 2022-2023 - 5042000002,89,2022-2023,5042000002,1
211 PE únicos con matrícula -90 - 2022-2023 - 5042100012,90,2022-2023,5042100012,1
211 PE únicos con matrícula -91 - 2022-2023 - 5042100065,91,2022-2023,5042100065,1
211 PE únicos con matrícula -92 - 2022-2023 - 5042100092,92,2022-2023,5042100092,1
211 PE únicos con matrícula -93 - 2022-2023 - 5042100117,93,2022-2023,5042100117,1
211 PE únicos con matrícula -94 - 2022-2023 - 5042200024,94,2022-2023,5042200024,1
211 PE únicos con matrícula -95 - 2022-2023 - 5042300027,95,2022-2023,5042300027,1
211 PE únicos con matrícula -96 - 2022-2023 - 5042400005,96,2022-2023,5042400005,1
211 PE únicos con matrícula -97 - 2022-2023 - 5051100003,97,2022-2023,5051100003,1
211 PE únicos con matrícula -98 - 2022-2023 - 5051100006,98,2022-2023,5051100006,1
211 PE únicos con matrícula -99 - 2022-2023 - 5051100015,99,2022-2023,5051100015,1
211 PE únicos con matrícula -100 - 2022-2023 - 5051200024,100,2022-2023,5051200024,1
211 PE únicos con matrícula -101 - 2022-2023 - 5051300005,101,2022-2023,5051300005,1
211 PE únicos con matrícula -102 - 2022-2023 - 5051300020,102,2022-2023,5051300020,1
211 PE únicos con matrícula -103 - 2022-2023 - 5052100005,103,2022-2023,5052100005,1
211 PE únicos con matrícula -104 - 2022-2023 - 5052200002,104,2022-2023,5052200002,1
211 PE únicos con matrícula -105 - 2022-2023 - 5052200007,105,2022-2023,5052200007,1
211 PE únicos con matrícula -106 - 2022-2023 - 5052200017,106,2022-2023,5052200017,1
211 PE únicos con matrícula -107 - 2022-2023 - 5052200021,107,2022-2023,5052200021,1
211 PE únicos con matrícula -108 - 2022-2023 - 5052300015,108,2022-2023,5052300015,1
211 PE únicos con matrícula -109 - 2022-2023 - 5053100004,109,2022-2023,5053100004,1
211 PE únicos con matrícula -110 - 2022-2023 - 5061000002,110,2022-2023,5061000002,1
211 PE únicos con matrícula -111 - 2022-2023 - 5061000015,111,2022-2023,5061000015,1
211 PE únicos con matrícula -112 - 2022-2023 - 5061100001,112,2022-2023,5061100001,1
211 PE únicos con matrícula -113 - 2022-2023 - 5062100009,113,2022-2023,5062100009,1
211 PE únicos con matrícula -114 - 2022-2023 - 5062100033,114,2022-2023,5062100033,1
211 PE únicos con matrícula -115 - 2022-2023 - 5062100034,115,2022-2023,5062100034,1
211 PE únicos con matrícula -116 - 2022-2023 - 5062200055,116,2022-2023,5062200055,1
211 PE únicos con matrícula -117 - 2022-2023 - 5062200073,117,2022-2023,5062200073,1
211 PE únicos con matrícula -118 - 2022-2023 - 5062200082,118,2022-2023,5062200082,1
211 PE únicos con matrícula -119 - 2022-2023 - 5062200105,119,2022-2023,5062200105,1
211 PE únicos con matrícula -120 - 2022-2023 - 5071000020,120,2022-2023,5071000020,1
211 PE únicos con matrícula -121 - 2022-2023 - 5071000047,121,2022-2023,5071000047,1
211 PE únicos con matrícula -122 - 2022-2023 - 5071100005,122,2022-2023,5071100005,1
211 PE únicos con matrícula -123 - 2022-2023 - 5071100019,123,2022-2023,5071100019,1
211 PE únicos con matrícula -124 - 2022-2023 - 5071200009,124,2022-2023,5071200009,1
211 PE únicos con matrícula -125 - 2022-2023 - 5071200034,125,2022-2023,5071200034,1
211 PE únicos con matrícula -126 - 2022-2023 - 5071300009,126,2022-2023,5071300009,1
211 PE únicos con matrícula -127 - 2022-2023 - 5071300014,127,2022-2023,5071300014,1
211 PE únicos con matrícula -128 - 2022-2023 - 5071300082,128,2022-2023,5071300082,1
211 PE únicos con matrícula -129 - 2022-2023 - 5071300091,129,2022-2023,5071300091,1
211 PE únicos con matrícula -130 - 2022-2023 - 5071400008,130,2022-2023,5071400008,1
211 PE únicos con matrícula -131 - 2022-2023 - 5071400015,131,2022-2023,5071400015,1
211 PE únicos con matrícula -132 - 2022-2023 - 5071700019,132,2022-2023,5071700019,1
211 PE únicos con matrícula -133 - 2022-2023 - 5072100002,133,2022-2023,5072100002,1
211 PE únicos con matrícula -134 - 2022-2023 - 5072100018,134,2022-2023,5072100018,1
211 PE únicos con matrícula -135 - 2022-2023 - 5072100033,135,2022-2023,5072100033,1
211 PE únicos con matrícula -136 - 2022-2023 - 5072100049,136,2022-2023,5072100049,1
211 PE únicos con matrícula -137 - 2022-2023 - 5072400001,137,2022-2023,5072400001,1
211 PE únicos con matrícula -138 - 2022-2023 - 5073100009,138,2022-2023,5073100009,1
211 PE únicos con matrícula -139 - 2022-2023 - 5073100024,139,2022-2023,5073100024,1
211 PE únicos con matrícula -140 - 2022-2023 - 5073200005,140,2022-2023,5073200005,1
211 PE únicos con matrícula -141 - 2022-2023 - 5073200010,141,2022-2023,5073200010,1
211 PE únicos con matrícula -142 - 2022-2023 - 5073200035,142,2022-2023,5073200035,1
211 PE únicos con matrícula -143 - 2022-2023 - 5081100010,143,2022-2023,5081100010,1
211 PE únicos con matrícula -144 - 2022-2023 - 5081100050,144,2022-2023,5081100050,1
211 PE únicos con matrícula -145 - 2022-2023 - 5081300016,145,2022-2023,5081300016,1
211 PE únicos con matrícula -146 - 2022-2023 - 5082100001,146,2022-2023,5082100001,1
211 PE únicos con matrícula -147 - 2022-2023 - 5091100011,147,2022-2023,5091100011,1
211 PE únicos con matrícula -148 - 2022-2023 - 5092100006,148,2022-2023,5092100006,1
211 PE únicos con matrícula -149 - 2022-2023 - 5093100002,149,2022-2023,5093100002,1
211 PE únicos con matrícula -150 - 2022-2023 - 5094100009,150,2022-2023,5094100009,1
211 PE únicos con matrícula -151 - 2022-2023 - 5094200006,151,2022-2023,5094200006,1
211 PE únicos con matrícula -152 - 2022-2023 - 5094300009,152,2022-2023,5094300009,1
211 PE únicos con matrícula -153 - 2022-2023 - 5095400006,153,2022-2023,5095400006,1
211 PE únicos con matrícula -154 - 2022-2023 - 5095600005,154,2022-2023,5095600005,1
211 PE únicos con matrícula -155 - 2022-2023 - 5101100015,155,2022-2023,5101100015,1
211 PE únicos con matrícula -156 - 2022-2023 - 5101600013,156,2022-2023,5101600013,1
211 PE únicos con matrícula -157 - 2022-2023 - 5102100004,157,2022-2023,5102100004,1
211 PE únicos con matrícula -158 - 2022-2023 - 5103100017,158,2022-2023,5103100017,1
211 PE únicos con matrícula -159 - 2022-2023 - 5104100015,159,2022-2023,5104100015,1
211 PE únicos con matrícula -160 - 2022-2023 - 6051100001,160,2022-2023,6051100001,1
211 PE únicos con matrícula -161 - 2022-2023 - 6081100002,161,2022-2023,6081100002,1
211 PE únicos con matrícula -162 - 2022-2023 - 6081100005,162,2022-2023,6081100005,1
211 PE únicos con matrícula -163 - 2022-2023 - 6091301004,163,2022-2023,6091301004,1
211 PE únicos con matrícula -164 - 2022-2023 - 6091301008,164,2022-2023,6091301008,1
211 PE únicos con matrícula -165 - 2022-2023 - 6091302001,165,2022-2023,6091302001,1
211 PE únicos con matrícula -166 - 2022-2023 - 6091304001,166,2022-2023,6091304001,1
211 PE únicos con matrícula -167 - 2022-2023 - 6091304018,167,2022-2023,6091304018,1
211 PE únicos con matrícula -168 - 2022-2023 - 6091305002,168,2022-2023,6091305002,1
211 PE únicos con matrícula -169 - 2022-2023 - 6091306001,169,2022-2023,6091306001,1
211 PE únicos con matrícula -170 - 2022-2023 - 6091307001,170,2022-2023,6091307001,1
211 PE únicos con matrícula -171 - 2022-2023 - 6091308001,171,2022-2023,6091308001,1
211 PE únicos con matrícula -172 - 2022-2023 - 6091309002,172,2022-2023,6091309002,1
211 PE únicos con matrícula -173 - 2022-2023 - 6091310001,173,2022-2023,6091310001,1
211 PE únicos con matrícula -174 - 2022-2023 - 6091310002,174,2022-2023,6091310002,1
211 PE únicos con matrícula -175 - 2022-2023 - 6091311001,175,2022-2023,6091311001,1
211 PE únicos con matrícula -176 - 2022-2023 - 6091312001,176,2022-2023,6091312001,1
211 PE únicos con matrícula -177 - 2022-2023 - 6091313001,177,2022-2023,6091313001,1
211 PE únicos con matrícula -178 - 2022-2023 - 6091313004,178,2022-2023,6091313004,1
211 PE únicos con matrícula -179 - 2022-2023 - 6091313008,179,2022-2023,6091313008,1
211 PE únicos con matrícula -180 - 2022-2023 - 6091314001,180,2022-2023,6091314001,1
211 PE únicos con matrícula -181 - 2022-2023 - 6091315001,181,2022-2023,6091315001,1
211 PE únicos con matrícula -182 - 2022-2023 - 6091316002,182,2022-2023,6091316002,1
211 PE únicos con matrícula -183 - 2022-2023 - 6091316004,183,2022-2023,6091316004,1
211 PE únicos con matrícula -184 - 2022-2023 - 6091316007,184,2022-2023,6091316007,1
211 PE únicos con matrícula -185 - 2022-2023 - 6091317001,185,2022-2023,6091317001,1
211 PE únicos con matrícula -186 - 2022-2023 - 6091317003,186,2022-2023,6091317003,1
211 PE únicos con matrícula -187 - 2022-2023 - 6091318001,187,2022-2023,6091318001,1
211 PE únicos con matrícula -188 - 2022-2023 - 6091319001,188,2022-2023,6091319001,1
211 PE únicos con matrícula -189 - 2022-2023 - 6091319004,189,2022-2023,6091319004,1
211 PE únicos con matrícula -190 - 2022-2023 - 6091321003,190,2022-2023,6091321003,1
211 PE únicos con matrícula -191 - 2022-2023 - 6091322003,191,2022-2023,6091322003,1
211 PE únicos con matrícula -192 - 2022-2023 - 6091323001,192,2022-2023,6091323001,1
211 PE únicos con matrícula -193 - 2022-2023 - 6091325002,193,2022-2023,6091325002,1
211 PE únicos con matrícula -194 - 2022-2023 - 6091326001,194,2022-2023,6091326001,1
211 PE únicos con matrícula -195 - 2022-2023 - 6091327002,195,2022-2023,6091327002,1
211 PE únicos con matrícula -196 - 2022-2023 - 6091329001,196,2022-2023,6091329001,1
211 PE únicos con matrícula -197 - 2022-2023 - 6091331003,197,2022-2023,6091331003,1
211 PE únicos con matrícula -198 - 2022-2023 - 6091332001,198,2022-2023,6091332001,1
211 PE únicos con matrícula -199 - 2022-2023 - 6091334001,199,2022-2023,6091334001,1
211 PE únicos con matrícula -200 - 2022-2023 - 6091335001,200,2022-2023,6091335001,1
211 PE únicos con matrícula -201 - 2022-2023 - 6091335003,201,2022-2023,6091335003,1
211 PE únicos con matrícula -202 - 2022-2023 - 6091336001,202,2022-2023,6091336001,1
211 PE únicos con matrícula -203 - 2022-2023 - 6091336005,203,2022-2023,6091336005,1
211 PE únicos con matrícula -204 - 2022-2023 - 6091336013,204,2022-2023,6091336013,1
211 PE únicos con matrícula -205 - 2022-2023 - 6091337005,205,2022-2023,6091337005,1
211 PE únicos con matrícula -206 - 2022-2023 - 6091338003,206,2022-2023,6091338003,1
211 PE únicos con matrícula -207 - 2022-2023 - 6091339001,207,2022-2023,6091339001,1
211 PE únicos con matrícula -208 - 2022-2023 - 6091340001,208,2022-2023,6091340001,1
211 PE únicos con matrícula -209 - 2022-2023 - 6091340004,209,2022-2023,6091340004,1
211 PE únicos con matrícula -210 - 2022-2023 - 6091341001,210,2022-2023,6091341001,1
211 PE únicos con matrícula -211 - 2022-2023 - 6091342012,211,2022-2023,6091342012,1
211 PE únicos con matrícula -212 - 2022-2023 - 6091343001,212,2022-2023,6091343001,1
211 PE únicos con matrícula -213 - 2022-2023 - 6091344001,213,2022-2023,6091344001,1
211 PE únicos con matrícula -214 - 2022-2023 - 6091344002,214,2022-2023,6091344002,1
211 PE únicos con matrícula -215 - 2022-2023 - 6091345008,215,2022-2023,6091345008,1
211 PE únicos con matrícula -216 - 2022-2023 - 6092204007,216,2022-2023,6092204007,1
211 PE únicos con matrícula -217 - 2022-2023 - 6093201002,217,2022-2023,6093201002,1
211 PE únicos con matrícula -218 - 2022-2023 - 6093201005,218,2022-2023,6093201005,1
211 PE únicos con matrícula -219 - 2022-2023 - 6093202001,219,2022-2023,6093202001,1
211 PE únicos con matrícula -220 - 2022-2023 - 6093203005,220,2022-2023,6093203005,1
211 PE únicos con matrícula -221 - 2022-2023 - 6093204001,221,2022-2023,6093204001,1
211 PE únicos con matrícula -222 - 2022-2023 - 6093205004,222,2022-2023,6093205004,1
211 PE únicos con matrícula -223 - 2022-2023 - 6093206003,223,2022-2023,6093206003,1
211 PE únicos con matrícula -224 - 2022-2023 - 6095600002,224,2022-2023,6095600002,1
211 PE únicos con matrícula -225 - 2022-2023 - 7011000002,225,2022-2023,7011000002,1
211 PE únicos con matrícula -226 - 2022-2023 - 7011000042,226,2022-2023,7011000042,1
211 PE únicos con matrícula -227 - 2022-2023 - 7011200033,227,2022-2023,7011200033,1
211 PE únicos con matrícula -228 - 2022-2023 - 7011200077,228,2022-2023,7011200077,1
211 PE únicos con matrícula -229 - 2022-2023 - 7011200088,229,2022-2023,7011200088,1
211 PE únicos con matrícula -230 - 2022-2023 - 7011400011,230,2022-2023,7011400011,1
211 PE únicos con matrícula -231 - 2022-2023 - 7011400029,231,2022-2023,7011400029,1
211 PE únicos con matrícula -232 - 2022-2023 - 7012400001,232,2022-2023,7012400001,1
211 PE únicos con matrícula -233 - 2022-2023 - 7012500034,233,2022-2023,7012500034,1
211 PE únicos con matrícula -234 - 2022-2023 - 7012602009,234,2022-2023,7012602009,1
211 PE únicos con matrícula -235 - 2022-2023 - 7012603017,235,2022-2023,7012603017,1
211 PE únicos con matrícula -236 - 2022-2023 - 7012604029,236,2022-2023,7012604029,1
211 PE únicos con matrícula -237 - 2022-2023 - 7012604064,237,2022-2023,7012604064,1
211 PE únicos con matrícula -238 - 2022-2023 - 7021000014,238,2022-2023,7021000014,1
211 PE únicos con matrícula -239 - 2022-2023 - 7021300007,239,2022-2023,7021300007,1
211 PE únicos con matrícula -240 - 2022-2023 - 7021400005,240,2022-2023,7021400005,1
211 PE únicos con matrícula -241 - 2022-2023 - 7021400038,241,2022-2023,7021400038,1
211 PE únicos con matrícula -242 - 2022-2023 - 7021600019,242,2022-2023,7021600019,1
211 PE únicos con matrícula -243 - 2022-2023 - 7022200011,243,2022-2023,7022200011,1
211 PE únicos con matrícula -244 - 2022-2023 - 7022200019,244,2022-2023,7022200019,1
211 PE únicos con matrícula -245 - 2022-2023 - 7022300005,245,2022-2023,7022300005,1
211 PE únicos con matrícula -246 - 2022-2023 - 7022300036,246,2022-2023,7022300036,1
211 PE únicos con matrícula -247 - 2022-2023 - 7022300037,247,2022-2023,7022300037,1
211 PE únicos con matrícula -248 - 2022-2023 - 7022400002,248,2022-2023,7022400002,1
211 PE únicos con matrícula -249 - 2022-2023 - 7022500015,249,2022-2023,7022500015,1
211 PE únicos con matrícula -250 - 2022-2023 - 7022500032,250,2022-2023,7022500032,1
211 PE únicos con matrícula -251 - 2022-2023 - 7022600002,251,2022-2023,7022600002,1
211 PE únicos con matrícula -252 - 2022-2023 - 7022600008,252,2022-2023,7022600008,1
211 PE únicos con matrícula -253 - 2022-2023 - 7031000001,253,2022-2023,7031000001,1
211 PE únicos con matrícula -254 - 2022-2023 - 7031000012,254,2022-2023,7031000012,1
211 PE únicos con matrícula -255 - 2022-2023 - 7031000052,255,2022-2023,7031000052,1
211 PE únicos con matrícula -256 - 2022-2023 - 7031100001,256,2022-2023,7031100001,1
211 PE únicos con matrícula -257 - 2022-2023 - 7031100005,257,2022-2023,7031100005,1
211 PE únicos con matrícula -258 - 2022-2023 - 7031100030,258,2022-2023,7031100030,1
211 PE únicos con matrícula -259 - 2022-2023 - 7031100041,259,2022-2023,7031100041,1
211 PE únicos con matrícula -260 - 2022-2023 - 7031100043,260,2022-2023,7031100043,1
211 PE únicos con matrícula -261 - 2022-2023 - 7031100176,261,2022-2023,7031100176,1
211 PE únicos con matrícula -262 - 2022-2023 - 7031100188,262,2022-2023,7031100188,1
211 PE únicos con matrícula -263 - 2022-2023 - 7031100253,263,2022-2023,7031100253,1
211 PE únicos con matrícula -264 - 2022-2023 - 7031200009,264,2022-2023,7031200009,1
211 PE únicos con matrícula -265 - 2022-2023 - 7031200016,265,2022-2023,7031200016,1
211 PE únicos con matrícula -266 - 2022-2023 - 7031200043,266,2022-2023,7031200043,1
211 PE únicos con matrícula -267 - 2022-2023 - 7031200071,267,2022-2023,7031200071,1
211 PE únicos con matrícula -268 - 2022-2023 - 7031200087,268,2022-2023,7031200087,1
211 PE únicos con matrícula -269 - 2022-2023 - 7031300005,269,2022-2023,7031300005,1
211 PE únicos con matrícula -270 - 2022-2023 - 7031300023,270,2022-2023,7031300023,1
211 PE únicos con matrícula -271 - 2022-2023 - 7031300041,271,2022-2023,7031300041,1
211 PE únicos con matrícula -272 - 2022-2023 - 7031300048,272,2022-2023,7031300048,1
211 PE únicos con matrícula -273 - 2022-2023 - 7031300078,273,2022-2023,7031300078,1
211 PE únicos con matrícula -274 - 2022-2023 - 7031400008,274,2022-2023,7031400008,1
211 PE únicos con matrícula -275 - 2022-2023 - 7031400038,275,2022-2023,7031400038,1
211 PE únicos con matrícula -276 - 2022-2023 - 7031500022,276,2022-2023,7031500022,1
211 PE únicos con matrícula -277 - 2022-2023 - 7031500062,277,2022-2023,7031500062,1
211 PE únicos con matrícula -278 - 2022-2023 - 7032100004,278,2022-2023,7032100004,1
211 PE únicos con matrícula -279 - 2022-2023 - 7032100037,279,2022-2023,7032100037,1
211 PE únicos con matrícula -280 - 2022-2023 - 7032100049,280,2022-2023,7032100049,1
211 PE únicos con matrícula -281 - 2022-2023 - 7033100026,281,2022-2023,7033100026,1
211 PE únicos con matrícula -282 - 2022-2023 - 7041100024,282,2022-2023,7041100024,1
211 PE únicos con matrícula -283 - 2022-2023 - 7041100026,283,2022-2023,7041100026,1
211 PE únicos con matrícula -284 - 2022-2023 - 7041100029,284,2022-2023,7041100029,1
211 PE únicos con matrícula -285 - 2022-2023 - 7041200034,285,2022-2023,7041200034,1
211 PE únicos con matrícula -286 - 2022-2023 - 7041300021,286,2022-2023,7041300021,1
211 PE únicos con matrícula -287 - 2022-2023 - 7041400048,287,2022-2023,7041400048,1
211 PE únicos con matrícula -288 - 2022-2023 - 7042100015,288,2022-2023,7042100015,1
211 PE únicos con matrícula -289 - 2022-2023 - 7042100033,289,2022-2023,7042100033,1
211 PE únicos con matrícula -290 - 2022-2023 - 7042100311,290,2022-2023,7042100311,1
211 PE únicos con matrícula -291 - 2022-2023 - 7042300011,291,2022-2023,7042300011,1
211 PE únicos con matrícula -292 - 2022-2023 - 7042300040,292,2022-2023,7042300040,1
211 PE únicos con matrícula -293 - 2022-2023 - 7042300054,293,2022-2023,7042300054,1
211 PE únicos con matrícula -294 - 2022-2023 - 7042500117,294,2022-2023,7042500117,1
211 PE únicos con matrícula -295 - 2022-2023 - 7051300013,295,2022-2023,7051300013,1
211 PE únicos con matrícula -296 - 2022-2023 - 7051300018,296,2022-2023,7051300018,1
211 PE únicos con matrícula -297 - 2022-2023 - 7051300079,297,2022-2023,7051300079,1
211 PE únicos con matrícula -298 - 2022-2023 - 7052100009,298,2022-2023,7052100009,1
211 PE únicos con matrícula -299 - 2022-2023 - 7052100021,299,2022-2023,7052100021,1
211 PE únicos con matrícula -300 - 2022-2023 - 7052200003,300,2022-2023,7052200003,1
211 PE únicos con matrícula -301 - 2022-2023 - 7052200006,301,2022-2023,7052200006,1
211 PE únicos con matrícula -302 - 2022-2023 - 7052200016,302,2022-2023,7052200016,1
211 PE únicos con matrícula -303 - 2022-2023 - 7052200018,303,2022-2023,7052200018,1
211 PE únicos con matrícula -304 - 2022-2023 - 7052300006,304,2022-2023,7052300006,1
211 PE únicos con matrícula -305 - 2022-2023 - 7052300025,305,2022-2023,7052300025,1
211 PE únicos con matrícula -306 - 2022-2023 - 7052300035,306,2022-2023,7052300035,1
211 PE únicos con matrícula -307 - 2022-2023 - 7053100007,307,2022-2023,7053100007,1
211 PE únicos con matrícula -308 - 2022-2023 - 7053100018,308,2022-2023,7053100018,1
211 PE únicos con matrícula -309 - 2022-2023 - 7061000012,309,2022-2023,7061000012,1
211 PE únicos con matrícula -310 - 2022-2023 - 7061300005,310,2022-2023,7061300005,1
