name,row,ciclo,anio,calendario,clave_plantel,cve_programa,aspirantes_h,aspirantes_m,aspirantes_nb,aspirantes_t,admitidos_h,admitidos_m,admitidos_nb,admitidos_t,no_admitidos_h,no_admitidos_m,no_admitidos_nb,no_admitidos_t,por_admision,cupo,puntaje_minimo
2024A 62 14MMS0664O BGC,62,2023-2024,2024,A,14MMS0664O,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 63 14MMS0665N BGC,63,2023-2024,2024,A,14MMS0665N,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 64 14MMS0619B BGC,64,2023-2024,2024,A,14MMS0619B,BGC,,,,200,,,,200,,,,0,100.00,,123.088
2024A 65 14MMS0666M BGC,65,2023-2024,2024,A,14MMS0666M,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 66 14MMS0667L BGC,66,2023-2024,2024,A,14MMS0667L,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 67 14MMS0728I BGC,67,2023-2024,2024,A,14MMS0728I,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 68 14MMS0618C BGC,68,2023-2024,2024,A,14MMS0618C,BGC,,,,143,,,,143,,,,0,100.00,,115.623
2024A 69 14MMS0668K BGC,69,2023-2024,2024,A,14MMS0668K,BGC,,,,86,,,,86,,,,0,100.00,,125.324
2024A 70 14MMS0747X BGC,70,2023-2024,2024,A,14MMS0747X,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 71 14MMS0750K BGC,71,2023-2024,2024,A,14MMS0750K,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 72 14MMS0621Q BGC,72,2023-2024,2024,A,14MMS0621Q,BGC,,,,357,,,,315,,,,42,88.24,,135.918
2024A 73 14MMS0622P BGC,73,2023-2024,2024,A,14MMS0622P,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 74 14MMS0732V BGC,74,2023-2024,2024,A,14MMS0732V,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 75 14MMS0733U BGC,75,2023-2024,2024,A,14MMS0733U,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 76 14MMS0674V BGC,76,2023-2024,2024,A,14MMS0674V,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 77 14MMS0734T BGC,77,2023-2024,2024,A,14MMS0734T,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 78 14MMS0675U BGC,78,2023-2024,2024,A,14MMS0675U,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 79 14MMS0676T BGC,79,2023-2024,2024,A,14MMS0676T,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 80 14MMS0735S BGC,80,2023-2024,2024,A,14MMS0735S,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 81 14MMS0736R BGC,81,2023-2024,2024,A,14MMS0736R,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 82 14MMS0737Q BGC,82,2023-2024,2024,A,14MMS0737Q,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 83 14MMS0677S BGC,83,2023-2024,2024,A,14MMS0677S,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 84 14MMS0651K 3101600003,84,2023-2024,2024,A,14MMS0651K,3101600003,,,,48,,,,48,,,,0,100.00,,123.747
2024A 85 14MMS0651K BGC,85,2023-2024,2024,A,14MMS0651K,BGC,,,,278,,,,200,,,,78,71.94,,143.271
2024A 86 14MMS0698E BGC,86,2023-2024,2024,A,14MMS0698E,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 87 14MMS0624N BGC,87,2023-2024,2024,A,14MMS0624N,BGC,,,,50,,,,50,,,,0,100.00,,116.012
2024A 88 14MMS0682D BGC,88,2023-2024,2024,A,14MMS0682D,BGC,,,,21,,,,21,,,,0,100.00,,120.723
2024A 89 14MMS0683C BGC,89,2023-2024,2024,A,14MMS0683C,BGC,,,,40,,,,40,,,,0,100.00,,124.571
2024A 90 14MMS0626L BGC,90,2023-2024,2024,A,14MMS0626L,BGC,,,,348,,,,348,,,,0,100.00,,121.129
2024A 91 14MMS0758C BGC,91,2023-2024,2024,A,14MMS0758C,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 92 14MMS0680F BGC,92,2023-2024,2024,A,14MMS0680F,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 93 14MMS0681E BGC,93,2023-2024,2024,A,14MMS0681E,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 94 14MMS0707W BGC,94,2023-2024,2024,A,14MMS0707W,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 95 14MMS0625M BGC,95,2023-2024,2024,A,14MMS0625M,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 96 14MMS0738P BGC,96,2023-2024,2024,A,14MMS0738P,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 97 14MMS0684B BGC,97,2023-2024,2024,A,14MMS0684B,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 98 14MMS0687Z BGC,98,2023-2024,2024,A,14MMS0687Z,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 99 14MMS0688Y BGC,99,2023-2024,2024,A,14MMS0688Y,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 100 14MMS0652J BGC,100,2023-2024,2024,A,14MMS0652J,BGC,,,,39,,,,39,,,,0,100.00,,118.071
2024A 101 14MMS0718B 3042000001,101,2023-2024,2024,A,14MMS0718B,3042000001,,,,0,,,,0,,,,0,0.00,,0
2024A 102 14MMS0718B 3101600003,102,2023-2024,2024,A,14MMS0718B,3101600003,,,,0,,,,0,,,,0,0.00,,0
2024A 103 14MMS0718B BGC,103,2023-2024,2024,A,14MMS0718B,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 104 14MMS0637R BGC,104,2023-2024,2024,A,14MMS0637R,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 105 14MMS0760R BGC,105,2023-2024,2024,A,14MMS0760R,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 106 14MMS0671Y BGC,106,2023-2024,2024,A,14MMS0671Y,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 107 14MMS0673W BGC,107,2023-2024,2024,A,14MMS0673W,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 108 14MMS0731W BGC,108,2023-2024,2024,A,14MMS0731W,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 109 14MMS0654H BGC,109,2023-2024,2024,A,14MMS0654H,BGC,,,,511,,,,300,,,,211,58.71,,145.495
2024A 110 14MMS0879O BGC,110,2023-2024,2024,A,14MMS0879O,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 111 14MMS0616E 2071100002,111,2023-2024,2024,A,14MMS0616E,2071100002,,,,5,,,,0,,,,0,0.00,,0
2024A 112 14MMS0616E 2071400001,112,2023-2024,2024,A,14MMS0616E,2071400001,,,,12,,,,0,,,,0,0.00,,0
2024A 113 14MMS0616E 3081100003,113,2023-2024,2024,A,14MMS0616E,3081100003,,,,58,,,,58,,,,0,100.00,,120.035
2024A 114 14MMS0616E BGC,114,2023-2024,2024,A,14MMS0616E,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 115 14MMS0616E 2092100004,115,2023-2024,2024,A,14MMS0616E,2092100004,,,,94,,,,94,,,,0,100.00,,118.777
2024A 116 14MMS0639P BGC,116,2023-2024,2024,A,14MMS0639P,BGC,,,,46,,,,46,,,,0,100.00,,122.147
2024A 117 14MMS0827I BGC,117,2023-2024,2024,A,14MMS0827I,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 118 14MMS0699D 3081100003,118,2023-2024,2024,A,14MMS0699D,3081100003,,,,0,,,,0,,,,0,0.00,,0
2024A 119 14MMS0699D BGC,119,2023-2024,2024,A,14MMS0699D,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 120 14MMS0748W BGC,120,2023-2024,2024,A,14MMS0748W,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 121 14MMS0748W 3081100003,121,2023-2024,2024,A,14MMS0748W,3081100003,,,,0,,,,0,,,,0,0.00,,0
2024A 122 14MMS0642C BGC,122,2023-2024,2024,A,14MMS0642C,BGC,,,,54,,,,54,,,,0,100.00,,119.166
2024A 123 14MMS0726K BGC,123,2023-2024,2024,A,14MMS0726K,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 124 14MMS0661R BGC,124,2023-2024,2024,A,14MMS0661R,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 125 14MMS0685A BGC,125,2023-2024,2024,A,14MMS0685A,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 126 14MMS0686Z BGC,126,2023-2024,2024,A,14MMS0686Z,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 127 14MMS0798D BGC,127,2023-2024,2024,A,14MMS0798D,BGC,,,,142,,,,142,,,,0,100.00,,119.429
2024A 128 14MMS0705Y BGC,128,2023-2024,2024,A,14MMS0705Y,BGC,,,,58,,,,58,,,,0,100.00,,125.818
2024A 129 14MMS0693J BGC,129,2023-2024,2024,A,14MMS0693J,BGC,,,,21,,,,21,,,,0,100.00,,121.935
2024A 130 14MMS0653I BGC,130,2023-2024,2024,A,14MMS0653I,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 131 14MMS0678R BGC,131,2023-2024,2024,A,14MMS0678R,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 132 14MMS0691L BGC,132,2023-2024,2024,A,14MMS0691L,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 133 14MMS0692K BGC,133,2023-2024,2024,A,14MMS0692K,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 134 14MMS0635T BGC,134,2023-2024,2024,A,14MMS0635T,BGC,,,,176,,,,176,,,,0,100.00,,120.912
2024A 135 14MMS0628J BGC,135,2023-2024,2024,A,14MMS0628J,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 136 14MMS0764N BGC,136,2023-2024,2024,A,14MMS0764N,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 137 14MMS0697F BGC,137,2023-2024,2024,A,14MMS0697F,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 138 14MMS0694I BGC,138,2023-2024,2024,A,14MMS0694I,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 139 14MMS0695H BGC,139,2023-2024,2024,A,14MMS0695H,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 140 14MMS0696G BGC,140,2023-2024,2024,A,14MMS0696G,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 141 14MMS0722O BGC,141,2023-2024,2024,A,14MMS0722O,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 142 14MMS0634U BGC,142,2023-2024,2024,A,14MMS0634U,BGC,,,,267,,,,267,,,,0,100.00,,75
2024A 143 14MMS0700C BGC,143,2023-2024,2024,A,14MMS0700C,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 144 14MMS0701B BGC,144,2023-2024,2024,A,14MMS0701B,BGC,,,,50,,,,50,,,,0,100.00,,119.73
2024A 145 14MMS0702A BGC,145,2023-2024,2024,A,14MMS0702A,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 146 14MMS0703Z BGC,146,2023-2024,2024,A,14MMS0703Z,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 147 14MMS0704Z BGC,147,2023-2024,2024,A,14MMS0704Z,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 148 14MMS0818A BGC,148,2023-2024,2024,A,14MMS0818A,BGC,,,,2124,,,,700,,,,1424,32.96,,154.3712
2024A 149 14MMS0629I BGC,149,2023-2024,2024,A,14MMS0629I,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 150 14MMS0769I BGC,150,2023-2024,2024,A,14MMS0769I,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 151 14MMS0644A BGC,151,2023-2024,2024,A,14MMS0644A,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 152 14MMS0739O BGC,152,2023-2024,2024,A,14MMS0739O,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 153 14MMS0706X BGC,153,2023-2024,2024,A,14MMS0706X,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 154 14MMS0714F BGC,154,2023-2024,2024,A,14MMS0714F,BGC,,,,49,,,,49,,,,0,100.00,,128.147
2024A 155 14MMS0759B BGC,155,2023-2024,2024,A,14MMS0759B,BGC,,,,931,,,,600,,,,331,64.45,,141.4368
2024A 156 14MMS0627K BGC,156,2023-2024,2024,A,14MMS0627K,BGC,,,,19,,,,19,,,,0,100.00,,122.859
2024A 157 14MMS0754G BGC,157,2023-2024,2024,A,14MMS0754G,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 158 14MMS0709U BGC,158,2023-2024,2024,A,14MMS0709U,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 159 14MMS0710J BGC,159,2023-2024,2024,A,14MMS0710J,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 160 14MMS0832U BGC,160,2023-2024,2024,A,14MMS0832U,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 161 14MMS0655G BGC,161,2023-2024,2024,A,14MMS0655G,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 162 14MMS0771X BGC,162,2023-2024,2024,A,14MMS0771X,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 163 14MMS0620R BGC,163,2023-2024,2024,A,14MMS0620R,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 164 14MMS0766L BGC,164,2023-2024,2024,A,14MMS0766L,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 165 14MMS0690M BGC,165,2023-2024,2024,A,14MMS0690M,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 166 14MMS0689X BGC,166,2023-2024,2024,A,14MMS0689X,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 167 14MMS0770Y BGC,167,2023-2024,2024,A,14MMS0770Y,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 168 14MMS0740D BGC,168,2023-2024,2024,A,14MMS0740D,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 169 14MMS0656F BGC,169,2023-2024,2024,A,14MMS0656F,BGC,,,,36,,,,36,,,,0,100.00,,125.959
2024A 170 14MMS0768J BGC,170,2023-2024,2024,A,14MMS0768J,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 171 14MMS0711I BGC,171,2023-2024,2024,A,14MMS0711I,BGC,,,,20,,,,20,,,,0,100.00,,122.335
2024A 172 14MMS0730X BGC,172,2023-2024,2024,A,14MMS0730X,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 173 14MMS0670Z BGC,173,2023-2024,2024,A,14MMS0670Z,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 174 14MMS0632W 3042100026,174,2023-2024,2024,A,14MMS0632W,3042100026,,,,0,,,,0,,,,0,0.00,,0
2024A 175 14MMS0632W BGC,175,2023-2024,2024,A,14MMS0632W,BGC,,,,324,,,,324,,,,0,100.00,,117.953
2024A 176 14MMS0713G BGC,176,2023-2024,2024,A,14MMS0713G,BGC,,,,80,,,,80,,,,0,100.00,,124.759
2024A 177 14MMS0763O BGC,177,2023-2024,2024,A,14MMS0763O,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 178 14MMS0715E BGC,178,2023-2024,2024,A,14MMS0715E,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 179 14MMS0716D BGC,179,2023-2024,2024,A,14MMS0716D,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 180 14MMS0660S 3042000001,180,2023-2024,2024,A,14MMS0660S,3042000001,,,,0,,,,0,,,,0,0.00,,0
2024A 181 14MMS0660S 3101600003,181,2023-2024,2024,A,14MMS0660S,3101600003,,,,0,,,,0,,,,0,0.00,,0
2024A 182 14MMS0660S BGC,182,2023-2024,2024,A,14MMS0660S,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 183 14MMS0719A BGC,183,2023-2024,2024,A,14MMS0719A,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 184 14MMS0742B BGC,184,2023-2024,2024,A,14MMS0742B,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 185 14MMS0720Q BGC,185,2023-2024,2024,A,14MMS0720Q,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 186 14MMS0743A BGC,186,2023-2024,2024,A,14MMS0743A,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 187 14MMS0657E BGC,187,2023-2024,2024,A,14MMS0657E,BGC,,,,915,,,,600,,,,315,65.57,,141.365
2024A 188 14MMS0721P BGC,188,2023-2024,2024,A,14MMS0721P,BGC,,,,179,,,,179,,,,0,100.00,,116.553
2024A 189 14MMS0817B BGC,189,2023-2024,2024,A,14MMS0817B,BGC,,,,19,,,,19,,,,0,100.00,,121.123
2024A 190 14MMS0744Z BGC,190,2023-2024,2024,A,14MMS0744Z,BGC,,,,108,,,,108,,,,0,100.00,,117.335
2024A 191 14MMS0773V BGC,191,2023-2024,2024,A,14MMS0773V,BGC,,,,132,,,,132,,,,0,100.00,,116.7485
2024A 192 14MMS0633V BGC,192,2023-2024,2024,A,14MMS0633V,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 193 14MMS0772W BGC,193,2023-2024,2024,A,14MMS0772W,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 194 14MMS0679Q BGC,194,2023-2024,2024,A,14MMS0679Q,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 195 14MMS0723N BGC,195,2023-2024,2024,A,14MMS0723N,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 196 14MMS0712H BGC,196,2023-2024,2024,A,14MMS0712H,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 197 14MMS0669J BGC,197,2023-2024,2024,A,14MMS0669J,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 198 14MMS0672X BGC,198,2023-2024,2024,A,14MMS0672X,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 199 14MMS0708V BGC,199,2023-2024,2024,A,14MMS0708V,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 200 14MMS0767K BGC,200,2023-2024,2024,A,14MMS0767K,BGC,,,,84,,,,45,,,,39,53.57,,135.082
2024A 201 14MMS0830W 3021600008,201,2023-2024,2024,A,14MMS0830W,3021600008,,,,0,,,,0,,,,0,0.00,,0
2024A 202 14MMS0830W 3081100019,202,2023-2024,2024,A,14MMS0830W,3081100019,,,,0,,,,0,,,,0,0.00,,0
2024A 203 14MMS0751J 3081100019,203,2023-2024,2024,A,14MMS0751J,3081100019,,,,0,,,,0,,,,0,0.00,,0
2024A 204 14MMS0751J 3021600008,204,2023-2024,2024,A,14MMS0751J,3021600008,,,,0,,,,0,,,,0,0.00,,0
2024A 205 14MMS0659C 3042100026,205,2023-2024,2024,A,14MMS0659C,3042100026,,,,0,,,,0,,,,0,0.00,,0
2024A 206 14MMS0659C BGC,206,2023-2024,2024,A,14MMS0659C,BGC,,,,92,,,,92,,,,0,100.00,,121.717
2024A 207 14MMS0755F BGC,207,2023-2024,2024,A,14MMS0755F,BGC,,,,0,,,,0,,,,0,0.00,,0
2024A 208 14MMS0745Z BGC,208,2023-2024,2024,A,14MMS0745Z,BGC,,,,0,,,,0,,,,0,0.00,,0
