name,row,ciclo,cve_plantel,cve_programa,modalidad,matricula_h,matricula_m,matricula_nb,matricula_t,discapacidad_h,discapacidad_m,discapacidad_nb,discapacidad_t,habla_indigena_h,habla_indigena_m,habla_indigena_nb,habla_indigena_t
187 2024-2025 14MMS0722O BGC Escolarizada,187,2024-2025,14MMS0722O,BGC,Escolarizada,276,294,,570,4,8,,12,1,1,,2
188 2024-2025 14MMS0723N BGC Escolarizada,188,2024-2025,14MMS0723N,BGC,Escolarizada,71,78,,149,5,1,,6,0,1,,1
189 2024-2025 14MMS0724M BGC Escolarizada,189,2024-2025,14MMS0724M,BGC,Escolarizada,108,130,,238,0,0,,0,0,0,,0
190 2024-2025 14MMS0725L BGC Escolarizada,190,2024-2025,14MMS0725L,BGC,Escolarizada,58,83,,141,1,6,,7,0,0,,0
191 2024-2025 14MMS0726K BGC Escolarizada,191,2024-2025,14MMS0726K,BGC,Escolarizada,72,54,,126,0,0,,0,0,0,,0
192 2024-2025 14MMS0727J BGC Escolarizada,192,2024-2025,14MMS0727J,BGC,Escolarizada,52,72,,124,0,0,,0,0,0,,0
193 2024-2025 14MMS0728I BGC Escolarizada,193,2024-2025,14MMS0728I,BGC,Escolarizada,60,90,,150,6,3,,9,0,0,,0
194 2024-2025 14MMS0730X BGC Escolarizada,194,2024-2025,14MMS0730X,BGC,Escolarizada,80,76,,156,2,0,,2,0,0,,0
195 2024-2025 14MMS0731W BGC Escolarizada,195,2024-2025,14MMS0731W,BGC,Escolarizada,75,93,,168,2,0,,2,0,0,,0
196 2024-2025 14MMS0732V BGC Escolarizada,196,2024-2025,14MMS0732V,BGC,Escolarizada,113,89,,202,0,0,,0,71,61,,132
197 2024-2025 14MMS0733U BGC Escolarizada,197,2024-2025,14MMS0733U,BGC,Escolarizada,41,61,,102,0,0,,0,0,0,,0
198 2024-2025 14MMS0734T BGC Escolarizada,198,2024-2025,14MMS0734T,BGC,Escolarizada,41,36,,77,0,0,,0,0,0,,0
199 2024-2025 14MMS0735S BGC Escolarizada,199,2024-2025,14MMS0735S,BGC,Escolarizada,48,47,,95,0,0,,0,0,0,,0
200 2024-2025 14MMS0736R BGC Escolarizada,200,2024-2025,14MMS0736R,BGC,Escolarizada,70,51,,121,1,1,,2,28,20,,48
201 2024-2025 14MMS0737Q BGC Escolarizada,201,2024-2025,14MMS0737Q,BGC,Escolarizada,52,45,,97,1,1,,2,0,1,,1
202 2024-2025 14MMS0738P BGC Escolarizada,202,2024-2025,14MMS0738P,BGC,Escolarizada,55,60,,115,0,1,,1,3,5,,8
203 2024-2025 14MMS0739O BGC Escolarizada,203,2024-2025,14MMS0739O,BGC,Escolarizada,104,107,,211,1,0,,1,0,2,,2
204 2024-2025 14MMS0740D BGC Escolarizada,204,2024-2025,14MMS0740D,BGC,Escolarizada,37,70,,107,0,6,,6,0,0,,0
205 2024-2025 14MMS0741C BGC Escolarizada,205,2024-2025,14MMS0741C,BGC,Escolarizada,75,81,,156,0,0,,0,0,0,,0
206 2024-2025 14MMS0742B BGC Escolarizada,206,2024-2025,14MMS0742B,BGC,Escolarizada,42,40,,82,0,0,,0,0,0,,0
207 2024-2025 14MMS0743A BGC Escolarizada,207,2024-2025,14MMS0743A,BGC,Escolarizada,69,44,,113,0,0,,0,0,0,,0
208 2024-2025 14MMS0744Z BGC Escolarizada,208,2024-2025,14MMS0744Z,BGC,Escolarizada,422,452,,874,4,7,,11,6,5,,11
209 2024-2025 14MMS0745Z BGC Escolarizada,209,2024-2025,14MMS0745Z,BGC,Escolarizada,59,40,,99,2,0,,2,0,0,,0
210 2024-2025 14MMS0746Y BGC Escolarizada,210,2024-2025,14MMS0746Y,BGC,Escolarizada,117,125,,242,0,0,,0,0,0,,0
211 2024-2025 14MMS0747X BGC Escolarizada,211,2024-2025,14MMS0747X,BGC,Escolarizada,243,276,,519,1,1,,2,1,1,,2
212 2024-2025 14MMS0748W 3081100003 Escolarizada,212,2024-2025,14MMS0748W,3081100003,Escolarizada,96,92,,188,0,2,,2,0,0,,0
213 2024-2025 14MMS0748W BGC Escolarizada,213,2024-2025,14MMS0748W,BGC,Escolarizada,57,107,,164,0,0,,0,0,0,,0
214 2024-2025 14MMS0750K BGC Escolarizada,214,2024-2025,14MMS0750K,BGC,Escolarizada,135,188,,323,7,9,,16,0,0,,0
215 2024-2025 14MMS0751J 3021600010 Escolarizada,215,2024-2025,14MMS0751J,3021600010,Escolarizada,14,63,,77,0,0,,0,14,62,,76
216 2024-2025 14MMS0751J 3081100024 Escolarizada,216,2024-2025,14MMS0751J,3081100024,Escolarizada,54,11,,65,0,0,,0,54,11,,65
217 2024-2025 14MMS0752I 3061300004 Escolarizada,217,2024-2025,14MMS0752I,3061300004,Escolarizada,333,204,,537,5,1,,6,1,1,,2
218 2024-2025 14MMS0752I 3073200001 Escolarizada,218,2024-2025,14MMS0752I,3073200001,Escolarizada,234,309,,543,1,10,,11,1,2,,3
219 2024-2025 14MMS0752I BGAI Escolarizada,219,2024-2025,14MMS0752I,BGAI,Escolarizada,91,103,,194,1,1,,2,1,2,,3
220 2024-2025 14MMS0752I BGC Escolarizada,220,2024-2025,14MMS0752I,BGC,Escolarizada,810,1381,,2191,12,14,,26,9,10,,19
221 2024-2025 14MMS0753H BGAI Escolarizada,221,2024-2025,14MMS0753H,BGAI,Escolarizada,40,37,,77,0,0,,0,1,0,,1
222 2024-2025 14MMS0753H BGC Escolarizada,222,2024-2025,14MMS0753H,BGC,Escolarizada,1339,1502,,2841,15,20,,35,13,21,,34
223 2024-2025 14MMS0754G BGC Escolarizada,223,2024-2025,14MMS0754G,BGC,Escolarizada,129,147,,276,7,6,,13,0,0,,0
224 2024-2025 14MMS0755F BGC Escolarizada,224,2024-2025,14MMS0755F,BGC,Escolarizada,70,84,,154,0,0,,0,0,0,,0
225 2024-2025 14MMS0756E BGC Escolarizada,225,2024-2025,14MMS0756E,BGC,Escolarizada,1376,1483,,2859,26,20,,46,22,22,,44
226 2024-2025 14MMS0757D BGAI Escolarizada,226,2024-2025,14MMS0757D,BGAI,Escolarizada,13,10,,23,0,1,,1,0,0,,0
227 2024-2025 14MMS0757D BGC Escolarizada,227,2024-2025,14MMS0757D,BGC,Escolarizada,1267,1537,,2804,23,14,,37,7,8,,15
228 2024-2025 14MMS0758C BGC Escolarizada,228,2024-2025,14MMS0758C,BGC,Escolarizada,113,93,,206,0,1,,1,0,0,,0
229 2024-2025 14MMS0759B BGAI Escolarizada,229,2024-2025,14MMS0759B,BGAI,Escolarizada,39,26,,65,1,0,,1,0,0,,0
230 2024-2025 14MMS0759B BGC Escolarizada,230,2024-2025,14MMS0759B,BGC,Escolarizada,1577,1802,,3379,19,21,,40,16,15,,31
231 2024-2025 14MMS0760R BGC Escolarizada,231,2024-2025,14MMS0760R,BGC,Escolarizada,28,46,,74,0,0,,0,0,0,,0
232 2024-2025 14MMS0761Q BGC Escolarizada,232,2024-2025,14MMS0761Q,BGC,Escolarizada,123,165,,288,1,1,,2,0,0,,0
233 2024-2025 14MMS0762P BGC Escolarizada,233,2024-2025,14MMS0762P,BGC,Escolarizada,117,130,,247,0,2,,2,0,0,,0
234 2024-2025 14MMS0763O BGC Escolarizada,234,2024-2025,14MMS0763O,BGC,Escolarizada,54,70,,124,0,3,,3,0,0,,0
235 2024-2025 14MMS0764N BGC Escolarizada,235,2024-2025,14MMS0764N,BGC,Escolarizada,48,78,,126,0,0,,0,0,0,,0
236 2024-2025 14MMS0766L BGC Escolarizada,236,2024-2025,14MMS0766L,BGC,Escolarizada,38,47,,85,1,1,,2,0,0,,0
237 2024-2025 14MMS0767K BGC Escolarizada,237,2024-2025,14MMS0767K,BGC,Escolarizada,337,419,,756,1,3,,4,0,2,,2
238 2024-2025 14MMS0768J BGC Escolarizada,238,2024-2025,14MMS0768J,BGC,Escolarizada,99,135,,234,1,7,,8,0,0,,0
239 2024-2025 14MMS0769I BGC Escolarizada,239,2024-2025,14MMS0769I,BGC,Escolarizada,135,172,,307,4,4,,8,0,0,,0
240 2024-2025 14MMS0770Y BGC Escolarizada,240,2024-2025,14MMS0770Y,BGC,Escolarizada,18,42,,60,0,0,,0,0,0,,0
241 2024-2025 14MMS0771X BGC Escolarizada,241,2024-2025,14MMS0771X,BGC,Escolarizada,212,247,,459,0,0,,0,0,0,,0
242 2024-2025 14MMS0772W BGC Escolarizada,242,2024-2025,14MMS0772W,BGC,Escolarizada,55,70,,125,0,2,,2,0,0,,0
243 2024-2025 14MMS0773V BGC Escolarizada,243,2024-2025,14MMS0773V,BGC,Escolarizada,1037,995,,2032,8,4,,12,4,9,,13
244 2024-2025 14MMS0774U 2092100004 Escolarizada,244,2024-2025,14MMS0774U,2092100004,Escolarizada,47,107,,154,2,3,,5,0,1,,1
245 2024-2025 14MMS0775T 2021300033 Escolarizada,245,2024-2025,14MMS0775T,2021300033,Escolarizada,271,143,,414,13,6,,19,1,0,,1
246 2024-2025 14MMS0776S 2062200013 Escolarizada,246,2024-2025,14MMS0776S,2062200013,Escolarizada,844,251,,1095,24,4,,28,8,1,,9
247 2024-2025 14MMS0776S 2071100002 Escolarizada,247,2024-2025,14MMS0776S,2071100002,Escolarizada,672,41,,713,9,1,,10,7,0,,7
248 2024-2025 14MMS0776S 2071200002 Escolarizada,248,2024-2025,14MMS0776S,2071200002,Escolarizada,341,24,,365,8,0,,8,2,0,,2
249 2024-2025 14MMS0776S 2071400003 Escolarizada,249,2024-2025,14MMS0776S,2071400003,Escolarizada,203,231,,434,3,4,,7,2,2,,4
250 2024-2025 14MMS0776S 2072100002 Escolarizada,250,2024-2025,14MMS0776S,2072100002,Escolarizada,241,530,,771,2,5,,7,2,10,,12
251 2024-2025 14MMS0776S 2072300001 Escolarizada,251,2024-2025,14MMS0776S,2072300001,Escolarizada,35,19,,54,1,0,,1,0,0,,0
252 2024-2025 14MMS0776S 2072400003 Escolarizada,252,2024-2025,14MMS0776S,2072400003,Escolarizada,78,15,,93,2,0,,2,2,2,,4
253 2024-2025 14MMS0776S 3071700002 Escolarizada,253,2024-2025,14MMS0776S,3071700002,Escolarizada,48,69,,117,0,2,,2,0,1,,1
254 2024-2025 14MMS0776S 3073200001 Escolarizada,254,2024-2025,14MMS0776S,3073200001,Escolarizada,369,276,,645,13,3,,16,6,3,,9
255 2024-2025 14MMS0777R 2092100004 Escolarizada,255,2024-2025,14MMS0777R,2092100004,Escolarizada,109,310,,419,1,0,,1,0,2,,2
256 2024-2025 14MMS0798D BGC Escolarizada,256,2024-2025,14MMS0798D,BGC,Escolarizada,427,511,,938,7,7,,14,2,5,,7
257 2024-2025 14MMS0799C 2051200001 Escolarizada,257,2024-2025,14MMS0799C,2051200001,Escolarizada,210,311,,521,3,5,,8,0,1,,1
258 2024-2025 14MMS0799C 2062100003 Escolarizada,258,2024-2025,14MMS0799C,2062100003,Escolarizada,138,73,,211,2,0,,2,2,0,,2
259 2024-2025 14MMS0799C 2062200007 Escolarizada,259,2024-2025,14MMS0799C,2062200007,Escolarizada,529,165,,694,14,3,,17,1,0,,1
260 2024-2025 14MMS0799C 2071100002 Escolarizada,260,2024-2025,14MMS0799C,2071100002,Escolarizada,0,0,,0,0,0,,0,0,0,,0
261 2024-2025 14MMS0799C 2071200002 Escolarizada,261,2024-2025,14MMS0799C,2071200002,Escolarizada,0,0,,0,0,0,,0,0,0,,0
262 2024-2025 14MMS0799C 2071200011 Escolarizada,262,2024-2025,14MMS0799C,2071200011,Escolarizada,177,41,,218,2,1,,3,1,0,,1
263 2024-2025 14MMS0799C 2072000001 Escolarizada,263,2024-2025,14MMS0799C,2072000001,Escolarizada,136,59,,195,4,0,,4,0,0,,0
264 2024-2025 14MMS0799C 3041100005 Escolarizada,264,2024-2025,14MMS0799C,3041100005,Escolarizada,175,194,,369,5,2,,7,1,5,,6
265 2024-2025 14MMS0799C 3042000001 Escolarizada,265,2024-2025,14MMS0799C,3042000001,Escolarizada,195,291,,486,3,2,,5,1,1,,2
266 2024-2025 14MMS0817B BGC Escolarizada,266,2024-2025,14MMS0817B,BGC,Escolarizada,377,312,,689,3,2,,5,3,1,,4
267 2024-2025 14MMS0818A BGAI Escolarizada,267,2024-2025,14MMS0818A,BGAI,Escolarizada,8,14,,22,0,0,,0,0,0,,0
268 2024-2025 14MMS0818A BGC Escolarizada,268,2024-2025,14MMS0818A,BGC,Escolarizada,1787,2250,,4037,28,28,,56,8,13,,21
269 2024-2025 14MMS0827I BGC Escolarizada,269,2024-2025,14MMS0827I,BGC,Escolarizada,128,162,,290,0,2,,2,0,1,,1
270 2024-2025 14MMS0830W 3021600010 Escolarizada,270,2024-2025,14MMS0830W,3021600010,Escolarizada,11,60,,71,0,0,,0,11,60,,71
271 2024-2025 14MMS0830W 3081100024 Escolarizada,271,2024-2025,14MMS0830W,3081100024,Escolarizada,53,18,,71,0,0,,0,53,18,,71
272 2024-2025 14MMS0832U BGC Escolarizada,272,2024-2025,14MMS0832U,BGC,Escolarizada,162,167,,329,0,0,,0,12,15,,27
273 2024-2025 14MMS0844Z BGC Escolarizada,273,2024-2025,14MMS0844Z,BGC,Escolarizada,1508,1596,,3104,20,22,,42,12,16,,28
274 2024-2025 14MMS0878P BGC Escolarizada,274,2024-2025,14MMS0878P,BGC,Escolarizada,656,717,,1373,9,6,,15,9,12,,21
275 2024-2025 14MMS0879O BGC Escolarizada,275,2024-2025,14MMS0879O,BGC,Escolarizada,133,169,,302,1,1,,2,1,1,,2
276 2024-2025 14MMS0912F BGC Escolarizada,276,2024-2025,14MMS0912F,BGC,Escolarizada,287,414,,701,3,4,,7,5,8,,13
277 2024-2025 14USU0002Z 5011100022 Escolarizada,277,2024-2025,14USU0002Z,5011100022,Escolarizada,28,67,,95,0,0,,0,26,67,,93
278 2024-2025 14USU0002Z 5011500002 Escolarizada,278,2024-2025,14USU0002Z,5011500002,Escolarizada,77,217,,294,7,7,,14,29,35,,64
279 2024-2025 14USU0002Z 5031100007 Escolarizada,279,2024-2025,14USU0002Z,5031100007,Escolarizada,87,307,,394,2,12,,14,1,7,,8
280 2024-2025 14USU0002Z 5031200004 Escolarizada,280,2024-2025,14USU0002Z,5031200004,Escolarizada,6,6,,12,0,0,,0,0,3,,3
281 2024-2025 14USU0002Z 5033100003 Escolarizada,281,2024-2025,14USU0002Z,5033100003,Escolarizada,205,297,,502,5,13,,18,5,5,,10
282 2024-2025 14USU0002Z 5041100021 Escolarizada,282,2024-2025,14USU0002Z,5041100021,Escolarizada,64,36,,100,1,0,,1,8,4,,12
283 2024-2025 14USU0002Z 5041400032 Escolarizada,283,2024-2025,14USU0002Z,5041400032,Escolarizada,71,80,,151,3,5,,8,7,5,,12
284 2024-2025 14USU0002Z 5042000002 Escolarizada,284,2024-2025,14USU0002Z,5042000002,Escolarizada,114,216,,330,3,9,,12,3,12,,15
285 2024-2025 14USU0002Z 5062100034 Escolarizada,285,2024-2025,14USU0002Z,5062100034,Escolarizada,0,0,,0,0,0,,0,0,0,,0
286 2024-2025 14USU0002Z 5062200073 Escolarizada,286,2024-2025,14USU0002Z,5062200073,Escolarizada,111,39,,150,3,1,,4,7,4,,11
287 2024-2025 14USU0002Z 5071300009 Escolarizada,287,2024-2025,14USU0002Z,5071300009,Escolarizada,173,28,,201,3,1,,4,7,1,,8
288 2024-2025 14USU0002Z 5092100006 Escolarizada,288,2024-2025,14USU0002Z,5092100006,Escolarizada,271,730,,1001,5,18,,23,18,63,,81
289 2024-2025 14USU0002Z 5094200006 Escolarizada,289,2024-2025,14USU0002Z,5094200006,Escolarizada,40,102,,142,2,9,,11,1,4,,5
290 2024-2025 14USU0002Z 5101600013 Escolarizada,290,2024-2025,14USU0002Z,5101600013,Escolarizada,8,38,,46,0,1,,1,0,3,,3
291 2024-2025 14USU0002Z 7011400011 Escolarizada,291,2024-2025,14USU0002Z,7011400011,Escolarizada,11,28,,39,0,0,,0,0,0,,0
292 2024-2025 14USU0002Z 7031000052 Escolarizada,292,2024-2025,14USU0002Z,7031000052,Escolarizada,11,11,,22,1,0,,1,0,1,,1
293 2024-2025 14USU0002Z 7031200009 Escolarizada,293,2024-2025,14USU0002Z,7031200009,Escolarizada,5,5,,10,1,0,,1,1,1,,2
294 2024-2025 14USU0002Z 7033100026 Escolarizada,294,2024-2025,14USU0002Z,7033100026,Escolarizada,38,32,,70,1,1,,2,1,0,,1
295 2024-2025 14USU0002Z 7042100033 Escolarizada,295,2024-2025,14USU0002Z,7042100033,Escolarizada,15,14,,29,1,0,,1,0,0,,0
296 2024-2025 14USU0002Z 7095600030 Escolarizada,296,2024-2025,14USU0002Z,7095600030,Escolarizada,18,40,,58,1,1,,2,0,1,,1
297 2024-2025 14USU0003Y 5011500002 Escolarizada,297,2024-2025,14USU0003Y,5011500002,Escolarizada,100,359,,459,1,9,,10,0,6,,6
298 2024-2025 14USU0003Y 5031100007 Escolarizada,298,2024-2025,14USU0003Y,5031100007,Escolarizada,124,445,,569,9,17,,26,1,1,,2
299 2024-2025 14USU0003Y 5031500008 Escolarizada,299,2024-2025,14USU0003Y,5031500008,Escolarizada,13,120,,133,0,4,,4,0,2,,2
300 2024-2025 14USU0003Y 5031500010 Escolarizada,300,2024-2025,14USU0003Y,5031500010,Escolarizada,17,206,,223,0,9,,9,0,2,,2
301 2024-2025 14USU0003Y 5033100003 Escolarizada,301,2024-2025,14USU0003Y,5033100003,Escolarizada,194,323,,517,5,12,,17,1,2,,3
302 2024-2025 14USU0003Y 5041100021 Escolarizada,302,2024-2025,14USU0003Y,5041100021,Escolarizada,103,71,,174,2,4,,6,1,1,,2
303 2024-2025 14USU0003Y 5041400032 Escolarizada,303,2024-2025,14USU0003Y,5041400032,Escolarizada,195,228,,423,3,10,,13,1,0,,1
304 2024-2025 14USU0003Y 5042000002 Escolarizada,304,2024-2025,14USU0003Y,5042000002,Escolarizada,171,235,,406,3,7,,10,1,2,,3
305 2024-2025 14USU0003Y 5051100015 Escolarizada,305,2024-2025,14USU0003Y,5051100015,Escolarizada,43,93,,136,2,4,,6,1,0,,1
306 2024-2025 14USU0003Y 5052200021 Escolarizada,306,2024-2025,14USU0003Y,5052200021,Escolarizada,26,36,,62,0,1,,1,0,0,,0
307 2024-2025 14USU0003Y 5062200055 Escolarizada,307,2024-2025,14USU0003Y,5062200055,Escolarizada,0,0,,0,0,0,,0,0,0,,0
308 2024-2025 14USU0003Y 5062200073 Escolarizada,308,2024-2025,14USU0003Y,5062200073,Escolarizada,252,26,,278,7,1,,8,2,0,,2
309 2024-2025 14USU0003Y 5062200082 Escolarizada,309,2024-2025,14USU0003Y,5062200082,Escolarizada,127,45,,172,0,2,,2,0,1,,1
310 2024-2025 14USU0003Y 5071300014 Escolarizada,310,2024-2025,14USU0003Y,5071300014,Escolarizada,293,35,,328,4,2,,6,0,0,,0
311 2024-2025 14USU0003Y 5071300091 Escolarizada,311,2024-2025,14USU0003Y,5071300091,Escolarizada,37,11,,48,2,0,,2,0,0,,0
312 2024-2025 14USU0003Y 5071300110 Escolarizada,312,2024-2025,14USU0003Y,5071300110,Escolarizada,0,0,,0,0,0,,0,0,0,,0
313 2024-2025 14USU0003Y 5072400001 Escolarizada,313,2024-2025,14USU0003Y,5072400001,Escolarizada,7,9,,16,0,0,,0,0,0,,0
314 2024-2025 14USU0003Y 5091100011 Escolarizada,314,2024-2025,14USU0003Y,5091100011,Escolarizada,51,150,,201,1,2,,3,0,1,,1
315 2024-2025 14USU0003Y 5092100006 Escolarizada,315,2024-2025,14USU0003Y,5092100006,Escolarizada,116,394,,510,1,6,,7,1,0,,1
316 2024-2025 14USU0003Y 5094200006 Escolarizada,316,2024-2025,14USU0003Y,5094200006,Escolarizada,85,280,,365,4,2,,6,1,1,,2
317 2024-2025 14USU0003Y 5095400006 Escolarizada,317,2024-2025,14USU0003Y,5095400006,Escolarizada,42,73,,115,1,0,,1,0,0,,0
318 2024-2025 14USU0003Y 5101600013 Escolarizada,318,2024-2025,14USU0003Y,5101600013,Escolarizada,39,122,,161,2,2,,4,1,2,,3
319 2024-2025 14USU0003Y 7011400011 Escolarizada,319,2024-2025,14USU0003Y,7011400011,Escolarizada,7,18,,25,0,0,,0,0,0,,0
320 2024-2025 14USU0003Y 7012500034 Escolarizada,320,2024-2025,14USU0003Y,7012500034,Escolarizada,0,0,,0,0,0,,0,0,0,,0
321 2024-2025 14USU0003Y 7031100043 Escolarizada,321,2024-2025,14USU0003Y,7031100043,Escolarizada,3,15,,18,0,0,,0,0,0,,0
322 2024-2025 14USU0003Y 7031200071 Escolarizada,322,2024-2025,14USU0003Y,7031200071,Escolarizada,5,3,,8,0,0,,0,0,0,,0
323 2024-2025 14USU0003Y 7042100033 Escolarizada,323,2024-2025,14USU0003Y,7042100033,Escolarizada,0,0,,0,0,0,,0,0,0,,0
324 2024-2025 14USU0003Y 7042100268 Escolarizada,324,2024-2025,14USU0003Y,7042100268,Escolarizada,3,5,,8,0,0,,0,0,0,,0
325 2024-2025 14USU0003Y 7052100021 Escolarizada,325,2024-2025,14USU0003Y,7052100021,Escolarizada,7,7,,14,0,2,,2,0,0,,0
326 2024-2025 14USU0003Y 7061300005 Escolarizada,326,2024-2025,14USU0003Y,7061300005,Escolarizada,15,7,,22,0,0,,0,0,1,,1
327 2024-2025 14USU0003Y 7071300003 Escolarizada,327,2024-2025,14USU0003Y,7071300003,Escolarizada,30,5,,35,0,0,,0,0,0,,0
328 2024-2025 14USU0003Y 8052100019 Escolarizada,328,2024-2025,14USU0003Y,8052100019,Escolarizada,19,5,,24,0,0,,0,0,0,,0
329 2024-2025 14USU0005W 5021000114 Escolarizada,329,2024-2025,14USU0005W,5021000114,Escolarizada,195,261,,456,7,6,,13,1,3,,4
330 2024-2025 14USU0005W 5021200054 Escolarizada,330,2024-2025,14USU0005W,5021200054,Escolarizada,76,207,,283,0,1,,1,1,1,,2
331 2024-2025 14USU0005W 5021200055 Escolarizada,331,2024-2025,14USU0005W,5021200055,Escolarizada,83,117,,200,2,2,,4,1,0,,1
332 2024-2025 14USU0005W 5021400012 Escolarizada,332,2024-2025,14USU0005W,5021400012,Escolarizada,49,31,,80,2,0,,2,1,0,,1
333 2024-2025 14USU0005W 5021700002 Escolarizada,333,2024-2025,14USU0005W,5021700002,Escolarizada,182,392,,574,7,9,,16,0,1,,1
334 2024-2025 14USU0005W 7012602009 Escolarizada,334,2024-2025,14USU0005W,7012602009,Escolarizada,7,6,,13,0,0,,0,0,1,,1
335 2024-2025 14USU0005W 7022300036 Escolarizada,335,2024-2025,14USU0005W,7022300036,Escolarizada,0,0,,0,0,0,,0,0,0,,0
336 2024-2025 14USU0006V 5021300063 Escolarizada,336,2024-2025,14USU0006V,5021300063,Escolarizada,128,68,,196,2,1,,3,0,0,,0
337 2024-2025 14USU0007U 5051100006 Escolarizada,337,2024-2025,14USU0007U,5051100006,Escolarizada,104,156,,260,6,0,,6,0,0,,0
338 2024-2025 14USU0008T 5021000010 Escolarizada,338,2024-2025,14USU0008T,5021000010,Escolarizada,50,127,,177,1,5,,6,0,1,,1
339 2024-2025 14USU0008T 5021600062 Escolarizada,339,2024-2025,14USU0008T,5021600062,Escolarizada,51,183,,234,1,7,,8,0,0,,0
340 2024-2025 14USU0008T 5022500001 Escolarizada,340,2024-2025,14USU0008T,5022500001,Escolarizada,40,90,,130,2,2,,4,0,1,,1
341 2024-2025 14USU0008T 5031500008 Escolarizada,341,2024-2025,14USU0008T,5031500008,Escolarizada,52,269,,321,1,2,,3,0,1,,1
342 2024-2025 14USU0008T 5033100003 Escolarizada,342,2024-2025,14USU0008T,5033100003,Escolarizada,590,1029,,1619,7,20,,27,2,3,,5
343 2024-2025 14USU0008T 5033200024 Escolarizada,343,2024-2025,14USU0008T,5033200024,Escolarizada,88,211,,299,1,5,,6,0,1,,1
344 2024-2025 14USU0008T 5041400032 Escolarizada,344,2024-2025,14USU0008T,5041400032,Escolarizada,365,507,,872,5,12,,17,1,2,,3
345 2024-2025 14USU0008T 5042100012 Escolarizada,345,2024-2025,14USU0008T,5042100012,Escolarizada,389,461,,850,5,11,,16,2,4,,6
346 2024-2025 14USU0008T 5052200002 Escolarizada,346,2024-2025,14USU0008T,5052200002,Escolarizada,386,226,,612,8,5,,13,0,1,,1
347 2024-2025 14USU0008T 5061100001 Escolarizada,347,2024-2025,14USU0008T,5061100001,Escolarizada,523,110,,633,18,3,,21,1,0,,1
348 2024-2025 14USU0008T 5071200009 Escolarizada,348,2024-2025,14USU0008T,5071200009,Escolarizada,356,99,,455,15,2,,17,3,0,,3
349 2024-2025 14USU0008T 5073100009 Escolarizada,349,2024-2025,14USU0008T,5073100009,Escolarizada,345,293,,638,7,4,,11,0,1,,1
350 2024-2025 14USU0008T 5091100011 Escolarizada,350,2024-2025,14USU0008T,5091100011,Escolarizada,522,906,,1428,9,10,,19,0,2,,2
351 2024-2025 14USU0008T 5092100006 Escolarizada,351,2024-2025,14USU0008T,5092100006,Escolarizada,12,59,,71,0,1,,1,0,0,,0
352 2024-2025 14USU0008T 5094200006 Escolarizada,352,2024-2025,14USU0008T,5094200006,Escolarizada,109,482,,591,3,8,,11,1,0,,1
353 2024-2025 14USU0008T 5095600005 Escolarizada,353,2024-2025,14USU0008T,5095600005,Escolarizada,65,179,,244,1,3,,4,0,3,,3
354 2024-2025 14USU0008T 6091323001 Escolarizada,354,2024-2025,14USU0008T,6091323001,Escolarizada,6,2,,8,0,1,,1,0,0,,0
355 2024-2025 14USU0008T 6091326001 Escolarizada,355,2024-2025,14USU0008T,6091326001,Escolarizada,1,1,,2,0,0,,0,0,0,,0
356 2024-2025 14USU0008T 7022600002 Escolarizada,356,2024-2025,14USU0008T,7022600002,Escolarizada,1,4,,5,0,0,,0,0,1,,1
357 2024-2025 14USU0008T 7031200016 Escolarizada,357,2024-2025,14USU0008T,7031200016,Escolarizada,4,8,,12,0,0,,0,0,0,,0
358 2024-2025 14USU0008T 7031300118 Escolarizada,358,2024-2025,14USU0008T,7031300118,Escolarizada,8,3,,11,0,0,,0,0,0,,0
359 2024-2025 14USU0008T 7042300011 Escolarizada,359,2024-2025,14USU0008T,7042300011,Escolarizada,13,11,,24,0,0,,0,0,0,,0
360 2024-2025 14USU0008T 7052300035 Escolarizada,360,2024-2025,14USU0008T,7052300035,Escolarizada,5,0,,5,0,0,,0,0,0,,0
361 2024-2025 14USU0008T 7071000033 Escolarizada,361,2024-2025,14USU0008T,7071000033,Escolarizada,9,4,,13,0,0,,0,0,0,,0
362 2024-2025 14USU0008T 7071200021 Escolarizada,362,2024-2025,14USU0008T,7071200021,Escolarizada,10,1,,11,0,0,,0,0,0,,0
363 2024-2025 14USU0008T 7102100006 Escolarizada,363,2024-2025,14USU0008T,7102100006,Escolarizada,7,6,,13,1,0,,1,0,0,,0
364 2024-2025 14USU0008T 8033100003 Escolarizada,364,2024-2025,14USU0008T,8033100003,Escolarizada,21,20,,41,0,0,,0,0,0,,0
365 2024-2025 14USU0008T 8052300021 Escolarizada,365,2024-2025,14USU0008T,8052300021,Escolarizada,9,5,,14,0,0,,0,0,0,,0
366 2024-2025 14USU0008T 8071200008 Escolarizada,366,2024-2025,14USU0008T,8071200008,Escolarizada,10,7,,17,0,0,,0,0,0,,0
367 2024-2025 14USU0008T 8091345016 Escolarizada,367,2024-2025,14USU0008T,8091345016,Escolarizada,26,27,,53,0,0,,0,0,0,,0
368 2024-2025 14USU0008T 8102100001 Escolarizada,368,2024-2025,14USU0008T,8102100001,Escolarizada,2,1,,3,0,0,,0,0,0,,0
369 2024-2025 14USU0009S 5033100003 Escolarizada,369,2024-2025,14USU0009S,5033100003,Escolarizada,8,21,,29,0,0,,0,0,1,,1
