name,row,ciclo,cve_plantel,cve_programa,modalidad,matricula_h,matricula_m,matricula_nb,matricula_t,discapacidad_h,discapacidad_m,discapacidad_nb,discapacidad_t,habla_indigena_h,habla_indigena_m,habla_indigena_nb,habla_indigena_t
184 2022-2023 14MMS0748W BGC Escolarizada,184,2022-2023,14MMS0748W,BGC,Escolarizada,75,119,,194,0,0,,0,0,0,,0
185 2022-2023 14MMS0750K BGC Escolarizada,185,2022-2023,14MMS0750K,BGC,Escolarizada,142,197,,339,8,14,,22,0,0,,0
186 2022-2023 14MMS0751J 3021600010 Escolarizada,186,2022-2023,14MMS0751J,3021600010,Escolarizada,3,61,,64,0,0,,0,3,60,,63
187 2022-2023 14MMS0751J 3081100024 Escolarizada,187,2022-2023,14MMS0751J,3081100024,Escolarizada,72,7,,79,0,0,,0,72,7,,79
188 2022-2023 14MMS0752I 3061300004 Escolarizada,188,2022-2023,14MMS0752I,3061300004,Escolarizada,506,270,,776,11,5,,16,1,1,,2
189 2022-2023 14MMS0752I 3073200001 Escolarizada,189,2022-2023,14MMS0752I,3073200001,Escolarizada,392,397,,789,4,9,,13,0,2,,2
190 2022-2023 14MMS0752I BGAI Escolarizada,190,2022-2023,14MMS0752I,BGAI,Escolarizada,54,54,,108,0,3,,3,0,0,,0
191 2022-2023 14MMS0752I BGC Escolarizada,191,2022-2023,14MMS0752I,BGC,Escolarizada,681,1246,,1927,12,26,,38,3,3,,6
192 2022-2023 14MMS0753H BGAI Escolarizada,192,2022-2023,14MMS0753H,BGAI,Escolarizada,78,39,,117,1,1,,2,0,0,,0
193 2022-2023 14MMS0753H BGC Escolarizada,193,2022-2023,14MMS0753H,BGC,Escolarizada,1479,1706,,3185,28,25,,53,0,1,,1
194 2022-2023 14MMS0754G BGC Escolarizada,194,2022-2023,14MMS0754G,BGC,Escolarizada,110,114,,224,7,8,,15,1,0,,1
195 2022-2023 14MMS0755F BGC Escolarizada,195,2022-2023,14MMS0755F,BGC,Escolarizada,68,76,,144,2,0,,2,0,0,,0
196 2022-2023 14MMS0756E BGAI Escolarizada,196,2022-2023,14MMS0756E,BGAI,Escolarizada,18,3,,21,2,0,,2,0,0,,0
197 2022-2023 14MMS0756E BGC Escolarizada,197,2022-2023,14MMS0756E,BGC,Escolarizada,1409,1571,,2980,29,24,,53,12,7,,19
198 2022-2023 14MMS0757D BGAI Escolarizada,198,2022-2023,14MMS0757D,BGAI,Escolarizada,17,9,,26,1,0,,1,0,0,,0
199 2022-2023 14MMS0757D BGC Escolarizada,199,2022-2023,14MMS0757D,BGC,Escolarizada,1243,1467,,2710,28,30,,58,3,3,,6
200 2022-2023 14MMS0758C BGC Escolarizada,200,2022-2023,14MMS0758C,BGC,Escolarizada,95,84,,179,1,0,,1,0,0,,0
201 2022-2023 14MMS0759B BGAI Escolarizada,201,2022-2023,14MMS0759B,BGAI,Escolarizada,56,24,,80,1,0,,1,0,0,,0
202 2022-2023 14MMS0759B BGC Escolarizada,202,2022-2023,14MMS0759B,BGC,Escolarizada,1491,1824,,3315,25,24,,49,3,0,,3
203 2022-2023 14MMS0760R BGC Escolarizada,203,2022-2023,14MMS0760R,BGC,Escolarizada,41,40,,81,0,1,,1,0,0,,0
204 2022-2023 14MMS0761Q BGC Escolarizada,204,2022-2023,14MMS0761Q,BGC,Escolarizada,133,158,,291,1,1,,2,0,0,,0
205 2022-2023 14MMS0762P BGC Escolarizada,205,2022-2023,14MMS0762P,BGC,Escolarizada,94,129,,223,1,0,,1,0,0,,0
206 2022-2023 14MMS0763O BGC Escolarizada,206,2022-2023,14MMS0763O,BGC,Escolarizada,50,60,,110,0,1,,1,0,0,,0
207 2022-2023 14MMS0764N BGC Escolarizada,207,2022-2023,14MMS0764N,BGC,Escolarizada,58,84,,142,1,1,,2,0,0,,0
208 2022-2023 14MMS0766L BGC Escolarizada,208,2022-2023,14MMS0766L,BGC,Escolarizada,29,53,,82,0,0,,0,0,0,,0
209 2022-2023 14MMS0767K BGC Escolarizada,209,2022-2023,14MMS0767K,BGC,Escolarizada,297,359,,656,2,6,,8,1,0,,1
210 2022-2023 14MMS0768J BGC Escolarizada,210,2022-2023,14MMS0768J,BGC,Escolarizada,107,111,,218,2,7,,9,0,0,,0
211 2022-2023 14MMS0769I BGC Escolarizada,211,2022-2023,14MMS0769I,BGC,Escolarizada,88,118,,206,2,7,,9,0,0,,0
212 2022-2023 14MMS0770Y BGC Escolarizada,212,2022-2023,14MMS0770Y,BGC,Escolarizada,28,43,,71,0,1,,1,0,0,,0
213 2022-2023 14MMS0771X BGC Escolarizada,213,2022-2023,14MMS0771X,BGC,Escolarizada,204,248,,452,1,0,,1,0,0,,0
214 2022-2023 14MMS0772W BGC Escolarizada,214,2022-2023,14MMS0772W,BGC,Escolarizada,47,46,,93,2,2,,4,0,0,,0
215 2022-2023 14MMS0773V BGC Escolarizada,215,2022-2023,14MMS0773V,BGC,Escolarizada,1037,946,,1983,11,14,,25,0,3,,3
216 2022-2023 14MMS0774U 2092100004 Escolarizada,216,2022-2023,14MMS0774U,2092100004,Escolarizada,229,666,,895,7,7,,14,1,4,,5
217 2022-2023 14MMS0775T 2021300033 Escolarizada,217,2022-2023,14MMS0775T,2021300033,Escolarizada,269,133,,402,12,3,,15,0,0,,0
218 2022-2023 14MMS0776S 2062200013 Escolarizada,218,2022-2023,14MMS0776S,2062200013,Escolarizada,888,267,,1155,26,5,,31,0,0,,0
219 2022-2023 14MMS0776S 2071100002 Escolarizada,219,2022-2023,14MMS0776S,2071100002,Escolarizada,802,37,,839,7,1,,8,0,0,,0
220 2022-2023 14MMS0776S 2071200002 Escolarizada,220,2022-2023,14MMS0776S,2071200002,Escolarizada,431,24,,455,15,0,,15,0,0,,0
221 2022-2023 14MMS0776S 2071400003 Escolarizada,221,2022-2023,14MMS0776S,2071400003,Escolarizada,269,271,,540,4,5,,9,1,0,,1
222 2022-2023 14MMS0776S 2072100002 Escolarizada,222,2022-2023,14MMS0776S,2072100002,Escolarizada,239,567,,806,4,9,,13,0,1,,1
223 2022-2023 14MMS0776S 2072300001 Escolarizada,223,2022-2023,14MMS0776S,2072300001,Escolarizada,87,35,,122,2,0,,2,0,0,,0
224 2022-2023 14MMS0776S 2072400003 Escolarizada,224,2022-2023,14MMS0776S,2072400003,Escolarizada,140,36,,176,4,1,,5,0,0,,0
225 2022-2023 14MMS0776S 3071700002 Escolarizada,225,2022-2023,14MMS0776S,3071700002,Escolarizada,53,78,,131,0,2,,2,0,0,,0
226 2022-2023 14MMS0776S 3073200001 Escolarizada,226,2022-2023,14MMS0776S,3073200001,Escolarizada,360,248,,608,11,4,,15,0,0,,0
227 2022-2023 14MMS0777R 2092100004 Escolarizada,227,2022-2023,14MMS0777R,2092100004,Escolarizada,172,526,,698,3,3,,6,0,1,,1
228 2022-2023 14MMS0798D BGC Escolarizada,228,2022-2023,14MMS0798D,BGC,Escolarizada,313,354,,667,4,4,,8,0,0,,0
229 2022-2023 14MMS0799C 2051200001 Escolarizada,229,2022-2023,14MMS0799C,2051200001,Escolarizada,229,319,,548,4,6,,10,0,0,,0
230 2022-2023 14MMS0799C 2062100003 Escolarizada,230,2022-2023,14MMS0799C,2062100003,Escolarizada,160,79,,239,2,1,,3,1,0,,1
231 2022-2023 14MMS0799C 2062200007 Escolarizada,231,2022-2023,14MMS0799C,2062200007,Escolarizada,628,241,,869,20,1,,21,1,0,,1
232 2022-2023 14MMS0799C 2071200011 Escolarizada,232,2022-2023,14MMS0799C,2071200011,Escolarizada,239,59,,298,6,1,,7,0,0,,0
233 2022-2023 14MMS0799C 2072000001 Escolarizada,233,2022-2023,14MMS0799C,2072000001,Escolarizada,145,50,,195,4,1,,5,0,0,,0
234 2022-2023 14MMS0799C 3041100005 Escolarizada,234,2022-2023,14MMS0799C,3041100005,Escolarizada,167,241,,408,5,3,,8,0,1,,1
235 2022-2023 14MMS0799C 3042000001 Escolarizada,235,2022-2023,14MMS0799C,3042000001,Escolarizada,292,413,,705,3,6,,9,0,0,,0
236 2022-2023 14MMS0817B BGC Escolarizada,236,2022-2023,14MMS0817B,BGC,Escolarizada,248,223,,471,3,1,,4,1,0,,1
237 2022-2023 14MMS0818A BGAI Escolarizada,237,2022-2023,14MMS0818A,BGAI,Escolarizada,49,32,,81,2,2,,4,0,0,,0
238 2022-2023 14MMS0818A BGC Escolarizada,238,2022-2023,14MMS0818A,BGC,Escolarizada,1564,2331,,3895,28,50,,78,0,1,,1
239 2022-2023 14MMS0827I BGC Escolarizada,239,2022-2023,14MMS0827I,BGC,Escolarizada,119,142,,261,0,1,,1,0,0,,0
240 2022-2023 14MMS0830W 3021600010 Escolarizada,240,2022-2023,14MMS0830W,3021600010,Escolarizada,10,69,,79,0,0,,0,10,69,,79
241 2022-2023 14MMS0830W 3081100024 Escolarizada,241,2022-2023,14MMS0830W,3081100024,Escolarizada,60,20,,80,0,0,,0,60,20,,80
242 2022-2023 14MMS0832U BGC Escolarizada,242,2022-2023,14MMS0832U,BGC,Escolarizada,118,127,,245,1,0,,1,0,0,,0
243 2022-2023 14MMS0844Z BGC Escolarizada,243,2022-2023,14MMS0844Z,BGC,Escolarizada,1426,1459,,2885,16,34,,50,0,1,,1
244 2022-2023 14MMS0878P BGC Escolarizada,244,2022-2023,14MMS0878P,BGC,Escolarizada,207,229,,436,1,0,,1,1,1,,2
245 2022-2023 14MMS0879O BGC Escolarizada,245,2022-2023,14MMS0879O,BGC,Escolarizada,85,104,,189,2,0,,2,0,0,,0
246 2022-2023 14USU0002Z 5011100022 Escolarizada,246,2022-2023,14USU0002Z,5011100022,Escolarizada,21,33,,54,0,0,,0,21,33,,54
247 2022-2023 14USU0002Z 5011500002 Escolarizada,247,2022-2023,14USU0002Z,5011500002,Escolarizada,67,190,,257,5,5,,10,26,27,,53
248 2022-2023 14USU0002Z 5031100007 Escolarizada,248,2022-2023,14USU0002Z,5031100007,Escolarizada,74,254,,328,1,10,,11,1,3,,4
249 2022-2023 14USU0002Z 5031200004 Escolarizada,249,2022-2023,14USU0002Z,5031200004,Escolarizada,4,12,,16,0,0,,0,0,2,,2
250 2022-2023 14USU0002Z 5033100003 Escolarizada,250,2022-2023,14USU0002Z,5033100003,Escolarizada,251,342,,593,4,10,,14,7,4,,11
251 2022-2023 14USU0002Z 5041100021 Escolarizada,251,2022-2023,14USU0002Z,5041100021,Escolarizada,53,34,,87,0,0,,0,8,4,,12
252 2022-2023 14USU0002Z 5041400032 Escolarizada,252,2022-2023,14USU0002Z,5041400032,Escolarizada,80,115,,195,6,6,,12,4,4,,8
253 2022-2023 14USU0002Z 5042000002 Escolarizada,253,2022-2023,14USU0002Z,5042000002,Escolarizada,128,173,,301,5,4,,9,7,6,,13
254 2022-2023 14USU0002Z 5062100034 Escolarizada,254,2022-2023,14USU0002Z,5062100034,Escolarizada,1,0,,1,0,0,,0,0,0,,0
255 2022-2023 14USU0002Z 5062200073 Escolarizada,255,2022-2023,14USU0002Z,5062200073,Escolarizada,156,46,,202,5,1,,6,11,2,,13
256 2022-2023 14USU0002Z 5071300009 Escolarizada,256,2022-2023,14USU0002Z,5071300009,Escolarizada,240,35,,275,6,2,,8,5,0,,5
257 2022-2023 14USU0002Z 5092100006 Escolarizada,257,2022-2023,14USU0002Z,5092100006,Escolarizada,208,648,,856,6,16,,22,6,25,,31
258 2022-2023 14USU0002Z 5094200006 Escolarizada,258,2022-2023,14USU0002Z,5094200006,Escolarizada,55,143,,198,1,7,,8,0,5,,5
259 2022-2023 14USU0002Z 5101600013 Escolarizada,259,2022-2023,14USU0002Z,5101600013,Escolarizada,15,40,,55,1,4,,5,0,1,,1
260 2022-2023 14USU0002Z 7011400011 Escolarizada,260,2022-2023,14USU0002Z,7011400011,Escolarizada,12,13,,25,0,0,,0,0,0,,0
261 2022-2023 14USU0002Z 7031000052 Escolarizada,261,2022-2023,14USU0002Z,7031000052,Escolarizada,10,5,,15,1,0,,1,1,1,,2
262 2022-2023 14USU0002Z 7031200009 Escolarizada,262,2022-2023,14USU0002Z,7031200009,Escolarizada,5,2,,7,0,0,,0,0,0,,0
263 2022-2023 14USU0002Z 7033100026 Escolarizada,263,2022-2023,14USU0002Z,7033100026,Escolarizada,57,27,,84,2,1,,3,1,0,,1
264 2022-2023 14USU0002Z 7042100033 Escolarizada,264,2022-2023,14USU0002Z,7042100033,Escolarizada,34,31,,65,1,0,,1,1,0,,1
265 2022-2023 14USU0002Z 7095600030 Escolarizada,265,2022-2023,14USU0002Z,7095600030,Escolarizada,14,21,,35,0,0,,0,0,1,,1
266 2022-2023 14USU0003Y 5011500002 Escolarizada,266,2022-2023,14USU0003Y,5011500002,Escolarizada,72,279,,351,0,5,,5,0,0,,0
267 2022-2023 14USU0003Y 5031100007 Escolarizada,267,2022-2023,14USU0003Y,5031100007,Escolarizada,100,371,,471,4,20,,24,0,0,,0
268 2022-2023 14USU0003Y 5031500008 Escolarizada,268,2022-2023,14USU0003Y,5031500008,Escolarizada,2,28,,30,0,0,,0,0,0,,0
269 2022-2023 14USU0003Y 5031500010 Escolarizada,269,2022-2023,14USU0003Y,5031500010,Escolarizada,29,288,,317,2,6,,8,0,0,,0
270 2022-2023 14USU0003Y 5033100003 Escolarizada,270,2022-2023,14USU0003Y,5033100003,Escolarizada,170,310,,480,7,10,,17,0,0,,0
271 2022-2023 14USU0003Y 5041100021 Escolarizada,271,2022-2023,14USU0003Y,5041100021,Escolarizada,75,79,,154,2,5,,7,0,0,,0
272 2022-2023 14USU0003Y 5041400032 Escolarizada,272,2022-2023,14USU0003Y,5041400032,Escolarizada,164,247,,411,5,10,,15,0,0,,0
273 2022-2023 14USU0003Y 5042000002 Escolarizada,273,2022-2023,14USU0003Y,5042000002,Escolarizada,149,238,,387,4,7,,11,0,3,,3
274 2022-2023 14USU0003Y 5051100015 Escolarizada,274,2022-2023,14USU0003Y,5051100015,Escolarizada,60,103,,163,2,6,,8,0,0,,0
275 2022-2023 14USU0003Y 5052200021 Escolarizada,275,2022-2023,14USU0003Y,5052200021,Escolarizada,40,47,,87,1,2,,3,0,0,,0
276 2022-2023 14USU0003Y 5062200055 Escolarizada,276,2022-2023,14USU0003Y,5062200055,Escolarizada,0,0,,0,0,0,,0,0,0,,0
277 2022-2023 14USU0003Y 5062200073 Escolarizada,277,2022-2023,14USU0003Y,5062200073,Escolarizada,230,20,,250,8,0,,8,1,0,,1
278 2022-2023 14USU0003Y 5062200082 Escolarizada,278,2022-2023,14USU0003Y,5062200082,Escolarizada,129,35,,164,2,2,,4,0,0,,0
279 2022-2023 14USU0003Y 5071300014 Escolarizada,279,2022-2023,14USU0003Y,5071300014,Escolarizada,302,35,,337,6,2,,8,0,0,,0
280 2022-2023 14USU0003Y 5071300091 Escolarizada,280,2022-2023,14USU0003Y,5071300091,Escolarizada,70,17,,87,5,0,,5,0,0,,0
281 2022-2023 14USU0003Y 5072400001 Escolarizada,281,2022-2023,14USU0003Y,5072400001,Escolarizada,20,16,,36,0,0,,0,0,0,,0
282 2022-2023 14USU0003Y 5092100006 Escolarizada,282,2022-2023,14USU0003Y,5092100006,Escolarizada,63,196,,259,1,4,,5,0,0,,0
283 2022-2023 14USU0003Y 5094200006 Escolarizada,283,2022-2023,14USU0003Y,5094200006,Escolarizada,51,213,,264,4,3,,7,0,1,,1
284 2022-2023 14USU0003Y 5101600013 Escolarizada,284,2022-2023,14USU0003Y,5101600013,Escolarizada,47,140,,187,1,3,,4,0,0,,0
285 2022-2023 14USU0003Y 7011400011 Escolarizada,285,2022-2023,14USU0003Y,7011400011,Escolarizada,17,31,,48,0,0,,0,1,0,,1
286 2022-2023 14USU0003Y 7012500034 Escolarizada,286,2022-2023,14USU0003Y,7012500034,Escolarizada,0,0,,0,0,0,,0,0,0,,0
287 2022-2023 14USU0003Y 7031200071 Escolarizada,287,2022-2023,14USU0003Y,7031200071,Escolarizada,1,4,,5,0,0,,0,0,0,,0
288 2022-2023 14USU0003Y 7042100033 Escolarizada,288,2022-2023,14USU0003Y,7042100033,Escolarizada,0,0,,0,0,0,,0,0,0,,0
289 2022-2023 14USU0003Y 7052100021 Escolarizada,289,2022-2023,14USU0003Y,7052100021,Escolarizada,5,0,,5,0,0,,0,0,0,,0
290 2022-2023 14USU0003Y 7061300005 Escolarizada,290,2022-2023,14USU0003Y,7061300005,Escolarizada,16,5,,21,0,0,,0,0,1,,1
291 2022-2023 14USU0003Y 7071300003 Escolarizada,291,2022-2023,14USU0003Y,7071300003,Escolarizada,14,6,,20,0,0,,0,0,0,,0
292 2022-2023 14USU0003Y 8052100019 Escolarizada,292,2022-2023,14USU0003Y,8052100019,Escolarizada,9,3,,12,0,0,,0,0,0,,0
293 2022-2023 14USU0005W 5021000114 Escolarizada,293,2022-2023,14USU0005W,5021000114,Escolarizada,215,248,,463,8,5,,13,1,0,,1
294 2022-2023 14USU0005W 5021200054 Escolarizada,294,2022-2023,14USU0005W,5021200054,Escolarizada,76,219,,295,4,3,,7,0,1,,1
295 2022-2023 14USU0005W 5021200055 Escolarizada,295,2022-2023,14USU0005W,5021200055,Escolarizada,82,106,,188,2,1,,3,1,0,,1
296 2022-2023 14USU0005W 5021400012 Escolarizada,296,2022-2023,14USU0005W,5021400012,Escolarizada,60,39,,99,2,0,,2,0,0,,0
297 2022-2023 14USU0005W 5021700002 Escolarizada,297,2022-2023,14USU0005W,5021700002,Escolarizada,178,361,,539,7,8,,15,0,0,,0
298 2022-2023 14USU0005W 7012602009 Escolarizada,298,2022-2023,14USU0005W,7012602009,Escolarizada,6,12,,18,0,0,,0,0,0,,0
299 2022-2023 14USU0005W 7031000012 Escolarizada,299,2022-2023,14USU0005W,7031000012,Escolarizada,2,5,,7,0,1,,1,0,0,,0
300 2022-2023 14USU0006V 5021300063 Escolarizada,300,2022-2023,14USU0006V,5021300063,Escolarizada,145,78,,223,4,1,,5,0,0,,0
301 2022-2023 14USU0007U 5051100006 Escolarizada,301,2022-2023,14USU0007U,5051100006,Escolarizada,130,178,,308,7,4,,11,0,0,,0
302 2022-2023 14USU0008T 5021000010 Escolarizada,302,2022-2023,14USU0008T,5021000010,Escolarizada,52,135,,187,1,3,,4,0,0,,0
303 2022-2023 14USU0008T 5021600062 Escolarizada,303,2022-2023,14USU0008T,5021600062,Escolarizada,60,136,,196,3,6,,9,0,0,,0
304 2022-2023 14USU0008T 5022500001 Escolarizada,304,2022-2023,14USU0008T,5022500001,Escolarizada,69,113,,182,4,4,,8,0,0,,0
305 2022-2023 14USU0008T 5031500008 Escolarizada,305,2022-2023,14USU0008T,5031500008,Escolarizada,34,227,,261,0,3,,3,0,0,,0
306 2022-2023 14USU0008T 5033100003 Escolarizada,306,2022-2023,14USU0008T,5033100003,Escolarizada,603,957,,1560,8,19,,27,0,1,,1
307 2022-2023 14USU0008T 5033200024 Escolarizada,307,2022-2023,14USU0008T,5033200024,Escolarizada,77,193,,270,1,7,,8,0,0,,0
308 2022-2023 14USU0008T 5041400032 Escolarizada,308,2022-2023,14USU0008T,5041400032,Escolarizada,347,518,,865,6,13,,19,0,0,,0
309 2022-2023 14USU0008T 5042100012 Escolarizada,309,2022-2023,14USU0008T,5042100012,Escolarizada,408,450,,858,9,10,,19,1,0,,1
310 2022-2023 14USU0008T 5052200002 Escolarizada,310,2022-2023,14USU0008T,5052200002,Escolarizada,370,200,,570,9,4,,13,0,1,,1
311 2022-2023 14USU0008T 5061100001 Escolarizada,311,2022-2023,14USU0008T,5061100001,Escolarizada,461,88,,549,18,3,,21,0,0,,0
312 2022-2023 14USU0008T 5071200009 Escolarizada,312,2022-2023,14USU0008T,5071200009,Escolarizada,402,109,,511,16,3,,19,0,0,,0
313 2022-2023 14USU0008T 5073100009 Escolarizada,313,2022-2023,14USU0008T,5073100009,Escolarizada,193,179,,372,5,1,,6,0,0,,0
314 2022-2023 14USU0008T 5091100011 Escolarizada,314,2022-2023,14USU0008T,5091100011,Escolarizada,513,850,,1363,9,10,,19,0,1,,1
315 2022-2023 14USU0008T 5094200006 Escolarizada,315,2022-2023,14USU0008T,5094200006,Escolarizada,90,442,,532,1,7,,8,0,0,,0
316 2022-2023 14USU0008T 5095600005 Escolarizada,316,2022-2023,14USU0008T,5095600005,Escolarizada,53,155,,208,0,3,,3,0,0,,0
317 2022-2023 14USU0008T 6091323001 Escolarizada,317,2022-2023,14USU0008T,6091323001,Escolarizada,2,3,,5,0,0,,0,0,0,,0
318 2022-2023 14USU0008T 6091326001 Escolarizada,318,2022-2023,14USU0008T,6091326001,Escolarizada,6,2,,8,0,0,,0,0,0,,0
319 2022-2023 14USU0008T 7022600002 Escolarizada,319,2022-2023,14USU0008T,7022600002,Escolarizada,2,1,,3,0,0,,0,0,0,,0
320 2022-2023 14USU0008T 7031200016 Escolarizada,320,2022-2023,14USU0008T,7031200016,Escolarizada,2,1,,3,0,0,,0,0,0,,0
321 2022-2023 14USU0008T 7042300011 Escolarizada,321,2022-2023,14USU0008T,7042300011,Escolarizada,9,11,,20,0,0,,0,0,0,,0
322 2022-2023 14USU0008T 7052300035 Escolarizada,322,2022-2023,14USU0008T,7052300035,Escolarizada,2,0,,2,0,0,,0,0,0,,0
323 2022-2023 14USU0008T 7061100016 Escolarizada,323,2022-2023,14USU0008T,7061100016,Escolarizada,0,0,,0,0,0,,0,0,0,,0
324 2022-2023 14USU0008T 7071000033 Escolarizada,324,2022-2023,14USU0008T,7071000033,Escolarizada,6,0,,6,0,0,,0,0,0,,0
325 2022-2023 14USU0008T 7071200021 Escolarizada,325,2022-2023,14USU0008T,7071200021,Escolarizada,26,10,,36,0,0,,0,0,0,,0
326 2022-2023 14USU0008T 7102100006 Escolarizada,326,2022-2023,14USU0008T,7102100006,Escolarizada,9,4,,13,0,0,,0,0,0,,0
327 2022-2023 14USU0008T 8033100003 Escolarizada,327,2022-2023,14USU0008T,8033100003,Escolarizada,19,18,,37,0,0,,0,0,0,,0
328 2022-2023 14USU0008T 8052300021 Escolarizada,328,2022-2023,14USU0008T,8052300021,Escolarizada,3,4,,7,0,0,,0,0,0,,0
329 2022-2023 14USU0008T 8071200008 Escolarizada,329,2022-2023,14USU0008T,8071200008,Escolarizada,14,9,,23,0,0,,0,0,0,,0
330 2022-2023 14USU0008T 8091345016 Escolarizada,330,2022-2023,14USU0008T,8091345016,Escolarizada,16,15,,31,0,0,,0,0,0,,0
331 2022-2023 14USU0008T 8102100001 Escolarizada,331,2022-2023,14USU0008T,8102100001,Escolarizada,0,0,,0,0,0,,0,0,0,,0
332 2022-2023 14USU0009S 5033100003 Escolarizada,332,2022-2023,14USU0009S,5033100003,Escolarizada,10,25,,35,0,0,,0,0,0,,0
333 2022-2023 14USU0009S 5042000002 Escolarizada,333,2022-2023,14USU0009S,5042000002,Escolarizada,34,39,,73,0,1,,1,0,0,,0
334 2022-2023 14USU0009S 5101600013 Escolarizada,334,2022-2023,14USU0009S,5101600013,Escolarizada,12,20,,32,0,0,,0,0,0,,0
335 2022-2023 14USU0010H 5021500119 Escolarizada,335,2022-2023,14USU0010H,5021500119,Escolarizada,45,112,,157,2,4,,6,1,0,,1
336 2022-2023 14USU0010H 5031200031 Escolarizada,336,2022-2023,14USU0010H,5031200031,Escolarizada,186,318,,504,0,7,,7,0,0,,0
337 2022-2023 14USU0010H 5031300010 Escolarizada,337,2022-2023,14USU0010H,5031300010,Escolarizada,317,267,,584,8,3,,11,0,2,,2
338 2022-2023 14USU0010H 5031300014 Escolarizada,338,2022-2023,14USU0010H,5031300014,Escolarizada,192,516,,708,3,11,,14,1,0,,1
339 2022-2023 14USU0010H 5031500010 Escolarizada,339,2022-2023,14USU0010H,5031500010,Escolarizada,81,1340,,1421,7,32,,39,1,6,,7
340 2022-2023 14USU0010H 5032100027 Escolarizada,340,2022-2023,14USU0010H,5032100027,Escolarizada,47,82,,129,0,2,,2,0,0,,0
341 2022-2023 14USU0010H 5033200006 Escolarizada,341,2022-2023,14USU0010H,5033200006,Escolarizada,193,451,,644,3,11,,14,0,0,,0
342 2022-2023 14USU0010H 7011200033 Escolarizada,342,2022-2023,14USU0010H,7011200033,Escolarizada,3,13,,16,0,0,,0,0,0,,0
343 2022-2023 14USU0010H 7012603017 Escolarizada,343,2022-2023,14USU0010H,7012603017,Escolarizada,6,8,,14,0,0,,0,0,0,,0
344 2022-2023 14USU0010H 7022200011 Escolarizada,344,2022-2023,14USU0010H,7022200011,Escolarizada,2,6,,8,0,0,,0,0,0,,0
345 2022-2023 14USU0010H 7022200019 Escolarizada,345,2022-2023,14USU0010H,7022200019,Escolarizada,3,5,,8,0,0,,0,0,0,,0
346 2022-2023 14USU0010H 7022300005 Escolarizada,346,2022-2023,14USU0010H,7022300005,Escolarizada,6,6,,12,1,0,,1,0,0,,0
347 2022-2023 14USU0010H 7022300034 Escolarizada,347,2022-2023,14USU0010H,7022300034,Escolarizada,0,0,,0,0,0,,0,0,0,,0
348 2022-2023 14USU0010H 7022300037 Escolarizada,348,2022-2023,14USU0010H,7022300037,Escolarizada,2,5,,7,0,0,,0,0,0,,0
349 2022-2023 14USU0010H 7022400002 Escolarizada,349,2022-2023,14USU0010H,7022400002,Escolarizada,2,11,,13,0,1,,1,1,0,,1
350 2022-2023 14USU0010H 7022500015 Escolarizada,350,2022-2023,14USU0010H,7022500015,Escolarizada,7,9,,16,0,1,,1,0,0,,0
351 2022-2023 14USU0010H 7022600008 Escolarizada,351,2022-2023,14USU0010H,7022600008,Escolarizada,11,5,,16,0,0,,0,0,0,,0
352 2022-2023 14USU0010H 7031000001 Escolarizada,352,2022-2023,14USU0010H,7031000001,Escolarizada,22,26,,48,1,0,,1,0,0,,0
353 2022-2023 14USU0010H 7031200043 Escolarizada,353,2022-2023,14USU0010H,7031200043,Escolarizada,1,18,,19,0,1,,1,0,1,,1
354 2022-2023 14USU0010H 7031200087 Escolarizada,354,2022-2023,14USU0010H,7031200087,Escolarizada,3,9,,12,0,0,,0,0,0,,0
355 2022-2023 14USU0010H 7031300005 Escolarizada,355,2022-2023,14USU0010H,7031300005,Escolarizada,11,4,,15,0,0,,0,0,0,,0
356 2022-2023 14USU0010H 7031300078 Escolarizada,356,2022-2023,14USU0010H,7031300078,Escolarizada,1,1,,2,0,0,,0,0,0,,0
357 2022-2023 14USU0010H 7032100004 Escolarizada,357,2022-2023,14USU0010H,7032100004,Escolarizada,6,9,,15,0,0,,0,1,0,,1
358 2022-2023 14USU0010H 7032100049 Escolarizada,358,2022-2023,14USU0010H,7032100049,Escolarizada,3,3,,6,1,0,,1,0,0,,0
359 2022-2023 14USU0010H 7073100005 Escolarizada,359,2022-2023,14USU0010H,7073100005,Escolarizada,7,5,,12,0,0,,0,0,0,,0
360 2022-2023 14USU0010H 8011000006 Escolarizada,360,2022-2023,14USU0010H,8011000006,Escolarizada,0,0,,0,0,0,,0,0,0,,0
361 2022-2023 14USU0010H 8011500003 Escolarizada,361,2022-2023,14USU0010H,8011500003,Escolarizada,10,18,,28,0,0,,0,1,0,,1
362 2022-2023 14USU0010H 8022000001 Escolarizada,362,2022-2023,14USU0010H,8022000001,Escolarizada,0,0,,0,0,0,,0,0,0,,0
363 2022-2023 14USU0010H 8022500004 Escolarizada,363,2022-2023,14USU0010H,8022500004,Escolarizada,9,13,,22,0,0,,0,0,0,,0
364 2022-2023 14USU0010H 8031000001 Escolarizada,364,2022-2023,14USU0010H,8031000001,Escolarizada,17,25,,42,0,0,,0,0,0,,0
365 2022-2023 14USU0010H 8031300003 Escolarizada,365,2022-2023,14USU0010H,8031300003,Escolarizada,26,16,,42,0,0,,0,0,0,,0
366 2022-2023 14USU0010H 8052300012 Escolarizada,366,2022-2023,14USU0010H,8052300012,Escolarizada,10,5,,15,0,0,,0,0,0,,0
