name,row,anio,entidad_universitaria,programa_educativo_vigente,total
422 PE que requieren PP-1480 - 2017 - CUNORTE,1480,2017,CUNORTE,Licenciatura en Contaduría Pública,1
422 PE que requieren PP-1481 - 2017 - CUNORTE,1481,2017,CUNORTE,Licenciatura en Psicología,1
422 PE que requieren PP-1482 - 2017 - CUNORTE,1482,2017,CUNORTE,Licenciatura en Enfermería ,1
422 PE que requieren PP-1483 - 2017 - CUNORTE,1483,2017,CUNORTE,Ingeniería en Electrónica y Computación,1
422 PE que requieren PP-1484 - 2017 - CUNORTE,1484,2017,CUNORTE,Licenciatura en Nutrición,1
422 PE que requieren PP-1485 - 2017 - CUNORTE,1485,2017,CUNORTE,Licenciatura en Antropología,1
422 PE que requieren PP-1486 - 2017 - CUNORTE,1486,2017,CUNORTE,Licenciatura en Turismo,1
422 PE que requieren PP-1487 - 2017 - CUNORTE,1487,2017,CUNORTE,Ingeniería Mecánica Eléctrica,1
422 PE que requieren PP-1488 - 2017 - CUNORTE,1488,2017,CUNORTE,Ingeniería en Telemática,1
422 PE que requieren PP-1489 - 2017 - CUNORTE,1489,2017,CUNORTE,Técnico Superior Universitario en Informática,1
422 PE que requieren PP-1490 - 2017 - CUSUR,1490,2017,CUSUR,Abogado escolarizado,1
422 PE que requieren PP-1491 - 2017 - CUSUR,1491,2017,CUSUR,Licenciatura en Medicina Veterinaria y Zootecnia,1
422 PE que requieren PP-1492 - 2017 - CUSUR,1492,2017,CUSUR,"Médico, Cirujano y Partero",1
422 PE que requieren PP-1493 - 2017 - CUSUR,1493,2017,CUSUR,Licenciatura en Psicología,1
422 PE que requieren PP-1494 - 2017 - CUSUR,1494,2017,CUSUR,Licenciatura en Negocios Internacionales,1
422 PE que requieren PP-1495 - 2017 - CUSUR,1495,2017,CUSUR,Licenciatura en Enfermería,1
422 PE que requieren PP-1496 - 2017 - CUSUR,1496,2017,CUSUR,Licenciatura en Nutrición,1
422 PE que requieren PP-1497 - 2017 - CUSUR,1497,2017,CUSUR,Licenciatura en Letras Hispánicas,1
422 PE que requieren PP-1498 - 2017 - CUSUR,1498,2017,CUSUR,Licenciatura en Periodismo,1
422 PE que requieren PP-1499 - 2017 - CUSUR,1499,2017,CUSUR,"Licenciatura en Seguridad Laboral, Protección Civil y Emergencias",1
422 PE que requieren PP-1500 - 2017 - CUSUR,1500,2017,CUSUR,Licenciatura en Desarrollo Turístico Sustentable,1
422 PE que requieren PP-1501 - 2017 - CUSUR,1501,2017,CUSUR,Licenciatura en Trabajo Social,1
422 PE que requieren PP-1502 - 2017 - CUSUR,1502,2017,CUSUR,Ingeniería Geofísica,1
422 PE que requieren PP-1503 - 2017 - CUSUR,1503,2017,CUSUR,Ingeniería en Sistemas Biológicos,1
422 PE que requieren PP-1504 - 2017 - CUSUR,1504,2017,CUSUR,Ingeniería en Telemática,1
422 PE que requieren PP-1505 - 2017 - CUSUR,1505,2017,CUSUR,Carrera de Enfermería escolarizada,1
422 PE que requieren PP-1506 - 2017 - CUSUR,1506,2017,CUSUR,Técnico Superior Universitario en Administración de Redes de Cómputo,1
422 PE que requieren PP-1507 - 2017 - CUSUR,1507,2017,CUSUR,"Técnico Superior Universitario en Emergencias, Seguridad Laboral y Rescates",1
422 PE que requieren PP-1508 - 2017 - CUSUR,1508,2017,CUSUR,Técnico Superior Universitario en Turismo Alternativo,1
422 PE que requieren PP-1509 - 2017 - CUSUR,1509,2017,CUSUR,Curso Posbásico de Enfermería Médico Quirúrgica,1
422 PE que requieren PP-1510 - 2017 - CUSUR,1510,2017,CUSUR,Curso Posbásico en Administración y Docencia en Enfermería,1
422 PE que requieren PP-1511 - 2017 - CUSUR,1511,2017,CUSUR,Curso Posbásico de Enfermería Pediátrica,1
422 PE que requieren PP-1512 - 2017 - CUSUR,1512,2017,CUSUR,Curso Posbásico de Enfermería en Cuidados Intensivos,1
422 PE que requieren PP-1513 - 2017 - CUTONALÁ,1513,2017,CUTONALÁ,Abogado escolarizado,1
422 PE que requieren PP-1514 - 2017 - CUTONALÁ,1514,2017,CUTONALÁ,"Médico, Cirujano y Partero",1
422 PE que requieren PP-1515 - 2017 - CUTONALÁ,1515,2017,CUTONALÁ,Licenciatura en Contaduría Pública,1
422 PE que requieren PP-1516 - 2017 - CUTONALÁ,1516,2017,CUTONALÁ,Licenciatura en Administración de Negocios,1
422 PE que requieren PP-1517 - 2017 - CUTONALÁ,1517,2017,CUTONALÁ,Licenciatura en Diseño de Artesanía,1
422 PE que requieren PP-1518 - 2017 - CUTONALÁ,1518,2017,CUTONALÁ,Licenciatura en Estudios Liberales,1
422 PE que requieren PP-1519 - 2017 - CUTONALÁ,1519,2017,CUTONALÁ,Ingeniería en Energía,1
422 PE que requieren PP-1520 - 2017 - CUTONALÁ,1520,2017,CUTONALÁ,Licenciatura en Gerontología,1
422 PE que requieren PP-1521 - 2017 - CUTONALÁ,1521,2017,CUTONALÁ,Licenciatura en Salud Pública,1
422 PE que requieren PP-1522 - 2017 - CUTONALÁ,1522,2017,CUTONALÁ,Licenciatura en Nutrición,1
422 PE que requieren PP-1523 - 2017 - CUTONALÁ,1523,2017,CUTONALÁ,Licenciatura en Ciencias Forenses,1
422 PE que requieren PP-1524 - 2017 - CUVALLES,1524,2017,CUVALLES,Licenciatura en Administración,1
422 PE que requieren PP-1525 - 2017 - CUVALLES,1525,2017,CUVALLES,Licenciatura en Contaduría Pública,1
422 PE que requieren PP-1526 - 2017 - CUVALLES,1526,2017,CUVALLES,Abogado escolarizado,1
422 PE que requieren PP-1527 - 2017 - CUVALLES,1527,2017,CUVALLES,Licenciatura en Educación,1
422 PE que requieren PP-1528 - 2017 - CUVALLES,1528,2017,CUVALLES,Licenciatura en Turismo,1
422 PE que requieren PP-1529 - 2017 - CUVALLES,1529,2017,CUVALLES,Licenciatura en Trabajo Social,1
422 PE que requieren PP-1530 - 2017 - CUVALLES,1530,2017,CUVALLES,Licenciatura en Tecnologías de la Información,1
422 PE que requieren PP-1531 - 2017 - CUVALLES,1531,2017,CUVALLES,Ingeniería Mecatrónica,1
422 PE que requieren PP-1532 - 2017 - CUVALLES,1532,2017,CUVALLES,Ingeniería en Electrónica y Computación,1
422 PE que requieren PP-1533 - 2017 - CUVALLES,1533,2017,CUVALLES,Licenciatura en Psicología,1
422 PE que requieren PP-1534 - 2017 - CUVALLES,1534,2017,CUVALLES,Ingeniería en Instrumentación Electrónica y Nanosensores,1
422 PE que requieren PP-1535 - 2017 - CUVALLES,1535,2017,CUVALLES,Licenciatura en Nutrición,1
422 PE que requieren PP-1536 - 2017 - CUVALLES,1536,2017,CUVALLES,Ingeniería Geofísica,1
422 PE que requieren PP-1537 - 2017 - CUVALLES,1537,2017,CUVALLES,Ingeniería en Sistemas Biológicos,1
422 PE que requieren PP-1538 - 2017 - SUV,1538,2017,SUV,Licenciatura en Educación,1
422 PE que requieren PP-1539 - 2016 - CUAAD,1539,2016,CUAAD,Licenciatura en Artes Escénicas para la Expresión Dancística con salida a Técnico Superior Universitario  en Artes Escénicas para la Expresión Dancística,1
422 PE que requieren PP-1540 - 2016 - CUAAD,1540,2016,CUAAD,Licenciatura en Artes Escénicas para la Expresión Teatral con salida a Técnico Superior Universitario  en Artes Escénicas para la Expresión Teatral,1
422 PE que requieren PP-1541 - 2016 - CUAAD,1541,2016,CUAAD,Licenciatura en Artes Visuales para la Expresión Plástica con salida a Técnico Superior Universitario  para la Expresión Plástica,1
422 PE que requieren PP-1542 - 2016 - CUAAD,1542,2016,CUAAD,Licenciatura en Artes Visuales para la Expresión Fotográfica con salida a Técnico Superior Universitario  para la Expresión Fotográfica,1
422 PE que requieren PP-1543 - 2016 - CUAAD,1543,2016,CUAAD,"Licenciatura en Música con Orientaciones en: Ejecutante, Canto, Dirección Coral, Pedagogía Musical y Composición",1
422 PE que requieren PP-1544 - 2016 - CUAAD,1544,2016,CUAAD,Licenciatura en Diseño de Modas,1
422 PE que requieren PP-1545 - 2016 - CUAAD,1545,2016,CUAAD,Técnico en Música,1
422 PE que requieren PP-1546 - 2016 - CUAAD,1546,2016,CUAAD,"Nivelación de Artes Escénicas para la Expresión Teatral y Artes Escénicas para la Expresión Dancística, Artes Visuales para la Plástica y Artes Visuales para la Expresión Fotográfica",1
422 PE que requieren PP-1547 - 2016 - CUAAD,1547,2016,CUAAD,Programa Básico Musical,1
422 PE que requieren PP-1548 - 2016 - CUAAD,1548,2016,CUAAD,Licenciatura en Arquitectura,1
422 PE que requieren PP-1549 - 2016 - CUAAD,1549,2016,CUAAD,Licenciatura en Diseño de Interiores y Ambientación,1
422 PE que requieren PP-1550 - 2016 - CUAAD,1550,2016,CUAAD,Licenciatura en Urbanística y Medio Ambiente,1
422 PE que requieren PP-1551 - 2016 - CUCBA,1551,2016,CUCBA,Licenciatura en Biología,1
422 PE que requieren PP-1552 - 2016 - CUCBA,1552,2016,CUCBA,Ingeniería Agrónomo,1
422 PE que requieren PP-1553 - 2016 - CUCBA,1553,2016,CUCBA,Licenciatura en Medicina Veterinaria y Zootecnia,1
422 PE que requieren PP-1554 - 2016 - CUCBA,1554,2016,CUCBA,Licenciatura en Ciencia de los Alimentos,1
422 PE que requieren PP-1555 - 2016 - CUCEA,1555,2016,CUCEA,Licenciatura en Administración,1
422 PE que requieren PP-1556 - 2016 - CUCEA,1556,2016,CUCEA,Licenciatura en Contaduría Pública,1
422 PE que requieren PP-1557 - 2016 - CUCEA,1557,2016,CUCEA,Licenciatura en Economía,1
422 PE que requieren PP-1558 - 2016 - CUCEA,1558,2016,CUCEA,Licenciatura en Mercadotecnia,1
422 PE que requieren PP-1559 - 2016 - CUCEA,1559,2016,CUCEA,Licenciatura en Negocios Internacionales,1
422 PE que requieren PP-1560 - 2016 - CUCEA,1560,2016,CUCEA,Licenciatura en Recursos Humanos,1
422 PE que requieren PP-1561 - 2016 - CUCEA,1561,2016,CUCEA,Licenciatura en Tecnologías de la Información,1
422 PE que requieren PP-1562 - 2016 - CUCEA,1562,2016,CUCEA,Licenciatura en Turismo,1
422 PE que requieren PP-1563 - 2016 - CUCEA,1563,2016,CUCEA,Licenciatura en Administración Financiera y Sistemas,1
422 PE que requieren PP-1564 - 2016 - CUCEA,1564,2016,CUCEA,Licenciatura en Administración Gubernamental y Políticas Públicas,1
422 PE que requieren PP-1565 - 2016 - CUCEA,1565,2016,CUCEA,Licenciatura en Gestión y Economía Ambiental,1
422 PE que requieren PP-1566 - 2016 - CUCEA,1566,2016,CUCEA,Licenciatura en Relaciones Públicas y Comunicación,1
422 PE que requieren PP-1567 - 2016 - CUCEA,1567,2016,CUCEA,Licenciatura en Gestión de Negocios Gastronómicos,1
422 PE que requieren PP-1568 - 2016 - CUCEA,1568,2016,CUCEA,Técnico Superior Universitario en Gestión Hotelera,1
422 PE que requieren PP-1569 - 2016 - CUCEA,1569,2016,CUCEA,Técnico Superior Universitario en Redes y Telecomunicaciones,1
422 PE que requieren PP-1570 - 2016 - CUCEI,1570,2016,CUCEI,Licenciatura en Matemáticas,1
422 PE que requieren PP-1571 - 2016 - CUCEI,1571,2016,CUCEI,Licenciatura en Física,1
422 PE que requieren PP-1572 - 2016 - CUCEI,1572,2016,CUCEI,Licenciatura en Química,1
422 PE que requieren PP-1573 - 2016 - CUCEI,1573,2016,CUCEI,Ingeniería Química,1
422 PE que requieren PP-1574 - 2016 - CUCEI,1574,2016,CUCEI,Ingeniería en Computación,1
422 PE que requieren PP-1575 - 2016 - CUCEI,1575,2016,CUCEI,Ingeniería Informática,1
422 PE que requieren PP-1576 - 2016 - CUCEI,1576,2016,CUCEI,Ingeniería Industrial,1
422 PE que requieren PP-1577 - 2016 - CUCEI,1577,2016,CUCEI,Ingeniería Mecánica Eléctrica,1
422 PE que requieren PP-1578 - 2016 - CUCEI,1578,2016,CUCEI,Ingeniería en Topografía Geomática,1
422 PE que requieren PP-1579 - 2016 - CUCEI,1579,2016,CUCEI,Ingeniería Civil,1
422 PE que requieren PP-1580 - 2016 - CUCEI,1580,2016,CUCEI,Licenciatura en Químico Farmacéutico Biólogo,1
422 PE que requieren PP-1581 - 2016 - CUCEI,1581,2016,CUCEI,Ingeniería en Comunicaciones y Electrónica,1
422 PE que requieren PP-1582 - 2016 - CUCEI,1582,2016,CUCEI,Ingeniería Biomédica,1
422 PE que requieren PP-1583 - 2016 - CUCEI,1583,2016,CUCEI,Ingeniería en Alimentos y Biotecnología,1
422 PE que requieren PP-1584 - 2016 - CUCEI,1584,2016,CUCEI,Ingeniería Robótica,1
422 PE que requieren PP-1585 - 2016 - CUCEI,1585,2016,CUCEI,Ingeniería Fotónica,1
422 PE que requieren PP-1586 - 2016 - CUCEI,1586,2016,CUCEI,Licenciatura en Ciencia de Materiales,1
422 PE que requieren PP-1587 - 2016 - CUCEI,1587,2016,CUCEI,Técnico Superior Universitario en Informática,1
422 PE que requieren PP-1588 - 2016 - CUCEI,1588,2016,CUCEI,Técnico Superior Universitario en Redes de Cómputo,1
422 PE que requieren PP-1589 - 2016 - CUCEI,1589,2016,CUCEI,Técnico Superior Universitario en Sistemas de Calidad,1
422 PE que requieren PP-1590 - 2016 - CUCEI,1590,2016,CUCEI,Técnico Superior Universitario en Herramentales,1
422 PE que requieren PP-1591 - 2016 - CUCEI,1591,2016,CUCEI,Técnico Superior Universitario en Inyección de Plásticos,1
422 PE que requieren PP-1592 - 2016 - CUCEI,1592,2016,CUCEI,Técnico Superior Universitario en Electrónica,1
422 PE que requieren PP-1593 - 2016 - CUCEI,1593,2016,CUCEI,Técnico Superior Universitario en Meteorología,1
422 PE que requieren PP-1594 - 2016 - CUCS,1594,2016,CUCS,Licenciatura en Cirujano Dentista,1
422 PE que requieren PP-1595 - 2016 - CUCS,1595,2016,CUCS,Licenciatura en Psicología,1
422 PE que requieren PP-1596 - 2016 - CUCS,1596,2016,CUCS,Licenciatura en Cultura Física y Deportes,1
422 PE que requieren PP-1597 - 2016 - CUCS,1597,2016,CUCS,"Médico, Cirujano y Partero",1
422 PE que requieren PP-1598 - 2016 - CUCS,1598,2016,CUCS,Licenciatura en Nutrición,1
422 PE que requieren PP-1599 - 2016 - CUCS,1599,2016,CUCS,Licenciatura en Enfermería,1
422 PE que requieren PP-1600 - 2016 - CUCS,1600,2016,CUCS,Licenciatura en Enfermería en la modalidad a distancia,1
422 PE que requieren PP-1601 - 2016 - CUCS,1601,2016,CUCS,Nivelación de la Licenciatura en Enfermería en la modalidad a distancia,1
422 PE que requieren PP-1602 - 2016 - CUCS,1602,2016,CUCS,Carrera de Enfermería escolarizada,1
422 PE que requieren PP-1603 - 2016 - CUCS,1603,2016,CUCS,Técnico Superior en Enfermería,1
422 PE que requieren PP-1604 - 2016 - CUCS,1604,2016,CUCS,Técnico Superior Universitario en Radiología e Imagen,1
422 PE que requieren PP-1605 - 2016 - CUCS,1605,2016,CUCS,Técnico Superior Universitario en Prótesis Dental,1
422 PE que requieren PP-1606 - 2016 - CUCS,1606,2016,CUCS,"Técnico Superior Universitario en Emergencias, Seguridad Laboral y Rescates",1
422 PE que requieren PP-1607 - 2016 - CUCS,1607,2016,CUCS,Técnico Superior Universitario en Terapia Física,1
422 PE que requieren PP-1608 - 2016 - CUCS,1608,2016,CUCS,Técnico Superior Universitario en Terapia Respiratoria,1
422 PE que requieren PP-1609 - 2016 - CUCS,1609,2016,CUCS,Curso Posbásico de Enfermería en Cuidados del Recién Nacido en Estado Crítico,1
422 PE que requieren PP-1610 - 2016 - CUCS,1610,2016,CUCS,Curso Posbásico de Enfermería Pediátrica,1
422 PE que requieren PP-1611 - 2016 - CUCS,1611,2016,CUCS,Curso Posbásico en Enfermería en Cuidados Intensivos,1
422 PE que requieren PP-1612 - 2016 - CUCS,1612,2016,CUCS,Curso Posbásico en Enfermería Médico Quirúrgica,1
422 PE que requieren PP-1613 - 2016 - CUCS,1613,2016,CUCS,Curso Posbásico de Enfermería en Nefrología,1
422 PE que requieren PP-1614 - 2016 - CUCS,1614,2016,CUCS,Curso Posbásico en Administración y Docencia en Enfermería,1
422 PE que requieren PP-1615 - 2016 - CUCS,1615,2016,CUCS,Curso Posbásico en Enfermería en Geronto-Geriatría,1
422 PE que requieren PP-1616 - 2016 - CUCS,1616,2016,CUCS,Curso Posbásico de Enfermería en Urgencias Médico Quirúrgicas,1
422 PE que requieren PP-1617 - 2016 - CUCS,1617,2016,CUCS,Curso Posbásico de Enfermería Perfusionista,1
422 PE que requieren PP-1618 - 2016 - CUCS,1618,2016,CUCS,Curso Posbásico de Enfermería en Salud Pública,1
422 PE que requieren PP-1619 - 2016 - CUCSH,1619,2016,CUCSH,Abogado escolarizado,1
422 PE que requieren PP-1620 - 2016 - CUCSH,1620,2016,CUCSH,Abogado semiescolarizado,1
422 PE que requieren PP-1621 - 2016 - CUCSH,1621,2016,CUCSH,Licenciatura en Didáctica del Francés como Lengua Extranjera,1
422 PE que requieren PP-1622 - 2016 - CUCSH,1622,2016,CUCSH,Licenciatura en Docencia del Inglés como Lengua Extranjera,1
422 PE que requieren PP-1623 - 2016 - CUCSH,1623,2016,CUCSH,Licenciatura en Relaciones Internacionales,1
422 PE que requieren PP-1624 - 2016 - CUCSH,1624,2016,CUCSH,Licenciatura en Estudios Políticos y de Gobierno,1
422 PE que requieren PP-1625 - 2016 - CUCSH,1625,2016,CUCSH,Licenciatura en Filosofía,1
422 PE que requieren PP-1626 - 2016 - CUCSH,1626,2016,CUCSH,Licenciatura en Geografía,1
422 PE que requieren PP-1627 - 2016 - CUCSH,1627,2016,CUCSH,Licenciatura en Historia,1
422 PE que requieren PP-1628 - 2016 - CUCSH,1628,2016,CUCSH,Licenciatura en Letras Hispánicas,1
422 PE que requieren PP-1629 - 2016 - CUCSH,1629,2016,CUCSH,Licenciatura en Sociología,1
422 PE que requieren PP-1630 - 2016 - CUCSH,1630,2016,CUCSH,Licenciatura en Trabajo Social,1
422 PE que requieren PP-1631 - 2016 - CUCSH,1631,2016,CUCSH,Licenciatura en Antropología,1
422 PE que requieren PP-1632 - 2016 - CUCSH,1632,2016,CUCSH,Licenciatura en Comunicación Pública,1
422 PE que requieren PP-1633 - 2016 - CUALTOS,1633,2016,CUALTOS,Licenciatura en Contaduría Pública,1
422 PE que requieren PP-1634 - 2016 - CUALTOS,1634,2016,CUALTOS,Licenciatura en Administración,1
422 PE que requieren PP-1635 - 2016 - CUALTOS,1635,2016,CUALTOS,Abogado escolarizado,1
422 PE que requieren PP-1636 - 2016 - CUALTOS,1636,2016,CUALTOS,Abogado semiescolarizado,1
422 PE que requieren PP-1637 - 2016 - CUALTOS,1637,2016,CUALTOS,Ingeniería Agroindustrial,1
422 PE que requieren PP-1638 - 2016 - CUALTOS,1638,2016,CUALTOS,Licenciatura en Informática,1
422 PE que requieren PP-1639 - 2016 - CUALTOS,1639,2016,CUALTOS,Ingeniería en Sistemas Pecuarios,1
422 PE que requieren PP-1640 - 2016 - CUALTOS,1640,2016,CUALTOS,Licenciatura en Psicología,1
422 PE que requieren PP-1641 - 2016 - CUALTOS,1641,2016,CUALTOS,Licenciatura en Enfermería,1
422 PE que requieren PP-1642 - 2016 - CUALTOS,1642,2016,CUALTOS,Licenciatura en Negocios Internacionales,1
422 PE que requieren PP-1643 - 2016 - CUALTOS,1643,2016,CUALTOS,"Médico, Cirujano y Partero",1
422 PE que requieren PP-1644 - 2016 - CUALTOS,1644,2016,CUALTOS,Licenciatura en Medicina Veterinaria y Zootecnia,1
422 PE que requieren PP-1645 - 2016 - CUALTOS,1645,2016,CUALTOS,Licenciatura en Cirujano Dentista,1
422 PE que requieren PP-1646 - 2016 - CUALTOS,1646,2016,CUALTOS,Licenciatura Nutrición,1
422 PE que requieren PP-1647 - 2016 - CUALTOS,1647,2016,CUALTOS,Ingeniería Industrial,1
422 PE que requieren PP-1648 - 2016 - CUALTOS,1648,2016,CUALTOS,Ingeniería en Computación,1
422 PE que requieren PP-1649 - 2016 - CUALTOS,1649,2016,CUALTOS,Ingeniería Mecatrónica,1
422 PE que requieren PP-1650 - 2016 - CUALTOS,1650,2016,CUALTOS,Ingeniería Mecánica Eléctrica,1
422 PE que requieren PP-1651 - 2016 - CUALTOS,1651,2016,CUALTOS,Ingeniería en Comunicaciones y Electrónica,1
422 PE que requieren PP-1652 - 2016 - CUALTOS,1652,2016,CUALTOS,Curso Posbásico en Administración y Docencia en Enfermería,1
422 PE que requieren PP-1653 - 2016 - CUALTOS,1653,2016,CUALTOS,Curso Posbásico en Enfermería Médico Quirúrgica,1
422 PE que requieren PP-1654 - 2016 - CUALTOS,1654,2016,CUALTOS,Técnico Superior Universitario Paramédico,1
422 PE que requieren PP-1655 - 2016 - CUALTOS,1655,2016,CUALTOS,Técnico Superior Universitario en Servicios Turísticos,1
422 PE que requieren PP-1656 - 2016 - CUCIÉNEGA,1656,2016,CUCIÉNEGA,Abogado escolarizado,1
422 PE que requieren PP-1657 - 2016 - CUCIÉNEGA,1657,2016,CUCIÉNEGA,Licenciatura en Administración,1
422 PE que requieren PP-1658 - 2016 - CUCIÉNEGA,1658,2016,CUCIÉNEGA,Licenciatura en Contaduría Pública,1
422 PE que requieren PP-1659 - 2016 - CUCIÉNEGA,1659,2016,CUCIÉNEGA,Ingeniería en Computación,1
422 PE que requieren PP-1660 - 2016 - CUCIÉNEGA,1660,2016,CUCIÉNEGA,Ingeniería Industrial,1
422 PE que requieren PP-1661 - 2016 - CUCIÉNEGA,1661,2016,CUCIÉNEGA,Ingeniería Informática,1
422 PE que requieren PP-1662 - 2016 - CUCIÉNEGA,1662,2016,CUCIÉNEGA,Licenciatura en Químico Farmacéutico Biólogo,1
422 PE que requieren PP-1663 - 2016 - CUCIÉNEGA,1663,2016,CUCIÉNEGA,Ingeniería en Obras y Servicios,1
422 PE que requieren PP-1664 - 2016 - CUCIÉNEGA,1664,2016,CUCIÉNEGA,Ingeniería Química,1
422 PE que requieren PP-1665 - 2016 - CUCIÉNEGA,1665,2016,CUCIÉNEGA,Licenciatura en Mercadotecnia,1
422 PE que requieren PP-1666 - 2016 - CUCIÉNEGA,1666,2016,CUCIÉNEGA,Licenciatura en Negocios Internacionales,1
422 PE que requieren PP-1667 - 2016 - CUCIÉNEGA,1667,2016,CUCIÉNEGA,Licenciatura en Recursos Humanos,1
422 PE que requieren PP-1668 - 2016 - CUCIÉNEGA,1668,2016,CUCIÉNEGA,Licenciatura en Psicología,1
422 PE que requieren PP-1669 - 2016 - CUCIÉNEGA,1669,2016,CUCIÉNEGA,Licenciatura en Nutrición,1
422 PE que requieren PP-1670 - 2016 - CUCIÉNEGA,1670,2016,CUCIÉNEGA,Licenciatura en Periodismo,1
422 PE que requieren PP-1671 - 2016 - CUCIÉNEGA,1671,2016,CUCIÉNEGA,Técnico Superior Universitario en Administración de Redes de Cómputo,1
422 PE que requieren PP-1672 - 2016 - CUCIÉNEGA,1672,2016,CUCIÉNEGA,Técnico Superior Universitario en Sistemas de Información,1
422 PE que requieren PP-1673 - 2016 - CUCOSTA,1673,2016,CUCOSTA,Ingeniería en Obras y Servicios,1
422 PE que requieren PP-1674 - 2016 - CUCOSTA,1674,2016,CUCOSTA,Licenciatura en Turismo,1
422 PE que requieren PP-1675 - 2016 - CUCOSTA,1675,2016,CUCOSTA,Licenciatura en Administración,1
422 PE que requieren PP-1676 - 2016 - CUCOSTA,1676,2016,CUCOSTA,Licenciatura en Contaduría Pública,1
422 PE que requieren PP-1677 - 2016 - CUCOSTA,1677,2016,CUCOSTA,Licenciatura en Psicología,1
422 PE que requieren PP-1678 - 2016 - CUCOSTA,1678,2016,CUCOSTA,Abogado escolarizado,1
422 PE que requieren PP-1679 - 2016 - CUCOSTA,1679,2016,CUCOSTA,Licenciatura en Arquitectura,1
422 PE que requieren PP-1680 - 2016 - CUCOSTA,1680,2016,CUCOSTA,Ingeniería Civil,1
422 PE que requieren PP-1681 - 2016 - CUCOSTA,1681,2016,CUCOSTA,Ingeniería en Comunicación Multimedia,1
422 PE que requieren PP-1682 - 2016 - CUCOSTA,1682,2016,CUCOSTA,"Médico, Cirujano y Partero",1
422 PE que requieren PP-1683 - 2016 - CUCOSTA,1683,2016,CUCOSTA,Licenciatura en Biología,1
422 PE que requieren PP-1684 - 2016 - CUCOSTA,1684,2016,CUCOSTA,Licenciatura en Enfermería,1
422 PE que requieren PP-1685 - 2016 - CUCOSTA,1685,2016,CUCOSTA,Ingeniería en Computación,1
422 PE que requieren PP-1686 - 2016 - CUCOSTA,1686,2016,CUCOSTA,Licenciatura en Cultura Física y Deportes,1
422 PE que requieren PP-1687 - 2016 - CUCOSTA,1687,2016,CUCOSTA,Licenciatura en Artes Visuales para la Expresión Plástica con salida a Técnico Superior Universitario  para la Expresión Plástica y Licenciatura en Artes Visuales para la Expresión Fotográfica con salida a Técnico Superior Universitario en Artes Visuales para la Expresión Fotográfica,1
422 PE que requieren PP-1688 - 2016 - CUCOSTA,1688,2016,CUCOSTA,Licenciatura en Nutrición,1
422 PE que requieren PP-1689 - 2016 - CUCOSTA,1689,2016,CUCOSTA,Técnico Superior Universitario en Multimedia,1
422 PE que requieren PP-1690 - 2016 - CUCOSTA,1690,2016,CUCOSTA,Técnico Superior Universitario en Hotelería,1
422 PE que requieren PP-1691 - 2016 - CUCOSTA,1691,2016,CUCOSTA,Técnico Superior Universitario en Diseño Gráfico,1
422 PE que requieren PP-1692 - 2016 - CUCOSTASUR,1692,2016,CUCOSTASUR,Abogado escolarizado,1
422 PE que requieren PP-1693 - 2016 - CUCOSTASUR,1693,2016,CUCOSTASUR,Licenciatura en Administración,1
422 PE que requieren PP-1694 - 2016 - CUCOSTASUR,1694,2016,CUCOSTASUR,Licenciatura en Contaduría Pública,1
422 PE que requieren PP-1695 - 2016 - CUCOSTASUR,1695,2016,CUCOSTASUR,Licenciatura en Turismo,1
422 PE que requieren PP-1696 - 2016 - CUCOSTASUR,1696,2016,CUCOSTASUR,Licenciatura en Nutrición,1
422 PE que requieren PP-1697 - 2016 - CUCOSTASUR,1697,2016,CUCOSTASUR,Ingeniería en Recursos Naturales y Agropecuarios,1
422 PE que requieren PP-1698 - 2016 - CUCOSTASUR,1698,2016,CUCOSTASUR,Ingeniería en Obras y Servicios,1
422 PE que requieren PP-1699 - 2016 - CUCOSTASUR,1699,2016,CUCOSTASUR,Ingeniería Agrónomo,1
422 PE que requieren PP-1700 - 2016 - CUCOSTASUR,1700,2016,CUCOSTASUR,Ingeniería Mecatrónica,1
422 PE que requieren PP-1701 - 2016 - CUCOSTASUR,1701,2016,CUCOSTASUR,Ingeniería de Procesos y Comercio Internacional,1
422 PE que requieren PP-1702 - 2016 - CUCOSTASUR,1702,2016,CUCOSTASUR,Licenciatura en Biología Marina,1
422 PE que requieren PP-1703 - 2016 - CUCOSTASUR,1703,2016,CUCOSTASUR,Licenciatura en Enfermería,1
422 PE que requieren PP-1704 - 2016 - CUCOSTASUR,1704,2016,CUCOSTASUR,Técnico Superior Universitario en Electrónica y Mecánica Automotriz,1
422 PE que requieren PP-1705 - 2016 - CUCOSTASUR,1705,2016,CUCOSTASUR,Técnico Superior Universitario en Teleinformática,1
422 PE que requieren PP-1706 - 2016 - CULAGOS,1706,2016,CULAGOS,Licenciatura en Administración,1
422 PE que requieren PP-1707 - 2016 - CULAGOS,1707,2016,CULAGOS,Licenciatura en Contaduría Pública,1
422 PE que requieren PP-1708 - 2016 - CULAGOS,1708,2016,CULAGOS,Abogado escolarizado,1
422 PE que requieren PP-1709 - 2016 - CULAGOS,1709,2016,CULAGOS,Abogado semiescolarizado,1
422 PE que requieren PP-1710 - 2016 - CULAGOS,1710,2016,CULAGOS,Ingeniería Informática,1
422 PE que requieren PP-1711 - 2016 - CULAGOS,1711,2016,CULAGOS,Licenciatura en Tecnologías de la Información,1
