name,row,ciclo,cve_plantel,cve_programa,modalidad,egresados_h,egresados_m,egresados_nb,egresados_t,e_discapacidad_h,e_discapacidad_m,e_discapacidad_nb,e_discapacidad_t,e_habla_indigena_h,e_habla_indigena_m,e_habla_indigena_nb,e_habla_indigena_t,titulados_h,titulados_m,titulados_nb,titulados_t,ti_discapacidad_h,ti_discapacidad_m,ti_discapacidad_nb,ti_discapacidad_t,ti_habla_indigena_h,ti_habla_indigena_m,ti_habla_indigena_nb,ti_habla_indigena_t
179 2018-2019 14MMS0693J BGC,179,2018-2019,14MMS0693J,BGC,Escolarizada,39,57,,96,,,,0,,,,0,,,,,,,,,,,,
180 2018-2019 14MMS0694I BGC,180,2018-2019,14MMS0694I,BGC,Escolarizada,3,22,,25,,,,0,,,,0,,,,,,,,,,,,
181 2018-2019 14MMS0694I BGC,181,2018-2019,14MMS0694I,BGC,Escolarizada,8,10,,18,,,,0,,,,0,,,,,,,,,,,,
182 2018-2019 14MMS0695H BGC,182,2018-2019,14MMS0695H,BGC,Escolarizada,28,35,,63,,,,0,,,,0,,,,,,,,,,,,
183 2018-2019 14MMS0695H BGC,183,2018-2019,14MMS0695H,BGC,Escolarizada,24,40,,64,,,,0,,,,0,,,,,,,,,,,,
184 2018-2019 14MMS0696G BGC,184,2018-2019,14MMS0696G,BGC,Escolarizada,27,43,,70,,,,0,,,,0,,,,,,,,,,,,
185 2018-2019 14MMS0696G BGC,185,2018-2019,14MMS0696G,BGC,Escolarizada,27,39,,66,,,,0,,,,0,,,,,,,,,,,,
186 2018-2019 14MMS0697F BGC,186,2018-2019,14MMS0697F,BGC,Escolarizada,14,11,,25,,,,0,,,,0,,,,,,,,,,,,
187 2018-2019 14MMS0697F BGC,187,2018-2019,14MMS0697F,BGC,Escolarizada,11,13,,24,,,,0,,,,0,,,,,,,,,,,,
188 2018-2019 14MMS0698E BGC,188,2018-2019,14MMS0698E,BGC,Escolarizada,25,26,,51,,,,0,,,,0,,,,,,,,,,,,
189 2018-2019 14MMS0698E BGC,189,2018-2019,14MMS0698E,BGC,Escolarizada,16,35,,51,,,,0,,,,0,,,,,,,,,,,,
190 2018-2019 14MMS0699D BGC,190,2018-2019,14MMS0699D,BGC,Escolarizada,29,32,,61,,,,0,,,,0,,,,,,,,,,,,
191 2018-2019 14MMS0699D BGC,191,2018-2019,14MMS0699D,BGC,Escolarizada,25,44,,69,,,,0,,,,0,,,,,,,,,,,,
192 2018-2019 14MMS0700C BGC,192,2018-2019,14MMS0700C,BGC,Escolarizada,18,37,,55,,,,0,,,,0,,,,,,,,,,,,
193 2018-2019 14MMS0701B BGC,193,2018-2019,14MMS0701B,BGC,Escolarizada,25,30,,55,,,,0,,,,0,,,,,,,,,,,,
194 2018-2019 14MMS0701B BGC,194,2018-2019,14MMS0701B,BGC,Escolarizada,17,30,,47,,,,0,,,,1,,,,,,,,,,,,
195 2018-2019 14MMS0702A BGC,195,2018-2019,14MMS0702A,BGC,Escolarizada,24,23,,47,,,,0,,,,0,,,,,,,,,,,,
196 2018-2019 14MMS0703Z BGC,196,2018-2019,14MMS0703Z,BGC,Escolarizada,18,21,,39,,,,0,,,,0,,,,,,,,,,,,
197 2018-2019 14MMS0703Z BGC,197,2018-2019,14MMS0703Z,BGC,Escolarizada,20,17,,37,,,,0,,,,0,,,,,,,,,,,,
198 2018-2019 14MMS0704Z BGC,198,2018-2019,14MMS0704Z,BGC,Escolarizada,28,13,,41,,,,0,,,,0,,,,,,,,,,,,
199 2018-2019 14MMS0705Y BGC,199,2018-2019,14MMS0705Y,BGC,Escolarizada,43,64,,107,,,,0,,,,0,,,,,,,,,,,,
200 2018-2019 14MMS0705Y BGC,200,2018-2019,14MMS0705Y,BGC,Escolarizada,28,49,,77,,,,0,,,,0,,,,,,,,,,,,
201 2018-2019 14MMS0706X BGC,201,2018-2019,14MMS0706X,BGC,Escolarizada,48,66,,114,,,,0,,,,0,,,,,,,,,,,,
202 2018-2019 14MMS0706X BGC,202,2018-2019,14MMS0706X,BGC,Escolarizada,22,66,,88,,,,0,,,,0,,,,,,,,,,,,
203 2018-2019 14MMS0707W BGC,203,2018-2019,14MMS0707W,BGC,Escolarizada,33,52,,85,,,,0,,,,0,,,,,,,,,,,,
204 2018-2019 14MMS0707W BGC,204,2018-2019,14MMS0707W,BGC,Escolarizada,35,52,,87,,,,0,,,,0,,,,,,,,,,,,
205 2018-2019 14MMS0708V BGC,205,2018-2019,14MMS0708V,BGC,Escolarizada,35,47,,82,,,,0,,,,0,,,,,,,,,,,,
206 2018-2019 14MMS0708V BGC,206,2018-2019,14MMS0708V,BGC,Escolarizada,24,41,,65,,,,0,,,,0,,,,,,,,,,,,
207 2018-2019 14MMS0709U BGC,207,2018-2019,14MMS0709U,BGC,Escolarizada,25,39,,64,,,,0,,,,0,,,,,,,,,,,,
208 2018-2019 14MMS0709U BGC,208,2018-2019,14MMS0709U,BGC,Escolarizada,32,28,,60,,,,0,,,,0,,,,,,,,,,,,
209 2018-2019 14MMS0710J BGC,209,2018-2019,14MMS0710J,BGC,Escolarizada,17,34,,51,,,,0,,,,0,,,,,,,,,,,,
210 2018-2019 14MMS0710J BGC,210,2018-2019,14MMS0710J,BGC,Escolarizada,14,32,,46,,,,0,,,,0,,,,,,,,,,,,
211 2018-2019 14MMS0711I BGC,211,2018-2019,14MMS0711I,BGC,Escolarizada,32,31,,63,,,,0,,,,0,,,,,,,,,,,,
212 2018-2019 14MMS0712H BGC,212,2018-2019,14MMS0712H,BGC,Escolarizada,30,27,,57,,,,0,,,,0,,,,,,,,,,,,
213 2018-2019 14MMS0712H BGC,213,2018-2019,14MMS0712H,BGC,Escolarizada,25,32,,57,,,,0,,,,0,,,,,,,,,,,,
214 2018-2019 14MMS0713G BGC,214,2018-2019,14MMS0713G,BGC,Escolarizada,28,44,,72,,,,0,,,,0,,,,,,,,,,,,
215 2018-2019 14MMS0713G BGC,215,2018-2019,14MMS0713G,BGC,Escolarizada,42,60,,102,,,,0,,,,0,,,,,,,,,,,,
216 2018-2019 14MMS0714F BGC,216,2018-2019,14MMS0714F,BGC,Escolarizada,25,27,,52,,,,0,,,,0,,,,,,,,,,,,
217 2018-2019 14MMS0714F BGC,217,2018-2019,14MMS0714F,BGC,Escolarizada,28,34,,62,,,,0,,,,0,,,,,,,,,,,,
218 2018-2019 14MMS0715E BGC,218,2018-2019,14MMS0715E,BGC,Escolarizada,28,40,,68,,,,0,,,,0,,,,,,,,,,,,
219 2018-2019 14MMS0716D BGC,219,2018-2019,14MMS0716D,BGC,Escolarizada,24,34,,58,,,,0,,,,0,,,,,,,,,,,,
220 2018-2019 14MMS0717C BGC,220,2018-2019,14MMS0717C,BGC,Escolarizada,27,25,,52,,,,0,,,,0,,,,,,,,,,,,
221 2018-2019 14MMS0717C BGC,221,2018-2019,14MMS0717C,BGC,Escolarizada,28,26,,54,,,,0,,,,0,,,,,,,,,,,,
222 2018-2019 14MMS0718B BGC,222,2018-2019,14MMS0718B,BGC,Escolarizada,32,35,,67,,,,0,,,,0,,,,,,,,,,,,
223 2018-2019 14MMS0718B BGC,223,2018-2019,14MMS0718B,BGC,Escolarizada,31,31,,62,,,,0,,,,0,,,,,,,,,,,,
224 2018-2019 14MMS0719A BGC,224,2018-2019,14MMS0719A,BGC,Escolarizada,16,15,,31,,,,0,,,,0,,,,,,,,,,,,
225 2018-2019 14MMS0719A BGC,225,2018-2019,14MMS0719A,BGC,Escolarizada,14,16,,30,,,,0,,,,0,,,,,,,,,,,,
226 2018-2019 14MMS0720Q BGC,226,2018-2019,14MMS0720Q,BGC,Escolarizada,24,35,,59,,,,0,,,,0,,,,,,,,,,,,
227 2018-2019 14MMS0720Q BGC,227,2018-2019,14MMS0720Q,BGC,Escolarizada,23,39,,62,,,,0,,,,0,,,,,,,,,,,,
228 2018-2019 14MMS0721P BGC,228,2018-2019,14MMS0721P,BGC,Escolarizada,23,46,,69,,,,0,,,,0,,,,,,,,,,,,
229 2018-2019 14MMS0721P BGC,229,2018-2019,14MMS0721P,BGC,Escolarizada,37,39,,76,,,,0,,,,0,,,,,,,,,,,,
230 2018-2019 14MMS0722O BGC,230,2018-2019,14MMS0722O,BGC,Escolarizada,33,34,,67,,,,0,,,,0,,,,,,,,,,,,
231 2018-2019 14MMS0722O BGC,231,2018-2019,14MMS0722O,BGC,Escolarizada,30,31,,61,,,,0,,,,0,,,,,,,,,,,,
232 2018-2019 14MMS0723N BGC,232,2018-2019,14MMS0723N,BGC,Escolarizada,3,6,,9,,,,0,,,,0,,,,,,,,,,,,
233 2018-2019 14MMS0724M BGC,233,2018-2019,14MMS0724M,BGC,Escolarizada,18,19,,37,,,,0,,,,0,,,,,,,,,,,,
234 2018-2019 14MMS0724M BGC,234,2018-2019,14MMS0724M,BGC,Escolarizada,18,19,,37,,,,0,,,,0,,,,,,,,,,,,
235 2018-2019 14MMS0725L BGC,235,2018-2019,14MMS0725L,BGC,Escolarizada,20,20,,40,,,,0,,,,0,,,,,,,,,,,,
236 2018-2019 14MMS0726K BGC,236,2018-2019,14MMS0726K,BGC,Escolarizada,13,20,,33,,,,0,,,,0,,,,,,,,,,,,
237 2018-2019 14MMS0727J BGC,237,2018-2019,14MMS0727J,BGC,Escolarizada,15,15,,30,,,,0,,,,0,,,,,,,,,,,,
238 2018-2019 14MMS0728I BGC,238,2018-2019,14MMS0728I,BGC,Escolarizada,14,22,,36,,,,0,,,,0,,,,,,,,,,,,
239 2018-2019 14MMS0730X BGC,239,2018-2019,14MMS0730X,BGC,Escolarizada,17,15,,32,,,,0,,,,0,,,,,,,,,,,,
240 2018-2019 14MMS0731W BGC,240,2018-2019,14MMS0731W,BGC,Escolarizada,8,17,,25,,,,0,,,,0,,,,,,,,,,,,
241 2018-2019 14MMS0732V BGC,241,2018-2019,14MMS0732V,BGC,Escolarizada,46,35,,81,,,,0,,,,0,,,,,,,,,,,,
242 2018-2019 14MMS0733U BGC,242,2018-2019,14MMS0733U,BGC,Escolarizada,16,20,,36,,,,0,,,,0,,,,,,,,,,,,
243 2018-2019 14MMS0734T BGC,243,2018-2019,14MMS0734T,BGC,Escolarizada,10,13,,23,,,,0,,,,0,,,,,,,,,,,,
244 2018-2019 14MMS0735S BGC,244,2018-2019,14MMS0735S,BGC,Escolarizada,19,17,,36,,,,0,,,,0,,,,,,,,,,,,
245 2018-2019 14MMS0736R BGC,245,2018-2019,14MMS0736R,BGC,Escolarizada,15,12,,27,,,,0,,,,0,,,,,,,,,,,,
246 2018-2019 14MMS0737Q BGC,246,2018-2019,14MMS0737Q,BGC,Escolarizada,11,17,,28,,,,0,,,,0,,,,,,,,,,,,
247 2018-2019 14MMS0738P BGC,247,2018-2019,14MMS0738P,BGC,Escolarizada,9,5,,14,,,,0,,,,2,,,,,,,,,,,,
248 2018-2019 14MMS0739O BGC,248,2018-2019,14MMS0739O,BGC,Escolarizada,19,11,,30,,,,0,,,,1,,,,,,,,,,,,
249 2018-2019 14MMS0739O BGC,249,2018-2019,14MMS0739O,BGC,Escolarizada,13,13,,26,,,,0,,,,0,,,,,,,,,,,,
250 2018-2019 14MMS0740D BGC,250,2018-2019,14MMS0740D,BGC,Escolarizada,5,14,,19,,,,0,,,,0,,,,,,,,,,,,
251 2018-2019 14MMS0741C BGC,251,2018-2019,14MMS0741C,BGC,Escolarizada,13,25,,38,,,,0,,,,0,,,,,,,,,,,,
252 2018-2019 14MMS0742B BGC,252,2018-2019,14MMS0742B,BGC,Escolarizada,19,18,,37,,,,0,,,,0,,,,,,,,,,,,
253 2018-2019 14MMS0743A BGC,253,2018-2019,14MMS0743A,BGC,Escolarizada,12,9,,21,,,,0,,,,0,,,,,,,,,,,,
254 2018-2019 14MMS0744Z BGC,254,2018-2019,14MMS0744Z,BGC,Escolarizada,35,43,,78,,,,0,,,,0,,,,,,,,,,,,
255 2018-2019 14MMS0744Z BGC,255,2018-2019,14MMS0744Z,BGC,Escolarizada,30,55,,85,,,,0,,,,0,,,,,,,,,,,,
256 2018-2019 14MMS0745Z BGC,256,2018-2019,14MMS0745Z,BGC,Escolarizada,8,11,,19,,,,0,,,,0,,,,,,,,,,,,
257 2018-2019 14MMS0746Y BGC,257,2018-2019,14MMS0746Y,BGC,Escolarizada,32,39,,71,,,,0,,,,0,,,,,,,,,,,,
258 2018-2019 14MMS0747X BGC,258,2018-2019,14MMS0747X,BGC,Escolarizada,30,23,,53,,,,0,,,,0,,,,,,,,,,,,
259 2018-2019 14MMS0748W BGC,259,2018-2019,14MMS0748W,BGC,Escolarizada,9,23,,32,,,,0,,,,0,,,,,,,,,,,,
260 2018-2019 14MMS0748W BGC,260,2018-2019,14MMS0748W,BGC,Escolarizada,8,24,,32,,,,0,,,,0,,,,,,,,,,,,
261 2018-2019 14MMS0749V BGAI,261,2018-2019,14MMS0749V,BGAI,No escolarizada,33,45,,78,,,,0,,,,9,,,,,,,,,,,,
262 2018-2019 14MMS0750K BGC,262,2018-2019,14MMS0750K,BGC,Escolarizada,33,34,,67,,,,0,,,,0,,,,,,,,,,,,
263 2018-2019 14MMS0751J BGC,263,2018-2019,14MMS0751J,BGC,Escolarizada,5,7,,12,,,,0,,,,12,,,,,,,,,,,,
264 2018-2019 14MMS0752I BGC,264,2018-2019,14MMS0752I,BGC,Escolarizada,67,137,,204,,,,0,,,,0,,,,,,,,,,,,
265 2018-2019 14MMS0752I BGC,265,2018-2019,14MMS0752I,BGC,Escolarizada,88,146,,234,,,,0,,,,1,,,,,,,,,,,,
266 2018-2019 14MMS0753H BGC,266,2018-2019,14MMS0753H,BGC,Escolarizada,136,148,,284,,,,0,,,,0,,,,,,,,,,,,
267 2018-2019 14MMS0753H BGC,267,2018-2019,14MMS0753H,BGC,Escolarizada,129,139,,268,,,,0,,,,0,,,,,,,,,,,,
268 2018-2019 14MMS0754G BGC,268,2018-2019,14MMS0754G,BGC,Escolarizada,9,11,,20,,,,0,,,,0,,,,,,,,,,,,
269 2018-2019 14MMS0754G BGC,269,2018-2019,14MMS0754G,BGC,Escolarizada,16,14,,30,,,,0,,,,0,,,,,,,,,,,,
270 2018-2019 14MMS0755F BGC,270,2018-2019,14MMS0755F,BGC,Escolarizada,7,13,,20,,,,0,,,,0,,,,,,,,,,,,
271 2018-2019 14MMS0755F BGC,271,2018-2019,14MMS0755F,BGC,Escolarizada,11,9,,20,,,,0,,,,0,,,,,,,,,,,,
272 2018-2019 14MMS0756E BGC,272,2018-2019,14MMS0756E,BGC,Escolarizada,117,161,,278,,,,0,,,,2,,,,,,,,,,,,
273 2018-2019 14MMS0756E BGC,273,2018-2019,14MMS0756E,BGC,Escolarizada,114,174,,288,,,,0,,,,0,,,,,,,,,,,,
274 2018-2019 14MMS0757D BGC,274,2018-2019,14MMS0757D,BGC,Escolarizada,105,160,,265,,,,0,,,,2,,,,,,,,,,,,
275 2018-2019 14MMS0757D BGC,275,2018-2019,14MMS0757D,BGC,Escolarizada,128,151,,279,,,,0,,,,1,,,,,,,,,,,,
276 2018-2019 14MMS0758C BGC,276,2018-2019,14MMS0758C,BGC,Escolarizada,24,39,,63,,,,0,,,,0,,,,,,,,,,,,
277 2018-2019 14MMS0759B BGC,277,2018-2019,14MMS0759B,BGC,Escolarizada,152,220,,372,,,,0,,,,0,,,,,,,,,,,,
278 2018-2019 14MMS0759B BGC,278,2018-2019,14MMS0759B,BGC,Escolarizada,166,219,,385,,,,0,,,,0,,,,,,,,,,,,
279 2018-2019 14MMS0760R BGC,279,2018-2019,14MMS0760R,BGC,Escolarizada,13,15,,28,,,,0,,,,0,,,,,,,,,,,,
280 2018-2019 14MMS0761Q BGC,280,2018-2019,14MMS0761Q,BGC,Escolarizada,13,22,,35,,,,0,,,,0,,,,,,,,,,,,
281 2018-2019 14MMS0761Q BGC,281,2018-2019,14MMS0761Q,BGC,Escolarizada,13,20,,33,,,,0,,,,0,,,,,,,,,,,,
282 2018-2019 14MMS0762P BGC,282,2018-2019,14MMS0762P,BGC,Escolarizada,6,14,,20,,,,0,,,,0,,,,,,,,,,,,
283 2018-2019 14MMS0762P BGC,283,2018-2019,14MMS0762P,BGC,Escolarizada,11,9,,20,,,,0,,,,0,,,,,,,,,,,,
284 2018-2019 14MMS0763O BGC,284,2018-2019,14MMS0763O,BGC,Escolarizada,18,19,,37,,,,0,,,,0,,,,,,,,,,,,
285 2018-2019 14MMS0764N BGC,285,2018-2019,14MMS0764N,BGC,Escolarizada,11,30,,41,,,,0,,,,0,,,,,,,,,,,,
286 2018-2019 14MMS0766L BGC,286,2018-2019,14MMS0766L,BGC,Escolarizada,8,10,,18,,,,0,,,,0,,,,,,,,,,,,
287 2018-2019 14MMS0767K BGC,287,2018-2019,14MMS0767K,BGC,Escolarizada,43,40,,83,,,,0,,,,0,,,,,,,,,,,,
288 2018-2019 14MMS0767K BGC,288,2018-2019,14MMS0767K,BGC,Escolarizada,26,45,,71,,,,0,,,,0,,,,,,,,,,,,
289 2018-2019 14MMS0768J BGC,289,2018-2019,14MMS0768J,BGC,Escolarizada,33,38,,71,,,,0,,,,0,,,,,,,,,,,,
290 2018-2019 14MMS0769I BGC,290,2018-2019,14MMS0769I,BGC,Escolarizada,33,44,,77,,,,0,,,,0,,,,,,,,,,,,
291 2018-2019 14MMS0770Y BGC,291,2018-2019,14MMS0770Y,BGC,Escolarizada,6,7,,13,,,,0,,,,0,,,,,,,,,,,,
292 2018-2019 14MMS0770Y BGC,292,2018-2019,14MMS0770Y,BGC,Escolarizada,7,6,,13,,,,0,,,,0,,,,,,,,,,,,
293 2018-2019 14MMS0771X BGC,293,2018-2019,14MMS0771X,BGC,Escolarizada,9,18,,27,,,,0,,,,0,,,,,,,,,,,,
294 2018-2019 14MMS0771X BGC,294,2018-2019,14MMS0771X,BGC,Escolarizada,13,15,,28,,,,0,,,,0,,,,,,,,,,,,
295 2018-2019 14MMS0772W BGC,295,2018-2019,14MMS0772W,BGC,Escolarizada,15,18,,33,,,,0,,,,0,,,,,,,,,,,,
296 2018-2019 14MMS0773V BGC,296,2018-2019,14MMS0773V,BGC,Escolarizada,45,49,,94,,,,0,,,,0,,,,,,,,,,,,
297 2018-2019 14MMS0773V BGC,297,2018-2019,14MMS0773V,BGC,Escolarizada,44,59,,103,,,,0,,,,0,,,,,,,,,,,,
298 2018-2019 14MMS0798D BGC,298,2018-2019,14MMS0798D,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,
299 2018-2019 14MMS0798D BGC,299,2018-2019,14MMS0798D,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,
300 2018-2019 14MMS0817B BGC,300,2018-2019,14MMS0817B,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,
301 2018-2019 14MMS0817B BGC,301,2018-2019,14MMS0817B,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,
302 2018-2019 14MMS0818A BGC,302,2018-2019,14MMS0818A,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,
303 2018-2019 14MMS0818A BGC,303,2018-2019,14MMS0818A,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,
304 2018-2019 14MMS0827I BGC,304,2018-2019,14MMS0827I,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,
305 2018-2019 14MMS0832U BGC,305,2018-2019,14MMS0832U,BGC,Escolarizada,7,9,,16,,,,0,,,,0,,,,,,,,,,,,
306 2018-2019 14MMS0832U BGC,306,2018-2019,14MMS0832U,BGC,Escolarizada,12,8,,20,,,,0,,,,0,,,,,,,,,,,,
307 2018-2019 14MMS0844Z BGC,307,2018-2019,14MMS0844Z,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,
308 2018-2019 14MMS0844Z BGC,308,2018-2019,14MMS0844Z,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,
309 2018-2019 14MMS0614G 3101600003,309,2018-2019,14MMS0614G,3101600003,Escolarizada,29,92,,121,,,,0,,,,0,0,1,,1,,,,0,,,,0
310 2018-2019 14MMS0614G 3101600003,310,2018-2019,14MMS0614G,3101600003,Escolarizada,21,95,,116,,,,0,,,,0,0,0,,0,,,,0,,,,0
311 2018-2019 14MMS0616E 3081100003,311,2018-2019,14MMS0616E,3081100003,Escolarizada,60,36,,96,,,,0,,,,0,1,0,,1,,,,0,,,,0
312 2018-2019 14MMS0616E 2071100002,312,2018-2019,14MMS0616E,2071100002,Escolarizada,14,0,,14,,,,0,,,,0,0,0,,0,,,,0,,,,0
313 2018-2019 14MMS0616E 2071400001,313,2018-2019,14MMS0616E,2071400001,Escolarizada,19,14,,33,,,,0,,,,0,3,2,,5,,,,0,,,,0
314 2018-2019 14MMS0616E 2092100004,314,2018-2019,14MMS0616E,2092100004,Escolarizada,18,45,,63,,,,0,,,,0,13,37,,50,,,,0,,,,0
315 2018-2019 14MMS0616E 2071100002,315,2018-2019,14MMS0616E,2071100002,Escolarizada,13,1,,14,,,,0,,,,0,0,0,,0,,,,0,,,,0
316 2018-2019 14MMS0616E 2071400001,316,2018-2019,14MMS0616E,2071400001,Escolarizada,11,18,,29,,,,0,,,,0,1,1,,2,,,,0,,,,0
317 2018-2019 14MMS0616E 2092100004,317,2018-2019,14MMS0616E,2092100004,Escolarizada,21,61,,82,,,,0,,,,0,9,27,,36,,,,1,,,,0
318 2018-2019 14MMS0629I 2092100004,318,2018-2019,14MMS0629I,2092100004,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
319 2018-2019 14MMS0632W 3042100026,319,2018-2019,14MMS0632W,3042100026,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
320 2018-2019 14MMS0632W 3042100026,320,2018-2019,14MMS0632W,3042100026,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
321 2018-2019 14MMS0645Z 3021700001,321,2018-2019,14MMS0645Z,3021700001,Escolarizada,12,16,,28,,,,0,,,,0,0,0,,0,,,,0,,,,0
322 2018-2019 14MMS0645Z 3042100001,322,2018-2019,14MMS0645Z,3042100001,Escolarizada,20,45,,65,,,,0,,,,0,2,1,,3,,,,0,,,,0
323 2018-2019 14MMS0645Z 3021700001,323,2018-2019,14MMS0645Z,3021700001,Escolarizada,13,16,,29,,,,0,,,,0,0,0,,0,,,,0,,,,0
324 2018-2019 14MMS0645Z 3042100001,324,2018-2019,14MMS0645Z,3042100001,Escolarizada,24,32,,56,,,,0,,,,0,2,1,,3,,,,0,,,,0
325 2018-2019 14MMS0650L 3093100005,325,2018-2019,14MMS0650L,3093100005,Escolarizada,23,46,,69,,,,0,,,,0,1,4,,5,,,,0,,,,0
326 2018-2019 14MMS0650L 3095300007,326,2018-2019,14MMS0650L,3095300007,Escolarizada,30,54,,84,,,,0,,,,0,8,17,,25,,,,0,,,,0
327 2018-2019 14MMS0650L 3093100005,327,2018-2019,14MMS0650L,3093100005,Escolarizada,28,50,,78,,,,0,,,,0,0,1,,1,,,,0,,,,0
328 2018-2019 14MMS0650L 3095300007,328,2018-2019,14MMS0650L,3095300007,Escolarizada,31,59,,90,,,,0,,,,0,8,17,,25,,,,0,,,,0
329 2018-2019 14MMS0651K 3101600003,329,2018-2019,14MMS0651K,3101600003,Escolarizada,11,21,,32,,,,0,,,,0,0,0,,0,,,,0,,,,0
330 2018-2019 14MMS0651K 3101600003,330,2018-2019,14MMS0651K,3101600003,Escolarizada,12,19,,31,,,,0,,,,0,0,0,,0,,,,0,,,,0
331 2018-2019 14MMS0659C 3042100026,331,2018-2019,14MMS0659C,3042100026,Escolarizada,18,14,,32,,,,0,,,,0,0,0,,0,,,,0,,,,0
332 2018-2019 14MMS0659C 3042100026,332,2018-2019,14MMS0659C,3042100026,Escolarizada,14,19,,33,,,,0,,,,0,0,0,,0,,,,0,,,,0
333 2018-2019 14MMS0660S 3042000001,333,2018-2019,14MMS0660S,3042000001,Escolarizada,14,20,,34,,,,0,,,,0,1,0,,1,,,,0,,,,0
334 2018-2019 14MMS0660S 3101600003,334,2018-2019,14MMS0660S,3101600003,Escolarizada,11,14,,25,,,,0,,,,0,0,0,,0,,,,0,,,,0
335 2018-2019 14MMS0660S 3042000001,335,2018-2019,14MMS0660S,3042000001,Escolarizada,16,19,,35,,,,0,,,,0,0,0,,0,,,,0,,,,0
336 2018-2019 14MMS0699D 3081100003,336,2018-2019,14MMS0699D,3081100003,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
337 2018-2019 14MMS0717C 3042000001,337,2018-2019,14MMS0717C,3042000001,Escolarizada,11,21,,32,,,,0,,,,0,0,0,,0,,,,0,,,,0
338 2018-2019 14MMS0717C 3101600003,338,2018-2019,14MMS0717C,3101600003,Escolarizada,9,11,,20,,,,0,,,,0,0,0,,0,,,,0,,,,0
339 2018-2019 14MMS0718B 3101600003,339,2018-2019,14MMS0718B,3101600003,Escolarizada,7,20,,27,,,,0,,,,0,0,0,,0,,,,0,,,,0
340 2018-2019 14MMS0718B 3042000001,340,2018-2019,14MMS0718B,3042000001,Escolarizada,5,10,,15,,,,0,,,,0,0,0,,0,,,,0,,,,0
341 2018-2019 14MMS0748W 3081100003,341,2018-2019,14MMS0748W,3081100003,Escolarizada,10,8,,18,,,,0,,,,0,0,0,,0,,,,0,,,,0
342 2018-2019 14MMS0751J 3021600008,342,2018-2019,14MMS0751J,3021600008,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
343 2018-2019 14MMS0751J 3081100019,343,2018-2019,14MMS0751J,3081100019,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
344 2018-2019 14MMS0752I 3061300004,344,2018-2019,14MMS0752I,3061300004,Escolarizada,42,19,,61,,,,0,,,,0,0,0,,0,,,,0,,,,0
345 2018-2019 14MMS0752I 3073200001,345,2018-2019,14MMS0752I,3073200001,Escolarizada,32,31,,63,,,,0,,,,0,0,0,,0,,,,0,,,,0
346 2018-2019 14MMS0752I 3061300004,346,2018-2019,14MMS0752I,3061300004,Escolarizada,34,33,,67,,,,0,,,,0,0,0,,0,,,,0,,,,0
347 2018-2019 14MMS0752I 3073200001,347,2018-2019,14MMS0752I,3073200001,Escolarizada,24,38,,62,,,,0,,,,0,0,0,,0,,,,0,,,,0
348 2018-2019 14MMS0774U 2092100004,348,2018-2019,14MMS0774U,2092100004,Escolarizada,78,307,,385,,,,0,,,,0,57,213,,270,,,,0,,,,1
349 2018-2019 14MMS0775T 2021300033,349,2018-2019,14MMS0775T,2021300033,Escolarizada,83,43,,126,,,,0,,,,0,7,2,,9,,,,0,,,,0
350 2018-2019 14MMS0776S 3071700002,350,2018-2019,14MMS0776S,3071700002,Escolarizada,29,32,,61,,,,0,,,,0,0,0,,0,,,,0,,,,0
351 2018-2019 14MMS0776S 3073200001,351,2018-2019,14MMS0776S,3073200001,Escolarizada,46,20,,66,,,,0,,,,0,0,0,,0,,,,0,,,,0
352 2018-2019 14MMS0776S 3073200001,352,2018-2019,14MMS0776S,3073200001,Escolarizada,46,28,,74,,,,0,,,,0,0,0,,0,,,,0,,,,0
353 2018-2019 14MMS0776S 2062200013,353,2018-2019,14MMS0776S,2062200013,Escolarizada,66,36,,102,,,,0,,,,0,0,0,,0,,,,0,,,,0
354 2018-2019 14MMS0776S 2071100002,354,2018-2019,14MMS0776S,2071100002,Escolarizada,87,1,,88,,,,0,,,,0,1,0,,1,,,,0,,,,0
355 2018-2019 14MMS0776S 2071200002,355,2018-2019,14MMS0776S,2071200002,Escolarizada,45,1,,46,,,,0,,,,0,0,0,,0,,,,0,,,,0
