name,row,ciclo,cve_programa,total
211 PE únicos con matrícula -37 - 2018-2019 - 5011500002,37,2018-2019,5011500002,1
211 PE únicos con matrícula -38 - 2018-2019 - 5012603011,38,2018-2019,5012603011,1
211 PE únicos con matrícula -39 - 2018-2019 - 5012603027,39,2018-2019,5012603027,1
211 PE únicos con matrícula -40 - 2018-2019 - 5021000007,40,2018-2019,5021000007,1
211 PE únicos con matrícula -41 - 2018-2019 - 5021000010,41,2018-2019,5021000010,1
211 PE únicos con matrícula -42 - 2018-2019 - 5021100004,42,2018-2019,5021100004,1
211 PE únicos con matrícula -43 - 2018-2019 - 5021200006,43,2018-2019,5021200006,1
211 PE únicos con matrícula -44 - 2018-2019 - 5021300063,44,2018-2019,5021300063,1
211 PE únicos con matrícula -45 - 2018-2019 - 5021400012,45,2018-2019,5021400012,1
211 PE únicos con matrícula -46 - 2018-2019 - 5021500002,46,2018-2019,5021500002,1
211 PE únicos con matrícula -47 - 2018-2019 - 5021500044,47,2018-2019,5021500044,1
211 PE únicos con matrícula -48 - 2018-2019 - 5021500119,48,2018-2019,5021500119,1
211 PE únicos con matrícula -49 - 2018-2019 - 5021600017,49,2018-2019,5021600017,1
211 PE únicos con matrícula -50 - 2018-2019 - 5021600024,50,2018-2019,5021600024,1
211 PE únicos con matrícula -51 - 2018-2019 - 5021600062,51,2018-2019,5021600062,1
211 PE únicos con matrícula -52 - 2018-2019 - 5022000001,52,2018-2019,5022000001,1
211 PE únicos con matrícula -53 - 2018-2019 - 5022200040,53,2018-2019,5022200040,1
211 PE únicos con matrícula -54 - 2018-2019 - 5022300022,54,2018-2019,5022300022,1
211 PE únicos con matrícula -55 - 2018-2019 - 5022500001,55,2018-2019,5022500001,1
211 PE únicos con matrícula -56 - 2018-2019 - 5022500008,56,2018-2019,5022500008,1
211 PE únicos con matrícula -57 - 2018-2019 - 5022600002,57,2018-2019,5022600002,1
211 PE únicos con matrícula -58 - 2018-2019 - 5031100007,58,2018-2019,5031100007,1
211 PE únicos con matrícula -59 - 2018-2019 - 5031200004,59,2018-2019,5031200004,1
211 PE únicos con matrícula -60 - 2018-2019 - 5031200031,60,2018-2019,5031200031,1
211 PE únicos con matrícula -61 - 2018-2019 - 5031300010,61,2018-2019,5031300010,1
211 PE únicos con matrícula -62 - 2018-2019 - 5031300014,62,2018-2019,5031300014,1
211 PE únicos con matrícula -63 - 2018-2019 - 5031400003,63,2018-2019,5031400003,1
211 PE únicos con matrícula -64 - 2018-2019 - 5031500008,64,2018-2019,5031500008,1
211 PE únicos con matrícula -65 - 2018-2019 - 5031500010,65,2018-2019,5031500010,1
211 PE únicos con matrícula -66 - 2018-2019 - 5032100001,66,2018-2019,5032100001,1
211 PE únicos con matrícula -67 - 2018-2019 - 5032100027,67,2018-2019,5032100027,1
211 PE únicos con matrícula -68 - 2018-2019 - 5032100038,68,2018-2019,5032100038,1
211 PE únicos con matrícula -69 - 2018-2019 - 5032100065,69,2018-2019,5032100065,1
211 PE únicos con matrícula -70 - 2018-2019 - 5032200003,70,2018-2019,5032200003,1
211 PE únicos con matrícula -71 - 2018-2019 - 5032200012,71,2018-2019,5032200012,1
211 PE únicos con matrícula -72 - 2018-2019 - 5033100003,72,2018-2019,5033100003,1
211 PE únicos con matrícula -73 - 2018-2019 - 5033200006,73,2018-2019,5033200006,1
211 PE únicos con matrícula -74 - 2018-2019 - 5033200024,74,2018-2019,5033200024,1
211 PE únicos con matrícula -75 - 2018-2019 - 5041100007,75,2018-2019,5041100007,1
211 PE únicos con matrícula -76 - 2018-2019 - 5041100021,76,2018-2019,5041100021,1
211 PE únicos con matrícula -77 - 2018-2019 - 5041100056,77,2018-2019,5041100056,1
211 PE únicos con matrícula -78 - 2018-2019 - 5041100127,78,2018-2019,5041100127,1
211 PE únicos con matrícula -79 - 2018-2019 - 5041200028,79,2018-2019,5041200028,1
211 PE únicos con matrícula -80 - 2018-2019 - 5041300007,80,2018-2019,5041300007,1
211 PE únicos con matrícula -81 - 2018-2019 - 5041400032,81,2018-2019,5041400032,1
211 PE únicos con matrícula -82 - 2018-2019 - 5042000002,82,2018-2019,5042000002,1
211 PE únicos con matrícula -83 - 2018-2019 - 5042100012,83,2018-2019,5042100012,1
211 PE únicos con matrícula -84 - 2018-2019 - 5042100065,84,2018-2019,5042100065,1
211 PE únicos con matrícula -85 - 2018-2019 - 5042100117,85,2018-2019,5042100117,1
211 PE únicos con matrícula -86 - 2018-2019 - 5042200024,86,2018-2019,5042200024,1
211 PE únicos con matrícula -87 - 2018-2019 - 5042300027,87,2018-2019,5042300027,1
211 PE únicos con matrícula -88 - 2018-2019 - 5042400005,88,2018-2019,5042400005,1
211 PE únicos con matrícula -89 - 2018-2019 - 5051100003,89,2018-2019,5051100003,1
211 PE únicos con matrícula -90 - 2018-2019 - 5051100006,90,2018-2019,5051100006,1
211 PE únicos con matrícula -91 - 2018-2019 - 5051100015,91,2018-2019,5051100015,1
211 PE únicos con matrícula -92 - 2018-2019 - 5051300005,92,2018-2019,5051300005,1
211 PE únicos con matrícula -93 - 2018-2019 - 5051300020,93,2018-2019,5051300020,1
211 PE únicos con matrícula -94 - 2018-2019 - 5052100005,94,2018-2019,5052100005,1
211 PE únicos con matrícula -95 - 2018-2019 - 5052200002,95,2018-2019,5052200002,1
211 PE únicos con matrícula -96 - 2018-2019 - 5052200007,96,2018-2019,5052200007,1
211 PE únicos con matrícula -97 - 2018-2019 - 5052200017,97,2018-2019,5052200017,1
211 PE únicos con matrícula -98 - 2018-2019 - 5052200021,98,2018-2019,5052200021,1
211 PE únicos con matrícula -99 - 2018-2019 - 5052300015,99,2018-2019,5052300015,1
211 PE únicos con matrícula -100 - 2018-2019 - 5053100004,100,2018-2019,5053100004,1
211 PE únicos con matrícula -101 - 2018-2019 - 5061000002,101,2018-2019,5061000002,1
211 PE únicos con matrícula -102 - 2018-2019 - 5061100001,102,2018-2019,5061100001,1
211 PE únicos con matrícula -103 - 2018-2019 - 5062100009,103,2018-2019,5062100009,1
211 PE únicos con matrícula -104 - 2018-2019 - 5062100033,104,2018-2019,5062100033,1
211 PE únicos con matrícula -105 - 2018-2019 - 5062100034,105,2018-2019,5062100034,1
211 PE únicos con matrícula -106 - 2018-2019 - 5062200055,106,2018-2019,5062200055,1
211 PE únicos con matrícula -107 - 2018-2019 - 5062200073,107,2018-2019,5062200073,1
211 PE únicos con matrícula -108 - 2018-2019 - 5062200082,108,2018-2019,5062200082,1
211 PE únicos con matrícula -109 - 2018-2019 - 5062200105,109,2018-2019,5062200105,1
211 PE únicos con matrícula -110 - 2018-2019 - 5071000020,110,2018-2019,5071000020,1
211 PE únicos con matrícula -111 - 2018-2019 - 5071100019,111,2018-2019,5071100019,1
211 PE únicos con matrícula -112 - 2018-2019 - 5071200009,112,2018-2019,5071200009,1
211 PE únicos con matrícula -113 - 2018-2019 - 5071200034,113,2018-2019,5071200034,1
211 PE únicos con matrícula -114 - 2018-2019 - 5071300009,114,2018-2019,5071300009,1
211 PE únicos con matrícula -115 - 2018-2019 - 5071300014,115,2018-2019,5071300014,1
211 PE únicos con matrícula -116 - 2018-2019 - 5071300082,116,2018-2019,5071300082,1
211 PE únicos con matrícula -117 - 2018-2019 - 5071300091,117,2018-2019,5071300091,1
211 PE únicos con matrícula -118 - 2018-2019 - 5071400008,118,2018-2019,5071400008,1
211 PE únicos con matrícula -119 - 2018-2019 - 5071400015,119,2018-2019,5071400015,1
211 PE únicos con matrícula -120 - 2018-2019 - 5071700019,120,2018-2019,5071700019,1
211 PE únicos con matrícula -121 - 2018-2019 - 5072100002,121,2018-2019,5072100002,1
211 PE únicos con matrícula -122 - 2018-2019 - 5072100018,122,2018-2019,5072100018,1
211 PE únicos con matrícula -123 - 2018-2019 - 5072100033,123,2018-2019,5072100033,1
211 PE únicos con matrícula -124 - 2018-2019 - 5072100049,124,2018-2019,5072100049,1
211 PE únicos con matrícula -125 - 2018-2019 - 5072400001,125,2018-2019,5072400001,1
211 PE únicos con matrícula -126 - 2018-2019 - 5073100009,126,2018-2019,5073100009,1
211 PE únicos con matrícula -127 - 2018-2019 - 5073100024,127,2018-2019,5073100024,1
211 PE únicos con matrícula -128 - 2018-2019 - 5073200005,128,2018-2019,5073200005,1
211 PE únicos con matrícula -129 - 2018-2019 - 5073200010,129,2018-2019,5073200010,1
211 PE únicos con matrícula -130 - 2018-2019 - 5073200035,130,2018-2019,5073200035,1
211 PE únicos con matrícula -131 - 2018-2019 - 5081100010,131,2018-2019,5081100010,1
211 PE únicos con matrícula -132 - 2018-2019 - 5081100050,132,2018-2019,5081100050,1
211 PE únicos con matrícula -133 - 2018-2019 - 5081300016,133,2018-2019,5081300016,1
211 PE únicos con matrícula -134 - 2018-2019 - 5082100001,134,2018-2019,5082100001,1
211 PE únicos con matrícula -135 - 2018-2019 - 5091100011,135,2018-2019,5091100011,1
211 PE únicos con matrícula -136 - 2018-2019 - 5092100006,136,2018-2019,5092100006,1
211 PE únicos con matrícula -137 - 2018-2019 - 5093100002,137,2018-2019,5093100002,1
211 PE únicos con matrícula -138 - 2018-2019 - 5094200006,138,2018-2019,5094200006,1
211 PE únicos con matrícula -139 - 2018-2019 - 5094300009,139,2018-2019,5094300009,1
211 PE únicos con matrícula -140 - 2018-2019 - 5095400006,140,2018-2019,5095400006,1
211 PE únicos con matrícula -141 - 2018-2019 - 5095600005,141,2018-2019,5095600005,1
211 PE únicos con matrícula -142 - 2018-2019 - 5101100015,142,2018-2019,5101100015,1
211 PE únicos con matrícula -143 - 2018-2019 - 5101600013,143,2018-2019,5101600013,1
211 PE únicos con matrícula -144 - 2018-2019 - 5102100004,144,2018-2019,5102100004,1
211 PE únicos con matrícula -145 - 2018-2019 - 5103100007,145,2018-2019,5103100007,1
211 PE únicos con matrícula -146 - 2018-2019 - 5104100015,146,2018-2019,5104100015,1
211 PE únicos con matrícula -147 - 2018-2019 - 6091301004,147,2018-2019,6091301004,1
211 PE únicos con matrícula -148 - 2018-2019 - 6091301005,148,2018-2019,6091301005,1
211 PE únicos con matrícula -149 - 2018-2019 - 6091301008,149,2018-2019,6091301008,1
211 PE únicos con matrícula -150 - 2018-2019 - 6091302001,150,2018-2019,6091302001,1
211 PE únicos con matrícula -151 - 2018-2019 - 6091304001,151,2018-2019,6091304001,1
211 PE únicos con matrícula -152 - 2018-2019 - 6091304018,152,2018-2019,6091304018,1
211 PE únicos con matrícula -153 - 2018-2019 - 6091305002,153,2018-2019,6091305002,1
211 PE únicos con matrícula -154 - 2018-2019 - 6091306001,154,2018-2019,6091306001,1
211 PE únicos con matrícula -155 - 2018-2019 - 6091307001,155,2018-2019,6091307001,1
211 PE únicos con matrícula -156 - 2018-2019 - 6091308001,156,2018-2019,6091308001,1
211 PE únicos con matrícula -157 - 2018-2019 - 6091309002,157,2018-2019,6091309002,1
211 PE únicos con matrícula -158 - 2018-2019 - 6091310001,158,2018-2019,6091310001,1
211 PE únicos con matrícula -159 - 2018-2019 - 6091310002,159,2018-2019,6091310002,1
211 PE únicos con matrícula -160 - 2018-2019 - 6091311001,160,2018-2019,6091311001,1
211 PE únicos con matrícula -161 - 2018-2019 - 6091312001,161,2018-2019,6091312001,1
211 PE únicos con matrícula -162 - 2018-2019 - 6091313001,162,2018-2019,6091313001,1
211 PE únicos con matrícula -163 - 2018-2019 - 6091313004,163,2018-2019,6091313004,1
211 PE únicos con matrícula -164 - 2018-2019 - 6091313008,164,2018-2019,6091313008,1
211 PE únicos con matrícula -165 - 2018-2019 - 6091314001,165,2018-2019,6091314001,1
211 PE únicos con matrícula -166 - 2018-2019 - 6091315001,166,2018-2019,6091315001,1
211 PE únicos con matrícula -167 - 2018-2019 - 6091316002,167,2018-2019,6091316002,1
211 PE únicos con matrícula -168 - 2018-2019 - 6091316004,168,2018-2019,6091316004,1
211 PE únicos con matrícula -169 - 2018-2019 - 6091316007,169,2018-2019,6091316007,1
211 PE únicos con matrícula -170 - 2018-2019 - 6091317001,170,2018-2019,6091317001,1
211 PE únicos con matrícula -171 - 2018-2019 - 6091318001,171,2018-2019,6091318001,1
211 PE únicos con matrícula -172 - 2018-2019 - 6091318002,172,2018-2019,6091318002,1
211 PE únicos con matrícula -173 - 2018-2019 - 6091319001,173,2018-2019,6091319001,1
211 PE únicos con matrícula -174 - 2018-2019 - 6091321003,174,2018-2019,6091321003,1
211 PE únicos con matrícula -175 - 2018-2019 - 6091322003,175,2018-2019,6091322003,1
211 PE únicos con matrícula -176 - 2018-2019 - 6091323001,176,2018-2019,6091323001,1
211 PE únicos con matrícula -177 - 2018-2019 - 6091325002,177,2018-2019,6091325002,1
211 PE únicos con matrícula -178 - 2018-2019 - 6091326001,178,2018-2019,6091326001,1
211 PE únicos con matrícula -179 - 2018-2019 - 6091327002,179,2018-2019,6091327002,1
211 PE únicos con matrícula -180 - 2018-2019 - 6091329001,180,2018-2019,6091329001,1
211 PE únicos con matrícula -181 - 2018-2019 - 6091331003,181,2018-2019,6091331003,1
211 PE únicos con matrícula -182 - 2018-2019 - 6091332001,182,2018-2019,6091332001,1
211 PE únicos con matrícula -183 - 2018-2019 - 6091334001,183,2018-2019,6091334001,1
211 PE únicos con matrícula -184 - 2018-2019 - 6091335001,184,2018-2019,6091335001,1
211 PE únicos con matrícula -185 - 2018-2019 - 6091335003,185,2018-2019,6091335003,1
211 PE únicos con matrícula -186 - 2018-2019 - 6091336001,186,2018-2019,6091336001,1
211 PE únicos con matrícula -187 - 2018-2019 - 6091336005,187,2018-2019,6091336005,1
211 PE únicos con matrícula -188 - 2018-2019 - 6091336009,188,2018-2019,6091336009,1
211 PE únicos con matrícula -189 - 2018-2019 - 6091336013,189,2018-2019,6091336013,1
211 PE únicos con matrícula -190 - 2018-2019 - 6091337005,190,2018-2019,6091337005,1
211 PE únicos con matrícula -191 - 2018-2019 - 6091338003,191,2018-2019,6091338003,1
211 PE únicos con matrícula -192 - 2018-2019 - 6091339001,192,2018-2019,6091339001,1
211 PE únicos con matrícula -193 - 2018-2019 - 6091340001,193,2018-2019,6091340001,1
211 PE únicos con matrícula -194 - 2018-2019 - 6091340004,194,2018-2019,6091340004,1
211 PE únicos con matrícula -195 - 2018-2019 - 6091341001,195,2018-2019,6091341001,1
211 PE únicos con matrícula -196 - 2018-2019 - 6091342012,196,2018-2019,6091342012,1
211 PE únicos con matrícula -197 - 2018-2019 - 6091343001,197,2018-2019,6091343001,1
211 PE únicos con matrícula -198 - 2018-2019 - 6091344001,198,2018-2019,6091344001,1
211 PE únicos con matrícula -199 - 2018-2019 - 6091344002,199,2018-2019,6091344002,1
211 PE únicos con matrícula -200 - 2018-2019 - 6091345005,200,2018-2019,6091345005,1
211 PE únicos con matrícula -201 - 2018-2019 - 6091345008,201,2018-2019,6091345008,1
211 PE únicos con matrícula -202 - 2018-2019 - 6092202002,202,2018-2019,6092202002,1
211 PE únicos con matrícula -203 - 2018-2019 - 6092206002,203,2018-2019,6092206002,1
211 PE únicos con matrícula -204 - 2018-2019 - 6092207003,204,2018-2019,6092207003,1
211 PE únicos con matrícula -205 - 2018-2019 - 6093201002,205,2018-2019,6093201002,1
211 PE únicos con matrícula -206 - 2018-2019 - 6093201005,206,2018-2019,6093201005,1
211 PE únicos con matrícula -207 - 2018-2019 - 6093202001,207,2018-2019,6093202001,1
211 PE únicos con matrícula -208 - 2018-2019 - 6093203005,208,2018-2019,6093203005,1
211 PE únicos con matrícula -209 - 2018-2019 - 6093204001,209,2018-2019,6093204001,1
211 PE únicos con matrícula -210 - 2018-2019 - 6093205004,210,2018-2019,6093205004,1
211 PE únicos con matrícula -211 - 2018-2019 - 6093206003,211,2018-2019,6093206003,1
211 PE únicos con matrícula -212 - 2018-2019 - 6095600002,212,2018-2019,6095600002,1
211 PE únicos con matrícula -213 - 2018-2019 - 7011000002,213,2018-2019,7011000002,1
211 PE únicos con matrícula -214 - 2018-2019 - 7011200033,214,2018-2019,7011200033,1
211 PE únicos con matrícula -215 - 2018-2019 - 7011200077,215,2018-2019,7011200077,1
211 PE únicos con matrícula -216 - 2018-2019 - 7011200088,216,2018-2019,7011200088,1
211 PE únicos con matrícula -217 - 2018-2019 - 7011400011,217,2018-2019,7011400011,1
211 PE únicos con matrícula -218 - 2018-2019 - 7011400029,218,2018-2019,7011400029,1
211 PE únicos con matrícula -219 - 2018-2019 - 7012400001,219,2018-2019,7012400001,1
211 PE únicos con matrícula -220 - 2018-2019 - 7012500034,220,2018-2019,7012500034,1
211 PE únicos con matrícula -221 - 2018-2019 - 7012601008,221,2018-2019,7012601008,1
211 PE únicos con matrícula -222 - 2018-2019 - 7012602009,222,2018-2019,7012602009,1
211 PE únicos con matrícula -223 - 2018-2019 - 7012603017,223,2018-2019,7012603017,1
211 PE únicos con matrícula -224 - 2018-2019 - 7012604029,224,2018-2019,7012604029,1
211 PE únicos con matrícula -225 - 2018-2019 - 7012604064,225,2018-2019,7012604064,1
211 PE únicos con matrícula -226 - 2018-2019 - 7021300007,226,2018-2019,7021300007,1
211 PE únicos con matrícula -227 - 2018-2019 - 7021400005,227,2018-2019,7021400005,1
211 PE únicos con matrícula -228 - 2018-2019 - 7021600006,228,2018-2019,7021600006,1
211 PE únicos con matrícula -229 - 2018-2019 - 7021600019,229,2018-2019,7021600019,1
211 PE únicos con matrícula -230 - 2018-2019 - 7022200011,230,2018-2019,7022200011,1
211 PE únicos con matrícula -231 - 2018-2019 - 7022200019,231,2018-2019,7022200019,1
211 PE únicos con matrícula -232 - 2018-2019 - 7022300005,232,2018-2019,7022300005,1
211 PE únicos con matrícula -233 - 2018-2019 - 7022400002,233,2018-2019,7022400002,1
211 PE únicos con matrícula -234 - 2018-2019 - 7022500015,234,2018-2019,7022500015,1
211 PE únicos con matrícula -235 - 2018-2019 - 7022600002,235,2018-2019,7022600002,1
211 PE únicos con matrícula -236 - 2018-2019 - 7022600008,236,2018-2019,7022600008,1
211 PE únicos con matrícula -237 - 2018-2019 - 7031000001,237,2018-2019,7031000001,1
211 PE únicos con matrícula -238 - 2018-2019 - 7031000012,238,2018-2019,7031000012,1
211 PE únicos con matrícula -239 - 2018-2019 - 7031100001,239,2018-2019,7031100001,1
211 PE únicos con matrícula -240 - 2018-2019 - 7031100005,240,2018-2019,7031100005,1
211 PE únicos con matrícula -241 - 2018-2019 - 7031100043,241,2018-2019,7031100043,1
211 PE únicos con matrícula -242 - 2018-2019 - 7031100057,242,2018-2019,7031100057,1
211 PE únicos con matrícula -243 - 2018-2019 - 7031100103,243,2018-2019,7031100103,1
211 PE únicos con matrícula -244 - 2018-2019 - 7031100176,244,2018-2019,7031100176,1
211 PE únicos con matrícula -245 - 2018-2019 - 7031100188,245,2018-2019,7031100188,1
211 PE únicos con matrícula -246 - 2018-2019 - 7031200043,246,2018-2019,7031200043,1
211 PE únicos con matrícula -247 - 2018-2019 - 7031200071,247,2018-2019,7031200071,1
211 PE únicos con matrícula -248 - 2018-2019 - 7031300005,248,2018-2019,7031300005,1
211 PE únicos con matrícula -249 - 2018-2019 - 7031300023,249,2018-2019,7031300023,1
211 PE únicos con matrícula -250 - 2018-2019 - 7031300041,250,2018-2019,7031300041,1
211 PE únicos con matrícula -251 - 2018-2019 - 7031300048,251,2018-2019,7031300048,1
211 PE únicos con matrícula -252 - 2018-2019 - 7031300078,252,2018-2019,7031300078,1
211 PE únicos con matrícula -253 - 2018-2019 - 7031400008,253,2018-2019,7031400008,1
211 PE únicos con matrícula -254 - 2018-2019 - 7031400038,254,2018-2019,7031400038,1
211 PE únicos con matrícula -255 - 2018-2019 - 7031500022,255,2018-2019,7031500022,1
211 PE únicos con matrícula -256 - 2018-2019 - 7032100004,256,2018-2019,7032100004,1
211 PE únicos con matrícula -257 - 2018-2019 - 7032100037,257,2018-2019,7032100037,1
211 PE únicos con matrícula -258 - 2018-2019 - 7032100049,258,2018-2019,7032100049,1
211 PE únicos con matrícula -259 - 2018-2019 - 7033100026,259,2018-2019,7033100026,1
211 PE únicos con matrícula -260 - 2018-2019 - 7041100024,260,2018-2019,7041100024,1
211 PE únicos con matrícula -261 - 2018-2019 - 7041100026,261,2018-2019,7041100026,1
211 PE únicos con matrícula -262 - 2018-2019 - 7041100029,262,2018-2019,7041100029,1
211 PE únicos con matrícula -263 - 2018-2019 - 7041200034,263,2018-2019,7041200034,1
211 PE únicos con matrícula -264 - 2018-2019 - 7041300021,264,2018-2019,7041300021,1
211 PE únicos con matrícula -265 - 2018-2019 - 7041300024,265,2018-2019,7041300024,1
211 PE únicos con matrícula -266 - 2018-2019 - 7041400008,266,2018-2019,7041400008,1
211 PE únicos con matrícula -267 - 2018-2019 - 7042100015,267,2018-2019,7042100015,1
211 PE únicos con matrícula -268 - 2018-2019 - 7042100033,268,2018-2019,7042100033,1
211 PE únicos con matrícula -269 - 2018-2019 - 7042100177,269,2018-2019,7042100177,1
211 PE únicos con matrícula -270 - 2018-2019 - 7042100311,270,2018-2019,7042100311,1
211 PE únicos con matrícula -271 - 2018-2019 - 7042300011,271,2018-2019,7042300011,1
211 PE únicos con matrícula -272 - 2018-2019 - 7042300030,272,2018-2019,7042300030,1
211 PE únicos con matrícula -273 - 2018-2019 - 7042300040,273,2018-2019,7042300040,1
211 PE únicos con matrícula -274 - 2018-2019 - 7042300054,274,2018-2019,7042300054,1
211 PE únicos con matrícula -275 - 2018-2019 - 7042500117,275,2018-2019,7042500117,1
211 PE únicos con matrícula -276 - 2018-2019 - 7051300013,276,2018-2019,7051300013,1
211 PE únicos con matrícula -277 - 2018-2019 - 7051300018,277,2018-2019,7051300018,1
211 PE únicos con matrícula -278 - 2018-2019 - 7051300079,278,2018-2019,7051300079,1
211 PE únicos con matrícula -279 - 2018-2019 - 7052100009,279,2018-2019,7052100009,1
211 PE únicos con matrícula -280 - 2018-2019 - 7052100021,280,2018-2019,7052100021,1
211 PE únicos con matrícula -281 - 2018-2019 - 7052200003,281,2018-2019,7052200003,1
211 PE únicos con matrícula -282 - 2018-2019 - 7052200006,282,2018-2019,7052200006,1
211 PE únicos con matrícula -283 - 2018-2019 - 7052200018,283,2018-2019,7052200018,1
211 PE únicos con matrícula -284 - 2018-2019 - 7052300006,284,2018-2019,7052300006,1
211 PE únicos con matrícula -285 - 2018-2019 - 7052300025,285,2018-2019,7052300025,1
211 PE únicos con matrícula -286 - 2018-2019 - 7053100007,286,2018-2019,7053100007,1
211 PE únicos con matrícula -287 - 2018-2019 - 7053100018,287,2018-2019,7053100018,1
211 PE únicos con matrícula -288 - 2018-2019 - 7061300005,288,2018-2019,7061300005,1
211 PE únicos con matrícula -289 - 2018-2019 - 7062200049,289,2018-2019,7062200049,1
211 PE únicos con matrícula -290 - 2018-2019 - 7071000033,290,2018-2019,7071000033,1
211 PE únicos con matrícula -291 - 2018-2019 - 7071200009,291,2018-2019,7071200009,1
211 PE únicos con matrícula -292 - 2018-2019 - 7071200021,292,2018-2019,7071200021,1
211 PE únicos con matrícula -293 - 2018-2019 - 7071300003,293,2018-2019,7071300003,1
211 PE únicos con matrícula -294 - 2018-2019 - 7071300026,294,2018-2019,7071300026,1
211 PE únicos con matrícula -295 - 2018-2019 - 7071400012,295,2018-2019,7071400012,1
211 PE únicos con matrícula -296 - 2018-2019 - 7071500006,296,2018-2019,7071500006,1
211 PE únicos con matrícula -297 - 2018-2019 - 7071600020,297,2018-2019,7071600020,1
211 PE únicos con matrícula -298 - 2018-2019 - 7073100005,298,2018-2019,7073100005,1
211 PE únicos con matrícula -299 - 2018-2019 - 7073100082,299,2018-2019,7073100082,1
211 PE únicos con matrícula -300 - 2018-2019 - 7073100088,300,2018-2019,7073100088,1
211 PE únicos con matrícula -301 - 2018-2019 - 7073100089,301,2018-2019,7073100089,1
211 PE únicos con matrícula -302 - 2018-2019 - 7081100051,302,2018-2019,7081100051,1
211 PE únicos con matrícula -303 - 2018-2019 - 7081100056,303,2018-2019,7081100056,1
211 PE únicos con matrícula -304 - 2018-2019 - 7081100068,304,2018-2019,7081100068,1
211 PE únicos con matrícula -305 - 2018-2019 - 7081100078,305,2018-2019,7081100078,1
211 PE únicos con matrícula -306 - 2018-2019 - 7091316004,306,2018-2019,7091316004,1
211 PE únicos con matrícula -307 - 2018-2019 - 7091325001,307,2018-2019,7091325001,1
211 PE únicos con matrícula -308 - 2018-2019 - 7091345002,308,2018-2019,7091345002,1
211 PE únicos con matrícula -309 - 2018-2019 - 7093207003,309,2018-2019,7093207003,1
211 PE únicos con matrícula -310 - 2018-2019 - 7095600007,310,2018-2019,7095600007,1
