name,row,ciclo,entidad_universitaria,cve_programa,total
212 PE con matrícula por entidad -104 - 2024-2025 - CUCEI - 8052100009,104,2024-2025,CUCEI,8052100009,1
212 PE con matrícula por entidad -105 - 2024-2025 - CUCEI - 8052200001,105,2024-2025,CUCEI,8052200001,1
212 PE con matrícula por entidad -106 - 2024-2025 - CUCEI - 8052200009,106,2024-2025,CUCEI,8052200009,1
212 PE con matrícula por entidad -107 - 2024-2025 - CUCEI - 8052200018,107,2024-2025,CUCEI,8052200018,1
212 PE con matrícula por entidad -108 - 2024-2025 - CUCEI - 8052200023,108,2024-2025,CUCEI,8052200023,1
212 PE con matrícula por entidad -109 - 2024-2025 - CUCEI - 8053100005,109,2024-2025,CUCEI,8053100005,1
212 PE con matrícula por entidad -110 - 2024-2025 - CUCEI - 8061100020,110,2024-2025,CUCEI,8061100020,1
212 PE con matrícula por entidad -111 - 2024-2025 - CUCEI - 8071300016,111,2024-2025,CUCEI,8071300016,1
212 PE con matrícula por entidad -112 - 2024-2025 - CUCEI - 8071400003,112,2024-2025,CUCEI,8071400003,1
212 PE con matrícula por entidad -113 - 2024-2025 - CUCSH - 5012603011,113,2024-2025,CUCSH,5012603011,1
212 PE con matrícula por entidad -114 - 2024-2025 - CUCSH - 5012603027,114,2024-2025,CUCSH,5012603027,1
212 PE con matrícula por entidad -115 - 2024-2025 - CUCSH - 5021500119,115,2024-2025,CUCSH,5021500119,1
212 PE con matrícula por entidad -116 - 2024-2025 - CUCSH - 5022300022,116,2024-2025,CUCSH,5022300022,1
212 PE con matrícula por entidad -117 - 2024-2025 - CUCSH - 5022500008,117,2024-2025,CUCSH,5022500008,1
212 PE con matrícula por entidad -118 - 2024-2025 - CUCSH - 5022600002,118,2024-2025,CUCSH,5022600002,1
212 PE con matrícula por entidad -119 - 2024-2025 - CUCSH - 5031200004,119,2024-2025,CUCSH,5031200004,1
212 PE con matrícula por entidad -120 - 2024-2025 - CUCSH - 5031200031,120,2024-2025,CUCSH,5031200031,1
212 PE con matrícula por entidad -121 - 2024-2025 - CUCSH - 5031300010,121,2024-2025,CUCSH,5031300010,1
212 PE con matrícula por entidad -122 - 2024-2025 - CUCSH - 5031300014,122,2024-2025,CUCSH,5031300014,1
212 PE con matrícula por entidad -123 - 2024-2025 - CUCSH - 5031500010,123,2024-2025,CUCSH,5031500010,1
212 PE con matrícula por entidad -124 - 2024-2025 - CUCSH - 5032100027,124,2024-2025,CUCSH,5032100027,1
212 PE con matrícula por entidad -125 - 2024-2025 - CUCSH - 5033100003,125,2024-2025,CUCSH,5033100003,1
212 PE con matrícula por entidad -126 - 2024-2025 - CUCSH - 5033200006,126,2024-2025,CUCSH,5033200006,1
212 PE con matrícula por entidad -127 - 2024-2025 - CUCSH - 5052300015,127,2024-2025,CUCSH,5052300015,1
212 PE con matrícula por entidad -128 - 2024-2025 - CUCSH - 7011200033,128,2024-2025,CUCSH,7011200033,1
212 PE con matrícula por entidad -129 - 2024-2025 - CUCSH - 7012603017,129,2024-2025,CUCSH,7012603017,1
212 PE con matrícula por entidad -130 - 2024-2025 - CUCSH - 7022200011,130,2024-2025,CUCSH,7022200011,1
212 PE con matrícula por entidad -131 - 2024-2025 - CUCSH - 7022200019,131,2024-2025,CUCSH,7022200019,1
212 PE con matrícula por entidad -132 - 2024-2025 - CUCSH - 7022300005,132,2024-2025,CUCSH,7022300005,1
212 PE con matrícula por entidad -133 - 2024-2025 - CUCSH - 7022300015,133,2024-2025,CUCSH,7022300015,1
212 PE con matrícula por entidad -134 - 2024-2025 - CUCSH - 7022300034,134,2024-2025,CUCSH,7022300034,1
212 PE con matrícula por entidad -135 - 2024-2025 - CUCSH - 7022300037,135,2024-2025,CUCSH,7022300037,1
212 PE con matrícula por entidad -136 - 2024-2025 - CUCSH - 7022400002,136,2024-2025,CUCSH,7022400002,1
212 PE con matrícula por entidad -137 - 2024-2025 - CUCSH - 7022500008,137,2024-2025,CUCSH,7022500008,1
212 PE con matrícula por entidad -138 - 2024-2025 - CUCSH - 7022500015,138,2024-2025,CUCSH,7022500015,1
212 PE con matrícula por entidad -139 - 2024-2025 - CUCSH - 7022600002,139,2024-2025,CUCSH,7022600002,1
212 PE con matrícula por entidad -140 - 2024-2025 - CUCSH - 7022600008,140,2024-2025,CUCSH,7022600008,1
212 PE con matrícula por entidad -141 - 2024-2025 - CUCSH - 7031000001,141,2024-2025,CUCSH,7031000001,1
212 PE con matrícula por entidad -142 - 2024-2025 - CUCSH - 7031200035,142,2024-2025,CUCSH,7031200035,1
212 PE con matrícula por entidad -143 - 2024-2025 - CUCSH - 7031200043,143,2024-2025,CUCSH,7031200043,1
212 PE con matrícula por entidad -144 - 2024-2025 - CUCSH - 7031200087,144,2024-2025,CUCSH,7031200087,1
212 PE con matrícula por entidad -145 - 2024-2025 - CUCSH - 7031300005,145,2024-2025,CUCSH,7031300005,1
212 PE con matrícula por entidad -146 - 2024-2025 - CUCSH - 7031300078,146,2024-2025,CUCSH,7031300078,1
212 PE con matrícula por entidad -147 - 2024-2025 - CUCSH - 7032100004,147,2024-2025,CUCSH,7032100004,1
212 PE con matrícula por entidad -148 - 2024-2025 - CUCSH - 7032100049,148,2024-2025,CUCSH,7032100049,1
212 PE con matrícula por entidad -149 - 2024-2025 - CUCSH - 7033100026,149,2024-2025,CUCSH,7033100026,1
212 PE con matrícula por entidad -150 - 2024-2025 - CUCSH - 7073100005,150,2024-2025,CUCSH,7073100005,1
212 PE con matrícula por entidad -151 - 2024-2025 - CUCSH - 8011000006,151,2024-2025,CUCSH,8011000006,1
212 PE con matrícula por entidad -152 - 2024-2025 - CUCSH - 8011500003,152,2024-2025,CUCSH,8011500003,1
212 PE con matrícula por entidad -153 - 2024-2025 - CUCSH - 8022000001,153,2024-2025,CUCSH,8022000001,1
212 PE con matrícula por entidad -154 - 2024-2025 - CUCSH - 8022500004,154,2024-2025,CUCSH,8022500004,1
212 PE con matrícula por entidad -155 - 2024-2025 - CUCSH - 8031000001,155,2024-2025,CUCSH,8031000001,1
212 PE con matrícula por entidad -156 - 2024-2025 - CUCSH - 8031300003,156,2024-2025,CUCSH,8031300003,1
212 PE con matrícula por entidad -157 - 2024-2025 - CUCSH - 8033100009,157,2024-2025,CUCSH,8033100009,1
212 PE con matrícula por entidad -158 - 2024-2025 - CUCSH - 8052300012,158,2024-2025,CUCSH,8052300012,1
212 PE con matrícula por entidad -159 - 2024-2025 - CUCS - 2092100004,159,2024-2025,CUCS,2092100004,1
212 PE con matrícula por entidad -160 - 2024-2025 - CUCS - 4093100005,160,2024-2025,CUCS,4093100005,1
212 PE con matrícula por entidad -161 - 2024-2025 - CUCS - 4094100005,161,2024-2025,CUCS,4094100005,1
212 PE con matrícula por entidad -162 - 2024-2025 - CUCS - 4094100010,162,2024-2025,CUCS,4094100010,1
212 PE con matrícula por entidad -163 - 2024-2025 - CUCS - 4095300010,163,2024-2025,CUCS,4095300010,1
212 PE con matrícula por entidad -164 - 2024-2025 - CUCS - 4103100001,164,2024-2025,CUCS,4103100001,1
212 PE con matrícula por entidad -165 - 2024-2025 - CUCS - 5031100007,165,2024-2025,CUCS,5031100007,1
212 PE con matrícula por entidad -166 - 2024-2025 - CUCS - 5033200024,166,2024-2025,CUCS,5033200024,1
212 PE con matrícula por entidad -167 - 2024-2025 - CUCS - 5091100011,167,2024-2025,CUCS,5091100011,1
212 PE con matrícula por entidad -168 - 2024-2025 - CUCS - 5092100006,168,2024-2025,CUCS,5092100006,1
212 PE con matrícula por entidad -169 - 2024-2025 - CUCS - 5093100002,169,2024-2025,CUCS,5093100002,1
212 PE con matrícula por entidad -170 - 2024-2025 - CUCS - 5094100009,170,2024-2025,CUCS,5094100009,1
212 PE con matrícula por entidad -171 - 2024-2025 - CUCS - 5094200006,171,2024-2025,CUCS,5094200006,1
212 PE con matrícula por entidad -172 - 2024-2025 - CUCS - 5094300009,172,2024-2025,CUCS,5094300009,1
212 PE con matrícula por entidad -173 - 2024-2025 - CUCS - 5101100015,173,2024-2025,CUCS,5101100015,1
212 PE con matrícula por entidad -174 - 2024-2025 - CUCS - 6051100001,174,2024-2025,CUCS,6051100001,1
212 PE con matrícula por entidad -175 - 2024-2025 - CUCS - 6091301004,175,2024-2025,CUCS,6091301004,1
212 PE con matrícula por entidad -176 - 2024-2025 - CUCS - 6091301005,176,2024-2025,CUCS,6091301005,1
212 PE con matrícula por entidad -177 - 2024-2025 - CUCS - 6091301008,177,2024-2025,CUCS,6091301008,1
212 PE con matrícula por entidad -178 - 2024-2025 - CUCS - 6091302001,178,2024-2025,CUCS,6091302001,1
212 PE con matrícula por entidad -179 - 2024-2025 - CUCS - 6091304001,179,2024-2025,CUCS,6091304001,1
212 PE con matrícula por entidad -180 - 2024-2025 - CUCS - 6091304018,180,2024-2025,CUCS,6091304018,1
212 PE con matrícula por entidad -181 - 2024-2025 - CUCS - 6091305002,181,2024-2025,CUCS,6091305002,1
212 PE con matrícula por entidad -182 - 2024-2025 - CUCS - 6091306001,182,2024-2025,CUCS,6091306001,1
212 PE con matrícula por entidad -183 - 2024-2025 - CUCS - 6091307001,183,2024-2025,CUCS,6091307001,1
212 PE con matrícula por entidad -184 - 2024-2025 - CUCS - 6091308001,184,2024-2025,CUCS,6091308001,1
212 PE con matrícula por entidad -185 - 2024-2025 - CUCS - 6091309002,185,2024-2025,CUCS,6091309002,1
212 PE con matrícula por entidad -186 - 2024-2025 - CUCS - 6091310001,186,2024-2025,CUCS,6091310001,1
212 PE con matrícula por entidad -187 - 2024-2025 - CUCS - 6091310002,187,2024-2025,CUCS,6091310002,1
212 PE con matrícula por entidad -188 - 2024-2025 - CUCS - 6091311001,188,2024-2025,CUCS,6091311001,1
212 PE con matrícula por entidad -189 - 2024-2025 - CUCS - 6091312001,189,2024-2025,CUCS,6091312001,1
212 PE con matrícula por entidad -190 - 2024-2025 - CUCS - 6091313001,190,2024-2025,CUCS,6091313001,1
212 PE con matrícula por entidad -191 - 2024-2025 - CUCS - 6091313004,191,2024-2025,CUCS,6091313004,1
212 PE con matrícula por entidad -192 - 2024-2025 - CUCS - 6091313008,192,2024-2025,CUCS,6091313008,1
212 PE con matrícula por entidad -193 - 2024-2025 - CUCS - 6091314001,193,2024-2025,CUCS,6091314001,1
212 PE con matrícula por entidad -194 - 2024-2025 - CUCS - 6091315001,194,2024-2025,CUCS,6091315001,1
212 PE con matrícula por entidad -195 - 2024-2025 - CUCS - 6091316002,195,2024-2025,CUCS,6091316002,1
212 PE con matrícula por entidad -196 - 2024-2025 - CUCS - 6091316004,196,2024-2025,CUCS,6091316004,1
212 PE con matrícula por entidad -197 - 2024-2025 - CUCS - 6091316007,197,2024-2025,CUCS,6091316007,1
212 PE con matrícula por entidad -198 - 2024-2025 - CUCS - 6091317001,198,2024-2025,CUCS,6091317001,1
212 PE con matrícula por entidad -199 - 2024-2025 - CUCS - 6091317003,199,2024-2025,CUCS,6091317003,1
212 PE con matrícula por entidad -200 - 2024-2025 - CUCS - 6091317009,200,2024-2025,CUCS,6091317009,1
212 PE con matrícula por entidad -201 - 2024-2025 - CUCS - 6091318001,201,2024-2025,CUCS,6091318001,1
212 PE con matrícula por entidad -202 - 2024-2025 - CUCS - 6091318002,202,2024-2025,CUCS,6091318002,1
212 PE con matrícula por entidad -203 - 2024-2025 - CUCS - 6091319001,203,2024-2025,CUCS,6091319001,1
212 PE con matrícula por entidad -204 - 2024-2025 - CUCS - 6091319004,204,2024-2025,CUCS,6091319004,1
212 PE con matrícula por entidad -205 - 2024-2025 - CUCS - 6091321003,205,2024-2025,CUCS,6091321003,1
212 PE con matrícula por entidad -206 - 2024-2025 - CUCS - 6091322003,206,2024-2025,CUCS,6091322003,1
212 PE con matrícula por entidad -207 - 2024-2025 - CUCS - 6091323001,207,2024-2025,CUCS,6091323001,1
212 PE con matrícula por entidad -208 - 2024-2025 - CUCS - 6091323002,208,2024-2025,CUCS,6091323002,1
212 PE con matrícula por entidad -209 - 2024-2025 - CUCS - 6091323004,209,2024-2025,CUCS,6091323004,1
212 PE con matrícula por entidad -210 - 2024-2025 - CUCS - 6091325002,210,2024-2025,CUCS,6091325002,1
212 PE con matrícula por entidad -211 - 2024-2025 - CUCS - 6091326001,211,2024-2025,CUCS,6091326001,1
212 PE con matrícula por entidad -212 - 2024-2025 - CUCS - 6091327002,212,2024-2025,CUCS,6091327002,1
212 PE con matrícula por entidad -213 - 2024-2025 - CUCS - 6091329001,213,2024-2025,CUCS,6091329001,1
212 PE con matrícula por entidad -214 - 2024-2025 - CUCS - 6091331003,214,2024-2025,CUCS,6091331003,1
212 PE con matrícula por entidad -215 - 2024-2025 - CUCS - 6091331004,215,2024-2025,CUCS,6091331004,1
212 PE con matrícula por entidad -216 - 2024-2025 - CUCS - 6091332001,216,2024-2025,CUCS,6091332001,1
212 PE con matrícula por entidad -217 - 2024-2025 - CUCS - 6091334001,217,2024-2025,CUCS,6091334001,1
212 PE con matrícula por entidad -218 - 2024-2025 - CUCS - 6091335001,218,2024-2025,CUCS,6091335001,1
212 PE con matrícula por entidad -219 - 2024-2025 - CUCS - 6091335003,219,2024-2025,CUCS,6091335003,1
212 PE con matrícula por entidad -220 - 2024-2025 - CUCS - 6091336001,220,2024-2025,CUCS,6091336001,1
212 PE con matrícula por entidad -221 - 2024-2025 - CUCS - 6091336005,221,2024-2025,CUCS,6091336005,1
212 PE con matrícula por entidad -222 - 2024-2025 - CUCS - 6091336007,222,2024-2025,CUCS,6091336007,1
212 PE con matrícula por entidad -223 - 2024-2025 - CUCS - 6091336009,223,2024-2025,CUCS,6091336009,1
212 PE con matrícula por entidad -224 - 2024-2025 - CUCS - 6091336013,224,2024-2025,CUCS,6091336013,1
212 PE con matrícula por entidad -225 - 2024-2025 - CUCS - 6091337005,225,2024-2025,CUCS,6091337005,1
212 PE con matrícula por entidad -226 - 2024-2025 - CUCS - 6091338002,226,2024-2025,CUCS,6091338002,1
212 PE con matrícula por entidad -227 - 2024-2025 - CUCS - 6091338003,227,2024-2025,CUCS,6091338003,1
212 PE con matrícula por entidad -228 - 2024-2025 - CUCS - 6091339001,228,2024-2025,CUCS,6091339001,1
212 PE con matrícula por entidad -229 - 2024-2025 - CUCS - 6091340001,229,2024-2025,CUCS,6091340001,1
212 PE con matrícula por entidad -230 - 2024-2025 - CUCS - 6091340004,230,2024-2025,CUCS,6091340004,1
212 PE con matrícula por entidad -231 - 2024-2025 - CUCS - 6091341001,231,2024-2025,CUCS,6091341001,1
212 PE con matrícula por entidad -232 - 2024-2025 - CUCS - 6091342012,232,2024-2025,CUCS,6091342012,1
212 PE con matrícula por entidad -233 - 2024-2025 - CUCS - 6091343001,233,2024-2025,CUCS,6091343001,1
212 PE con matrícula por entidad -234 - 2024-2025 - CUCS - 6091344001,234,2024-2025,CUCS,6091344001,1
212 PE con matrícula por entidad -235 - 2024-2025 - CUCS - 6091344002,235,2024-2025,CUCS,6091344002,1
212 PE con matrícula por entidad -236 - 2024-2025 - CUCS - 6091345005,236,2024-2025,CUCS,6091345005,1
212 PE con matrícula por entidad -237 - 2024-2025 - CUCS - 6091345008,237,2024-2025,CUCS,6091345008,1
212 PE con matrícula por entidad -238 - 2024-2025 - CUCS - 6091345011,238,2024-2025,CUCS,6091345011,1
212 PE con matrícula por entidad -239 - 2024-2025 - CUCS - 6092202002,239,2024-2025,CUCS,6092202002,1
212 PE con matrícula por entidad -240 - 2024-2025 - CUCS - 6092203006,240,2024-2025,CUCS,6092203006,1
212 PE con matrícula por entidad -241 - 2024-2025 - CUCS - 6092204007,241,2024-2025,CUCS,6092204007,1
212 PE con matrícula por entidad -242 - 2024-2025 - CUCS - 6092205001,242,2024-2025,CUCS,6092205001,1
212 PE con matrícula por entidad -243 - 2024-2025 - CUCS - 6092206002,243,2024-2025,CUCS,6092206002,1
