name,row,ciclo,anio,calendario,clave_plantel,cve_programa,aspirantes_h,aspirantes_m,aspirantes_nb,aspirantes_t,admitidos_h,admitidos_m,admitidos_nb,admitidos_t,no_admitidos_h,no_admitidos_m,no_admitidos_nb,no_admitidos_t,por_admision,cupo,puntaje_minimo
2020B 25 14MMS0757D BGC,25,2020-2021,2020,B,14MMS0757D,BGC,,,,1133,,,,548,,,,585,48.37,,84
2020B 26 14MMS0756E BGC,26,2020-2021,2020,B,14MMS0756E,BGC,,,,1096,,,,507,,,,589,46.26,,83
2020B 27 14MMS0844Z BGC,27,2020-2021,2020,B,14MMS0844Z,BGC,,,,917,,,,622,,,,295,67.83,,76
2020B 28 14MMS0776S 3073200001,28,2020-2021,2020,B,14MMS0776S,3073200001,,,,212,,,,146,,,,66,68.87,,80
2020B 29 14MMS0776S 3071700002,29,2020-2021,2020,B,14MMS0776S,3071700002,,,,59,,,,31,,,,28,52.54,,84
2020B 30 14MMS0776S 2071200002,30,2020-2021,2020,B,14MMS0776S,2071200002,,,,139,,,,105,,,,34,75.54,,76
2020B 31 14MMS0776S 2071100002,31,2020-2021,2020,B,14MMS0776S,2071100002,,,,230,,,,181,,,,49,78.70,,74
2020B 32 14MMS0776S 2072400003,32,2020-2021,2020,B,14MMS0776S,2072400003,,,,40,,,,40,,,,0,100.00,,69
2020B 33 14MMS0776S 2072300001,33,2020-2021,2020,B,14MMS0776S,2072300001,,,,33,,,,33,,,,0,100.00,,67
2020B 34 14MMS0776S 2071400003,34,2020-2021,2020,B,14MMS0776S,2071400003,,,,133,,,,86,,,,47,64.66,,83
2020B 35 14MMS0776S 2062200013,35,2020-2021,2020,B,14MMS0776S,2062200013,,,,339,,,,170,,,,169,50.15,,86
2020B 36 14MMS0776S 2072100002,36,2020-2021,2020,B,14MMS0776S,2072100002,,,,259,,,,200,,,,59,77.22,,79
2020B 37 14MMS0799C 3042000001,37,2020-2021,2020,B,14MMS0799C,3042000001,,,,335,,,,180,,,,155,53.73,,82
2020B 38 14MMS0799C 3041100005,38,2020-2021,2020,B,14MMS0799C,3041100005,,,,170,,,,80,,,,90,47.06,,87
2020B 39 14MMS0799C 2051200001,39,2020-2021,2020,B,14MMS0799C,2051200001,,,,184,,,,89,,,,95,48.37,,87
2020B 40 14MMS0799C 2071200011,40,2020-2021,2020,B,14MMS0799C,2071200011,,,,91,,,,47,,,,44,51.65,,82
2020B 41 14MMS0799C 2062200007,41,2020-2021,2020,B,14MMS0799C,2062200007,,,,274,,,,153,,,,121,55.84,,80
2020B 42 14MMS0799C 2072000001,42,2020-2021,2020,B,14MMS0799C,2072000001,,,,66,,,,33,,,,33,50.00,,81
2020B 43 14MMS0799C 2062100003,43,2020-2021,2020,B,14MMS0799C,2062100003,,,,73,,,,38,,,,35,52.05,,79
2020B 44 14MMS0645Z BGC,44,2020-2021,2020,B,14MMS0645Z,BGC,,,,1619,,,,620,,,,999,38.30,,88
2020B 45 14MMS0645Z 3042100026,45,2020-2021,2020,B,14MMS0645Z,3042100026,,,,216,,,,103,,,,113,47.69,,87
2020B 46 14MMS0645Z 3021700001,46,2020-2021,2020,B,14MMS0645Z,3021700001,,,,103,,,,53,,,,50,51.46,,79
2020B 47 14MMS0623O BGC,47,2020-2021,2020,B,14MMS0623O,BGC,,,,1600,,,,634,,,,966,39.63,,87
2020B 48 14MMS0614G BGC,48,2020-2021,2020,B,14MMS0614G,BGC,,,,1834,,,,906,,,,928,49.40,,89
2020B 49 14MMS0614G 3101600003,49,2020-2021,2020,B,14MMS0614G,3101600003,,,,287,,,,202,,,,85,70.38,,81
2020B 50 14MMS0762P BGC,50,2020-2021,2020,B,14MMS0762P,BGC,,,,64,,,,64,,,,0,100.00,,66
2020B 51 14MMS0761Q BGC,51,2020-2021,2020,B,14MMS0761Q,BGC,,,,117,,,,117,,,,0,100.00,,70
2020B 52 14MMS0643B BGC,52,2020-2021,2020,B,14MMS0643B,BGC,,,,340,,,,210,,,,130,61.76,,85
2020B 53 14MMS0727J BGC,53,2020-2021,2020,B,14MMS0727J,BGC,,,,45,,,,45,,,,0,100.00,,71
2020B 54 14MMS0717C BGC,54,2020-2021,2020,B,14MMS0717C,BGC,,,,157,,,,157,,,,0,100.00,,67
2020B 55 14MMS0717C 3042000001,55,2020-2021,2020,B,14MMS0717C,3042000001,,,,34,,,,34,,,,0,100.00,,73
2020B 56 14MMS0717C 3101600003,56,2020-2021,2020,B,14MMS0717C,3101600003,,,,27,,,,27,,,,0,100.00,,68
2020B 57 14MMS0718B BGC,57,2020-2021,2020,B,14MMS0718B,BGC,,,,130,,,,130,,,,0,100.00,,64
2020B 58 14MMS0718B 3042000001,58,2020-2021,2020,B,14MMS0718B,3042000001,,,,28,,,,28,,,,0,100.00,,63
2020B 59 14MMS0718B 3101600003,59,2020-2021,2020,B,14MMS0718B,3101600003,,,,64,,,,64,,,,0,100.00,,67
2020B 60 14MMS0741C BGC,60,2020-2021,2020,B,14MMS0741C,BGC,,,,51,,,,51,,,,0,100.00,,60
2020B 61 14MMS0617D BGC,61,2020-2021,2020,B,14MMS0617D,BGC,,,,456,,,,372,,,,84,81.58,,81
2020B 62 14MMS0662Q BGC,62,2020-2021,2020,B,14MMS0662Q,BGC,,,,101,,,,101,,,,0,100.00,,60
2020B 63 14MMS0663P BGC,63,2020-2021,2020,B,14MMS0663P,BGC,,,,69,,,,69,,,,0,100.00,,67
2020B 64 14MMS0664O BGC,64,2020-2021,2020,B,14MMS0664O,BGC,,,,54,,,,54,,,,0,100.00,,66
2020B 65 14MMS0665N BGC,65,2020-2021,2020,B,14MMS0665N,BGC,,,,94,,,,94,,,,0,100.00,,67
2020B 66 14MMS0619B BGC,66,2020-2021,2020,B,14MMS0619B,BGC,,,,464,,,,258,,,,206,55.60,,85
2020B 67 14MMS0666M BGC,67,2020-2021,2020,B,14MMS0666M,BGC,,,,99,,,,99,,,,0,100.00,,69
2020B 68 14MMS0667L BGC,68,2020-2021,2020,B,14MMS0667L,BGC,,,,106,,,,106,,,,0,100.00,,66
2020B 69 14MMS0728I BGC,69,2020-2021,2020,B,14MMS0728I,BGC,,,,46,,,,46,,,,0,100.00,,65
2020B 70 14MMS0618C BGC,70,2020-2021,2020,B,14MMS0618C,BGC,,,,514,,,,360,,,,154,70.04,,81
2020B 71 14MMS0668K BGC,71,2020-2021,2020,B,14MMS0668K,BGC,,,,204,,,,130,,,,74,63.73,,82
2020B 72 14MMS0747X BGC,72,2020-2021,2020,B,14MMS0747X,BGC,,,,138,,,,138,,,,0,100.00,,66
2020B 73 14MMS0750K BGC,73,2020-2021,2020,B,14MMS0750K,BGC,,,,107,,,,107,,,,0,100.00,,60
2020B 74 14MMS0621Q BGC,74,2020-2021,2020,B,14MMS0621Q,BGC,,,,659,,,,377,,,,282,57.21,,86
2020B 75 14MMS0622P BGC,75,2020-2021,2020,B,14MMS0622P,BGC,,,,166,,,,166,,,,0,100.00,,67
2020B 76 14MMS0737Q BGC,76,2020-2021,2020,B,14MMS0737Q,BGC,,,,37,,,,37,,,,0,100.00,,67
2020B 77 14MMS0732V BGC,77,2020-2021,2020,B,14MMS0732V,BGC,,,,66,,,,66,,,,0,100.00,,67
2020B 78 14MMS0733U BGC,78,2020-2021,2020,B,14MMS0733U,BGC,,,,55,,,,55,,,,0,100.00,,67
2020B 79 14MMS0674V BGC,79,2020-2021,2020,B,14MMS0674V,BGC,,,,54,,,,54,,,,0,100.00,,68
2020B 80 14MMS0734T BGC,80,2020-2021,2020,B,14MMS0734T,BGC,,,,28,,,,28,,,,0,100.00,,65
2020B 81 14MMS0675U BGC,81,2020-2021,2020,B,14MMS0675U,BGC,,,,49,,,,49,,,,0,100.00,,66
2020B 82 14MMS0676T BGC,82,2020-2021,2020,B,14MMS0676T,BGC,,,,101,,,,101,,,,0,100.00,,66
2020B 83 14MMS0735S BGC,83,2020-2021,2020,B,14MMS0735S,BGC,,,,29,,,,29,,,,0,100.00,,73
2020B 84 14MMS0736R BGC,84,2020-2021,2020,B,14MMS0736R,BGC,,,,38,,,,38,,,,0,100.00,,67
2020B 85 14MMS0677S BGC,85,2020-2021,2020,B,14MMS0677S,BGC,,,,83,,,,83,,,,0,100.00,,71
2020B 86 14MMS0651K BGC,86,2020-2021,2020,B,14MMS0651K,BGC,,,,411,,,,208,,,,203,50.61,,89
2020B 87 14MMS0651K 3101600003,87,2020-2021,2020,B,14MMS0651K,3101600003,,,,89,,,,45,,,,44,50.56,,80
2020B 88 14MMS0798D BGC,88,2020-2021,2020,B,14MMS0798D,BGC,,,,275,,,,143,,,,132,52.00,,83
2020B 89 14MMS0698E BGC,89,2020-2021,2020,B,14MMS0698E,BGC,,,,130,,,,130,,,,0,100.00,,66
2020B 90 14MMS0624N BGC,90,2020-2021,2020,B,14MMS0624N,BGC,,,,241,,,,178,,,,63,73.86,,78
2020B 91 14MMS0682D BGC,91,2020-2021,2020,B,14MMS0682D,BGC,,,,87,,,,87,,,,0,100.00,,68
2020B 92 14MMS0683C BGC,92,2020-2021,2020,B,14MMS0683C,BGC,,,,107,,,,107,,,,0,100.00,,60
2020B 93 14MMS0626L BGC,93,2020-2021,2020,B,14MMS0626L,BGC,,,,698,,,,482,,,,216,69.05,,81
2020B 94 14MMS0758C BGC,94,2020-2021,2020,B,14MMS0758C,BGC,,,,63,,,,63,,,,0,100.00,,67
2020B 95 14MMS0680F BGC,95,2020-2021,2020,B,14MMS0680F,BGC,,,,75,,,,75,,,,0,100.00,,67
2020B 96 14MMS0681E BGC,96,2020-2021,2020,B,14MMS0681E,BGC,,,,73,,,,73,,,,0,100.00,,66
2020B 97 14MMS0707W BGC,97,2020-2021,2020,B,14MMS0707W,BGC,,,,280,,,,280,,,,0,100.00,,60
2020B 98 14MMS0625M BGC,98,2020-2021,2020,B,14MMS0625M,BGC,,,,209,,,,209,,,,0,100.00,,60
2020B 99 14MMS0738P BGC,99,2020-2021,2020,B,14MMS0738P,BGC,,,,43,,,,43,,,,0,100.00,,66
2020B 100 14MMS0684B BGC,100,2020-2021,2020,B,14MMS0684B,BGC,,,,43,,,,43,,,,0,100.00,,67
2020B 101 14MMS0687Z BGC,101,2020-2021,2020,B,14MMS0687Z,BGC,,,,48,,,,48,,,,0,100.00,,65
2020B 102 14MMS0688Y BGC,102,2020-2021,2020,B,14MMS0688Y,BGC,,,,79,,,,79,,,,0,100.00,,67
2020B 103 14MMS0652J BGC,103,2020-2021,2020,B,14MMS0652J,BGC,,,,211,,,,159,,,,52,75.36,,79
2020B 104 14MMS0637R BGC,104,2020-2021,2020,B,14MMS0637R,BGC,,,,250,,,,250,,,,0,100.00,,66
2020B 105 14MMS0760R BGC,105,2020-2021,2020,B,14MMS0760R,BGC,,,,27,,,,27,,,,0,100.00,,77
2020B 106 14MMS0671Y BGC,106,2020-2021,2020,B,14MMS0671Y,BGC,,,,61,,,,61,,,,0,100.00,,66
2020B 107 14MMS0673W BGC,107,2020-2021,2020,B,14MMS0673W,BGC,,,,91,,,,91,,,,0,100.00,,68
2020B 108 14MMS0731W BGC,108,2020-2021,2020,B,14MMS0731W,BGC,,,,58,,,,58,,,,0,100.00,,68
2020B 109 14MMS0654H BGC,109,2020-2021,2020,B,14MMS0654H,BGC,,,,790,,,,307,,,,483,38.86,,91
2020B 110 14MMS0616E BGC,110,2020-2021,2020,B,14MMS0616E,BGC,,,,343,,,,246,,,,97,71.72,,77
2020B 111 14MMS0616E 3081100003,111,2020-2021,2020,B,14MMS0616E,3081100003,,,,162,,,,92,,,,70,56.79,,76
2020B 112 14MMS0616E 2092100004,112,2020-2021,2020,B,14MMS0616E,2092100004,,,,240,,,,159,,,,81,66.25,,80
2020B 113 14MMS0616E 2071100002,113,2020-2021,2020,B,14MMS0616E,2071100002,,,,78,,,,45,,,,33,57.69,,77
2020B 114 14MMS0616E 2071400001,114,2020-2021,2020,B,14MMS0616E,2071400001,,,,145,,,,101,,,,44,69.66,,81
2020B 115 14MMS0639P BGC,115,2020-2021,2020,B,14MMS0639P,BGC,,,,137,,,,137,,,,0,100.00,,64
2020B 116 14MMS0827I BGC,116,2020-2021,2020,B,14MMS0827I,BGC,,,,76,,,,76,,,,0,100.00,,66
2020B 117 14MMS0699D BGC,117,2020-2021,2020,B,14MMS0699D,BGC,,,,99,,,,99,,,,0,100.00,,68
2020B 118 14MMS0699D 3081100003,118,2020-2021,2020,B,14MMS0699D,3081100003,,,,23,,,,23,,,,0,100.00,,72
2020B 119 14MMS0748W BGC,119,2020-2021,2020,B,14MMS0748W,BGC,,,,74,,,,74,,,,0,100.00,,66
2020B 120 14MMS0748W 3081100003,120,2020-2021,2020,B,14MMS0748W,3081100003,,,,62,,,,62,,,,0,100.00,,64
2020B 121 14MMS0642C BGC,121,2020-2021,2020,B,14MMS0642C,BGC,,,,235,,,,154,,,,81,65.53,,84
2020B 122 14MMS0726K BGC,122,2020-2021,2020,B,14MMS0726K,BGC,,,,30,,,,30,,,,0,100.00,,70
2020B 123 14MMS0661R BGC,123,2020-2021,2020,B,14MMS0661R,BGC,,,,57,,,,57,,,,0,100.00,,67
2020B 124 14MMS0685A BGC,124,2020-2021,2020,B,14MMS0685A,BGC,,,,151,,,,151,,,,0,100.00,,64
2020B 125 14MMS0686Z BGC,125,2020-2021,2020,B,14MMS0686Z,BGC,,,,94,,,,94,,,,0,100.00,,60
2020B 126 14MMS0705Y BGC,126,2020-2021,2020,B,14MMS0705Y,BGC,,,,264,,,,193,,,,71,73.11,,80
2020B 127 14MMS0693J BGC,127,2020-2021,2020,B,14MMS0693J,BGC,,,,239,,,,155,,,,84,64.85,,77
2020B 128 14MMS0653I BGC,128,2020-2021,2020,B,14MMS0653I,BGC,,,,377,,,,377,,,,0,100.00,,63
2020B 129 14MMS0678R BGC,129,2020-2021,2020,B,14MMS0678R,BGC,,,,94,,,,94,,,,0,100.00,,67
2020B 130 14MMS0691L BGC,130,2020-2021,2020,B,14MMS0691L,BGC,,,,73,,,,73,,,,0,100.00,,70
2020B 131 14MMS0692K BGC,131,2020-2021,2020,B,14MMS0692K,BGC,,,,84,,,,84,,,,0,100.00,,73
2020B 132 14MMS0635T BGC,132,2020-2021,2020,B,14MMS0635T,BGC,,,,526,,,,269,,,,257,51.14,,88
2020B 133 14MMS0628J BGC,133,2020-2021,2020,B,14MMS0628J,BGC,,,,644,,,,606,,,,38,94.10,,72
2020B 134 14MMS0764N BGC,134,2020-2021,2020,B,14MMS0764N,BGC,,,,60,,,,60,,,,0,100.00,,66
2020B 135 14MMS0697F BGC,135,2020-2021,2020,B,14MMS0697F,BGC,,,,69,,,,69,,,,0,100.00,,66
2020B 136 14MMS0694I BGC,136,2020-2021,2020,B,14MMS0694I,BGC,,,,59,,,,59,,,,0,100.00,,68
2020B 137 14MMS0695H BGC,137,2020-2021,2020,B,14MMS0695H,BGC,,,,128,,,,128,,,,0,100.00,,65
2020B 138 14MMS0696G BGC,138,2020-2021,2020,B,14MMS0696G,BGC,,,,165,,,,165,,,,0,100.00,,68
2020B 139 14MMS0634U BGC,139,2020-2021,2020,B,14MMS0634U,BGC,,,,962,,,,675,,,,287,70.17,,84
2020B 140 14MMS0700C BGC,140,2020-2021,2020,B,14MMS0700C,BGC,,,,88,,,,88,,,,0,100.00,,69
2020B 141 14MMS0701B BGC,141,2020-2021,2020,B,14MMS0701B,BGC,,,,272,,,,272,,,,0,100.00,,60
2020B 142 14MMS0702A BGC,142,2020-2021,2020,B,14MMS0702A,BGC,,,,58,,,,58,,,,0,100.00,,60
2020B 143 14MMS0703Z BGC,143,2020-2021,2020,B,14MMS0703Z,BGC,,,,88,,,,88,,,,0,100.00,,60
2020B 144 14MMS0704Z BGC,144,2020-2021,2020,B,14MMS0704Z,BGC,,,,59,,,,59,,,,0,100.00,,69
2020B 145 14MMS0818A BGC,145,2020-2021,2020,B,14MMS0818A,BGC,,,,2384,,,,704,,,,1680,29.53,,92
2020B 146 14MMS0629I BGC,146,2020-2021,2020,B,14MMS0629I,BGC,,,,668,,,,668,,,,0,100.00,,60
2020B 147 14MMS0769I BGC,147,2020-2021,2020,B,14MMS0769I,BGC,,,,75,,,,75,,,,0,100.00,,68
2020B 148 14MMS0644A BGC,148,2020-2021,2020,B,14MMS0644A,BGC,,,,288,,,,247,,,,41,85.76,,79
2020B 149 14MMS0739O BGC,149,2020-2021,2020,B,14MMS0739O,BGC,,,,61,,,,61,,,,0,100.00,,64
2020B 150 14MMS0706X BGC,150,2020-2021,2020,B,14MMS0706X,BGC,,,,290,,,,290,,,,0,100.00,,60
2020B 151 14MMS0714F BGC,151,2020-2021,2020,B,14MMS0714F,BGC,,,,157,,,,80,,,,77,50.96,,85
2020B 152 14MMS0759B BGC,152,2020-2021,2020,B,14MMS0759B,BGC,,,,1423,,,,618,,,,805,43.43,,87
2020B 153 14MMS0627K BGC,153,2020-2021,2020,B,14MMS0627K,BGC,,,,163,,,,163,,,,0,100.00,,67
2020B 154 14MMS0754G BGC,154,2020-2021,2020,B,14MMS0754G,BGC,,,,80,,,,80,,,,0,100.00,,73
2020B 155 14MMS0709U BGC,155,2020-2021,2020,B,14MMS0709U,BGC,,,,117,,,,117,,,,0,100.00,,60
2020B 156 14MMS0710J BGC,156,2020-2021,2020,B,14MMS0710J,BGC,,,,147,,,,147,,,,0,100.00,,60
2020B 157 14MMS0832U BGC,157,2020-2021,2020,B,14MMS0832U,BGC,,,,92,,,,92,,,,0,100.00,,65
2020B 158 14MMS0655G BGC,158,2020-2021,2020,B,14MMS0655G,BGC,,,,519,,,,519,,,,0,100.00,,60
2020B 159 14MMS0771X BGC,159,2020-2021,2020,B,14MMS0771X,BGC,,,,154,,,,154,,,,0,100.00,,60
2020B 160 14MMS0620R BGC,160,2020-2021,2020,B,14MMS0620R,BGC,,,,146,,,,146,,,,0,100.00,,71
2020B 161 14MMS0690M BGC,161,2020-2021,2020,B,14MMS0690M,BGC,,,,24,,,,24,,,,0,100.00,,77
2020B 162 14MMS0740D BGC,162,2020-2021,2020,B,14MMS0740D,BGC,,,,35,,,,35,,,,0,100.00,,68
2020B 163 14MMS0766L BGC,163,2020-2021,2020,B,14MMS0766L,BGC,,,,31,,,,31,,,,0,100.00,,69
2020B 164 14MMS0722O BGC,164,2020-2021,2020,B,14MMS0722O,BGC,,,,161,,,,161,,,,0,100.00,,70
2020B 165 14MMS0689X BGC,165,2020-2021,2020,B,14MMS0689X,BGC,,,,37,,,,37,,,,0,100.00,,61
2020B 166 14MMS0770Y BGC,166,2020-2021,2020,B,14MMS0770Y,BGC,,,,28,,,,28,,,,0,100.00,,66
2020B 167 14MMS0656F BGC,167,2020-2021,2020,B,14MMS0656F,BGC,,,,153,,,,118,,,,35,77.12,,79
2020B 168 14MMS0768J BGC,168,2020-2021,2020,B,14MMS0768J,BGC,,,,67,,,,67,,,,0,100.00,,70
2020B 169 14MMS0711I BGC,169,2020-2021,2020,B,14MMS0711I,BGC,,,,75,,,,37,,,,38,49.33,,84
2020B 170 14MMS0730X BGC,170,2020-2021,2020,B,14MMS0730X,BGC,,,,62,,,,62,,,,0,100.00,,66
2020B 171 14MMS0670Z BGC,171,2020-2021,2020,B,14MMS0670Z,BGC,,,,58,,,,58,,,,0,100.00,,66
2020B 172 14MMS0632W BGC,172,2020-2021,2020,B,14MMS0632W,BGC,,,,882,,,,505,,,,377,57.26,,88
2020B 173 14MMS0632W 3042100026,173,2020-2021,2020,B,14MMS0632W,3042100026,,,,67,,,,67,,,,0,100.00,,71
2020B 174 14MMS0713G BGC,174,2020-2021,2020,B,14MMS0713G,BGC,,,,176,,,,129,,,,47,73.30,,86
2020B 175 14MMS0763O BGC,175,2020-2021,2020,B,14MMS0763O,BGC,,,,39,,,,39,,,,0,100.00,,67
2020B 176 14MMS0715E BGC,176,2020-2021,2020,B,14MMS0715E,BGC,,,,98,,,,98,,,,0,100.00,,66
2020B 177 14MMS0716D BGC,177,2020-2021,2020,B,14MMS0716D,BGC,,,,123,,,,123,,,,0,100.00,,60
2020B 178 14MMS0660S BGC,178,2020-2021,2020,B,14MMS0660S,BGC,,,,252,,,,252,,,,0,100.00,,67
2020B 179 14MMS0660S 3042000001,179,2020-2021,2020,B,14MMS0660S,3042000001,,,,45,,,,45,,,,0,100.00,,74
2020B 180 14MMS0660S 3101600003,180,2020-2021,2020,B,14MMS0660S,3101600003,,,,48,,,,48,,,,0,100.00,,60
2020B 181 14MMS0743A BGC,181,2020-2021,2020,B,14MMS0743A,BGC,,,,30,,,,30,,,,0,100.00,,64
2020B 182 14MMS0719A BGC,182,2020-2021,2020,B,14MMS0719A,BGC,,,,82,,,,82,,,,0,100.00,,68
2020B 183 14MMS0742B BGC,183,2020-2021,2020,B,14MMS0742B,BGC,,,,29,,,,29,,,,0,100.00,,66
2020B 184 14MMS0720Q BGC,184,2020-2021,2020,B,14MMS0720Q,BGC,,,,142,,,,142,,,,0,100.00,,67
2020B 185 14MMS0657E BGC,185,2020-2021,2020,B,14MMS0657E,BGC,,,,1169,,,,657,,,,512,56.20,,85
2020B 186 14MMS0721P BGC,186,2020-2021,2020,B,14MMS0721P,BGC,,,,273,,,,101,,,,172,37.00,,88
2020B 187 14MMS0817B BGC,187,2020-2021,2020,B,14MMS0817B,BGC,,,,161,,,,82,,,,79,50.93,,81
2020B 188 14MMS0744Z BGC,188,2020-2021,2020,B,14MMS0744Z,BGC,,,,317,,,,178,,,,139,56.15,,82
2020B 189 14MMS0773V BGC,189,2020-2021,2020,B,14MMS0773V,BGC,,,,638,,,,403,,,,235,63.17,,80
2020B 190 14MMS0633V BGC,190,2020-2021,2020,B,14MMS0633V,BGC,,,,185,,,,185,,,,0,100.00,,60
2020B 191 14MMS0772W BGC,191,2020-2021,2020,B,14MMS0772W,BGC,,,,40,,,,40,,,,0,100.00,,68
2020B 192 14MMS0679Q BGC,192,2020-2021,2020,B,14MMS0679Q,BGC,,,,146,,,,146,,,,0,100.00,,60
2020B 193 14MMS0723N BGC,193,2020-2021,2020,B,14MMS0723N,BGC,,,,44,,,,44,,,,0,100.00,,69
2020B 194 14MMS0712H BGC,194,2020-2021,2020,B,14MMS0712H,BGC,,,,164,,,,164,,,,0,100.00,,64
2020B 195 14MMS0669J BGC,195,2020-2021,2020,B,14MMS0669J,BGC,,,,85,,,,85,,,,0,100.00,,60
2020B 196 14MMS0672X BGC,196,2020-2021,2020,B,14MMS0672X,BGC,,,,23,,,,23,,,,0,100.00,,69
2020B 197 14MMS0708V BGC,197,2020-2021,2020,B,14MMS0708V,BGC,,,,187,,,,187,,,,0,100.00,,70
2020B 198 14MMS0767K BGC,198,2020-2021,2020,B,14MMS0767K,BGC,,,,236,,,,236,,,,0,100.00,,60
2020B 199 14MMS0751J 3081100019,199,2020-2021,2020,B,14MMS0751J,3081100019,,,,55,,,,55,,,,0,100.00,,72
2020B 200 14MMS0751J 3021600008,200,2020-2021,2020,B,14MMS0751J,3021600008,,,,56,,,,56,,,,0,100.00,,71
2020B 201 14MMS0659C BGC,201,2020-2021,2020,B,14MMS0659C,BGC,,,,262,,,,177,,,,85,67.56,,84
2020B 202 14MMS0659C 3042100026,202,2020-2021,2020,B,14MMS0659C,3042100026,,,,48,,,,48,,,,0,100.00,,70
2020B 203 14MMS0745Z BGC,203,2020-2021,2020,B,14MMS0745Z,BGC,,,,32,,,,32,,,,0,100.00,,65
2020B 204 14MMS0755F BGC,204,2020-2021,2020,B,14MMS0755F,BGC,,,,43,,,,43,,,,0,100.00,,72
2020B 205 14MMS0746Y BGC,205,2020-2021,2020,B,14MMS0746Y,BGC,,,,79,,,,40,,,,39,50.63,,88
2020B 206 14MMS0724M BGC,206,2020-2021,2020,B,14MMS0724M,BGC,,,,70,,,,70,,,,0,100.00,,70
2020B 207 14MMS0638Q BGC,207,2020-2021,2020,B,14MMS0638Q,BGC,,,,246,,,,246,,,,0,100.00,,66
2020B 208 14MMS0658D BGC,208,2020-2021,2020,B,14MMS0658D,BGC,,,,514,,,,417,,,,97,81.13,,80
2020B 209 14MMS0725L BGC,209,2020-2021,2020,B,14MMS0725L,BGC,,,,50,,,,50,,,,0,100.00,,66
2020B 210 14USU0140A 5021600024,210,2020-2021,2020,B,14USU0140A,5021600024,,,,124,,,,40,,,,84,32.26,40,152.0833
