name,row,ciclo,cve_programa,total
211 PE únicos con matrícula -149 - 2021-2022 - 5094200006,149,2021-2022,5094200006,1
211 PE únicos con matrícula -150 - 2021-2022 - 5094300009,150,2021-2022,5094300009,1
211 PE únicos con matrícula -151 - 2021-2022 - 5095400006,151,2021-2022,5095400006,1
211 PE únicos con matrícula -152 - 2021-2022 - 5095600005,152,2021-2022,5095600005,1
211 PE únicos con matrícula -153 - 2021-2022 - 5101100015,153,2021-2022,5101100015,1
211 PE únicos con matrícula -154 - 2021-2022 - 5101600013,154,2021-2022,5101600013,1
211 PE únicos con matrícula -155 - 2021-2022 - 5102100004,155,2021-2022,5102100004,1
211 PE únicos con matrícula -156 - 2021-2022 - 5103100007,156,2021-2022,5103100007,1
211 PE únicos con matrícula -157 - 2021-2022 - 5104100015,157,2021-2022,5104100015,1
211 PE únicos con matrícula -158 - 2021-2022 - 6081100002,158,2021-2022,6081100002,1
211 PE únicos con matrícula -159 - 2021-2022 - 6081100005,159,2021-2022,6081100005,1
211 PE únicos con matrícula -160 - 2021-2022 - 6091301004,160,2021-2022,6091301004,1
211 PE únicos con matrícula -161 - 2021-2022 - 6091301005,161,2021-2022,6091301005,1
211 PE únicos con matrícula -162 - 2021-2022 - 6091302001,162,2021-2022,6091302001,1
211 PE únicos con matrícula -163 - 2021-2022 - 6091304001,163,2021-2022,6091304001,1
211 PE únicos con matrícula -164 - 2021-2022 - 6091305002,164,2021-2022,6091305002,1
211 PE únicos con matrícula -165 - 2021-2022 - 6091306001,165,2021-2022,6091306001,1
211 PE únicos con matrícula -166 - 2021-2022 - 6091307001,166,2021-2022,6091307001,1
211 PE únicos con matrícula -167 - 2021-2022 - 6091308001,167,2021-2022,6091308001,1
211 PE únicos con matrícula -168 - 2021-2022 - 6091309002,168,2021-2022,6091309002,1
211 PE únicos con matrícula -169 - 2021-2022 - 6091310001,169,2021-2022,6091310001,1
211 PE únicos con matrícula -170 - 2021-2022 - 6091310002,170,2021-2022,6091310002,1
211 PE únicos con matrícula -171 - 2021-2022 - 6091311001,171,2021-2022,6091311001,1
211 PE únicos con matrícula -172 - 2021-2022 - 6091312001,172,2021-2022,6091312001,1
211 PE únicos con matrícula -173 - 2021-2022 - 6091313004,173,2021-2022,6091313004,1
211 PE únicos con matrícula -174 - 2021-2022 - 6091314001,174,2021-2022,6091314001,1
211 PE únicos con matrícula -175 - 2021-2022 - 6091315001,175,2021-2022,6091315001,1
211 PE únicos con matrícula -176 - 2021-2022 - 6091316002,176,2021-2022,6091316002,1
211 PE únicos con matrícula -177 - 2021-2022 - 6091316004,177,2021-2022,6091316004,1
211 PE únicos con matrícula -178 - 2021-2022 - 6091316007,178,2021-2022,6091316007,1
211 PE únicos con matrícula -179 - 2021-2022 - 6091317001,179,2021-2022,6091317001,1
211 PE únicos con matrícula -180 - 2021-2022 - 6091319001,180,2021-2022,6091319001,1
211 PE únicos con matrícula -181 - 2021-2022 - 6091319004,181,2021-2022,6091319004,1
211 PE únicos con matrícula -182 - 2021-2022 - 6091321003,182,2021-2022,6091321003,1
211 PE únicos con matrícula -183 - 2021-2022 - 6091322003,183,2021-2022,6091322003,1
211 PE únicos con matrícula -184 - 2021-2022 - 6091323001,184,2021-2022,6091323001,1
211 PE únicos con matrícula -185 - 2021-2022 - 6091325002,185,2021-2022,6091325002,1
211 PE únicos con matrícula -186 - 2021-2022 - 6091326001,186,2021-2022,6091326001,1
211 PE únicos con matrícula -187 - 2021-2022 - 6091327002,187,2021-2022,6091327002,1
211 PE únicos con matrícula -188 - 2021-2022 - 6091329001,188,2021-2022,6091329001,1
211 PE únicos con matrícula -189 - 2021-2022 - 6091331003,189,2021-2022,6091331003,1
211 PE únicos con matrícula -190 - 2021-2022 - 6091332001,190,2021-2022,6091332001,1
211 PE únicos con matrícula -191 - 2021-2022 - 6091334001,191,2021-2022,6091334001,1
211 PE únicos con matrícula -192 - 2021-2022 - 6091335001,192,2021-2022,6091335001,1
211 PE únicos con matrícula -193 - 2021-2022 - 6091335003,193,2021-2022,6091335003,1
211 PE únicos con matrícula -194 - 2021-2022 - 6091336001,194,2021-2022,6091336001,1
211 PE únicos con matrícula -195 - 2021-2022 - 6091336005,195,2021-2022,6091336005,1
211 PE únicos con matrícula -196 - 2021-2022 - 6091336013,196,2021-2022,6091336013,1
211 PE únicos con matrícula -197 - 2021-2022 - 6091337005,197,2021-2022,6091337005,1
211 PE únicos con matrícula -198 - 2021-2022 - 6091338003,198,2021-2022,6091338003,1
211 PE únicos con matrícula -199 - 2021-2022 - 6091339001,199,2021-2022,6091339001,1
211 PE únicos con matrícula -200 - 2021-2022 - 6091340001,200,2021-2022,6091340001,1
211 PE únicos con matrícula -201 - 2021-2022 - 6091340004,201,2021-2022,6091340004,1
211 PE únicos con matrícula -202 - 2021-2022 - 6091341001,202,2021-2022,6091341001,1
211 PE únicos con matrícula -203 - 2021-2022 - 6091342012,203,2021-2022,6091342012,1
211 PE únicos con matrícula -204 - 2021-2022 - 6091343001,204,2021-2022,6091343001,1
211 PE únicos con matrícula -205 - 2021-2022 - 6091344001,205,2021-2022,6091344001,1
211 PE únicos con matrícula -206 - 2021-2022 - 6091345008,206,2021-2022,6091345008,1
211 PE únicos con matrícula -207 - 2021-2022 - 6092204007,207,2021-2022,6092204007,1
211 PE únicos con matrícula -208 - 2021-2022 - 6093202001,208,2021-2022,6093202001,1
211 PE únicos con matrícula -209 - 2021-2022 - 6093203005,209,2021-2022,6093203005,1
211 PE únicos con matrícula -210 - 2021-2022 - 6093204001,210,2021-2022,6093204001,1
211 PE únicos con matrícula -211 - 2021-2022 - 6093205004,211,2021-2022,6093205004,1
211 PE únicos con matrícula -212 - 2021-2022 - 6093206003,212,2021-2022,6093206003,1
211 PE únicos con matrícula -213 - 2021-2022 - 6095600002,213,2021-2022,6095600002,1
211 PE únicos con matrícula -214 - 2021-2022 - 7011000002,214,2021-2022,7011000002,1
211 PE únicos con matrícula -215 - 2021-2022 - 7011000042,215,2021-2022,7011000042,1
211 PE únicos con matrícula -216 - 2021-2022 - 7011200033,216,2021-2022,7011200033,1
211 PE únicos con matrícula -217 - 2021-2022 - 7011200077,217,2021-2022,7011200077,1
211 PE únicos con matrícula -218 - 2021-2022 - 7011200088,218,2021-2022,7011200088,1
211 PE únicos con matrícula -219 - 2021-2022 - 7011400011,219,2021-2022,7011400011,1
211 PE únicos con matrícula -220 - 2021-2022 - 7011400029,220,2021-2022,7011400029,1
211 PE únicos con matrícula -221 - 2021-2022 - 7012400001,221,2021-2022,7012400001,1
211 PE únicos con matrícula -222 - 2021-2022 - 7012500034,222,2021-2022,7012500034,1
211 PE únicos con matrícula -223 - 2021-2022 - 7012601008,223,2021-2022,7012601008,1
211 PE únicos con matrícula -224 - 2021-2022 - 7012602009,224,2021-2022,7012602009,1
211 PE únicos con matrícula -225 - 2021-2022 - 7012603017,225,2021-2022,7012603017,1
211 PE únicos con matrícula -226 - 2021-2022 - 7012604029,226,2021-2022,7012604029,1
211 PE únicos con matrícula -227 - 2021-2022 - 7012604064,227,2021-2022,7012604064,1
211 PE únicos con matrícula -228 - 2021-2022 - 7021000014,228,2021-2022,7021000014,1
211 PE únicos con matrícula -229 - 2021-2022 - 7021300007,229,2021-2022,7021300007,1
211 PE únicos con matrícula -230 - 2021-2022 - 7021400005,230,2021-2022,7021400005,1
211 PE únicos con matrícula -231 - 2021-2022 - 7021400038,231,2021-2022,7021400038,1
211 PE únicos con matrícula -232 - 2021-2022 - 7021600019,232,2021-2022,7021600019,1
211 PE únicos con matrícula -233 - 2021-2022 - 7022200011,233,2021-2022,7022200011,1
211 PE únicos con matrícula -234 - 2021-2022 - 7022200019,234,2021-2022,7022200019,1
211 PE únicos con matrícula -235 - 2021-2022 - 7022300005,235,2021-2022,7022300005,1
211 PE únicos con matrícula -236 - 2021-2022 - 7022400002,236,2021-2022,7022400002,1
211 PE únicos con matrícula -237 - 2021-2022 - 7022500015,237,2021-2022,7022500015,1
211 PE únicos con matrícula -238 - 2021-2022 - 7022500032,238,2021-2022,7022500032,1
211 PE únicos con matrícula -239 - 2021-2022 - 7022600002,239,2021-2022,7022600002,1
211 PE únicos con matrícula -240 - 2021-2022 - 7022600008,240,2021-2022,7022600008,1
211 PE únicos con matrícula -241 - 2021-2022 - 7031000001,241,2021-2022,7031000001,1
211 PE únicos con matrícula -242 - 2021-2022 - 7031000012,242,2021-2022,7031000012,1
211 PE únicos con matrícula -243 - 2021-2022 - 7031000052,243,2021-2022,7031000052,1
211 PE únicos con matrícula -244 - 2021-2022 - 7031100001,244,2021-2022,7031100001,1
211 PE únicos con matrícula -245 - 2021-2022 - 7031100005,245,2021-2022,7031100005,1
211 PE únicos con matrícula -246 - 2021-2022 - 7031100030,246,2021-2022,7031100030,1
211 PE únicos con matrícula -247 - 2021-2022 - 7031100043,247,2021-2022,7031100043,1
211 PE únicos con matrícula -248 - 2021-2022 - 7031100176,248,2021-2022,7031100176,1
211 PE únicos con matrícula -249 - 2021-2022 - 7031100188,249,2021-2022,7031100188,1
211 PE únicos con matrícula -250 - 2021-2022 - 7031200009,250,2021-2022,7031200009,1
211 PE únicos con matrícula -251 - 2021-2022 - 7031200043,251,2021-2022,7031200043,1
211 PE únicos con matrícula -252 - 2021-2022 - 7031200071,252,2021-2022,7031200071,1
211 PE únicos con matrícula -253 - 2021-2022 - 7031200087,253,2021-2022,7031200087,1
211 PE únicos con matrícula -254 - 2021-2022 - 7031300005,254,2021-2022,7031300005,1
211 PE únicos con matrícula -255 - 2021-2022 - 7031300023,255,2021-2022,7031300023,1
211 PE únicos con matrícula -256 - 2021-2022 - 7031300041,256,2021-2022,7031300041,1
211 PE únicos con matrícula -257 - 2021-2022 - 7031300078,257,2021-2022,7031300078,1
211 PE únicos con matrícula -258 - 2021-2022 - 7031400008,258,2021-2022,7031400008,1
211 PE únicos con matrícula -259 - 2021-2022 - 7031400038,259,2021-2022,7031400038,1
211 PE únicos con matrícula -260 - 2021-2022 - 7031500022,260,2021-2022,7031500022,1
211 PE únicos con matrícula -261 - 2021-2022 - 7031500062,261,2021-2022,7031500062,1
211 PE únicos con matrícula -262 - 2021-2022 - 7032100004,262,2021-2022,7032100004,1
211 PE únicos con matrícula -263 - 2021-2022 - 7032100037,263,2021-2022,7032100037,1
211 PE únicos con matrícula -264 - 2021-2022 - 7032100049,264,2021-2022,7032100049,1
211 PE únicos con matrícula -265 - 2021-2022 - 7033100026,265,2021-2022,7033100026,1
211 PE únicos con matrícula -266 - 2021-2022 - 7041100024,266,2021-2022,7041100024,1
211 PE únicos con matrícula -267 - 2021-2022 - 7041100026,267,2021-2022,7041100026,1
211 PE únicos con matrícula -268 - 2021-2022 - 7041100029,268,2021-2022,7041100029,1
211 PE únicos con matrícula -269 - 2021-2022 - 7041200034,269,2021-2022,7041200034,1
211 PE únicos con matrícula -270 - 2021-2022 - 7041300021,270,2021-2022,7041300021,1
211 PE únicos con matrícula -271 - 2021-2022 - 7041400008,271,2021-2022,7041400008,1
211 PE únicos con matrícula -272 - 2021-2022 - 7041400048,272,2021-2022,7041400048,1
211 PE únicos con matrícula -273 - 2021-2022 - 7042100015,273,2021-2022,7042100015,1
211 PE únicos con matrícula -274 - 2021-2022 - 7042100033,274,2021-2022,7042100033,1
211 PE únicos con matrícula -275 - 2021-2022 - 7042100311,275,2021-2022,7042100311,1
211 PE únicos con matrícula -276 - 2021-2022 - 7042300011,276,2021-2022,7042300011,1
211 PE únicos con matrícula -277 - 2021-2022 - 7042300040,277,2021-2022,7042300040,1
211 PE únicos con matrícula -278 - 2021-2022 - 7042300054,278,2021-2022,7042300054,1
211 PE únicos con matrícula -279 - 2021-2022 - 7042500117,279,2021-2022,7042500117,1
211 PE únicos con matrícula -280 - 2021-2022 - 7051300013,280,2021-2022,7051300013,1
211 PE únicos con matrícula -281 - 2021-2022 - 7051300018,281,2021-2022,7051300018,1
211 PE únicos con matrícula -282 - 2021-2022 - 7051300079,282,2021-2022,7051300079,1
211 PE únicos con matrícula -283 - 2021-2022 - 7052100009,283,2021-2022,7052100009,1
211 PE únicos con matrícula -284 - 2021-2022 - 7052100021,284,2021-2022,7052100021,1
211 PE únicos con matrícula -285 - 2021-2022 - 7052200003,285,2021-2022,7052200003,1
211 PE únicos con matrícula -286 - 2021-2022 - 7052200006,286,2021-2022,7052200006,1
211 PE únicos con matrícula -287 - 2021-2022 - 7052200018,287,2021-2022,7052200018,1
211 PE únicos con matrícula -288 - 2021-2022 - 7052300006,288,2021-2022,7052300006,1
211 PE únicos con matrícula -289 - 2021-2022 - 7052300025,289,2021-2022,7052300025,1
211 PE únicos con matrícula -290 - 2021-2022 - 7053100007,290,2021-2022,7053100007,1
211 PE únicos con matrícula -291 - 2021-2022 - 7053100018,291,2021-2022,7053100018,1
211 PE únicos con matrícula -292 - 2021-2022 - 7061000012,292,2021-2022,7061000012,1
211 PE únicos con matrícula -293 - 2021-2022 - 7061300005,293,2021-2022,7061300005,1
211 PE únicos con matrícula -294 - 2021-2022 - 7062000007,294,2021-2022,7062000007,1
211 PE únicos con matrícula -295 - 2021-2022 - 7062200049,295,2021-2022,7062200049,1
211 PE únicos con matrícula -296 - 2021-2022 - 7062200074,296,2021-2022,7062200074,1
211 PE únicos con matrícula -297 - 2021-2022 - 7071000033,297,2021-2022,7071000033,1
211 PE únicos con matrícula -298 - 2021-2022 - 7071000035,298,2021-2022,7071000035,1
211 PE únicos con matrícula -299 - 2021-2022 - 7071200009,299,2021-2022,7071200009,1
211 PE únicos con matrícula -300 - 2021-2022 - 7071200021,300,2021-2022,7071200021,1
211 PE únicos con matrícula -301 - 2021-2022 - 7071300003,301,2021-2022,7071300003,1
211 PE únicos con matrícula -302 - 2021-2022 - 7071300026,302,2021-2022,7071300026,1
211 PE únicos con matrícula -303 - 2021-2022 - 7071400012,303,2021-2022,7071400012,1
211 PE únicos con matrícula -304 - 2021-2022 - 7071600020,304,2021-2022,7071600020,1
211 PE únicos con matrícula -305 - 2021-2022 - 7073100005,305,2021-2022,7073100005,1
211 PE únicos con matrícula -306 - 2021-2022 - 7073100082,306,2021-2022,7073100082,1
211 PE únicos con matrícula -307 - 2021-2022 - 7073100088,307,2021-2022,7073100088,1
211 PE únicos con matrícula -308 - 2021-2022 - 7073100089,308,2021-2022,7073100089,1
211 PE únicos con matrícula -309 - 2021-2022 - 7081000006,309,2021-2022,7081000006,1
211 PE únicos con matrícula -310 - 2021-2022 - 7081100051,310,2021-2022,7081100051,1
