name,row,ciclo,cve_programa,total
211 PE únicos con matrícula -42 - 2020-2021 - 14MMS0648X,42,2020-2021,14MMS0648X,1
211 PE únicos con matrícula -43 - 2020-2021 - 14MMS0649W,43,2020-2021,14MMS0649W,1
211 PE únicos con matrícula -44 - 2020-2021 - 14MMS0650L,44,2020-2021,14MMS0650L,1
211 PE únicos con matrícula -45 - 2020-2021 - 14MMS0651K,45,2020-2021,14MMS0651K,1
211 PE únicos con matrícula -46 - 2020-2021 - 14MMS0652J,46,2020-2021,14MMS0652J,1
211 PE únicos con matrícula -47 - 2020-2021 - 14MMS0653I,47,2020-2021,14MMS0653I,1
211 PE únicos con matrícula -48 - 2020-2021 - 14MMS0654H,48,2020-2021,14MMS0654H,1
211 PE únicos con matrícula -49 - 2020-2021 - 14MMS0655G,49,2020-2021,14MMS0655G,1
211 PE únicos con matrícula -50 - 2020-2021 - 14MMS0656F,50,2020-2021,14MMS0656F,1
211 PE únicos con matrícula -51 - 2020-2021 - 14MMS0657E,51,2020-2021,14MMS0657E,1
211 PE únicos con matrícula -52 - 2020-2021 - 14MMS0658D,52,2020-2021,14MMS0658D,1
211 PE únicos con matrícula -53 - 2020-2021 - 14MMS0659C,53,2020-2021,14MMS0659C,1
211 PE únicos con matrícula -54 - 2020-2021 - 14MMS0660S,54,2020-2021,14MMS0660S,1
211 PE únicos con matrícula -55 - 2020-2021 - 14MMS0661R,55,2020-2021,14MMS0661R,1
211 PE únicos con matrícula -56 - 2020-2021 - 14MMS0662Q,56,2020-2021,14MMS0662Q,1
211 PE únicos con matrícula -57 - 2020-2021 - 14MMS0663P,57,2020-2021,14MMS0663P,1
211 PE únicos con matrícula -58 - 2020-2021 - 14MMS0664O,58,2020-2021,14MMS0664O,1
211 PE únicos con matrícula -59 - 2020-2021 - 14MMS0665N,59,2020-2021,14MMS0665N,1
211 PE únicos con matrícula -60 - 2020-2021 - 14MMS0666M,60,2020-2021,14MMS0666M,1
211 PE únicos con matrícula -61 - 2020-2021 - 14MMS0667L,61,2020-2021,14MMS0667L,1
211 PE únicos con matrícula -62 - 2020-2021 - 14MMS0668K,62,2020-2021,14MMS0668K,1
211 PE únicos con matrícula -63 - 2020-2021 - 14MMS0669J,63,2020-2021,14MMS0669J,1
211 PE únicos con matrícula -64 - 2020-2021 - 14MMS0670Z,64,2020-2021,14MMS0670Z,1
211 PE únicos con matrícula -65 - 2020-2021 - 14MMS0671Y,65,2020-2021,14MMS0671Y,1
211 PE únicos con matrícula -66 - 2020-2021 - 14MMS0672X,66,2020-2021,14MMS0672X,1
211 PE únicos con matrícula -67 - 2020-2021 - 14MMS0673W,67,2020-2021,14MMS0673W,1
211 PE únicos con matrícula -68 - 2020-2021 - 14MMS0674V,68,2020-2021,14MMS0674V,1
211 PE únicos con matrícula -69 - 2020-2021 - 14MMS0675U,69,2020-2021,14MMS0675U,1
211 PE únicos con matrícula -70 - 2020-2021 - 14MMS0676T,70,2020-2021,14MMS0676T,1
211 PE únicos con matrícula -71 - 2020-2021 - 14MMS0677S,71,2020-2021,14MMS0677S,1
211 PE únicos con matrícula -72 - 2020-2021 - 14MMS0678R,72,2020-2021,14MMS0678R,1
211 PE únicos con matrícula -73 - 2020-2021 - 14MMS0679Q,73,2020-2021,14MMS0679Q,1
211 PE únicos con matrícula -74 - 2020-2021 - 14MMS0680F,74,2020-2021,14MMS0680F,1
211 PE únicos con matrícula -75 - 2020-2021 - 14MMS0681E,75,2020-2021,14MMS0681E,1
211 PE únicos con matrícula -76 - 2020-2021 - 14MMS0682D,76,2020-2021,14MMS0682D,1
211 PE únicos con matrícula -77 - 2020-2021 - 14MMS0683C,77,2020-2021,14MMS0683C,1
211 PE únicos con matrícula -78 - 2020-2021 - 14MMS0684B,78,2020-2021,14MMS0684B,1
211 PE únicos con matrícula -79 - 2020-2021 - 14MMS0685A,79,2020-2021,14MMS0685A,1
211 PE únicos con matrícula -80 - 2020-2021 - 14MMS0686Z,80,2020-2021,14MMS0686Z,1
211 PE únicos con matrícula -81 - 2020-2021 - 14MMS0687Z,81,2020-2021,14MMS0687Z,1
211 PE únicos con matrícula -82 - 2020-2021 - 14MMS0688Y,82,2020-2021,14MMS0688Y,1
211 PE únicos con matrícula -83 - 2020-2021 - 14MMS0689X,83,2020-2021,14MMS0689X,1
211 PE únicos con matrícula -84 - 2020-2021 - 14MMS0690M,84,2020-2021,14MMS0690M,1
211 PE únicos con matrícula -85 - 2020-2021 - 14MMS0691L,85,2020-2021,14MMS0691L,1
211 PE únicos con matrícula -86 - 2020-2021 - 14MMS0692K,86,2020-2021,14MMS0692K,1
211 PE únicos con matrícula -87 - 2020-2021 - 14MMS0693J,87,2020-2021,14MMS0693J,1
211 PE únicos con matrícula -88 - 2020-2021 - 14MMS0694I,88,2020-2021,14MMS0694I,1
211 PE únicos con matrícula -89 - 2020-2021 - 14MMS0695H,89,2020-2021,14MMS0695H,1
211 PE únicos con matrícula -90 - 2020-2021 - 14MMS0696G,90,2020-2021,14MMS0696G,1
211 PE únicos con matrícula -91 - 2020-2021 - 14MMS0697F,91,2020-2021,14MMS0697F,1
211 PE únicos con matrícula -92 - 2020-2021 - 14MMS0698E,92,2020-2021,14MMS0698E,1
211 PE únicos con matrícula -93 - 2020-2021 - 14MMS0699D,93,2020-2021,14MMS0699D,1
211 PE únicos con matrícula -94 - 2020-2021 - 14MMS0700C,94,2020-2021,14MMS0700C,1
211 PE únicos con matrícula -95 - 2020-2021 - 14MMS0701B,95,2020-2021,14MMS0701B,1
211 PE únicos con matrícula -96 - 2020-2021 - 14MMS0702A,96,2020-2021,14MMS0702A,1
211 PE únicos con matrícula -97 - 2020-2021 - 14MMS0703Z,97,2020-2021,14MMS0703Z,1
211 PE únicos con matrícula -98 - 2020-2021 - 14MMS0704Z,98,2020-2021,14MMS0704Z,1
211 PE únicos con matrícula -99 - 2020-2021 - 14MMS0705Y,99,2020-2021,14MMS0705Y,1
211 PE únicos con matrícula -100 - 2020-2021 - 14MMS0706X,100,2020-2021,14MMS0706X,1
211 PE únicos con matrícula -101 - 2020-2021 - 14MMS0707W,101,2020-2021,14MMS0707W,1
211 PE únicos con matrícula -102 - 2020-2021 - 14MMS0708V,102,2020-2021,14MMS0708V,1
211 PE únicos con matrícula -103 - 2020-2021 - 14MMS0709U,103,2020-2021,14MMS0709U,1
211 PE únicos con matrícula -104 - 2020-2021 - 14MMS0710J,104,2020-2021,14MMS0710J,1
211 PE únicos con matrícula -105 - 2020-2021 - 14MMS0711I,105,2020-2021,14MMS0711I,1
211 PE únicos con matrícula -106 - 2020-2021 - 14MMS0712H,106,2020-2021,14MMS0712H,1
211 PE únicos con matrícula -107 - 2020-2021 - 14MMS0713G,107,2020-2021,14MMS0713G,1
211 PE únicos con matrícula -108 - 2020-2021 - 14MMS0714F,108,2020-2021,14MMS0714F,1
211 PE únicos con matrícula -109 - 2020-2021 - 14MMS0715E,109,2020-2021,14MMS0715E,1
211 PE únicos con matrícula -110 - 2020-2021 - 14MMS0716D,110,2020-2021,14MMS0716D,1
211 PE únicos con matrícula -111 - 2020-2021 - 14MMS0717C,111,2020-2021,14MMS0717C,1
211 PE únicos con matrícula -112 - 2020-2021 - 14MMS0718B,112,2020-2021,14MMS0718B,1
211 PE únicos con matrícula -113 - 2020-2021 - 14MMS0719A,113,2020-2021,14MMS0719A,1
211 PE únicos con matrícula -114 - 2020-2021 - 14MMS0720Q,114,2020-2021,14MMS0720Q,1
211 PE únicos con matrícula -115 - 2020-2021 - 14MMS0721P,115,2020-2021,14MMS0721P,1
211 PE únicos con matrícula -116 - 2020-2021 - 14MMS0722O,116,2020-2021,14MMS0722O,1
211 PE únicos con matrícula -117 - 2020-2021 - 14MMS0723N,117,2020-2021,14MMS0723N,1
211 PE únicos con matrícula -118 - 2020-2021 - 14MMS0724M,118,2020-2021,14MMS0724M,1
211 PE únicos con matrícula -119 - 2020-2021 - 14MMS0725L,119,2020-2021,14MMS0725L,1
211 PE únicos con matrícula -120 - 2020-2021 - 14MMS0726K,120,2020-2021,14MMS0726K,1
211 PE únicos con matrícula -121 - 2020-2021 - 14MMS0727J,121,2020-2021,14MMS0727J,1
211 PE únicos con matrícula -122 - 2020-2021 - 14MMS0728I,122,2020-2021,14MMS0728I,1
211 PE únicos con matrícula -123 - 2020-2021 - 14MMS0730X,123,2020-2021,14MMS0730X,1
211 PE únicos con matrícula -124 - 2020-2021 - 14MMS0731W,124,2020-2021,14MMS0731W,1
211 PE únicos con matrícula -125 - 2020-2021 - 14MMS0732V,125,2020-2021,14MMS0732V,1
211 PE únicos con matrícula -126 - 2020-2021 - 14MMS0733U,126,2020-2021,14MMS0733U,1
211 PE únicos con matrícula -127 - 2020-2021 - 14MMS0734T,127,2020-2021,14MMS0734T,1
211 PE únicos con matrícula -128 - 2020-2021 - 14MMS0735S,128,2020-2021,14MMS0735S,1
211 PE únicos con matrícula -129 - 2020-2021 - 14MMS0736R,129,2020-2021,14MMS0736R,1
211 PE únicos con matrícula -130 - 2020-2021 - 14MMS0737Q,130,2020-2021,14MMS0737Q,1
211 PE únicos con matrícula -131 - 2020-2021 - 14MMS0738P,131,2020-2021,14MMS0738P,1
211 PE únicos con matrícula -132 - 2020-2021 - 14MMS0739O,132,2020-2021,14MMS0739O,1
211 PE únicos con matrícula -133 - 2020-2021 - 14MMS0740D,133,2020-2021,14MMS0740D,1
211 PE únicos con matrícula -134 - 2020-2021 - 14MMS0741C,134,2020-2021,14MMS0741C,1
211 PE únicos con matrícula -135 - 2020-2021 - 14MMS0742B,135,2020-2021,14MMS0742B,1
211 PE únicos con matrícula -136 - 2020-2021 - 14MMS0743A,136,2020-2021,14MMS0743A,1
211 PE únicos con matrícula -137 - 2020-2021 - 14MMS0744Z,137,2020-2021,14MMS0744Z,1
211 PE únicos con matrícula -138 - 2020-2021 - 14MMS0745Z,138,2020-2021,14MMS0745Z,1
211 PE únicos con matrícula -139 - 2020-2021 - 14MMS0746Y,139,2020-2021,14MMS0746Y,1
211 PE únicos con matrícula -140 - 2020-2021 - 14MMS0747X,140,2020-2021,14MMS0747X,1
211 PE únicos con matrícula -141 - 2020-2021 - 14MMS0748W,141,2020-2021,14MMS0748W,1
211 PE únicos con matrícula -142 - 2020-2021 - 14MMS0749V,142,2020-2021,14MMS0749V,1
211 PE únicos con matrícula -143 - 2020-2021 - 14MMS0750K,143,2020-2021,14MMS0750K,1
211 PE únicos con matrícula -144 - 2020-2021 - 14MMS0751J,144,2020-2021,14MMS0751J,1
211 PE únicos con matrícula -145 - 2020-2021 - 14MMS0752I,145,2020-2021,14MMS0752I,1
211 PE únicos con matrícula -146 - 2020-2021 - 14MMS0753H,146,2020-2021,14MMS0753H,1
211 PE únicos con matrícula -147 - 2020-2021 - 14MMS0754G,147,2020-2021,14MMS0754G,1
211 PE únicos con matrícula -148 - 2020-2021 - 14MMS0755F,148,2020-2021,14MMS0755F,1
211 PE únicos con matrícula -149 - 2020-2021 - 14MMS0756E,149,2020-2021,14MMS0756E,1
211 PE únicos con matrícula -150 - 2020-2021 - 14MMS0757D,150,2020-2021,14MMS0757D,1
211 PE únicos con matrícula -151 - 2020-2021 - 14MMS0758C,151,2020-2021,14MMS0758C,1
211 PE únicos con matrícula -152 - 2020-2021 - 14MMS0759B,152,2020-2021,14MMS0759B,1
211 PE únicos con matrícula -153 - 2020-2021 - 14MMS0760R,153,2020-2021,14MMS0760R,1
211 PE únicos con matrícula -154 - 2020-2021 - 14MMS0761Q,154,2020-2021,14MMS0761Q,1
211 PE únicos con matrícula -155 - 2020-2021 - 14MMS0762P,155,2020-2021,14MMS0762P,1
211 PE únicos con matrícula -156 - 2020-2021 - 14MMS0763O,156,2020-2021,14MMS0763O,1
211 PE únicos con matrícula -157 - 2020-2021 - 14MMS0764N,157,2020-2021,14MMS0764N,1
211 PE únicos con matrícula -158 - 2020-2021 - 14MMS0766L,158,2020-2021,14MMS0766L,1
211 PE únicos con matrícula -159 - 2020-2021 - 14MMS0767K,159,2020-2021,14MMS0767K,1
211 PE únicos con matrícula -160 - 2020-2021 - 14MMS0768J,160,2020-2021,14MMS0768J,1
211 PE únicos con matrícula -161 - 2020-2021 - 14MMS0769I,161,2020-2021,14MMS0769I,1
211 PE únicos con matrícula -162 - 2020-2021 - 14MMS0770Y,162,2020-2021,14MMS0770Y,1
211 PE únicos con matrícula -163 - 2020-2021 - 14MMS0771X,163,2020-2021,14MMS0771X,1
211 PE únicos con matrícula -164 - 2020-2021 - 14MMS0772W,164,2020-2021,14MMS0772W,1
211 PE únicos con matrícula -165 - 2020-2021 - 14MMS0773V,165,2020-2021,14MMS0773V,1
211 PE únicos con matrícula -166 - 2020-2021 - 14MMS0774U,166,2020-2021,14MMS0774U,1
211 PE únicos con matrícula -167 - 2020-2021 - 14MMS0775T,167,2020-2021,14MMS0775T,1
211 PE únicos con matrícula -168 - 2020-2021 - 14MMS0776S,168,2020-2021,14MMS0776S,1
211 PE únicos con matrícula -169 - 2020-2021 - 14MMS0777R,169,2020-2021,14MMS0777R,1
211 PE únicos con matrícula -170 - 2020-2021 - 14MMS0798D,170,2020-2021,14MMS0798D,1
211 PE únicos con matrícula -171 - 2020-2021 - 14MMS0799C,171,2020-2021,14MMS0799C,1
211 PE únicos con matrícula -172 - 2020-2021 - 14MMS0817B,172,2020-2021,14MMS0817B,1
211 PE únicos con matrícula -173 - 2020-2021 - 14MMS0818A,173,2020-2021,14MMS0818A,1
211 PE únicos con matrícula -174 - 2020-2021 - 14MMS0827I,174,2020-2021,14MMS0827I,1
211 PE únicos con matrícula -175 - 2020-2021 - 14MMS0832U,175,2020-2021,14MMS0832U,1
211 PE únicos con matrícula -176 - 2020-2021 - 14MMS0844Z,176,2020-2021,14MMS0844Z,1
211 PE únicos con matrícula -177 - 2020-2021 - 14USU0002Z,177,2020-2021,14USU0002Z,1
211 PE únicos con matrícula -178 - 2020-2021 - 14USU0003Y,178,2020-2021,14USU0003Y,1
211 PE únicos con matrícula -179 - 2020-2021 - 14USU0004X,179,2020-2021,14USU0004X,1
211 PE únicos con matrícula -180 - 2020-2021 - 14USU0005W,180,2020-2021,14USU0005W,1
211 PE únicos con matrícula -181 - 2020-2021 - 14USU0006V,181,2020-2021,14USU0006V,1
211 PE únicos con matrícula -182 - 2020-2021 - 14USU0007U,182,2020-2021,14USU0007U,1
211 PE únicos con matrícula -183 - 2020-2021 - 14USU0008T,183,2020-2021,14USU0008T,1
211 PE únicos con matrícula -184 - 2020-2021 - 14USU0009S,184,2020-2021,14USU0009S,1
211 PE únicos con matrícula -185 - 2020-2021 - 14USU0010H,185,2020-2021,14USU0010H,1
211 PE únicos con matrícula -186 - 2020-2021 - 14USU0011G,186,2020-2021,14USU0011G,1
211 PE únicos con matrícula -187 - 2020-2021 - 14USU0100Z,187,2020-2021,14USU0100Z,1
211 PE únicos con matrícula -188 - 2020-2021 - 14USU0110G,188,2020-2021,14USU0110G,1
211 PE únicos con matrícula -189 - 2020-2021 - 14USU0120N,189,2020-2021,14USU0120N,1
211 PE únicos con matrícula -190 - 2020-2021 - 14USU0130U,190,2020-2021,14USU0130U,1
211 PE únicos con matrícula -191 - 2020-2021 - 14USU0140A,191,2020-2021,14USU0140A,1
211 PE únicos con matrícula -192 - 2020-2021 - 14USU0150H,192,2020-2021,14USU0150H,1
211 PE únicos con matrícula -193 - 2020-2021 - 14USU0160O,193,2020-2021,14USU0160O,1
211 PE únicos con matrícula -194 - 2020-2021 - 14USU0170V,194,2020-2021,14USU0170V,1
211 PE únicos con matrícula -195 - 2020-2021 - 14USU0180B,195,2020-2021,14USU0180B,1
211 PE únicos con matrícula -196 - 2020-2021 - 14USU0190I,196,2020-2021,14USU0190I,1
211 PE únicos con matrícula -197 - 2020-2021 - 14USU0200Z,197,2020-2021,14USU0200Z,1
211 PE únicos con matrícula -198 - 2020-2021 - 14USU0210F,198,2020-2021,14USU0210F,1
211 PE únicos con matrícula -199 - 2020-2021 - 14USU0220M,199,2020-2021,14USU0220M,1
211 PE únicos con matrícula -200 - 2020-2021 - 14USU0221L,200,2020-2021,14USU0221L,1
211 PE únicos con matrícula -201 - 2020-2021 - 14USU0222K,201,2020-2021,14USU0222K,1
211 PE únicos con matrícula -202 - 2020-2021 - 14USU0230T,202,2020-2021,14USU0230T,1
