name,row,ciclo,anio,calendario,clave_plantel,cve_programa,aspirantes_h,aspirantes_m,aspirantes_nb,aspirantes_t,admitidos_h,admitidos_m,admitidos_nb,admitidos_t,no_admitidos_h,no_admitidos_m,no_admitidos_nb,no_admitidos_t,por_admision,cupo,puntaje_minimo
2022B 19 14MMS0630Y BGC,19,2022-2023,2022,B,14MMS0630Y,BGC,,,,896,,,,360,,,,536,40.18,,151.859
2022B 20 14MMS0641D BGC,20,2022-2023,2022,B,14MMS0641D,BGC,,,,181,,,,91,,,,90,50.28,,143.522
2022B 21 14MMS0631X BGC,21,2022-2023,2022,B,14MMS0631X,BGC,,,,1154,,,,575,,,,579,49.83,,152.378
2022B 22 14MMS0636S BGC,22,2022-2023,2022,B,14MMS0636S,BGC,,,,988,,,,500,,,,488,50.61,,138.917
2022B 23 14MMS0752I BGC,23,2022-2023,2022,B,14MMS0752I,BGC,,,,954,,,,330,,,,624,34.59,,154.269
2022B 24 14MMS0752I 3061300004,24,2022-2023,2022,B,14MMS0752I,3061300004,,,,354,,,,80,,,,274,22.60,,157.285
2022B 25 14MMS0752I 3073200001,25,2022-2023,2022,B,14MMS0752I,3073200001,,,,352,,,,80,,,,272,22.73,,154.698
2022B 26 14MMS0753H BGC,26,2022-2023,2022,B,14MMS0753H,BGC,,,,1208,,,,500,,,,708,41.39,,149.076
2022B 27 14MMS0757D BGC,27,2022-2023,2022,B,14MMS0757D,BGC,,,,1077,,,,495,,,,582,45.96,,151.141
2022B 28 14MMS0756E BGC,28,2022-2023,2022,B,14MMS0756E,BGC,,,,909,,,,450,,,,459,49.50,,143.086
2022B 29 14MMS0878P BGC,29,2022-2023,2022,B,14MMS0878P,BGC,,,,469,,,,300,,,,169,63.97,,140.468
2022B 30 14MMS0844Z BGC,30,2022-2023,2022,B,14MMS0844Z,BGC,,,,1033,,,,540,,,,493,52.27,,142.752
2022B 31 14MMS0776S 3071700002,31,2022-2023,2022,B,14MMS0776S,3071700002,,,,57,,,,40,,,,17,70.18,,145.601
2022B 32 14MMS0776S 2071200002,32,2022-2023,2022,B,14MMS0776S,2071200002,,,,117,,,,80,,,,37,68.38,,139.148
2022B 33 14MMS0776S 2071100002,33,2022-2023,2022,B,14MMS0776S,2071100002,,,,231,,,,160,,,,71,69.26,,136.405
2022B 34 14MMS0776S 2072400003,34,2022-2023,2022,B,14MMS0776S,2072400003,,,,30,,,,30,,,,0,100.00,,126.581
2022B 35 14MMS0776S 2072300001,35,2022-2023,2022,B,14MMS0776S,2072300001,,,,21,,,,21,,,,0,100.00,,118.781
2022B 36 14MMS0776S 2071400003,36,2022-2023,2022,B,14MMS0776S,2071400003,,,,120,,,,80,,,,40,66.67,,148.938
2022B 37 14MMS0776S 2062200013,37,2022-2023,2022,B,14MMS0776S,2062200013,,,,396,,,,180,,,,216,45.45,,155.993
2022B 38 14MMS0776S 2072100002,38,2022-2023,2022,B,14MMS0776S,2072100002,,,,232,,,,160,,,,72,68.97,,144.523
2022B 39 14MMS0776S 3073200001,39,2022-2023,2022,B,14MMS0776S,3073200001,,,,274,,,,135,,,,139,49.27,,153.533
2022B 40 14MMS0799C 3042000001,40,2022-2023,2022,B,14MMS0799C,3042000001,,,,222,,,,80,,,,142,36.04,,158.595
2022B 41 14MMS0799C 3041100005,41,2022-2023,2022,B,14MMS0799C,3041100005,,,,138,,,,70,,,,68,50.72,,153.952
2022B 42 14MMS0799C 2051200001,42,2022-2023,2022,B,14MMS0799C,2051200001,,,,144,,,,70,,,,74,48.61,,154.578
2022B 43 14MMS0799C 2071200011,43,2022-2023,2022,B,14MMS0799C,2071200011,,,,63,,,,32,,,,31,50.79,,150.109
2022B 44 14MMS0799C 2062200007,44,2022-2023,2022,B,14MMS0799C,2062200007,,,,226,,,,80,,,,146,35.40,,158.557
2022B 45 14MMS0799C 2072000001,45,2022-2023,2022,B,14MMS0799C,2072000001,,,,85,,,,44,,,,41,51.76,,148.189
2022B 46 14MMS0799C 2062100003,46,2022-2023,2022,B,14MMS0799C,2062100003,,,,64,,,,32,,,,32,50.00,,146.443
2022B 47 14MMS0645Z BGC,47,2022-2023,2022,B,14MMS0645Z,BGC,,,,1562,,,,590,,,,972,37.77,,154.471
2022B 48 14MMS0645Z 3021700001,48,2022-2023,2022,B,14MMS0645Z,3021700001,,,,115,,,,45,,,,70,39.13,,142.199
2022B 49 14MMS0645Z 3042100026,49,2022-2023,2022,B,14MMS0645Z,3042100026,,,,294,,,,90,,,,204,30.61,,157.636
2022B 50 14MMS0623O BGC,50,2022-2023,2022,B,14MMS0623O,BGC,,,,1768,,,,600,,,,1168,33.94,,153.884
2022B 51 14MMS0614G BGC,51,2022-2023,2022,B,14MMS0614G,BGC,,,,2099,,,,1050,,,,1049,50.02,,155.334
2022B 52 14MMS0614G 3101600003,52,2022-2023,2022,B,14MMS0614G,3101600003,,,,271,,,,200,,,,71,73.80,,142.849
2022B 53 14MMS0643B BGC,53,2022-2023,2022,B,14MMS0643B,BGC,,,,305,,,,200,,,,105,65.57,,142.224
2022B 54 14MMS0727J BGC,54,2022-2023,2022,B,14MMS0727J,BGC,,,,39,,,,39,,,,0,100.00,,118.948
2022B 55 14MMS0717C BGC,55,2022-2023,2022,B,14MMS0717C,BGC,,,,121,,,,121,,,,0,100.00,,115.749
2022B 56 14MMS0717C 3042000001,56,2022-2023,2022,B,14MMS0717C,3042000001,,,,33,,,,33,,,,0,100.00,,124.546
2022B 57 14MMS0717C 3101600003,57,2022-2023,2022,B,14MMS0717C,3101600003,,,,44,,,,44,,,,0,100.00,,98.142
2022B 58 14MMS0718B BGC,58,2022-2023,2022,B,14MMS0718B,BGC,,,,137,,,,137,,,,0,100.00,,117.619
2022B 59 14MMS0718B 3042000001,59,2022-2023,2022,B,14MMS0718B,3042000001,,,,28,,,,28,,,,0,100.00,,119.381
2022B 60 14MMS0718B 3101600003,60,2022-2023,2022,B,14MMS0718B,3101600003,,,,72,,,,72,,,,0,100.00,,120.515
2022B 61 14MMS0741C BGC,61,2022-2023,2022,B,14MMS0741C,BGC,,,,32,,,,32,,,,0,100.00,,116.381
2022B 62 14MMS0617D BGC,62,2022-2023,2022,B,14MMS0617D,BGC,,,,418,,,,315,,,,103,75.36,,142.207
2022B 63 14MMS0662Q BGC,63,2022-2023,2022,B,14MMS0662Q,BGC,,,,78,,,,78,,,,0,100.00,,118.931
2022B 64 14MMS0663P BGC,64,2022-2023,2022,B,14MMS0663P,BGC,,,,41,,,,41,,,,0,100.00,,116.907
2022B 65 14MMS0664O BGC,65,2022-2023,2022,B,14MMS0664O,BGC,,,,53,,,,53,,,,0,100.00,,120.214
2022B 66 14MMS0665N BGC,66,2022-2023,2022,B,14MMS0665N,BGC,,,,104,,,,104,,,,0,100.00,,113.491
2022B 67 14MMS0619B BGC,67,2022-2023,2022,B,14MMS0619B,BGC,,,,506,,,,270,,,,236,53.36,,150.254
2022B 68 14MMS0666M BGC,68,2022-2023,2022,B,14MMS0666M,BGC,,,,99,,,,99,,,,0,100.00,,121.436
2022B 69 14MMS0667L BGC,69,2022-2023,2022,B,14MMS0667L,BGC,,,,142,,,,142,,,,0,100.00,,123.856
2022B 70 14MMS0728I BGC,70,2022-2023,2022,B,14MMS0728I,BGC,,,,50,,,,50,,,,0,100.00,,119.457
2022B 71 14MMS0618C BGC,71,2022-2023,2022,B,14MMS0618C,BGC,,,,551,,,,360,,,,191,65.34,,143.643
2022B 72 14MMS0668K BGC,72,2022-2023,2022,B,14MMS0668K,BGC,,,,212,,,,130,,,,82,61.32,,144.413
2022B 73 14MMS0747X BGC,73,2022-2023,2022,B,14MMS0747X,BGC,,,,186,,,,186,,,,0,100.00,,116.543
2022B 74 14MMS0750K BGC,74,2022-2023,2022,B,14MMS0750K,BGC,,,,107,,,,107,,,,0,100.00,,123.285
2022B 75 14MMS0621Q BGC,75,2022-2023,2022,B,14MMS0621Q,BGC,,,,595,,,,329,,,,266,55.29,,146.475
2022B 76 14MMS0622P BGC,76,2022-2023,2022,B,14MMS0622P,BGC,,,,182,,,,182,,,,0,100.00,,117.041
2022B 77 14MMS0732V BGC,77,2022-2023,2022,B,14MMS0732V,BGC,,,,67,,,,67,,,,0,100.00,,118.041
2022B 78 14MMS0733U BGC,78,2022-2023,2022,B,14MMS0733U,BGC,,,,44,,,,44,,,,0,100.00,,119.608
2022B 79 14MMS0674V BGC,79,2022-2023,2022,B,14MMS0674V,BGC,,,,59,,,,59,,,,0,100.00,,117.683
2022B 80 14MMS0734T BGC,80,2022-2023,2022,B,14MMS0734T,BGC,,,,23,,,,23,,,,0,100.00,,117.027
2022B 81 14MMS0675U BGC,81,2022-2023,2022,B,14MMS0675U,BGC,,,,54,,,,54,,,,0,100.00,,121.024
2022B 82 14MMS0676T BGC,82,2022-2023,2022,B,14MMS0676T,BGC,,,,101,,,,101,,,,0,100.00,,116.856
2022B 83 14MMS0735S BGC,83,2022-2023,2022,B,14MMS0735S,BGC,,,,28,,,,28,,,,0,100.00,,109.993
2022B 84 14MMS0736R BGC,84,2022-2023,2022,B,14MMS0736R,BGC,,,,32,,,,32,,,,0,100.00,,115.212
2022B 85 14MMS0737Q BGC,85,2022-2023,2022,B,14MMS0737Q,BGC,,,,28,,,,28,,,,0,100.00,,123.439
2022B 86 14MMS0677S BGC,86,2022-2023,2022,B,14MMS0677S,BGC,,,,72,,,,72,,,,0,100.00,,122.605
2022B 87 14MMS0651K BGC,87,2022-2023,2022,B,14MMS0651K,BGC,,,,482,,,,200,,,,282,41.49,,155.557
2022B 88 14MMS0651K 3101600003,88,2022-2023,2022,B,14MMS0651K,3101600003,,,,79,,,,50,,,,29,63.29,,139.556
2022B 89 14MMS0798D BGC,89,2022-2023,2022,B,14MMS0798D,BGC,,,,372,,,,200,,,,172,53.76,,141.511
2022B 90 14MMS0698E BGC,90,2022-2023,2022,B,14MMS0698E,BGC,,,,147,,,,147,,,,0,100.00,,116.824
2022B 91 14MMS0624N BGC,91,2022-2023,2022,B,14MMS0624N,BGC,,,,230,,,,160,,,,70,69.57,,138.581
2022B 92 14MMS0682D BGC,92,2022-2023,2022,B,14MMS0682D,BGC,,,,85,,,,85,,,,0,100.00,,109.041
2022B 93 14MMS0683C BGC,93,2022-2023,2022,B,14MMS0683C,BGC,,,,128,,,,80,,,,48,62.50,,141.55
2022B 94 14MMS0626L BGC,94,2022-2023,2022,B,14MMS0626L,BGC,,,,780,,,,420,,,,360,53.85,,143.378
2022B 95 14MMS0758C BGC,95,2022-2023,2022,B,14MMS0758C,BGC,,,,66,,,,66,,,,0,100.00,,118.158
2022B 96 14MMS0680F BGC,96,2022-2023,2022,B,14MMS0680F,BGC,,,,83,,,,83,,,,0,100.00,,121.605
2022B 97 14MMS0681E BGC,97,2022-2023,2022,B,14MMS0681E,BGC,,,,80,,,,80,,,,0,100.00,,114.412
2022B 98 14MMS0707W BGC,98,2022-2023,2022,B,14MMS0707W,BGC,,,,247,,,,247,,,,0,100.00,,118.591
2022B 99 14MMS0625M BGC,99,2022-2023,2022,B,14MMS0625M,BGC,,,,230,,,,230,,,,0,100.00,,116.116
2022B 100 14MMS0738P BGC,100,2022-2023,2022,B,14MMS0738P,BGC,,,,37,,,,37,,,,0,100.00,,117.533
2022B 101 14MMS0684B BGC,101,2022-2023,2022,B,14MMS0684B,BGC,,,,56,,,,56,,,,0,100.00,,117.041
2022B 102 14MMS0687Z BGC,102,2022-2023,2022,B,14MMS0687Z,BGC,,,,42,,,,42,,,,0,100.00,,113.182
2022B 103 14MMS0688Y BGC,103,2022-2023,2022,B,14MMS0688Y,BGC,,,,59,,,,59,,,,0,100.00,,112.013
2022B 104 14MMS0652J BGC,104,2022-2023,2022,B,14MMS0652J,BGC,,,,205,,,,160,,,,45,78.05,,136.433
2022B 105 14MMS0637R BGC,105,2022-2023,2022,B,14MMS0637R,BGC,,,,247,,,,247,,,,0,100.00,,112.728
2022B 106 14MMS0760R BGC,106,2022-2023,2022,B,14MMS0760R,BGC,,,,30,,,,30,,,,0,100.00,,115.504
2022B 107 14MMS0671Y BGC,107,2022-2023,2022,B,14MMS0671Y,BGC,,,,63,,,,63,,,,0,100.00,,115.212
2022B 108 14MMS0673W BGC,108,2022-2023,2022,B,14MMS0673W,BGC,,,,98,,,,98,,,,0,100.00,,115.436
2022B 109 14MMS0731W BGC,109,2022-2023,2022,B,14MMS0731W,BGC,,,,65,,,,65,,,,0,100.00,,116.941
2022B 110 14MMS0654H BGC,110,2022-2023,2022,B,14MMS0654H,BGC,,,,858,,,,300,,,,558,34.97,,155.99
2022B 111 14MMS0616E BGC,111,2022-2023,2022,B,14MMS0616E,BGC,,,,299,,,,270,,,,29,90.30,,127.302
2022B 112 14MMS0616E 3081100003,112,2022-2023,2022,B,14MMS0616E,3081100003,,,,140,,,,90,,,,50,64.29,,134.474
2022B 113 14MMS0616E 2092100004,113,2022-2023,2022,B,14MMS0616E,2092100004,,,,318,,,,175,,,,143,55.03,,144.616
2022B 114 14MMS0616E 2071100002,114,2022-2023,2022,B,14MMS0616E,2071100002,,,,84,,,,45,,,,39,53.57,,138.082
2022B 115 14MMS0616E 2071400001,115,2022-2023,2022,B,14MMS0616E,2071400001,,,,105,,,,90,,,,15,85.71,,132.13
2022B 116 14MMS0639P BGC,116,2022-2023,2022,B,14MMS0639P,BGC,,,,227,,,,160,,,,67,70.48,,138.13
2022B 117 14MMS0827I BGC,117,2022-2023,2022,B,14MMS0827I,BGC,,,,113,,,,113,,,,0,100.00,,113.175
2022B 118 14MMS0699D BGC,118,2022-2023,2022,B,14MMS0699D,BGC,,,,83,,,,83,,,,0,100.00,,115.45
2022B 119 14MMS0699D 3081100003,119,2022-2023,2022,B,14MMS0699D,3081100003,,,,51,,,,51,,,,0,100.00,,112.082
2022B 120 14MMS0748W BGC,120,2022-2023,2022,B,14MMS0748W,BGC,,,,49,,,,49,,,,0,100.00,,118.02
2022B 121 14MMS0748W 3081100003,121,2022-2023,2022,B,14MMS0748W,3081100003,,,,47,,,,47,,,,0,100.00,,117.099
2022B 122 14MMS0642C BGC,122,2022-2023,2022,B,14MMS0642C,BGC,,,,225,,,,160,,,,65,71.11,,140.089
2022B 123 14MMS0726K BGC,123,2022-2023,2022,B,14MMS0726K,BGC,,,,39,,,,39,,,,0,100.00,,111.395
2022B 124 14MMS0661R BGC,124,2022-2023,2022,B,14MMS0661R,BGC,,,,59,,,,59,,,,0,100.00,,117.646
2022B 125 14MMS0685A BGC,125,2022-2023,2022,B,14MMS0685A,BGC,,,,114,,,,114,,,,0,100.00,,118.237
2022B 126 14MMS0686Z BGC,126,2022-2023,2022,B,14MMS0686Z,BGC,,,,63,,,,63,,,,0,100.00,,111.185
2022B 127 14MMS0705Y BGC,127,2022-2023,2022,B,14MMS0705Y,BGC,,,,253,,,,200,,,,53,79.05,,136.673
2022B 128 14MMS0693J BGC,128,2022-2023,2022,B,14MMS0693J,BGC,,,,215,,,,160,,,,55,74.42,,133.836
2022B 129 14MMS0653I BGC,129,2022-2023,2022,B,14MMS0653I,BGC,,,,308,,,,308,,,,0,100.00,,116.395
2022B 130 14MMS0678R BGC,130,2022-2023,2022,B,14MMS0678R,BGC,,,,69,,,,69,,,,0,100.00,,120.306
2022B 131 14MMS0691L BGC,131,2022-2023,2022,B,14MMS0691L,BGC,,,,62,,,,62,,,,0,100.00,,118.942
2022B 132 14MMS0692K BGC,132,2022-2023,2022,B,14MMS0692K,BGC,,,,100,,,,100,,,,0,100.00,,128.086
2022B 133 14MMS0635T BGC,133,2022-2023,2022,B,14MMS0635T,BGC,,,,444,,,,240,,,,204,54.05,,150.684
2022B 134 14MMS0628J BGC,134,2022-2023,2022,B,14MMS0628J,BGC,,,,543,,,,543,,,,0,100.00,,114.288
2022B 135 14MMS0764N BGC,135,2022-2023,2022,B,14MMS0764N,BGC,,,,38,,,,38,,,,0,100.00,,119.257
2022B 136 14MMS0697F BGC,136,2022-2023,2022,B,14MMS0697F,BGC,,,,83,,,,83,,,,0,100.00,,118.457
2022B 137 14MMS0694I BGC,137,2022-2023,2022,B,14MMS0694I,BGC,,,,57,,,,57,,,,0,100.00,,116.158
2022B 138 14MMS0695H BGC,138,2022-2023,2022,B,14MMS0695H,BGC,,,,160,,,,160,,,,0,100.00,,115.453
2022B 139 14MMS0696G BGC,139,2022-2023,2022,B,14MMS0696G,BGC,,,,194,,,,194,,,,0,100.00,,120.395
2022B 140 14MMS0634U BGC,140,2022-2023,2022,B,14MMS0634U,BGC,,,,1054,,,,780,,,,274,74.00,,145.186
2022B 141 14MMS0700C BGC,141,2022-2023,2022,B,14MMS0700C,BGC,,,,119,,,,119,,,,0,100.00,,121.601
2022B 142 14MMS0701B BGC,142,2022-2023,2022,B,14MMS0701B,BGC,,,,381,,,,300,,,,81,78.74,,132.708
2022B 143 14MMS0702A BGC,143,2022-2023,2022,B,14MMS0702A,BGC,,,,72,,,,72,,,,0,100.00,,120.7
2022B 144 14MMS0703Z BGC,144,2022-2023,2022,B,14MMS0703Z,BGC,,,,93,,,,93,,,,0,100.00,,113.436
2022B 145 14MMS0704Z BGC,145,2022-2023,2022,B,14MMS0704Z,BGC,,,,65,,,,65,,,,0,100.00,,115.646
2022B 146 14MMS0818A BGC,146,2022-2023,2022,B,14MMS0818A,BGC,,,,2634,,,,700,,,,1934,26.58,,162.134
2022B 147 14MMS0629I BGC,147,2022-2023,2022,B,14MMS0629I,BGC,,,,615,,,,615,,,,0,100.00,,117.374
2022B 148 14MMS0769I BGC,148,2022-2023,2022,B,14MMS0769I,BGC,,,,57,,,,57,,,,0,100.00,,119.381
2022B 149 14MMS0644A BGC,149,2022-2023,2022,B,14MMS0644A,BGC,,,,228,,,,228,,,,0,100.00,,117.089
2022B 150 14MMS0739O BGC,150,2022-2023,2022,B,14MMS0739O,BGC,,,,60,,,,60,,,,0,100.00,,113.783
2022B 151 14MMS0706X BGC,151,2022-2023,2022,B,14MMS0706X,BGC,,,,293,,,,293,,,,0,100.00,,119.979
2022B 152 14MMS0714F BGC,152,2022-2023,2022,B,14MMS0714F,BGC,,,,166,,,,90,,,,76,54.22,,156.756
2022B 153 14MMS0759B BGC,153,2022-2023,2022,B,14MMS0759B,BGC,,,,1422,,,,600,,,,822,42.19,,153.051
2022B 154 14MMS0627K BGC,154,2022-2023,2022,B,14MMS0627K,BGC,,,,190,,,,175,,,,15,92.11,,126.791
2022B 155 14MMS0754G BGC,155,2022-2023,2022,B,14MMS0754G,BGC,,,,101,,,,101,,,,0,100.00,,123.697
2022B 156 14MMS0709U BGC,156,2022-2023,2022,B,14MMS0709U,BGC,,,,158,,,,140,,,,18,88.61,,130.147
2022B 157 14MMS0710J BGC,157,2022-2023,2022,B,14MMS0710J,BGC,,,,131,,,,131,,,,0,100.00,,109.103
2022B 158 14MMS0832U BGC,158,2022-2023,2022,B,14MMS0832U,BGC,,,,93,,,,93,,,,0,100.00,,111.329
2022B 159 14MMS0655G BGC,159,2022-2023,2022,B,14MMS0655G,BGC,,,,486,,,,486,,,,0,100.00,,116.883
2022B 160 14MMS0771X BGC,160,2022-2023,2022,B,14MMS0771X,BGC,,,,150,,,,150,,,,0,100.00,,119.443
2022B 161 14MMS0620R BGC,161,2022-2023,2022,B,14MMS0620R,BGC,,,,152,,,,152,,,,0,100.00,,124.56
2022B 162 14MMS0766L BGC,162,2022-2023,2022,B,14MMS0766L,BGC,,,,25,,,,25,,,,0,100.00,,119.532
2022B 163 14MMS0690M BGC,163,2022-2023,2022,B,14MMS0690M,BGC,,,,27,,,,27,,,,0,100.00,,123.22
2022B 164 14MMS0722O BGC,164,2022-2023,2022,B,14MMS0722O,BGC,,,,160,,,,160,,,,0,100.00,,118.123
2022B 165 14MMS0689X BGC,165,2022-2023,2022,B,14MMS0689X,BGC,,,,35,,,,35,,,,0,100.00,,111.804
2022B 166 14MMS0770Y BGC,166,2022-2023,2022,B,14MMS0770Y,BGC,,,,30,,,,30,,,,0,100.00,,106.328
2022B 167 14MMS0740D BGC,167,2022-2023,2022,B,14MMS0740D,BGC,,,,25,,,,25,,,,0,100.00,,113.371
2022B 168 14MMS0656F BGC,168,2022-2023,2022,B,14MMS0656F,BGC,,,,146,,,,120,,,,26,82.19,,136.395
2022B 169 14MMS0768J BGC,169,2022-2023,2022,B,14MMS0768J,BGC,,,,93,,,,93,,,,0,100.00,,118.934
2022B 170 14MMS0711I BGC,170,2022-2023,2022,B,14MMS0711I,BGC,,,,69,,,,40,,,,29,57.97,,143.564
2022B 171 14MMS0730X BGC,171,2022-2023,2022,B,14MMS0730X,BGC,,,,66,,,,66,,,,0,100.00,,123.34
2022B 172 14MMS0670Z BGC,172,2022-2023,2022,B,14MMS0670Z,BGC,,,,69,,,,69,,,,0,100.00,,122.545
2022B 173 14MMS0632W BGC,173,2022-2023,2022,B,14MMS0632W,BGC,,,,760,,,,500,,,,260,65.79,,148.976
2022B 174 14MMS0632W 3042100026,174,2022-2023,2022,B,14MMS0632W,3042100026,,,,46,,,,46,,,,0,100.00,,121.759
2022B 175 14MMS0713G BGC,175,2022-2023,2022,B,14MMS0713G,BGC,,,,187,,,,187,,,,0,100.00,,121.206
2022B 176 14MMS0763O BGC,176,2022-2023,2022,B,14MMS0763O,BGC,,,,48,,,,48,,,,0,100.00,,118.921
2022B 177 14MMS0715E BGC,177,2022-2023,2022,B,14MMS0715E,BGC,,,,96,,,,96,,,,0,100.00,,122.433
2022B 178 14MMS0716D BGC,178,2022-2023,2022,B,14MMS0716D,BGC,,,,106,,,,106,,,,0,100.00,,115.612
2022B 179 14MMS0660S BGC,179,2022-2023,2022,B,14MMS0660S,BGC,,,,210,,,,210,,,,0,100.00,,116.364
2022B 180 14MMS0660S 3042000001,180,2022-2023,2022,B,14MMS0660S,3042000001,,,,68,,,,68,,,,0,100.00,,124.306
2022B 181 14MMS0660S 3101600003,181,2022-2023,2022,B,14MMS0660S,3101600003,,,,62,,,,62,,,,0,100.00,,121.502
2022B 182 14MMS0719A BGC,182,2022-2023,2022,B,14MMS0719A,BGC,,,,70,,,,70,,,,0,100.00,,114.883
2022B 183 14MMS0742B BGC,183,2022-2023,2022,B,14MMS0742B,BGC,,,,27,,,,27,,,,0,100.00,,123.852
2022B 184 14MMS0720Q BGC,184,2022-2023,2022,B,14MMS0720Q,BGC,,,,93,,,,93,,,,0,100.00,,116.251
2022B 185 14MMS0743A BGC,185,2022-2023,2022,B,14MMS0743A,BGC,,,,43,,,,43,,,,0,100.00,,113.333
2022B 186 14MMS0657E BGC,186,2022-2023,2022,B,14MMS0657E,BGC,,,,1562,,,,600,,,,962,38.41,,152.094
2022B 187 14MMS0721P BGC,187,2022-2023,2022,B,14MMS0721P,BGC,,,,370,,,,185,,,,185,50.00,,144.309
2022B 188 14MMS0817B BGC,188,2022-2023,2022,B,14MMS0817B,BGC,,,,183,,,,117,,,,66,63.93,,134.99
2022B 189 14MMS0744Z BGC,189,2022-2023,2022,B,14MMS0744Z,BGC,,,,303,,,,160,,,,143,52.81,,141.471
2022B 190 14MMS0773V BGC,190,2022-2023,2022,B,14MMS0773V,BGC,,,,529,,,,400,,,,129,75.61,,134.781
2022B 191 14MMS0633V BGC,191,2022-2023,2022,B,14MMS0633V,BGC,,,,205,,,,205,,,,0,100.00,,116.625
2022B 192 14MMS0772W BGC,192,2022-2023,2022,B,14MMS0772W,BGC,,,,25,,,,25,,,,0,100.00,,120.598
2022B 193 14MMS0679Q BGC,193,2022-2023,2022,B,14MMS0679Q,BGC,,,,123,,,,123,,,,0,100.00,,114.275
2022B 194 14MMS0723N BGC,194,2022-2023,2022,B,14MMS0723N,BGC,,,,48,,,,48,,,,0,100.00,,122.557
2022B 195 14MMS0712H BGC,195,2022-2023,2022,B,14MMS0712H,BGC,,,,157,,,,157,,,,0,100.00,,116.443
2022B 196 14MMS0669J BGC,196,2022-2023,2022,B,14MMS0669J,BGC,,,,83,,,,83,,,,0,100.00,,114.652
2022B 197 14MMS0672X BGC,197,2022-2023,2022,B,14MMS0672X,BGC,,,,26,,,,26,,,,0,100.00,,121.176
2022B 198 14MMS0708V BGC,198,2022-2023,2022,B,14MMS0708V,BGC,,,,204,,,,204,,,,0,100.00,,118.525
2022B 199 14MMS0767K BGC,199,2022-2023,2022,B,14MMS0767K,BGC,,,,221,,,,221,,,,0,100.00,,119.333
2022B 200 14MMS0830W 3081100019,200,2022-2023,2022,B,14MMS0830W,3081100019,,,,31,,,,31,,,,0,100.00,,62
2022B 201 14MMS0830W 3021600008,201,2022-2023,2022,B,14MMS0830W,3021600008,,,,31,,,,31,,,,0,100.00,,71
2022B 202 14MMS0751J 3081100019,202,2022-2023,2022,B,14MMS0751J,3081100019,,,,35,,,,35,,,,0,100.00,,71
2022B 203 14MMS0751J 3021600008,203,2022-2023,2022,B,14MMS0751J,3021600008,,,,27,,,,27,,,,0,100.00,,72
2022B 204 14MMS0659C BGC,204,2022-2023,2022,B,14MMS0659C,BGC,,,,228,,,,180,,,,48,78.95,,139.189
