name,row,ciclo,anio,calendario,clave_plantel,cve_programa,aspirantes_h,aspirantes_m,aspirantes_nb,aspirantes_t,admitidos_h,admitidos_m,admitidos_nb,admitidos_t,no_admitidos_h,no_admitidos_m,no_admitidos_nb,no_admitidos_t,por_admision,cupo,puntaje_minimo
2019B 117 14MMS0699D BGC,117,2019-2020,2019,B,14MMS0699D,BGC,,,,98,,,,80,,,,18,81.63,,135.29
2019B 118 14MMS0699D 3081100003,118,2019-2020,2019,B,14MMS0699D,3081100003,,,,53,,,,40,,,,13,75.47,,131.035
2019B 119 14MMS0748W BGC,119,2019-2020,2019,B,14MMS0748W,BGC,,,,93,,,,93,,,,0,100.00,,118.175
2019B 120 14MMS0748W 3081100003,120,2019-2020,2019,B,14MMS0748W,3081100003,,,,41,,,,41,,,,0,100.00,,117.735
2019B 121 14MMS0642C BGC,121,2019-2020,2019,B,14MMS0642C,BGC,,,,221,,,,160,,,,61,72.40,,142.8
2019B 122 14MMS0726K BGC,122,2019-2020,2019,B,14MMS0726K,BGC,,,,42,,,,42,,,,0,100.00,,120.09
2019B 123 14MMS0661R BGC,123,2019-2020,2019,B,14MMS0661R,BGC,,,,58,,,,40,,,,18,68.97,,138.58
2019B 124 14MMS0685A BGC,124,2019-2020,2019,B,14MMS0685A,BGC,,,,114,,,,114,,,,0,100.00,,116.355
2019B 125 14MMS0686Z BGC,125,2019-2020,2019,B,14MMS0686Z,BGC,,,,86,,,,86,,,,0,100.00,,111.39
2019B 126 14MMS0705Y BGC,126,2019-2020,2019,B,14MMS0705Y,BGC,,,,246,,,,225,,,,21,91.46,,132.435
2019B 127 14MMS0693J BGC,127,2019-2020,2019,B,14MMS0693J,BGC,,,,200,,,,180,,,,20,90.00,,128.895
2019B 128 14MMS0653I BGC,128,2019-2020,2019,B,14MMS0653I,BGC,,,,377,,,,377,,,,0,100.00,,115.23
2019B 129 14MMS0678R BGC,129,2019-2020,2019,B,14MMS0678R,BGC,,,,87,,,,87,,,,0,100.00,,117.23
2019B 130 14MMS0691L BGC,130,2019-2020,2019,B,14MMS0691L,BGC,,,,67,,,,67,,,,0,100.00,,122.535
2019B 131 14MMS0692K BGC,131,2019-2020,2019,B,14MMS0692K,BGC,,,,77,,,,77,,,,0,100.00,,121.44
2019B 132 14MMS0635T BGC,132,2019-2020,2019,B,14MMS0635T,BGC,,,,464,,,,270,,,,194,58.19,,152.5
2019B 133 14MMS0628J BGC,133,2019-2020,2019,B,14MMS0628J,BGC,,,,593,,,,593,,,,0,100.00,,117.97
2019B 134 14MMS0764N BGC,134,2019-2020,2019,B,14MMS0764N,BGC,,,,61,,,,61,,,,0,100.00,,119.79
2019B 135 14MMS0697F BGC,135,2019-2020,2019,B,14MMS0697F,BGC,,,,78,,,,78,,,,0,100.00,,117.665
2019B 136 14MMS0694I BGC,136,2019-2020,2019,B,14MMS0694I,BGC,,,,71,,,,71,,,,0,100.00,,125.465
2019B 137 14MMS0695H BGC,137,2019-2020,2019,B,14MMS0695H,BGC,,,,138,,,,138,,,,0,100.00,,117.95
2019B 138 14MMS0696G BGC,138,2019-2020,2019,B,14MMS0696G,BGC,,,,170,,,,170,,,,0,100.00,,126.465
2019B 139 14MMS0634U BGC,139,2019-2020,2019,B,14MMS0634U,BGC,,,,907,,,,516,,,,391,56.89,,158.515
2019B 140 14MMS0700C BGC,140,2019-2020,2019,B,14MMS0700C,BGC,,,,82,,,,82,,,,0,100.00,,120.545
2019B 141 14MMS0701B BGC,141,2019-2020,2019,B,14MMS0701B,BGC,,,,273,,,,240,,,,33,87.91,,130.6
2019B 142 14MMS0702A BGC,142,2019-2020,2019,B,14MMS0702A,BGC,,,,52,,,,52,,,,0,100.00,,118.855
2019B 143 14MMS0703Z BGC,143,2019-2020,2019,B,14MMS0703Z,BGC,,,,93,,,,93,,,,0,100.00,,117.89
2019B 144 14MMS0704Z BGC,144,2019-2020,2019,B,14MMS0704Z,BGC,,,,62,,,,62,,,,0,100.00,,120.255
2019B 145 14MMS0818A BGC,145,2019-2020,2019,B,14MMS0818A,BGC,,,,1990,,,,630,,,,1360,31.66,,161.705
2019B 146 14MMS0629I BGC,146,2019-2020,2019,B,14MMS0629I,BGC,,,,592,,,,520,,,,72,87.84,,132.935
2019B 147 14MMS0629I 2092100004,147,2019-2020,2019,B,14MMS0629I,2092100004,,,,43,,,,43,,,,0,100.00,,129.815
2019B 148 14MMS0769I BGC,148,2019-2020,2019,B,14MMS0769I,BGC,,,,88,,,,88,,,,0,100.00,,120.245
2019B 149 14MMS0644A BGC,149,2019-2020,2019,B,14MMS0644A,BGC,,,,304,,,,240,,,,64,78.95,,140.905
2019B 150 14MMS0739O BGC,150,2019-2020,2019,B,14MMS0739O,BGC,,,,92,,,,92,,,,0,100.00,,114.325
2019B 151 14MMS0706X BGC,151,2019-2020,2019,B,14MMS0706X,BGC,,,,284,,,,284,,,,0,100.00,,121.035
2019B 152 14MMS0714F BGC,152,2019-2020,2019,B,14MMS0714F,BGC,,,,143,,,,100,,,,43,69.93,,147.88
2019B 153 14MMS0759B BGC,153,2019-2020,2019,B,14MMS0759B,BGC,,,,1436,,,,540,,,,896,37.60,,159.569
2019B 154 14MMS0627K BGC,154,2019-2020,2019,B,14MMS0627K,BGC,,,,159,,,,159,,,,0,100.00,,116.44
2019B 155 14MMS0754G BGC,155,2019-2020,2019,B,14MMS0754G,BGC,,,,70,,,,70,,,,0,100.00,,124.015
2019B 156 14MMS0709U BGC,156,2019-2020,2019,B,14MMS0709U,BGC,,,,145,,,,120,,,,25,82.76,,138.62
2019B 157 14MMS0710J BGC,157,2019-2020,2019,B,14MMS0710J,BGC,,,,109,,,,109,,,,0,100.00,,116.265
2019B 158 14MMS0832U BGC,158,2019-2020,2019,B,14MMS0832U,BGC,,,,55,,,,35,,,,20,63.64,,133.765
2019B 159 14MMS0655G BGC,159,2019-2020,2019,B,14MMS0655G,BGC,,,,535,,,,480,,,,55,89.72,,136.55
2019B 160 14MMS0771X BGC,160,2019-2020,2019,B,14MMS0771X,BGC,,,,115,,,,115,,,,0,100.00,,121.76
2019B 161 14MMS0620R BGC,161,2019-2020,2019,B,14MMS0620R,BGC,,,,175,,,,175,,,,0,100.00,,115.055
2019B 162 14MMS0690M BGC,162,2019-2020,2019,B,14MMS0690M,BGC,,,,29,,,,29,,,,0,100.00,,126.38
2019B 163 14MMS0740D BGC,163,2019-2020,2019,B,14MMS0740D,BGC,,,,31,,,,31,,,,0,100.00,,125.33
2019B 164 14MMS0766L BGC,164,2019-2020,2019,B,14MMS0766L,BGC,,,,30,,,,30,,,,0,100.00,,119.38
2019B 165 14MMS0722O BGC,165,2019-2020,2019,B,14MMS0722O,BGC,,,,167,,,,167,,,,0,100.00,,117.815
2019B 166 14MMS0689X BGC,166,2019-2020,2019,B,14MMS0689X,BGC,,,,48,,,,48,,,,0,100.00,,113.815
2019B 167 14MMS0770Y BGC,167,2019-2020,2019,B,14MMS0770Y,BGC,,,,27,,,,27,,,,0,100.00,,117.185
2019B 168 14MMS0656F BGC,168,2019-2020,2019,B,14MMS0656F,BGC,,,,167,,,,120,,,,47,71.86,,141.695
2019B 169 14MMS0768J BGC,169,2019-2020,2019,B,14MMS0768J,BGC,,,,79,,,,79,,,,0,100.00,,126.375
2019B 170 14MMS0711I BGC,170,2019-2020,2019,B,14MMS0711I,BGC,,,,64,,,,40,,,,24,62.50,,151.635
2019B 171 14MMS0730X BGC,171,2019-2020,2019,B,14MMS0730X,BGC,,,,65,,,,65,,,,0,100.00,,123.09
2019B 172 14MMS0670Z BGC,172,2019-2020,2019,B,14MMS0670Z,BGC,,,,51,,,,51,,,,0,100.00,,122.955
2019B 173 14MMS0632W BGC,173,2019-2020,2019,B,14MMS0632W,BGC,,,,911,,,,500,,,,411,54.88,,154.225
2019B 174 14MMS0632W 3042100026,174,2019-2020,2019,B,14MMS0632W,3042100026,,,,59,,,,59,,,,0,100.00,,122.13
2019B 175 14MMS0713G BGC,175,2019-2020,2019,B,14MMS0713G,BGC,,,,161,,,,120,,,,41,74.53,,146.065
2019B 176 14MMS0763O BGC,176,2019-2020,2019,B,14MMS0763O,BGC,,,,49,,,,49,,,,0,100.00,,114.965
2019B 177 14MMS0715E BGC,177,2019-2020,2019,B,14MMS0715E,BGC,,,,89,,,,89,,,,0,100.00,,130.515
2019B 178 14MMS0716D BGC,178,2019-2020,2019,B,14MMS0716D,BGC,,,,121,,,,121,,,,0,100.00,,121.76
2019B 179 14MMS0660S BGC,179,2019-2020,2019,B,14MMS0660S,BGC,,,,210,,,,210,,,,0,100.00,,120.865
2019B 180 14MMS0660S 3042000001,180,2019-2020,2019,B,14MMS0660S,3042000001,,,,60,,,,60,,,,0,100.00,,125.26
2019B 181 14MMS0660S 3101600003,181,2019-2020,2019,B,14MMS0660S,3101600003,,,,76,,,,76,,,,0,100.00,,121.73
2019B 182 14MMS0743A BGC,182,2019-2020,2019,B,14MMS0743A,BGC,,,,27,,,,27,,,,0,100.00,,123.08
2019B 183 14MMS0719A BGC,183,2019-2020,2019,B,14MMS0719A,BGC,,,,73,,,,73,,,,0,100.00,,116.9
2019B 184 14MMS0742B BGC,184,2019-2020,2019,B,14MMS0742B,BGC,,,,31,,,,31,,,,0,100.00,,114.165
2019B 185 14MMS0720Q BGC,185,2019-2020,2019,B,14MMS0720Q,BGC,,,,141,,,,141,,,,0,100.00,,121.91
2019B 186 14MMS0657E BGC,186,2019-2020,2019,B,14MMS0657E,BGC,,,,1151,,,,360,,,,791,31.28,,161.935
2019B 187 14MMS0721P BGC,187,2019-2020,2019,B,14MMS0721P,BGC,,,,282,,,,90,,,,192,31.91,,155.385
2019B 188 14MMS0817B BGC,188,2019-2020,2019,B,14MMS0817B,BGC,,,,100,,,,80,,,,20,80.00,,136.09
2019B 189 14MMS0744Z BGC,189,2019-2020,2019,B,14MMS0744Z,BGC,,,,311,,,,180,,,,131,57.88,,144.09
2019B 190 14MMS0773V BGC,190,2019-2020,2019,B,14MMS0773V,BGC,,,,604,,,,360,,,,244,59.60,,145.768
2019B 191 14MMS0633V BGC,191,2019-2020,2019,B,14MMS0633V,BGC,,,,157,,,,157,,,,0,100.00,,117.26
2019B 192 14MMS0772W BGC,192,2019-2020,2019,B,14MMS0772W,BGC,,,,33,,,,33,,,,0,100.00,,110.205
2019B 193 14MMS0679Q BGC,193,2019-2020,2019,B,14MMS0679Q,BGC,,,,131,,,,131,,,,0,100.00,,121.12
2019B 194 14MMS0723N BGC,194,2019-2020,2019,B,14MMS0723N,BGC,,,,50,,,,50,,,,0,100.00,,124.66
2019B 195 14MMS0712H BGC,195,2019-2020,2019,B,14MMS0712H,BGC,,,,153,,,,153,,,,0,100.00,,123.855
2019B 196 14MMS0669J BGC,196,2019-2020,2019,B,14MMS0669J,BGC,,,,97,,,,97,,,,0,100.00,,119.29
2019B 197 14MMS0672X BGC,197,2019-2020,2019,B,14MMS0672X,BGC,,,,25,,,,25,,,,0,100.00,,124.7
2019B 198 14MMS0708V BGC,198,2019-2020,2019,B,14MMS0708V,BGC,,,,184,,,,184,,,,0,100.00,,119.085
2019B 199 14MMS0767K BGC,199,2019-2020,2019,B,14MMS0767K,BGC,,,,258,,,,225,,,,33,87.21,,132.335
2019B 200 14MMS0751J 3021600008,200,2019-2020,2019,B,14MMS0751J,3021600008,,,,58,,,,58,,,,0,100.00,,61
2019B 201 14MMS0751J 3081100019,201,2019-2020,2019,B,14MMS0751J,3081100019,,,,89,,,,89,,,,0,100.00,,65
2019B 202 14MMS0659C BGC,202,2019-2020,2019,B,14MMS0659C,BGC,,,,237,,,,180,,,,57,75.95,,142.035
2019B 203 14MMS0659C 3042100026,203,2019-2020,2019,B,14MMS0659C,3042100026,,,,44,,,,44,,,,0,100.00,,122.69
2019B 204 14MMS0745Z BGC,204,2019-2020,2019,B,14MMS0745Z,BGC,,,,28,,,,28,,,,0,100.00,,116.97
