name,row,ciclo,anio,calendario,clave_plantel,cve_programa,aspirantes_h,aspirantes_m,aspirantes_nb,aspirantes_t,admitidos_h,admitidos_m,admitidos_nb,admitidos_t,no_admitidos_h,no_admitidos_m,no_admitidos_nb,no_admitidos_t,por_admision,cupo,puntaje_minimo
2021B 40 14MMS0799C 3042000001,40,2021-2022,2021,B,14MMS0799C,3042000001,,,,200,,,,131,,,,69,65.50,,81
2021B 41 14MMS0799C 3041100005,41,2021-2022,2021,B,14MMS0799C,3041100005,,,,131,,,,102,,,,29,77.86,,79
2021B 42 14MMS0799C 2051200001,42,2021-2022,2021,B,14MMS0799C,2051200001,,,,116,,,,60,,,,56,51.72,,85
2021B 43 14MMS0799C 2071200011,43,2021-2022,2021,B,14MMS0799C,2071200011,,,,45,,,,23,,,,22,51.11,,81
2021B 44 14MMS0799C 2062200007,44,2021-2022,2021,B,14MMS0799C,2062200007,,,,248,,,,148,,,,100,59.68,,82
2021B 45 14MMS0799C 2072000001,45,2021-2022,2021,B,14MMS0799C,2072000001,,,,54,,,,27,,,,27,50.00,,83
2021B 46 14MMS0799C 2062100003,46,2021-2022,2021,B,14MMS0799C,2062100003,,,,50,,,,27,,,,23,54.00,,78
2021B 47 14MMS0645Z BGC,47,2021-2022,2021,B,14MMS0645Z,BGC,,,,1336,,,,560,,,,776,41.92,,87
2021B 48 14MMS0645Z 3042100026,48,2021-2022,2021,B,14MMS0645Z,3042100026,,,,217,,,,97,,,,120,44.70,,87
2021B 49 14MMS0645Z 3021700001,49,2021-2022,2021,B,14MMS0645Z,3021700001,,,,81,,,,81,,,,0,100.00,,67
2021B 50 14MMS0623O BGC,50,2021-2022,2021,B,14MMS0623O,BGC,,,,1256,,,,581,,,,675,46.26,,86
2021B 51 14MMS0614G BGC,51,2021-2022,2021,B,14MMS0614G,BGC,,,,1737,,,,882,,,,855,50.78,,88
2021B 52 14MMS0614G 3101600003,52,2021-2022,2021,B,14MMS0614G,3101600003,,,,215,,,,215,,,,0,100.00,,67
2021B 53 14MMS0643B BGC,53,2021-2022,2021,B,14MMS0643B,BGC,,,,286,,,,205,,,,81,71.68,,84
2021B 54 14MMS0727J BGC,54,2021-2022,2021,B,14MMS0727J,BGC,,,,62,,,,62,,,,0,100.00,,64
2021B 55 14MMS0717C BGC,55,2021-2022,2021,B,14MMS0717C,BGC,,,,144,,,,144,,,,0,100.00,,66
2021B 56 14MMS0717C 3042000001,56,2021-2022,2021,B,14MMS0717C,3042000001,,,,21,,,,21,,,,0,100.00,,73
2021B 57 14MMS0717C 3101600003,57,2021-2022,2021,B,14MMS0717C,3101600003,,,,25,,,,25,,,,0,100.00,,69
2021B 58 14MMS0718B BGC,58,2021-2022,2021,B,14MMS0718B,BGC,,,,128,,,,128,,,,0,100.00,,64
2021B 59 14MMS0718B 3042000001,59,2021-2022,2021,B,14MMS0718B,3042000001,,,,26,,,,26,,,,0,100.00,,64
2021B 60 14MMS0718B 3101600003,60,2021-2022,2021,B,14MMS0718B,3101600003,,,,52,,,,52,,,,0,100.00,,65
2021B 61 14MMS0741C BGC,61,2021-2022,2021,B,14MMS0741C,BGC,,,,49,,,,49,,,,0,100.00,,64
2021B 62 14MMS0617D BGC,62,2021-2022,2021,B,14MMS0617D,BGC,,,,335,,,,335,,,,0,100.00,,69
2021B 63 14MMS0662Q BGC,63,2021-2022,2021,B,14MMS0662Q,BGC,,,,97,,,,97,,,,0,100.00,,64
2021B 64 14MMS0663P BGC,64,2021-2022,2021,B,14MMS0663P,BGC,,,,47,,,,47,,,,0,100.00,,66
2021B 65 14MMS0664O BGC,65,2021-2022,2021,B,14MMS0664O,BGC,,,,59,,,,59,,,,0,100.00,,69
2021B 66 14MMS0665N BGC,66,2021-2022,2021,B,14MMS0665N,BGC,,,,81,,,,81,,,,0,100.00,,64
2021B 67 14MMS0619B BGC,67,2021-2022,2021,B,14MMS0619B,BGC,,,,452,,,,235,,,,217,51.99,,87
2021B 68 14MMS0666M BGC,68,2021-2022,2021,B,14MMS0666M,BGC,,,,67,,,,67,,,,0,100.00,,73
2021B 69 14MMS0667L BGC,69,2021-2022,2021,B,14MMS0667L,BGC,,,,68,,,,68,,,,0,100.00,,70
2021B 70 14MMS0728I BGC,70,2021-2022,2021,B,14MMS0728I,BGC,,,,33,,,,33,,,,0,100.00,,63
2021B 71 14MMS0618C BGC,71,2021-2022,2021,B,14MMS0618C,BGC,,,,500,,,,345,,,,155,69.00,,83
2021B 72 14MMS0668K BGC,72,2021-2022,2021,B,14MMS0668K,BGC,,,,193,,,,131,,,,62,67.88,,81
2021B 73 14MMS0747X BGC,73,2021-2022,2021,B,14MMS0747X,BGC,,,,152,,,,152,,,,0,100.00,,66
2021B 74 14MMS0750K BGC,74,2021-2022,2021,B,14MMS0750K,BGC,,,,98,,,,98,,,,0,100.00,,68
2021B 75 14MMS0621Q BGC,75,2021-2022,2021,B,14MMS0621Q,BGC,,,,509,,,,349,,,,160,68.57,,84
2021B 76 14MMS0622P BGC,76,2021-2022,2021,B,14MMS0622P,BGC,,,,151,,,,151,,,,0,100.00,,65
2021B 77 14MMS0737Q BGC,77,2021-2022,2021,B,14MMS0737Q,BGC,,,,31,,,,31,,,,0,100.00,,69
2021B 78 14MMS0732V BGC,78,2021-2022,2021,B,14MMS0732V,BGC,,,,73,,,,73,,,,0,100.00,,69
2021B 79 14MMS0733U BGC,79,2021-2022,2021,B,14MMS0733U,BGC,,,,37,,,,37,,,,0,100.00,,63
2021B 80 14MMS0674V BGC,80,2021-2022,2021,B,14MMS0674V,BGC,,,,57,,,,57,,,,0,100.00,,67
2021B 81 14MMS0734T BGC,81,2021-2022,2021,B,14MMS0734T,BGC,,,,28,,,,28,,,,0,100.00,,65
2021B 82 14MMS0675U BGC,82,2021-2022,2021,B,14MMS0675U,BGC,,,,40,,,,40,,,,0,100.00,,71
2021B 83 14MMS0676T BGC,83,2021-2022,2021,B,14MMS0676T,BGC,,,,77,,,,77,,,,0,100.00,,71
2021B 84 14MMS0735S BGC,84,2021-2022,2021,B,14MMS0735S,BGC,,,,22,,,,22,,,,0,100.00,,64
2021B 85 14MMS0736R BGC,85,2021-2022,2021,B,14MMS0736R,BGC,,,,39,,,,39,,,,0,100.00,,70
2021B 86 14MMS0677S BGC,86,2021-2022,2021,B,14MMS0677S,BGC,,,,86,,,,86,,,,0,100.00,,72
2021B 87 14MMS0651K BGC,87,2021-2022,2021,B,14MMS0651K,BGC,,,,354,,,,199,,,,155,56.21,,87
2021B 88 14MMS0651K 3101600003,88,2021-2022,2021,B,14MMS0651K,3101600003,,,,58,,,,58,,,,0,100.00,,69
2021B 89 14MMS0798D BGC,89,2021-2022,2021,B,14MMS0798D,BGC,,,,228,,,,137,,,,91,60.09,,80
2021B 90 14MMS0698E BGC,90,2021-2022,2021,B,14MMS0698E,BGC,,,,119,,,,119,,,,0,100.00,,68
2021B 91 14MMS0624N BGC,91,2021-2022,2021,B,14MMS0624N,BGC,,,,195,,,,159,,,,36,81.54,,77
2021B 92 14MMS0682D BGC,92,2021-2022,2021,B,14MMS0682D,BGC,,,,80,,,,80,,,,0,100.00,,66
2021B 93 14MMS0683C BGC,93,2021-2022,2021,B,14MMS0683C,BGC,,,,107,,,,107,,,,0,100.00,,67
2021B 94 14MMS0626L BGC,94,2021-2022,2021,B,14MMS0626L,BGC,,,,593,,,,457,,,,136,77.07,,79
2021B 95 14MMS0758C BGC,95,2021-2022,2021,B,14MMS0758C,BGC,,,,56,,,,56,,,,0,100.00,,61
2021B 96 14MMS0680F BGC,96,2021-2022,2021,B,14MMS0680F,BGC,,,,67,,,,67,,,,0,100.00,,68
2021B 97 14MMS0681E BGC,97,2021-2022,2021,B,14MMS0681E,BGC,,,,87,,,,87,,,,0,100.00,,70
2021B 98 14MMS0707W BGC,98,2021-2022,2021,B,14MMS0707W,BGC,,,,225,,,,225,,,,0,100.00,,65
2021B 99 14MMS0625M BGC,99,2021-2022,2021,B,14MMS0625M,BGC,,,,208,,,,208,,,,0,100.00,,65
2021B 100 14MMS0738P BGC,100,2021-2022,2021,B,14MMS0738P,BGC,,,,28,,,,28,,,,0,100.00,,68
2021B 101 14MMS0684B BGC,101,2021-2022,2021,B,14MMS0684B,BGC,,,,48,,,,48,,,,0,100.00,,63
2021B 102 14MMS0687Z BGC,102,2021-2022,2021,B,14MMS0687Z,BGC,,,,31,,,,31,,,,0,100.00,,69
2021B 103 14MMS0688Y BGC,103,2021-2022,2021,B,14MMS0688Y,BGC,,,,59,,,,59,,,,0,100.00,,66
2021B 104 14MMS0652J BGC,104,2021-2022,2021,B,14MMS0652J,BGC,,,,196,,,,146,,,,50,74.49,,79
2021B 105 14MMS0637R BGC,105,2021-2022,2021,B,14MMS0637R,BGC,,,,232,,,,232,,,,0,100.00,,65
2021B 106 14MMS0760R BGC,106,2021-2022,2021,B,14MMS0760R,BGC,,,,27,,,,27,,,,0,100.00,,64
2021B 107 14MMS0671Y BGC,107,2021-2022,2021,B,14MMS0671Y,BGC,,,,46,,,,46,,,,0,100.00,,66
2021B 108 14MMS0673W BGC,108,2021-2022,2021,B,14MMS0673W,BGC,,,,77,,,,77,,,,0,100.00,,64
2021B 109 14MMS0731W BGC,109,2021-2022,2021,B,14MMS0731W,BGC,,,,53,,,,53,,,,0,100.00,,68
2021B 110 14MMS0654H BGC,110,2021-2022,2021,B,14MMS0654H,BGC,,,,693,,,,268,,,,425,38.67,,91
2021B 111 14MMS0616E BGC,111,2021-2022,2021,B,14MMS0616E,BGC,,,,270,,,,244,,,,26,90.37,,71
2021B 112 14MMS0616E 3081100003,112,2021-2022,2021,B,14MMS0616E,3081100003,,,,108,,,,108,,,,0,100.00,,61
2021B 113 14MMS0616E 2092100004,113,2021-2022,2021,B,14MMS0616E,2092100004,,,,259,,,,154,,,,105,59.46,,80
2021B 114 14MMS0616E 2071100002,114,2021-2022,2021,B,14MMS0616E,2071100002,,,,55,,,,55,,,,0,100.00,,66
2021B 115 14MMS0616E 2071400001,115,2021-2022,2021,B,14MMS0616E,2071400001,,,,99,,,,99,,,,0,100.00,,65
2021B 116 14MMS0639P BGC,116,2021-2022,2021,B,14MMS0639P,BGC,,,,183,,,,138,,,,45,75.41,,79
2021B 117 14MMS0827I BGC,117,2021-2022,2021,B,14MMS0827I,BGC,,,,99,,,,99,,,,0,100.00,,65
2021B 118 14MMS0699D BGC,118,2021-2022,2021,B,14MMS0699D,BGC,,,,55,,,,55,,,,0,100.00,,60
2021B 119 14MMS0699D 3081100003,119,2021-2022,2021,B,14MMS0699D,3081100003,,,,28,,,,28,,,,0,100.00,,68
2021B 120 14MMS0748W BGC,120,2021-2022,2021,B,14MMS0748W,BGC,,,,68,,,,68,,,,0,100.00,,65
2021B 121 14MMS0748W 3081100003,121,2021-2022,2021,B,14MMS0748W,3081100003,,,,38,,,,38,,,,0,100.00,,68
2021B 122 14MMS0642C BGC,122,2021-2022,2021,B,14MMS0642C,BGC,,,,199,,,,155,,,,44,77.89,,81
2021B 123 14MMS0726K BGC,123,2021-2022,2021,B,14MMS0726K,BGC,,,,31,,,,31,,,,0,100.00,,74
2021B 124 14MMS0661R BGC,124,2021-2022,2021,B,14MMS0661R,BGC,,,,55,,,,55,,,,0,100.00,,67
2021B 125 14MMS0685A BGC,125,2021-2022,2021,B,14MMS0685A,BGC,,,,97,,,,97,,,,0,100.00,,66
2021B 126 14MMS0686Z BGC,126,2021-2022,2021,B,14MMS0686Z,BGC,,,,70,,,,70,,,,0,100.00,,65
2021B 127 14MMS0705Y BGC,127,2021-2022,2021,B,14MMS0705Y,BGC,,,,238,,,,196,,,,42,82.35,,77
2021B 128 14MMS0693J BGC,128,2021-2022,2021,B,14MMS0693J,BGC,,,,179,,,,151,,,,28,84.36,,74
2021B 129 14MMS0653I BGC,129,2021-2022,2021,B,14MMS0653I,BGC,,,,284,,,,284,,,,0,100.00,,64
2021B 130 14MMS0678R BGC,130,2021-2022,2021,B,14MMS0678R,BGC,,,,67,,,,67,,,,0,100.00,,67
2021B 131 14MMS0691L BGC,131,2021-2022,2021,B,14MMS0691L,BGC,,,,60,,,,60,,,,0,100.00,,60
2021B 132 14MMS0692K BGC,132,2021-2022,2021,B,14MMS0692K,BGC,,,,82,,,,82,,,,0,100.00,,60
2021B 133 14MMS0635T BGC,133,2021-2022,2021,B,14MMS0635T,BGC,,,,345,,,,284,,,,61,82.32,,81
2021B 134 14MMS0628J BGC,134,2021-2022,2021,B,14MMS0628J,BGC,,,,510,,,,510,,,,0,100.00,,64
2021B 135 14MMS0764N BGC,135,2021-2022,2021,B,14MMS0764N,BGC,,,,56,,,,56,,,,0,100.00,,68
2021B 136 14MMS0697F BGC,136,2021-2022,2021,B,14MMS0697F,BGC,,,,48,,,,48,,,,0,100.00,,66
2021B 137 14MMS0694I BGC,137,2021-2022,2021,B,14MMS0694I,BGC,,,,62,,,,62,,,,0,100.00,,65
2021B 138 14MMS0695H BGC,138,2021-2022,2021,B,14MMS0695H,BGC,,,,132,,,,132,,,,0,100.00,,60
2021B 139 14MMS0696G BGC,139,2021-2022,2021,B,14MMS0696G,BGC,,,,164,,,,164,,,,0,100.00,,65
2021B 140 14MMS0634U BGC,140,2021-2022,2021,B,14MMS0634U,BGC,,,,919,,,,639,,,,280,69.53,,85
2021B 141 14MMS0700C BGC,141,2021-2022,2021,B,14MMS0700C,BGC,,,,69,,,,69,,,,0,100.00,,69
2021B 142 14MMS0701B BGC,142,2021-2022,2021,B,14MMS0701B,BGC,,,,244,,,,244,,,,0,100.00,,66
2021B 143 14MMS0702A BGC,143,2021-2022,2021,B,14MMS0702A,BGC,,,,58,,,,58,,,,0,100.00,,72
2021B 144 14MMS0703Z BGC,144,2021-2022,2021,B,14MMS0703Z,BGC,,,,105,,,,105,,,,0,100.00,,66
2021B 145 14MMS0704Z BGC,145,2021-2022,2021,B,14MMS0704Z,BGC,,,,69,,,,69,,,,0,100.00,,65
2021B 146 14MMS0818A BGC,146,2021-2022,2021,B,14MMS0818A,BGC,,,,2119,,,,716,,,,1403,33.79,,91
2021B 147 14MMS0629I BGC,147,2021-2022,2021,B,14MMS0629I,BGC,,,,527,,,,527,,,,0,100.00,,61
2021B 148 14MMS0769I BGC,148,2021-2022,2021,B,14MMS0769I,BGC,,,,70,,,,70,,,,0,100.00,,65
2021B 149 14MMS0644A BGC,149,2021-2022,2021,B,14MMS0644A,BGC,,,,249,,,,249,,,,0,100.00,,67
2021B 150 14MMS0739O BGC,150,2021-2022,2021,B,14MMS0739O,BGC,,,,89,,,,89,,,,0,100.00,,68
2021B 151 14MMS0706X BGC,151,2021-2022,2021,B,14MMS0706X,BGC,,,,227,,,,227,,,,0,100.00,,63
2021B 152 14MMS0714F BGC,152,2021-2022,2021,B,14MMS0714F,BGC,,,,153,,,,74,,,,79,48.37,,89
2021B 153 14MMS0759B BGC,153,2021-2022,2021,B,14MMS0759B,BGC,,,,1216,,,,582,,,,634,47.86,,86
2021B 154 14MMS0627K BGC,154,2021-2022,2021,B,14MMS0627K,BGC,,,,157,,,,157,,,,0,100.00,,66
2021B 155 14MMS0754G BGC,155,2021-2022,2021,B,14MMS0754G,BGC,,,,77,,,,77,,,,0,100.00,,69
2021B 156 14MMS0709U BGC,156,2021-2022,2021,B,14MMS0709U,BGC,,,,132,,,,132,,,,0,100.00,,69
2021B 157 14MMS0710J BGC,157,2021-2022,2021,B,14MMS0710J,BGC,,,,118,,,,118,,,,0,100.00,,66
2021B 158 14MMS0832U BGC,158,2021-2022,2021,B,14MMS0832U,BGC,,,,66,,,,66,,,,0,100.00,,67
2021B 159 14MMS0655G BGC,159,2021-2022,2021,B,14MMS0655G,BGC,,,,413,,,,413,,,,0,100.00,,66
2021B 160 14MMS0771X BGC,160,2021-2022,2021,B,14MMS0771X,BGC,,,,111,,,,111,,,,0,100.00,,65
2021B 161 14MMS0620R BGC,161,2021-2022,2021,B,14MMS0620R,BGC,,,,149,,,,149,,,,0,100.00,,70
2021B 162 14MMS0690M BGC,162,2021-2022,2021,B,14MMS0690M,BGC,,,,23,,,,23,,,,0,100.00,,66
2021B 163 14MMS0740D BGC,163,2021-2022,2021,B,14MMS0740D,BGC,,,,25,,,,25,,,,0,100.00,,65
2021B 164 14MMS0766L BGC,164,2021-2022,2021,B,14MMS0766L,BGC,,,,23,,,,23,,,,0,100.00,,67
2021B 165 14MMS0722O BGC,165,2021-2022,2021,B,14MMS0722O,BGC,,,,148,,,,148,,,,0,100.00,,70
2021B 166 14MMS0689X BGC,166,2021-2022,2021,B,14MMS0689X,BGC,,,,33,,,,33,,,,0,100.00,,66
2021B 167 14MMS0770Y BGC,167,2021-2022,2021,B,14MMS0770Y,BGC,,,,38,,,,38,,,,0,100.00,,63
2021B 168 14MMS0656F BGC,168,2021-2022,2021,B,14MMS0656F,BGC,,,,147,,,,119,,,,28,80.95,,77
2021B 169 14MMS0768J BGC,169,2021-2022,2021,B,14MMS0768J,BGC,,,,81,,,,81,,,,0,100.00,,71
2021B 170 14MMS0711I BGC,170,2021-2022,2021,B,14MMS0711I,BGC,,,,58,,,,38,,,,20,65.52,,82
2021B 171 14MMS0730X BGC,171,2021-2022,2021,B,14MMS0730X,BGC,,,,49,,,,49,,,,0,100.00,,66
2021B 172 14MMS0670Z BGC,172,2021-2022,2021,B,14MMS0670Z,BGC,,,,67,,,,67,,,,0,100.00,,72
2021B 173 14MMS0632W BGC,173,2021-2022,2021,B,14MMS0632W,BGC,,,,758,,,,480,,,,278,63.32,,88
2021B 174 14MMS0632W 3042100026,174,2021-2022,2021,B,14MMS0632W,3042100026,,,,37,,,,37,,,,0,100.00,,72
2021B 175 14MMS0713G BGC,175,2021-2022,2021,B,14MMS0713G,BGC,,,,149,,,,117,,,,32,78.52,,84
2021B 176 14MMS0763O BGC,176,2021-2022,2021,B,14MMS0763O,BGC,,,,36,,,,36,,,,0,100.00,,68
2021B 177 14MMS0715E BGC,177,2021-2022,2021,B,14MMS0715E,BGC,,,,94,,,,94,,,,0,100.00,,71
2021B 178 14MMS0716D BGC,178,2021-2022,2021,B,14MMS0716D,BGC,,,,120,,,,120,,,,0,100.00,,67
2021B 179 14MMS0660S BGC,179,2021-2022,2021,B,14MMS0660S,BGC,,,,155,,,,155,,,,0,100.00,,68
2021B 180 14MMS0660S 3042000001,180,2021-2022,2021,B,14MMS0660S,3042000001,,,,39,,,,39,,,,0,100.00,,69
2021B 181 14MMS0660S 3101600003,181,2021-2022,2021,B,14MMS0660S,3101600003,,,,30,,,,30,,,,0,100.00,,66
2021B 182 14MMS0743A BGC,182,2021-2022,2021,B,14MMS0743A,BGC,,,,32,,,,32,,,,0,100.00,,69
2021B 183 14MMS0719A BGC,183,2021-2022,2021,B,14MMS0719A,BGC,,,,71,,,,71,,,,0,100.00,,66
2021B 184 14MMS0742B BGC,184,2021-2022,2021,B,14MMS0742B,BGC,,,,31,,,,31,,,,0,100.00,,68
2021B 185 14MMS0720Q BGC,185,2021-2022,2021,B,14MMS0720Q,BGC,,,,124,,,,124,,,,0,100.00,,67
2021B 186 14MMS0657E BGC,186,2021-2022,2021,B,14MMS0657E,BGC,,,,1170,,,,553,,,,617,47.26,,86
2021B 187 14MMS0721P BGC,187,2021-2022,2021,B,14MMS0721P,BGC,,,,242,,,,96,,,,146,39.67,,89
2021B 188 14MMS0817B BGC,188,2021-2022,2021,B,14MMS0817B,BGC,,,,113,,,,88,,,,25,77.88,,77
2021B 189 14MMS0744Z BGC,189,2021-2022,2021,B,14MMS0744Z,BGC,,,,225,,,,165,,,,60,73.33,,79
2021B 190 14MMS0773V BGC,190,2021-2022,2021,B,14MMS0773V,BGC,,,,431,,,,393,,,,38,91.18,,72
2021B 191 14MMS0633V BGC,191,2021-2022,2021,B,14MMS0633V,BGC,,,,163,,,,163,,,,0,100.00,,64
2021B 192 14MMS0772W BGC,192,2021-2022,2021,B,14MMS0772W,BGC,,,,37,,,,37,,,,0,100.00,,68
2021B 193 14MMS0679Q BGC,193,2021-2022,2021,B,14MMS0679Q,BGC,,,,105,,,,105,,,,0,100.00,,68
2021B 194 14MMS0723N BGC,194,2021-2022,2021,B,14MMS0723N,BGC,,,,46,,,,46,,,,0,100.00,,67
2021B 195 14MMS0712H BGC,195,2021-2022,2021,B,14MMS0712H,BGC,,,,147,,,,147,,,,0,100.00,,64
2021B 196 14MMS0669J BGC,196,2021-2022,2021,B,14MMS0669J,BGC,,,,101,,,,101,,,,0,100.00,,65
2021B 197 14MMS0672X BGC,197,2021-2022,2021,B,14MMS0672X,BGC,,,,23,,,,23,,,,0,100.00,,67
2021B 198 14MMS0708V BGC,198,2021-2022,2021,B,14MMS0708V,BGC,,,,158,,,,158,,,,0,100.00,,67
2021B 199 14MMS0767K BGC,199,2021-2022,2021,B,14MMS0767K,BGC,,,,202,,,,202,,,,0,100.00,,68
2021B 200 14MMS0751J 3081100019,200,2021-2022,2021,B,14MMS0751J,3081100019,,,,52,,,,52,,,,0,100.00,,66
2021B 201 14MMS0751J 3021600008,201,2021-2022,2021,B,14MMS0751J,3021600008,,,,46,,,,46,,,,0,100.00,,71
2021B 202 14MMS0659C BGC,202,2021-2022,2021,B,14MMS0659C,BGC,,,,205,,,,178,,,,27,86.83,,79
2021B 203 14MMS0659C 3042100026,203,2021-2022,2021,B,14MMS0659C,3042100026,,,,31,,,,31,,,,0,100.00,,71
2021B 204 14MMS0745Z BGC,204,2021-2022,2021,B,14MMS0745Z,BGC,,,,26,,,,26,,,,0,100.00,,63
2021B 205 14MMS0755F BGC,205,2021-2022,2021,B,14MMS0755F,BGC,,,,56,,,,56,,,,0,100.00,,71
2021B 206 14MMS0746Y BGC,206,2021-2022,2021,B,14MMS0746Y,BGC,,,,61,,,,39,,,,22,63.93,,84
2021B 207 14MMS0724M BGC,207,2021-2022,2021,B,14MMS0724M,BGC,,,,85,,,,85,,,,0,100.00,,68
2021B 208 14MMS0638Q BGC,208,2021-2022,2021,B,14MMS0638Q,BGC,,,,219,,,,219,,,,0,100.00,,60
2021B 209 14MMS0658D BGC,209,2021-2022,2021,B,14MMS0658D,BGC,,,,401,,,,401,,,,0,100.00,,66
2021B 210 14MMS0725L BGC,210,2021-2022,2021,B,14MMS0725L,BGC,,,,51,,,,51,,,,0,100.00,,68
2021B 211 14USU0140A 5073100009,211,2021-2022,2021,B,14USU0140A,5073100009,,,,1194,,,,220,,,,974,18.43,220,165.9967
