name,row,ciclo,entidad_universitaria,cve_programa,total
212 PE con matrícula por entidad -30 - 2019-2020 - CUALTOS - 5041100056,30,2019-2020,CUALTOS,5041100056,1
212 PE con matrícula por entidad -31 - 2019-2020 - CUALTOS - 5041400032,31,2019-2020,CUALTOS,5041400032,1
212 PE con matrícula por entidad -32 - 2019-2020 - CUALTOS - 5042000002,32,2019-2020,CUALTOS,5042000002,1
212 PE con matrícula por entidad -33 - 2019-2020 - CUALTOS - 5061000002,33,2019-2020,CUALTOS,5061000002,1
212 PE con matrícula por entidad -34 - 2019-2020 - CUALTOS - 5072100002,34,2019-2020,CUALTOS,5072100002,1
212 PE con matrícula por entidad -35 - 2019-2020 - CUALTOS - 5081100050,35,2019-2020,CUALTOS,5081100050,1
212 PE con matrícula por entidad -36 - 2019-2020 - CUALTOS - 5082100001,36,2019-2020,CUALTOS,5082100001,1
212 PE con matrícula por entidad -37 - 2019-2020 - CUALTOS - 5091100011,37,2019-2020,CUALTOS,5091100011,1
212 PE con matrícula por entidad -38 - 2019-2020 - CUALTOS - 5092100006,38,2019-2020,CUALTOS,5092100006,1
212 PE con matrícula por entidad -39 - 2019-2020 - CUALTOS - 5093100002,39,2019-2020,CUALTOS,5093100002,1
212 PE con matrícula por entidad -40 - 2019-2020 - CUALTOS - 5094200006,40,2019-2020,CUALTOS,5094200006,1
212 PE con matrícula por entidad -41 - 2019-2020 - CUALTOS - 6081100002,41,2019-2020,CUALTOS,6081100002,1
212 PE con matrícula por entidad -42 - 2019-2020 - CUALTOS - 6093202001,42,2019-2020,CUALTOS,6093202001,1
212 PE con matrícula por entidad -43 - 2019-2020 - CUALTOS - 6093203005,43,2019-2020,CUALTOS,6093203005,1
212 PE con matrícula por entidad -44 - 2019-2020 - CUALTOS - 7011200088,44,2019-2020,CUALTOS,7011200088,1
212 PE con matrícula por entidad -45 - 2019-2020 - CUALTOS - 7042100033,45,2019-2020,CUALTOS,7042100033,1
212 PE con matrícula por entidad -46 - 2019-2020 - CUALTOS - 8095200001,46,2019-2020,CUALTOS,8095200001,1
212 PE con matrícula por entidad -47 - 2019-2020 - CUCBA - 5041100021,47,2019-2020,CUCBA,5041100021,1
212 PE con matrícula por entidad -48 - 2019-2020 - CUCBA - 5051100003,48,2019-2020,CUCBA,5051100003,1
212 PE con matrícula por entidad -49 - 2019-2020 - CUCBA - 5072100018,49,2019-2020,CUCBA,5072100018,1
212 PE con matrícula por entidad -50 - 2019-2020 - CUCBA - 5081300016,50,2019-2020,CUCBA,5081300016,1
212 PE con matrícula por entidad -51 - 2019-2020 - CUCBA - 5082100001,51,2019-2020,CUCBA,5082100001,1
212 PE con matrícula por entidad -52 - 2019-2020 - CUCBA - 7011000002,52,2019-2020,CUCBA,7011000002,1
212 PE con matrícula por entidad -53 - 2019-2020 - CUCBA - 7031100005,53,2019-2020,CUCBA,7031100005,1
212 PE con matrícula por entidad -54 - 2019-2020 - CUCBA - 7051300013,54,2019-2020,CUCBA,7051300013,1
212 PE con matrícula por entidad -55 - 2019-2020 - CUCBA - 7081100051,55,2019-2020,CUCBA,7081100051,1
212 PE con matrícula por entidad -56 - 2019-2020 - CUCBA - 7081100056,56,2019-2020,CUCBA,7081100056,1
212 PE con matrícula por entidad -57 - 2019-2020 - CUCBA - 7095600007,57,2019-2020,CUCBA,7095600007,1
212 PE con matrícula por entidad -58 - 2019-2020 - CUCBA - 8031100002,58,2019-2020,CUCBA,8031100002,1
212 PE con matrícula por entidad -59 - 2019-2020 - CUCBA - 8051100024,59,2019-2020,CUCBA,8051100024,1
212 PE con matrícula por entidad -60 - 2019-2020 - CUCBA - 8051300007,60,2019-2020,CUCBA,8051300007,1
212 PE con matrícula por entidad -61 - 2019-2020 - CUCEA - 5031400003,61,2019-2020,CUCEA,5031400003,1
212 PE con matrícula por entidad -62 - 2019-2020 - CUCEA - 5032100065,62,2019-2020,CUCEA,5032100065,1
212 PE con matrícula por entidad -63 - 2019-2020 - CUCEA - 5041100009,63,2019-2020,CUCEA,5041100009,1
212 PE con matrícula por entidad -64 - 2019-2020 - CUCEA - 5041100056,64,2019-2020,CUCEA,5041100056,1
212 PE con matrícula por entidad -65 - 2019-2020 - CUCEA - 5041100127,65,2019-2020,CUCEA,5041100127,1
212 PE con matrícula por entidad -66 - 2019-2020 - CUCEA - 5041200028,66,2019-2020,CUCEA,5041200028,1
212 PE con matrícula por entidad -67 - 2019-2020 - CUCEA - 5041300007,67,2019-2020,CUCEA,5041300007,1
212 PE con matrícula por entidad -68 - 2019-2020 - CUCEA - 5041400032,68,2019-2020,CUCEA,5041400032,1
212 PE con matrícula por entidad -69 - 2019-2020 - CUCEA - 5042000002,69,2019-2020,CUCEA,5042000002,1
212 PE con matrícula por entidad -70 - 2019-2020 - CUCEA - 5042100117,70,2019-2020,CUCEA,5042100117,1
212 PE con matrícula por entidad -71 - 2019-2020 - CUCEA - 5042300027,71,2019-2020,CUCEA,5042300027,1
212 PE con matrícula por entidad -72 - 2019-2020 - CUCEA - 5051300020,72,2019-2020,CUCEA,5051300020,1
212 PE con matrícula por entidad -73 - 2019-2020 - CUCEA - 5062200082,73,2019-2020,CUCEA,5062200082,1
212 PE con matrícula por entidad -74 - 2019-2020 - CUCEA - 5101600013,74,2019-2020,CUCEA,5101600013,1
212 PE con matrícula por entidad -75 - 2019-2020 - CUCEA - 7011000042,75,2019-2020,CUCEA,7011000042,1
212 PE con matrícula por entidad -76 - 2019-2020 - CUCEA - 7011200077,76,2019-2020,CUCEA,7011200077,1
212 PE con matrícula por entidad -77 - 2019-2020 - CUCEA - 7011400011,77,2019-2020,CUCEA,7011400011,1
212 PE con matrícula por entidad -78 - 2019-2020 - CUCEA - 7012000087,78,2019-2020,CUCEA,7012000087,1
212 PE con matrícula por entidad -79 - 2019-2020 - CUCEA - 7012500034,79,2019-2020,CUCEA,7012500034,1
212 PE con matrícula por entidad -80 - 2019-2020 - CUCEA - 7031300023,80,2019-2020,CUCEA,7031300023,1
212 PE con matrícula por entidad -81 - 2019-2020 - CUCEA - 7031400008,81,2019-2020,CUCEA,7031400008,1
212 PE con matrícula por entidad -82 - 2019-2020 - CUCEA - 7031400038,82,2019-2020,CUCEA,7031400038,1
212 PE con matrícula por entidad -83 - 2019-2020 - CUCEA - 7031500062,83,2019-2020,CUCEA,7031500062,1
212 PE con matrícula por entidad -84 - 2019-2020 - CUCEA - 7041100024,84,2019-2020,CUCEA,7041100024,1
212 PE con matrícula por entidad -85 - 2019-2020 - CUCEA - 7041100026,85,2019-2020,CUCEA,7041100026,1
212 PE con matrícula por entidad -86 - 2019-2020 - CUCEA - 7041200034,86,2019-2020,CUCEA,7041200034,1
212 PE con matrícula por entidad -87 - 2019-2020 - CUCEA - 7041300021,87,2019-2020,CUCEA,7041300021,1
212 PE con matrícula por entidad -88 - 2019-2020 - CUCEA - 7041300024,88,2019-2020,CUCEA,7041300024,1
212 PE con matrícula por entidad -89 - 2019-2020 - CUCEA - 7041400008,89,2019-2020,CUCEA,7041400008,1
212 PE con matrícula por entidad -90 - 2019-2020 - CUCEA - 7041400048,90,2019-2020,CUCEA,7041400048,1
212 PE con matrícula por entidad -91 - 2019-2020 - CUCEA - 7042100033,91,2019-2020,CUCEA,7042100033,1
212 PE con matrícula por entidad -92 - 2019-2020 - CUCEA - 7061000012,92,2019-2020,CUCEA,7061000012,1
212 PE con matrícula por entidad -93 - 2019-2020 - CUCEA - 7062200049,93,2019-2020,CUCEA,7062200049,1
212 PE con matrícula por entidad -94 - 2019-2020 - CUCEA - 7103100010,94,2019-2020,CUCEA,7103100010,1
212 PE con matrícula por entidad -95 - 2019-2020 - CUCEA - 8031300020,95,2019-2020,CUCEA,8031300020,1
212 PE con matrícula por entidad -96 - 2019-2020 - CUCEA - 8031400014,96,2019-2020,CUCEA,8031400014,1
212 PE con matrícula por entidad -97 - 2019-2020 - CUCEA - 8041400003,97,2019-2020,CUCEA,8041400003,1
212 PE con matrícula por entidad -98 - 2019-2020 - CUCEA - 8042000005,98,2019-2020,CUCEA,8042000005,1
212 PE con matrícula por entidad -99 - 2019-2020 - CUCEA - 8042500005,99,2019-2020,CUCEA,8042500005,1
212 PE con matrícula por entidad -100 - 2019-2020 - CUCEA - 8062200005,100,2019-2020,CUCEA,8062200005,1
212 PE con matrícula por entidad -101 - 2019-2020 - CUCEI - 5052100005,101,2019-2020,CUCEI,5052100005,1
212 PE con matrícula por entidad -102 - 2019-2020 - CUCEI - 5052200007,102,2019-2020,CUCEI,5052200007,1
212 PE con matrícula por entidad -103 - 2019-2020 - CUCEI - 5052200017,103,2019-2020,CUCEI,5052200017,1
212 PE con matrícula por entidad -104 - 2019-2020 - CUCEI - 5053100004,104,2019-2020,CUCEI,5053100004,1
212 PE con matrícula por entidad -105 - 2019-2020 - CUCEI - 5061000002,105,2019-2020,CUCEI,5061000002,1
212 PE con matrícula por entidad -106 - 2019-2020 - CUCEI - 5062100009,106,2019-2020,CUCEI,5062100009,1
212 PE con matrícula por entidad -107 - 2019-2020 - CUCEI - 5062200055,107,2019-2020,CUCEI,5062200055,1
212 PE con matrícula por entidad -108 - 2019-2020 - CUCEI - 5071000020,108,2019-2020,CUCEI,5071000020,1
212 PE con matrícula por entidad -109 - 2019-2020 - CUCEI - 5071200034,109,2019-2020,CUCEI,5071200034,1
212 PE con matrícula por entidad -110 - 2019-2020 - CUCEI - 5071300009,110,2019-2020,CUCEI,5071300009,1
212 PE con matrícula por entidad -111 - 2019-2020 - CUCEI - 5071300082,111,2019-2020,CUCEI,5071300082,1
212 PE con matrícula por entidad -112 - 2019-2020 - CUCEI - 5071400015,112,2019-2020,CUCEI,5071400015,1
212 PE con matrícula por entidad -113 - 2019-2020 - CUCEI - 5071700019,113,2019-2020,CUCEI,5071700019,1
212 PE con matrícula por entidad -114 - 2019-2020 - CUCEI - 5072100033,114,2019-2020,CUCEI,5072100033,1
212 PE con matrícula por entidad -115 - 2019-2020 - CUCEI - 5073200005,115,2019-2020,CUCEI,5073200005,1
212 PE con matrícula por entidad -116 - 2019-2020 - CUCEI - 5073200035,116,2019-2020,CUCEI,5073200035,1
212 PE con matrícula por entidad -117 - 2019-2020 - CUCEI - 5095400006,117,2019-2020,CUCEI,5095400006,1
212 PE con matrícula por entidad -118 - 2019-2020 - CUCEI - 5102100004,118,2019-2020,CUCEI,5102100004,1
212 PE con matrícula por entidad -119 - 2019-2020 - CUCEI - 7012604029,119,2019-2020,CUCEI,7012604029,1
212 PE con matrícula por entidad -120 - 2019-2020 - CUCEI - 7052100009,120,2019-2020,CUCEI,7052100009,1
212 PE con matrícula por entidad -121 - 2019-2020 - CUCEI - 7052200003,121,2019-2020,CUCEI,7052200003,1
212 PE con matrícula por entidad -122 - 2019-2020 - CUCEI - 7052200006,122,2019-2020,CUCEI,7052200006,1
212 PE con matrícula por entidad -123 - 2019-2020 - CUCEI - 7052200018,123,2019-2020,CUCEI,7052200018,1
212 PE con matrícula por entidad -124 - 2019-2020 - CUCEI - 7052300025,124,2019-2020,CUCEI,7052300025,1
212 PE con matrícula por entidad -125 - 2019-2020 - CUCEI - 7053100007,125,2019-2020,CUCEI,7053100007,1
212 PE con matrícula por entidad -126 - 2019-2020 - CUCEI - 7062000007,126,2019-2020,CUCEI,7062000007,1
212 PE con matrícula por entidad -127 - 2019-2020 - CUCEI - 7062200074,127,2019-2020,CUCEI,7062200074,1
212 PE con matrícula por entidad -128 - 2019-2020 - CUCEI - 7071200009,128,2019-2020,CUCEI,7071200009,1
212 PE con matrícula por entidad -129 - 2019-2020 - CUCEI - 7071300026,129,2019-2020,CUCEI,7071300026,1
212 PE con matrícula por entidad -130 - 2019-2020 - CUCEI - 7071400012,130,2019-2020,CUCEI,7071400012,1
212 PE con matrícula por entidad -131 - 2019-2020 - CUCEI - 7071500006,131,2019-2020,CUCEI,7071500006,1
212 PE con matrícula por entidad -132 - 2019-2020 - CUCEI - 7071600020,132,2019-2020,CUCEI,7071600020,1
212 PE con matrícula por entidad -133 - 2019-2020 - CUCEI - 8052100009,133,2019-2020,CUCEI,8052100009,1
212 PE con matrícula por entidad -134 - 2019-2020 - CUCEI - 8052200001,134,2019-2020,CUCEI,8052200001,1
212 PE con matrícula por entidad -135 - 2019-2020 - CUCEI - 8052200009,135,2019-2020,CUCEI,8052200009,1
212 PE con matrícula por entidad -136 - 2019-2020 - CUCEI - 8052200018,136,2019-2020,CUCEI,8052200018,1
212 PE con matrícula por entidad -137 - 2019-2020 - CUCEI - 8071300016,137,2019-2020,CUCEI,8071300016,1
212 PE con matrícula por entidad -138 - 2019-2020 - CUCEI - 8071400003,138,2019-2020,CUCEI,8071400003,1
212 PE con matrícula por entidad -139 - 2019-2020 - CUCIÉNEGA - 5031100007,139,2019-2020,CUCIÉNEGA,5031100007,1
212 PE con matrícula por entidad -140 - 2019-2020 - CUCIÉNEGA - 5032100038,140,2019-2020,CUCIÉNEGA,5032100038,1
212 PE con matrícula por entidad -141 - 2019-2020 - CUCIÉNEGA - 5033100003,141,2019-2020,CUCIÉNEGA,5033100003,1
212 PE con matrícula por entidad -142 - 2019-2020 - CUCIÉNEGA - 5041100021,142,2019-2020,CUCIÉNEGA,5041100021,1
212 PE con matrícula por entidad -143 - 2019-2020 - CUCIÉNEGA - 5041100056,143,2019-2020,CUCIÉNEGA,5041100056,1
212 PE con matrícula por entidad -144 - 2019-2020 - CUCIÉNEGA - 5041200028,144,2019-2020,CUCIÉNEGA,5041200028,1
212 PE con matrícula por entidad -145 - 2019-2020 - CUCIÉNEGA - 5041400032,145,2019-2020,CUCIÉNEGA,5041400032,1
212 PE con matrícula por entidad -146 - 2019-2020 - CUCIÉNEGA - 5042000002,146,2019-2020,CUCIÉNEGA,5042000002,1
212 PE con matrícula por entidad -147 - 2019-2020 - CUCIÉNEGA - 5042100117,147,2019-2020,CUCIÉNEGA,5042100117,1
212 PE con matrícula por entidad -148 - 2019-2020 - CUCIÉNEGA - 5061000002,148,2019-2020,CUCIÉNEGA,5061000002,1
212 PE con matrícula por entidad -149 - 2019-2020 - CUCIÉNEGA - 5062200055,149,2019-2020,CUCIÉNEGA,5062200055,1
212 PE con matrícula por entidad -150 - 2019-2020 - CUCIÉNEGA - 5071400015,150,2019-2020,CUCIÉNEGA,5071400015,1
212 PE con matrícula por entidad -151 - 2019-2020 - CUCIÉNEGA - 5071700019,151,2019-2020,CUCIÉNEGA,5071700019,1
212 PE con matrícula por entidad -152 - 2019-2020 - CUCIÉNEGA - 5081100010,152,2019-2020,CUCIÉNEGA,5081100010,1
212 PE con matrícula por entidad -153 - 2019-2020 - CUCIÉNEGA - 5095400006,153,2019-2020,CUCIÉNEGA,5095400006,1
212 PE con matrícula por entidad -154 - 2019-2020 - CUCIÉNEGA - 7033100026,154,2019-2020,CUCIÉNEGA,7033100026,1
212 PE con matrícula por entidad -155 - 2019-2020 - CUCIÉNEGA - 7042100033,155,2019-2020,CUCIÉNEGA,7042100033,1
212 PE con matrícula por entidad -156 - 2019-2020 - CUCIÉNEGA - 7053100018,156,2019-2020,CUCIÉNEGA,7053100018,1
212 PE con matrícula por entidad -157 - 2019-2020 - CUCIÉNEGA - 7081100078,157,2019-2020,CUCIÉNEGA,7081100078,1
212 PE con matrícula por entidad -158 - 2019-2020 - CUCIÉNEGA - 8031300003,158,2019-2020,CUCIÉNEGA,8031300003,1
212 PE con matrícula por entidad -159 - 2019-2020 - CUCIÉNEGA - 8071000012,159,2019-2020,CUCIÉNEGA,8071000012,1
212 PE con matrícula por entidad -160 - 2019-2020 - CUCOSTA - 5021000114,160,2019-2020,CUCOSTA,5021000114,1
212 PE con matrícula por entidad -161 - 2019-2020 - CUCOSTA - 5021500002,161,2019-2020,CUCOSTA,5021500002,1
212 PE con matrícula por entidad -162 - 2019-2020 - CUCOSTA - 5021500044,162,2019-2020,CUCOSTA,5021500044,1
212 PE con matrícula por entidad -163 - 2019-2020 - CUCOSTA - 5021700002,163,2019-2020,CUCOSTA,5021700002,1
212 PE con matrícula por entidad -164 - 2019-2020 - CUCOSTA - 5031100007,164,2019-2020,CUCOSTA,5031100007,1
212 PE con matrícula por entidad -165 - 2019-2020 - CUCOSTA - 5033100003,165,2019-2020,CUCOSTA,5033100003,1
212 PE con matrícula por entidad -166 - 2019-2020 - CUCOSTA - 5041400032,166,2019-2020,CUCOSTA,5041400032,1
212 PE con matrícula por entidad -167 - 2019-2020 - CUCOSTA - 5042000002,167,2019-2020,CUCOSTA,5042000002,1
212 PE con matrícula por entidad -168 - 2019-2020 - CUCOSTA - 5051100003,168,2019-2020,CUCOSTA,5051100003,1
212 PE con matrícula por entidad -169 - 2019-2020 - CUCOSTA - 5061000002,169,2019-2020,CUCOSTA,5061000002,1
212 PE con matrícula por entidad -170 - 2019-2020 - CUCOSTA - 5062100034,170,2019-2020,CUCOSTA,5062100034,1
212 PE con matrícula por entidad -171 - 2019-2020 - CUCOSTA - 5071000047,171,2019-2020,CUCOSTA,5071000047,1
212 PE con matrícula por entidad -172 - 2019-2020 - CUCOSTA - 5072100049,172,2019-2020,CUCOSTA,5072100049,1
212 PE con matrícula por entidad -173 - 2019-2020 - CUCOSTA - 5073100009,173,2019-2020,CUCOSTA,5073100009,1
212 PE con matrícula por entidad -174 - 2019-2020 - CUCOSTA - 5073200005,174,2019-2020,CUCOSTA,5073200005,1
212 PE con matrícula por entidad -175 - 2019-2020 - CUCOSTA - 5091100011,175,2019-2020,CUCOSTA,5091100011,1
212 PE con matrícula por entidad -176 - 2019-2020 - CUCOSTA - 5092100006,176,2019-2020,CUCOSTA,5092100006,1
212 PE con matrícula por entidad -177 - 2019-2020 - CUCOSTA - 5094200006,177,2019-2020,CUCOSTA,5094200006,1
212 PE con matrícula por entidad -178 - 2019-2020 - CUCOSTA - 5101100015,178,2019-2020,CUCOSTA,5101100015,1
212 PE con matrícula por entidad -179 - 2019-2020 - CUCOSTA - 5101600013,179,2019-2020,CUCOSTA,5101600013,1
212 PE con matrícula por entidad -180 - 2019-2020 - CUCOSTA - 7041400008,180,2019-2020,CUCOSTA,7041400008,1
212 PE con matrícula por entidad -181 - 2019-2020 - CUCOSTA - 7042100033,181,2019-2020,CUCOSTA,7042100033,1
212 PE con matrícula por entidad -182 - 2019-2020 - CUCOSTA - 7042300054,182,2019-2020,CUCOSTA,7042300054,1
212 PE con matrícula por entidad -183 - 2019-2020 - CUCOSTA - 7052300006,183,2019-2020,CUCOSTA,7052300006,1
212 PE con matrícula por entidad -184 - 2019-2020 - CUCOSTA - 8042000014,184,2019-2020,CUCOSTA,8042000014,1
212 PE con matrícula por entidad -185 - 2019-2020 - CUCOSTA - 8042200004,185,2019-2020,CUCOSTA,8042200004,1
212 PE con matrícula por entidad -186 - 2019-2020 - CUCOSTA - 8051300007,186,2019-2020,CUCOSTA,8051300007,1
212 PE con matrícula por entidad -187 - 2019-2020 - CUCOSTASUR - 4071500002,187,2019-2020,CUCOSTASUR,4071500002,1
212 PE con matrícula por entidad -188 - 2019-2020 - CUCOSTASUR - 5033100003,188,2019-2020,CUCOSTASUR,5033100003,1
212 PE con matrícula por entidad -189 - 2019-2020 - CUCOSTASUR - 5041100007,189,2019-2020,CUCOSTASUR,5041100007,1
212 PE con matrícula por entidad -190 - 2019-2020 - CUCOSTASUR - 5041300007,190,2019-2020,CUCOSTASUR,5041300007,1
212 PE con matrícula por entidad -191 - 2019-2020 - CUCOSTASUR - 5041400032,191,2019-2020,CUCOSTASUR,5041400032,1
212 PE con matrícula por entidad -192 - 2019-2020 - CUCOSTASUR - 5042000002,192,2019-2020,CUCOSTASUR,5042000002,1
212 PE con matrícula por entidad -193 - 2019-2020 - CUCOSTASUR - 5051100006,193,2019-2020,CUCOSTASUR,5051100006,1
212 PE con matrícula por entidad -194 - 2019-2020 - CUCOSTASUR - 5051300005,194,2019-2020,CUCOSTASUR,5051300005,1
212 PE con matrícula por entidad -195 - 2019-2020 - CUCOSTASUR - 5062100033,195,2019-2020,CUCOSTASUR,5062100033,1
212 PE con matrícula por entidad -196 - 2019-2020 - CUCOSTASUR - 5071300014,196,2019-2020,CUCOSTASUR,5071300014,1
212 PE con matrícula por entidad -197 - 2019-2020 - CUCOSTASUR - 5073200010,197,2019-2020,CUCOSTASUR,5073200010,1
212 PE con matrícula por entidad -198 - 2019-2020 - CUCOSTASUR - 5081300016,198,2019-2020,CUCOSTASUR,5081300016,1
212 PE con matrícula por entidad -199 - 2019-2020 - CUCOSTASUR - 5092100006,199,2019-2020,CUCOSTASUR,5092100006,1
212 PE con matrícula por entidad -200 - 2019-2020 - CUCOSTASUR - 5094200006,200,2019-2020,CUCOSTASUR,5094200006,1
212 PE con matrícula por entidad -201 - 2019-2020 - CUCOSTASUR - 5101600013,201,2019-2020,CUCOSTASUR,5101600013,1
212 PE con matrícula por entidad -202 - 2019-2020 - CUCOSTASUR - 7033100026,202,2019-2020,CUCOSTASUR,7033100026,1
212 PE con matrícula por entidad -203 - 2019-2020 - CUCOSTASUR - 7042100015,203,2019-2020,CUCOSTASUR,7042100015,1
212 PE con matrícula por entidad -204 - 2019-2020 - CUCOSTASUR - 7051300018,204,2019-2020,CUCOSTASUR,7051300018,1
212 PE con matrícula por entidad -205 - 2019-2020 - CUCOSTASUR - 7051300079,205,2019-2020,CUCOSTASUR,7051300079,1
212 PE con matrícula por entidad -206 - 2019-2020 - CUCOSTASUR - 7081100073,206,2019-2020,CUCOSTASUR,7081100073,1
212 PE con matrícula por entidad -207 - 2019-2020 - CUCOSTASUR - 8051300007,207,2019-2020,CUCOSTASUR,8051300007,1
212 PE con matrícula por entidad -208 - 2019-2020 - CUCS - 2092100004,208,2019-2020,CUCS,2092100004,1
212 PE con matrícula por entidad -209 - 2019-2020 - CUCS - 4093100005,209,2019-2020,CUCS,4093100005,1
212 PE con matrícula por entidad -210 - 2019-2020 - CUCS - 4094100005,210,2019-2020,CUCS,4094100005,1
212 PE con matrícula por entidad -211 - 2019-2020 - CUCS - 4094100010,211,2019-2020,CUCS,4094100010,1
212 PE con matrícula por entidad -212 - 2019-2020 - CUCS - 4095300010,212,2019-2020,CUCS,4095300010,1
212 PE con matrícula por entidad -213 - 2019-2020 - CUCS - 4103100001,213,2019-2020,CUCS,4103100001,1
212 PE con matrícula por entidad -214 - 2019-2020 - CUCS - 5031100007,214,2019-2020,CUCS,5031100007,1
212 PE con matrícula por entidad -215 - 2019-2020 - CUCS - 5033200024,215,2019-2020,CUCS,5033200024,1
212 PE con matrícula por entidad -216 - 2019-2020 - CUCS - 5091100011,216,2019-2020,CUCS,5091100011,1
212 PE con matrícula por entidad -217 - 2019-2020 - CUCS - 5092100006,217,2019-2020,CUCS,5092100006,1
212 PE con matrícula por entidad -218 - 2019-2020 - CUCS - 5093100002,218,2019-2020,CUCS,5093100002,1
212 PE con matrícula por entidad -219 - 2019-2020 - CUCS - 5094200006,219,2019-2020,CUCS,5094200006,1
212 PE con matrícula por entidad -220 - 2019-2020 - CUCS - 5094300009,220,2019-2020,CUCS,5094300009,1
212 PE con matrícula por entidad -221 - 2019-2020 - CUCS - 5101100015,221,2019-2020,CUCS,5101100015,1
212 PE con matrícula por entidad -222 - 2019-2020 - CUCS - 6051100001,222,2019-2020,CUCS,6051100001,1
212 PE con matrícula por entidad -223 - 2019-2020 - CUCS - 6091301004,223,2019-2020,CUCS,6091301004,1
212 PE con matrícula por entidad -224 - 2019-2020 - CUCS - 6091301005,224,2019-2020,CUCS,6091301005,1
212 PE con matrícula por entidad -225 - 2019-2020 - CUCS - 6091301008,225,2019-2020,CUCS,6091301008,1
212 PE con matrícula por entidad -226 - 2019-2020 - CUCS - 6091302001,226,2019-2020,CUCS,6091302001,1
212 PE con matrícula por entidad -227 - 2019-2020 - CUCS - 6091304001,227,2019-2020,CUCS,6091304001,1
212 PE con matrícula por entidad -228 - 2019-2020 - CUCS - 6091304018,228,2019-2020,CUCS,6091304018,1
212 PE con matrícula por entidad -229 - 2019-2020 - CUCS - 6091305002,229,2019-2020,CUCS,6091305002,1
212 PE con matrícula por entidad -230 - 2019-2020 - CUCS - 6091306001,230,2019-2020,CUCS,6091306001,1
212 PE con matrícula por entidad -231 - 2019-2020 - CUCS - 6091307001,231,2019-2020,CUCS,6091307001,1
212 PE con matrícula por entidad -232 - 2019-2020 - CUCS - 6091308001,232,2019-2020,CUCS,6091308001,1
