name,row,ciclo,cve_plantel,cve_programa,modalidad,matricula_h,matricula_m,matricula_nb,matricula_t,disc_fis_motriz_h,disc_fis_motriz_m,disc_fis_motriz_nb,disc_fis_motriz_t,disc_intelectual_h,disc_intelectual_m,disc_intelectual_nb,disc_intelectual_t,disc_multiple_h,disc_multiple_m,disc_multiple_nb,disc_multiple_t,disc_aud_hipoacusia_h,disc_aud_hipoacusia_m,disc_aud_hipoacusia_nb,disc_aud_hipoacusia_t,disc_aud_sordera_h,disc_aud_sordera_m,disc_aud_sordera_nb,disc_aud_sordera_t,disc_vis_baja_vision_h,disc_vis_baja_vision_m,disc_vis_baja_vision_nb,disc_vis_baja_vision_t,disc_vis_ceguera_h,disc_vis_ceguera_m,disc_vis_ceguera_nb,disc_vis_ceguera_t,disc_psicosocial_h,disc_psicosocial_m,disc_psicosocial_nb,disc_psicosocial_t,discapacidad_h,discapacidad_m,discapacidad_nb,discapacidad_t,habla_indigena_h,habla_indigena_m,habla_indigena_nb,habla_indigena_t
464 2018-2019 14USU0130U 5051100003,464,2018-2019,14USU0130U,5051100003,Escolarizada,721,935,,1656,1,2,,3,0,0,,0,0,0,,0,0,0,,0,1,0,,1,6,11,,17,0,0,,0,0,0,,0,8,13,,21,3,2,,5
465 2018-2019 14USU0130U 5072100018,465,2018-2019,14USU0130U,5072100018,Escolarizada,92,204,,296,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,3,,5,0,0,,0,0,0,,0,2,3,,5,0,1,,1
466 2018-2019 14USU0130U 5081300016,466,2018-2019,14USU0130U,5081300016,Escolarizada,1104,410,,1514,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,11,6,,17,1,0,,1,0,0,,0,13,6,,19,1,3,,4
467 2018-2019 14USU0130U 5082100001,467,2018-2019,14USU0130U,5082100001,Escolarizada,827,1406,,2233,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,8,20,,28,0,0,,0,0,0,,0,8,20,,28,3,1,,4
468 2018-2019 14USU0130U 7011000002,468,2018-2019,14USU0130U,7011000002,Escolarizada,5,14,,19,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,1,,2,0,0,,0,0,0,,0,1,1,,2,1,0,,1
469 2018-2019 14USU0130U 7031100005,469,2018-2019,14USU0130U,7031100005,Escolarizada,23,25,,48,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0
470 2018-2019 14USU0130U 7051300013,470,2018-2019,14USU0130U,7051300013,Escolarizada,27,19,,46,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
471 2018-2019 14USU0130U 7081100033,471,2018-2019,14USU0130U,7081100033,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
472 2018-2019 14USU0130U 7081100051,472,2018-2019,14USU0130U,7081100051,Escolarizada,3,0,,3,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
473 2018-2019 14USU0130U 7081100056,473,2018-2019,14USU0130U,7081100056,Escolarizada,8,1,,9,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
474 2018-2019 14USU0130U 7081100072,474,2018-2019,14USU0130U,7081100072,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
475 2018-2019 14USU0130U 7095600007,475,2018-2019,14USU0130U,7095600007,Escolarizada,4,7,,11,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
476 2018-2019 14USU0130U 8031100002,476,2018-2019,14USU0130U,8031100002,Escolarizada,19,17,,36,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
477 2018-2019 14USU0130U 8051100004,477,2018-2019,14USU0130U,8051100004,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
478 2018-2019 14USU0130U 8051100024,478,2018-2019,14USU0130U,8051100024,Escolarizada,12,10,,22,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
479 2018-2019 14USU0130U 8051300007,479,2018-2019,14USU0130U,8051300007,Escolarizada,26,24,,50,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,2,,2
480 2018-2019 14USU0140A 5021500044,480,2018-2019,14USU0140A,5021500044,Escolarizada,542,802,,1344,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,6,9,,15,0,1,,1,1,0,,1,8,10,,18,0,0,,0
481 2018-2019 14USU0140A 5021600017,481,2018-2019,14USU0140A,5021600017,Escolarizada,55,491,,546,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,5,,6,0,0,,0,0,0,,0,1,5,,6,0,0,,0
482 2018-2019 14USU0140A 5021600024,482,2018-2019,14USU0140A,5021600024,Escolarizada,55,294,,349,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
483 2018-2019 14USU0140A 5071100019,483,2018-2019,14USU0140A,5071100019,Escolarizada,256,308,,564,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,2,0,,2,0,0,,0,0,0,,0,2,1,,3,0,0,,0
484 2018-2019 14USU0140A 5073100009,484,2018-2019,14USU0140A,5073100009,Escolarizada,1199,836,,2035,2,1,,3,0,0,,0,0,0,,0,0,0,,0,0,0,,0,7,5,,12,1,0,,1,0,0,,0,10,6,,16,1,0,,1
485 2018-2019 14USU0140A 5073100024,485,2018-2019,14USU0140A,5073100024,Escolarizada,173,146,,319,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,2,,2,0,0,,0
486 2018-2019 14USU0140A 7021300007,486,2018-2019,14USU0140A,7021300007,Escolarizada,3,2,,5,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1
487 2018-2019 14USU0140A 7021400005,487,2018-2019,14USU0140A,7021400005,Escolarizada,10,3,,13,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
488 2018-2019 14USU0140A 7021600006,488,2018-2019,14USU0140A,7021600006,Escolarizada,8,6,,14,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
489 2018-2019 14USU0140A 7021600019,489,2018-2019,14USU0140A,7021600019,Escolarizada,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
490 2018-2019 14USU0140A 7042500117,490,2018-2019,14USU0140A,7042500117,Escolarizada,5,18,,23,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
491 2018-2019 14USU0140A 7073100051,491,2018-2019,14USU0140A,7073100051,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
492 2018-2019 14USU0140A 7073100082,492,2018-2019,14USU0140A,7073100082,Escolarizada,10,4,,14,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
493 2018-2019 14USU0140A 7073100088,493,2018-2019,14USU0140A,7073100088,Escolarizada,10,10,,20,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
494 2018-2019 14USU0140A 7073100089,494,2018-2019,14USU0140A,7073100089,Escolarizada,10,15,,25,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0
495 2018-2019 14USU0140A 7103100003,495,2018-2019,14USU0140A,7103100003,Escolarizada,2,6,,8,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
496 2018-2019 14USU0140A 8021000010,496,2018-2019,14USU0140A,8021000010,Escolarizada,2,2,,4,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
497 2018-2019 14USU0140A 8073100010,497,2018-2019,14USU0140A,8073100010,Escolarizada,20,8,,28,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
498 2018-2019 14USU0150H 4062100001,498,2018-2019,14USU0150H,4062100001,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
499 2018-2019 14USU0150H 5031100007,499,2018-2019,14USU0150H,5031100007,Escolarizada,48,183,,231,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,3,,5,0,0,,0,0,0,,0,2,3,,5,0,0,,0
500 2018-2019 14USU0150H 5033100003,500,2018-2019,14USU0150H,5033100003,Escolarizada,95,92,,187,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,3,,4,0,0,,0,0,0,,0,1,3,,4,0,0,,0
501 2018-2019 14USU0150H 5041400032,501,2018-2019,14USU0150H,5041400032,Escolarizada,68,81,,149,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,2,,2,0,0,,0,0,0,,0,0,2,,2,0,0,,0
502 2018-2019 14USU0150H 5042000002,502,2018-2019,14USU0150H,5042000002,Escolarizada,73,89,,162,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,2,,3,0,0,,0,0,0,,0,1,2,,3,0,0,,0
503 2018-2019 14USU0150H 5042100117,503,2018-2019,14USU0150H,5042100117,Escolarizada,50,117,,167,1,0,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0,1,2,,3,0,0,,0,0,0,,0,2,3,,5,0,0,,0
504 2018-2019 14USU0160O 5031100007,504,2018-2019,14USU0160O,5031100007,Escolarizada,131,422,,553,1,1,,2,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,9,,10,0,0,,0,0,0,,0,2,10,,12,0,0,,0
505 2018-2019 14USU0160O 5032100038,505,2018-2019,14USU0160O,5032100038,Escolarizada,63,80,,143,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
506 2018-2019 14USU0160O 5033100003,506,2018-2019,14USU0160O,5033100003,Escolarizada,194,236,,430,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,3,,4,0,0,,0,0,0,,0,2,3,,5,1,0,,1
507 2018-2019 14USU0160O 5041100056,507,2018-2019,14USU0160O,5041100056,Escolarizada,143,262,,405,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,4,,6,0,0,,0,0,0,,0,2,4,,6,0,0,,0
508 2018-2019 14USU0160O 5041200028,508,2018-2019,14USU0160O,5041200028,Escolarizada,109,123,,232,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,3,,3,0,0,,0,0,0,,0,1,3,,4,0,0,,0
509 2018-2019 14USU0160O 5041400032,509,2018-2019,14USU0160O,5041400032,Escolarizada,101,165,,266,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,2,,3,0,1,,1,0,0,,0,1,4,,5,0,0,,0
510 2018-2019 14USU0160O 5042000002,510,2018-2019,14USU0160O,5042000002,Escolarizada,101,159,,260,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,1,0,,1
511 2018-2019 14USU0160O 5042100117,511,2018-2019,14USU0160O,5042100117,Escolarizada,58,206,,264,2,0,,2,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,4,,6,0,1,,1,0,0,,0,4,5,,9,0,0,,0
512 2018-2019 14USU0160O 5061000002,512,2018-2019,14USU0160O,5061000002,Escolarizada,178,35,,213,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,6,0,,6,0,0,,0,0,0,,0,6,0,,6,0,0,,0
513 2018-2019 14USU0160O 5062200055,513,2018-2019,14USU0160O,5062200055,Escolarizada,138,51,,189,2,0,,2,0,0,,0,0,0,,0,0,1,,1,0,0,,0,3,0,,3,0,0,,0,0,0,,0,5,1,,6,1,0,,1
514 2018-2019 14USU0160O 5071400015,514,2018-2019,14USU0160O,5071400015,Escolarizada,177,131,,308,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,2,,4,0,0,,0,0,0,,0,2,2,,4,1,0,,1
515 2018-2019 14USU0160O 5071700019,515,2018-2019,14USU0160O,5071700019,Escolarizada,238,58,,296,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,6,0,,6,0,0,,0,0,0,,0,6,0,,6,0,0,,0
516 2018-2019 14USU0160O 5095400006,516,2018-2019,14USU0160O,5095400006,Escolarizada,194,283,,477,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,1,,3,0,0,,0,0,0,,0,2,1,,3,0,0,,0
517 2018-2019 14USU0160O 7031300048,517,2018-2019,14USU0160O,7031300048,Escolarizada,9,2,,11,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
518 2018-2019 14USU0160O 7033100026,518,2018-2019,14USU0160O,7033100026,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
519 2018-2019 14USU0160O 7042000002,519,2018-2019,14USU0160O,7042000002,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
520 2018-2019 14USU0160O 7042100033,520,2018-2019,14USU0160O,7042100033,Escolarizada,9,8,,17,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
521 2018-2019 14USU0160O 7052000001,521,2018-2019,14USU0160O,7052000001,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
522 2018-2019 14USU0160O 7053100018,522,2018-2019,14USU0160O,7053100018,Escolarizada,4,2,,6,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
523 2018-2019 14USU0160O 7081100078,523,2018-2019,14USU0160O,7081100078,Escolarizada,5,4,,9,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
524 2018-2019 14USU0170V 5033100003,524,2018-2019,14USU0170V,5033100003,Escolarizada,100,77,,177,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,1,,3,0,0,,0,0,0,,0,2,1,,3,0,0,,0
525 2018-2019 14USU0170V 5041100021,525,2018-2019,14USU0170V,5041100021,Escolarizada,123,42,,165,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,1,,3,0,0,,0,0,0,,0,3,1,,4,0,1,,1
526 2018-2019 14USU0170V 5041400032,526,2018-2019,14USU0170V,5041400032,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
527 2018-2019 14USU0170V 5042000002,527,2018-2019,14USU0170V,5042000002,Escolarizada,71,109,,180,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
528 2018-2019 14USU0170V 5081100010,528,2018-2019,14USU0170V,5081100010,Escolarizada,155,59,,214,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,3,0,,3,0,0,,0,0,0,,0,4,0,,4,0,0,,0
529 2018-2019 14USU0170V 5092100006,529,2018-2019,14USU0170V,5092100006,Escolarizada,8,35,,43,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
530 2018-2019 14USU0180B 5033100003,530,2018-2019,14USU0180B,5033100003,Escolarizada,435,344,,779,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
531 2018-2019 14USU0180B 5042000002,531,2018-2019,14USU0180B,5042000002,Escolarizada,71,83,,154,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
532 2018-2019 14USU0190I 5021100004,532,2018-2019,14USU0190I,5021100004,Escolarizada,52,122,,174,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,3,5,,8,0,0,,0,0,0,,0,3,5,,8,0,0,,0
533 2018-2019 14USU0190I 5021500002,533,2018-2019,14USU0190I,5021500002,Escolarizada,197,113,,310,2,0,,2,0,0,,0,0,0,,0,0,0,,0,1,0,,1,8,5,,13,0,0,,0,0,0,,0,11,5,,16,0,0,,0
534 2018-2019 14USU0190I 5021500044,534,2018-2019,14USU0190I,5021500044,Escolarizada,63,107,,170,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,2,,2,0,0,,0,0,0,,0,0,2,,2,0,0,,0
535 2018-2019 14USU0190I 5031100007,535,2018-2019,14USU0190I,5031100007,Escolarizada,117,423,,540,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,6,,8,0,0,,0,0,0,,0,2,6,,8,0,0,,0
536 2018-2019 14USU0190I 5033100003,536,2018-2019,14USU0190I,5033100003,Escolarizada,212,289,,501,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,1,,1,2,5,,7,0,0,,0,0,0,,0,2,7,,9,1,1,,2
537 2018-2019 14USU0190I 5041400032,537,2018-2019,14USU0190I,5041400032,Escolarizada,243,318,,561,1,0,,1,0,0,,0,0,0,,0,0,0,,0,1,0,,1,4,5,,9,0,0,,0,0,0,,0,6,5,,11,2,1,,3
538 2018-2019 14USU0190I 5042000002,538,2018-2019,14USU0190I,5042000002,Escolarizada,217,338,,555,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,4,4,,8,1,0,,1,0,0,,0,5,5,,10,1,3,,4
539 2018-2019 14USU0190I 5051100003,539,2018-2019,14USU0190I,5051100003,Escolarizada,93,126,,219,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,4,,6,0,0,,0,0,0,,0,3,4,,7,0,0,,0
540 2018-2019 14USU0190I 5061000002,540,2018-2019,14USU0190I,5061000002,Escolarizada,147,18,,165,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,6,1,,7,0,0,,0,0,0,,0,6,1,,7,0,0,,0
541 2018-2019 14USU0190I 5062100034,541,2018-2019,14USU0190I,5062100034,Escolarizada,136,28,,164,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,4,0,,4,0,0,,0,0,0,,0,4,0,,4,0,0,,0
542 2018-2019 14USU0190I 5072100049,542,2018-2019,14USU0190I,5072100049,Escolarizada,28,13,,41,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,0,,2,0,0,,0,0,0,,0,2,0,,2,0,0,,0
543 2018-2019 14USU0190I 5073100009,543,2018-2019,14USU0190I,5073100009,Escolarizada,296,161,,457,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,4,2,,6,0,0,,0,0,0,,0,4,2,,6,1,0,,1
544 2018-2019 14USU0190I 5073200005,544,2018-2019,14USU0190I,5073200005,Escolarizada,327,68,,395,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,3,3,,6,0,0,,0,0,0,,0,3,3,,6,2,0,,2
545 2018-2019 14USU0190I 5091100011,545,2018-2019,14USU0190I,5091100011,Escolarizada,221,251,,472,1,0,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0,2,0,,2,0,0,,0,0,0,,0,3,1,,4,1,0,,1
546 2018-2019 14USU0190I 5092100006,546,2018-2019,14USU0190I,5092100006,Escolarizada,62,269,,331,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,8,,8,0,0,,0,0,0,,0,0,8,,8,0,0,,0
547 2018-2019 14USU0190I 5094200006,547,2018-2019,14USU0190I,5094200006,Escolarizada,63,187,,250,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
548 2018-2019 14USU0190I 5101100015,548,2018-2019,14USU0190I,5101100015,Escolarizada,184,82,,266,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0
549 2018-2019 14USU0190I 5101600013,549,2018-2019,14USU0190I,5101600013,Escolarizada,114,238,,352,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,5,,6,0,0,,0,0,0,,0,1,6,,7,1,1,,2
550 2018-2019 14USU0190I 7011400011,550,2018-2019,14USU0190I,7011400011,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
551 2018-2019 14USU0190I 7041400008,551,2018-2019,14USU0190I,7041400008,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
552 2018-2019 14USU0190I 7041400028,552,2018-2019,14USU0190I,7041400028,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
553 2018-2019 14USU0190I 7042100033,553,2018-2019,14USU0190I,7042100033,Escolarizada,17,17,,34,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
554 2018-2019 14USU0190I 7042300054,554,2018-2019,14USU0190I,7042300054,Escolarizada,7,13,,20,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0
555 2018-2019 14USU0190I 7052300006,555,2018-2019,14USU0190I,7052300006,Escolarizada,8,2,,10,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
556 2018-2019 14USU0190I 8042200004,556,2018-2019,14USU0190I,8042200004,Escolarizada,13,22,,35,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
557 2018-2019 14USU0190I 8051300007,557,2018-2019,14USU0190I,8051300007,Escolarizada,10,9,,19,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
558 2018-2019 14USU0200Z 4071500002,558,2018-2019,14USU0200Z,4071500002,Escolarizada,205,3,,208,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,0,,2,0,0,,0,0,0,,0,2,0,,2,1,0,,1
559 2018-2019 14USU0200Z 5033100003,559,2018-2019,14USU0200Z,5033100003,Escolarizada,173,242,,415,1,1,,2,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,2,,2,0,0,,0,0,0,,0,1,3,,4,0,2,,2
560 2018-2019 14USU0200Z 5041100007,560,2018-2019,14USU0200Z,5041100007,Escolarizada,94,145,,239,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,3,,4,0,0,,0,0,0,,0,1,3,,4,0,0,,0
561 2018-2019 14USU0200Z 5041300007,561,2018-2019,14USU0200Z,5041300007,Escolarizada,18,32,,50,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,1,,1
562 2018-2019 14USU0200Z 5041400032,562,2018-2019,14USU0200Z,5041400032,Escolarizada,158,263,,421,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,4,2,,6,0,0,,0,0,0,,0,4,2,,6,0,0,,0
563 2018-2019 14USU0200Z 5042000002,563,2018-2019,14USU0200Z,5042000002,Escolarizada,151,238,,389,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,3,1,,4,0,0,,0,0,0,,0,3,1,,4,1,0,,1
564 2018-2019 14USU0200Z 5051300005,564,2018-2019,14USU0200Z,5051300005,Escolarizada,113,108,,221,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1
565 2018-2019 14USU0200Z 5062100033,565,2018-2019,14USU0200Z,5062100033,Escolarizada,123,34,,157,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,4,0,,4,0,0,,0,0,0,,0,4,0,,4,1,1,,2
566 2018-2019 14USU0200Z 5071300014,566,2018-2019,14USU0200Z,5071300014,Escolarizada,235,20,,255,2,0,,2,0,0,,0,0,0,,0,0,0,,0,0,0,,0,6,0,,6,0,0,,0,0,0,,0,8,0,,8,0,1,,1
567 2018-2019 14USU0200Z 5073200010,567,2018-2019,14USU0200Z,5073200010,Escolarizada,234,13,,247,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0
568 2018-2019 14USU0200Z 5081300016,568,2018-2019,14USU0200Z,5081300016,Escolarizada,258,91,,349,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,3,,3,0,0,,0,0,0,,0,0,3,,3,0,2,,2
569 2018-2019 14USU0200Z 5092100006,569,2018-2019,14USU0200Z,5092100006,Escolarizada,44,192,,236,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,1,,2,0,0,,0,0,0,,0,1,1,,2,0,0,,0
570 2018-2019 14USU0200Z 5094200006,570,2018-2019,14USU0200Z,5094200006,Escolarizada,70,240,,310,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,2,,2,0,0,,0,0,0,,0,0,3,,3,0,3,,3
571 2018-2019 14USU0200Z 5101600013,571,2018-2019,14USU0200Z,5101600013,Escolarizada,61,128,,189,1,0,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,3,,3,0,0,,0,0,0,,0,1,4,,5,0,1,,1
