name,row,ciclo,anio,calendario,clave_plantel,cve_programa,aspirantes_h,aspirantes_m,aspirantes_nb,aspirantes_t,admitidos_h,admitidos_m,admitidos_nb,admitidos_t,no_admitidos_h,no_admitidos_m,no_admitidos_nb,no_admitidos_t,por_admision,cupo,puntaje_minimo
2023B 61 14MMS0663P BGC,61,2023-2024,2023,B,14MMS0663P,BGC,,,,56,,,,56,,,,0,100.00,,125.836
2023B 62 14MMS0664O BGC,62,2023-2024,2023,B,14MMS0664O,BGC,,,,46,,,,46,,,,0,100.00,,130.841
2023B 63 14MMS0665N BGC,63,2023-2024,2023,B,14MMS0665N,BGC,,,,132,,,,132,,,,0,100.00,,121.988
2023B 64 14MMS0619B BGC,64,2023-2024,2023,B,14MMS0619B,BGC,,,,470,,,,270,,,,200,57.45,,154.182
2023B 65 14MMS0666M BGC,65,2023-2024,2023,B,14MMS0666M,BGC,,,,106,,,,106,,,,0,100.00,,127.729
2023B 66 14MMS0667L BGC,66,2023-2024,2023,B,14MMS0667L,BGC,,,,115,,,,115,,,,0,100.00,,125.383
2023B 67 14MMS0728I BGC,67,2023-2024,2023,B,14MMS0728I,BGC,,,,59,,,,59,,,,0,100.00,,130.236
2023B 68 14MMS0618C BGC,68,2023-2024,2023,B,14MMS0618C,BGC,,,,593,,,,450,,,,143,75.89,,142.601
2023B 69 14MMS0668K BGC,69,2023-2024,2023,B,14MMS0668K,BGC,,,,261,,,,175,,,,86,67.05,,146.117
2023B 70 14MMS0747X BGC,70,2023-2024,2023,B,14MMS0747X,BGC,,,,185,,,,185,,,,0,100.00,,125.253
2023B 71 14MMS0750K BGC,71,2023-2024,2023,B,14MMS0750K,BGC,,,,113,,,,113,,,,0,100.00,,120.97
2023B 72 14MMS0621Q BGC,72,2023-2024,2023,B,14MMS0621Q,BGC,,,,677,,,,320,,,,357,47.27,,157.571
2023B 73 14MMS0622P BGC,73,2023-2024,2023,B,14MMS0622P,BGC,,,,183,,,,183,,,,0,100.00,,123.759
2023B 74 14MMS0732V BGC,74,2023-2024,2023,B,14MMS0732V,BGC,,,,73,,,,73,,,,0,100.00,,123.394
2023B 75 14MMS0733U BGC,75,2023-2024,2023,B,14MMS0733U,BGC,,,,36,,,,36,,,,0,100.00,,126.471
2023B 76 14MMS0674V BGC,76,2023-2024,2023,B,14MMS0674V,BGC,,,,59,,,,59,,,,0,100.00,,119.988
2023B 77 14MMS0734T BGC,77,2023-2024,2023,B,14MMS0734T,BGC,,,,27,,,,27,,,,0,100.00,,118.088
2023B 78 14MMS0675U BGC,78,2023-2024,2023,B,14MMS0675U,BGC,,,,47,,,,47,,,,0,100.00,,130.376
2023B 79 14MMS0676T BGC,79,2023-2024,2023,B,14MMS0676T,BGC,,,,115,,,,115,,,,0,100.00,,119.947
2023B 80 14MMS0735S BGC,80,2023-2024,2023,B,14MMS0735S,BGC,,,,32,,,,32,,,,0,100.00,,116.894
2023B 81 14MMS0736R BGC,81,2023-2024,2023,B,14MMS0736R,BGC,,,,56,,,,56,,,,0,100.00,,118.129
2023B 82 14MMS0737Q BGC,82,2023-2024,2023,B,14MMS0737Q,BGC,,,,41,,,,41,,,,0,100.00,,130.012
2023B 83 14MMS0677S BGC,83,2023-2024,2023,B,14MMS0677S,BGC,,,,83,,,,83,,,,0,100.00,,119.735
2023B 84 14MMS0651K 3101600003,84,2023-2024,2023,B,14MMS0651K,3101600003,,,,98,,,,50,,,,48,51.02,,148.683
2023B 85 14MMS0651K BGC,85,2023-2024,2023,B,14MMS0651K,BGC,,,,478,,,,200,,,,278,41.84,,158.106
2023B 86 14MMS0698E BGC,86,2023-2024,2023,B,14MMS0698E,BGC,,,,115,,,,115,,,,0,100.00,,119.953
2023B 87 14MMS0624N BGC,87,2023-2024,2023,B,14MMS0624N,BGC,,,,250,,,,200,,,,50,80.00,,134.788
2023B 88 14MMS0682D BGC,88,2023-2024,2023,B,14MMS0682D,BGC,,,,111,,,,90,,,,21,81.08,,135.753
2023B 89 14MMS0683C BGC,89,2023-2024,2023,B,14MMS0683C,BGC,,,,140,,,,100,,,,40,71.43,,142.282
2023B 90 14MMS0626L BGC,90,2023-2024,2023,B,14MMS0626L,BGC,,,,788,,,,440,,,,348,55.84,,149.824
2023B 91 14MMS0758C BGC,91,2023-2024,2023,B,14MMS0758C,BGC,,,,74,,,,74,,,,0,100.00,,118.812
2023B 92 14MMS0680F BGC,92,2023-2024,2023,B,14MMS0680F,BGC,,,,71,,,,71,,,,0,100.00,,125.418
2023B 93 14MMS0681E BGC,93,2023-2024,2023,B,14MMS0681E,BGC,,,,106,,,,106,,,,0,100.00,,121.976
2023B 94 14MMS0707W BGC,94,2023-2024,2023,B,14MMS0707W,BGC,,,,282,,,,282,,,,0,100.00,,118.465
2023B 95 14MMS0625M BGC,95,2023-2024,2023,B,14MMS0625M,BGC,,,,232,,,,232,,,,0,100.00,,127.452
2023B 96 14MMS0738P BGC,96,2023-2024,2023,B,14MMS0738P,BGC,,,,47,,,,47,,,,0,100.00,,124.476
2023B 97 14MMS0684B BGC,97,2023-2024,2023,B,14MMS0684B,BGC,,,,63,,,,63,,,,0,100.00,,120.182
2023B 98 14MMS0687Z BGC,98,2023-2024,2023,B,14MMS0687Z,BGC,,,,22,,,,22,,,,0,100.00,,123.406
2023B 99 14MMS0688Y BGC,99,2023-2024,2023,B,14MMS0688Y,BGC,,,,61,,,,61,,,,0,100.00,,123.935
2023B 100 14MMS0652J BGC,100,2023-2024,2023,B,14MMS0652J,BGC,,,,199,,,,160,,,,39,80.40,,141.535
2023B 101 14MMS0718B 3042000001,101,2023-2024,2023,B,14MMS0718B,3042000001,,,,28,,,,28,,,,0,100.00,,123.524
2023B 102 14MMS0718B 3101600003,102,2023-2024,2023,B,14MMS0718B,3101600003,,,,67,,,,67,,,,0,100.00,,112.529
2023B 103 14MMS0718B BGC,103,2023-2024,2023,B,14MMS0718B,BGC,,,,121,,,,121,,,,0,100.00,,125.294
2023B 104 14MMS0637R BGC,104,2023-2024,2023,B,14MMS0637R,BGC,,,,275,,,,275,,,,0,100.00,,123.053
2023B 105 14MMS0760R BGC,105,2023-2024,2023,B,14MMS0760R,BGC,,,,30,,,,30,,,,0,100.00,,127.888
2023B 106 14MMS0671Y BGC,106,2023-2024,2023,B,14MMS0671Y,BGC,,,,63,,,,63,,,,0,100.00,,124.171
2023B 107 14MMS0673W BGC,107,2023-2024,2023,B,14MMS0673W,BGC,,,,89,,,,89,,,,0,100.00,,117.677
2023B 108 14MMS0731W BGC,108,2023-2024,2023,B,14MMS0731W,BGC,,,,53,,,,53,,,,0,100.00,,119.882
2023B 109 14MMS0654H BGC,109,2023-2024,2023,B,14MMS0654H,BGC,,,,811,,,,300,,,,511,36.99,,158.93
2023B 110 14MMS0879O BGC,110,2023-2024,2023,B,14MMS0879O,BGC,,,,73,,,,73,,,,0,100.00,,129.324
2023B 111 14MMS0616E 2071100002,111,2023-2024,2023,B,14MMS0616E,2071100002,,,,85,,,,80,,,,5,94.12,,126.935
2023B 112 14MMS0616E 2071400001,112,2023-2024,2023,B,14MMS0616E,2071400001,,,,92,,,,80,,,,12,86.96,,138.529
2023B 113 14MMS0616E 3081100003,113,2023-2024,2023,B,14MMS0616E,3081100003,,,,178,,,,120,,,,58,67.42,,138.282
2023B 114 14MMS0616E BGC,114,2023-2024,2023,B,14MMS0616E,BGC,,,,233,,,,233,,,,0,100.00,,120.9
2023B 115 14MMS0616E 2092100004,115,2023-2024,2023,B,14MMS0616E,2092100004,,,,294,,,,200,,,,94,68.03,,142.47
2023B 116 14MMS0639P BGC,116,2023-2024,2023,B,14MMS0639P,BGC,,,,206,,,,160,,,,46,77.67,,142.83
2023B 117 14MMS0827I BGC,117,2023-2024,2023,B,14MMS0827I,BGC,,,,86,,,,86,,,,0,100.00,,124.494
2023B 118 14MMS0699D 3081100003,118,2023-2024,2023,B,14MMS0699D,3081100003,,,,48,,,,48,,,,0,100.00,,123.835
2023B 119 14MMS0699D BGC,119,2023-2024,2023,B,14MMS0699D,BGC,,,,71,,,,71,,,,0,100.00,,126.994
2023B 120 14MMS0748W BGC,120,2023-2024,2023,B,14MMS0748W,BGC,,,,59,,,,59,,,,0,100.00,,123.153
2023B 121 14MMS0748W 3081100003,121,2023-2024,2023,B,14MMS0748W,3081100003,,,,71,,,,71,,,,0,100.00,,121.994
2023B 122 14MMS0642C BGC,122,2023-2024,2023,B,14MMS0642C,BGC,,,,214,,,,160,,,,54,74.77,,143.718
2023B 123 14MMS0726K BGC,123,2023-2024,2023,B,14MMS0726K,BGC,,,,50,,,,50,,,,0,100.00,,120.688
2023B 124 14MMS0661R BGC,124,2023-2024,2023,B,14MMS0661R,BGC,,,,53,,,,53,,,,0,100.00,,122.953
2023B 125 14MMS0685A BGC,125,2023-2024,2023,B,14MMS0685A,BGC,,,,119,,,,119,,,,0,100.00,,124.665
2023B 126 14MMS0686Z BGC,126,2023-2024,2023,B,14MMS0686Z,BGC,,,,75,,,,75,,,,0,100.00,,127.382
2023B 127 14MMS0798D BGC,127,2023-2024,2023,B,14MMS0798D,BGC,,,,342,,,,200,,,,142,58.48,,144.677
2023B 128 14MMS0705Y BGC,128,2023-2024,2023,B,14MMS0705Y,BGC,,,,258,,,,200,,,,58,77.52,,147.529
2023B 129 14MMS0693J BGC,129,2023-2024,2023,B,14MMS0693J,BGC,,,,181,,,,160,,,,21,88.40,,136.571
2023B 130 14MMS0653I BGC,130,2023-2024,2023,B,14MMS0653I,BGC,,,,354,,,,354,,,,0,100.00,,126.259
2023B 131 14MMS0678R BGC,131,2023-2024,2023,B,14MMS0678R,BGC,,,,111,,,,111,,,,0,100.00,,123.588
2023B 132 14MMS0691L BGC,132,2023-2024,2023,B,14MMS0691L,BGC,,,,70,,,,70,,,,0,100.00,,127.782
2023B 133 14MMS0692K BGC,133,2023-2024,2023,B,14MMS0692K,BGC,,,,85,,,,85,,,,0,100.00,,127.723
2023B 134 14MMS0635T BGC,134,2023-2024,2023,B,14MMS0635T,BGC,,,,446,,,,270,,,,176,60.54,,151.559
2023B 135 14MMS0628J BGC,135,2023-2024,2023,B,14MMS0628J,BGC,,,,561,,,,561,,,,0,100.00,,118.859
2023B 136 14MMS0764N BGC,136,2023-2024,2023,B,14MMS0764N,BGC,,,,34,,,,34,,,,0,100.00,,123.718
2023B 137 14MMS0697F BGC,137,2023-2024,2023,B,14MMS0697F,BGC,,,,79,,,,79,,,,0,100.00,,115.841
2023B 138 14MMS0694I BGC,138,2023-2024,2023,B,14MMS0694I,BGC,,,,68,,,,68,,,,0,100.00,,127.953
2023B 139 14MMS0695H BGC,139,2023-2024,2023,B,14MMS0695H,BGC,,,,156,,,,156,,,,0,100.00,,122.394
2023B 140 14MMS0696G BGC,140,2023-2024,2023,B,14MMS0696G,BGC,,,,211,,,,211,,,,0,100.00,,126.147
2023B 141 14MMS0722O BGC,141,2023-2024,2023,B,14MMS0722O,BGC,,,,168,,,,168,,,,0,100.00,,123.13
2023B 142 14MMS0634U BGC,142,2023-2024,2023,B,14MMS0634U,BGC,,,,1017,,,,750,,,,267,73.75,,149.812
2023B 143 14MMS0700C BGC,143,2023-2024,2023,B,14MMS0700C,BGC,,,,126,,,,126,,,,0,100.00,,117.735
2023B 144 14MMS0701B BGC,144,2023-2024,2023,B,14MMS0701B,BGC,,,,370,,,,320,,,,50,86.49,,134.658
2023B 145 14MMS0702A BGC,145,2023-2024,2023,B,14MMS0702A,BGC,,,,61,,,,61,,,,0,100.00,,120.559
2023B 146 14MMS0703Z BGC,146,2023-2024,2023,B,14MMS0703Z,BGC,,,,113,,,,113,,,,0,100.00,,120.882
2023B 147 14MMS0704Z BGC,147,2023-2024,2023,B,14MMS0704Z,BGC,,,,56,,,,56,,,,0,100.00,,125.4
2023B 148 14MMS0818A BGC,148,2023-2024,2023,B,14MMS0818A,BGC,,,,2824,,,,700,,,,2124,24.79,,164.7646
2023B 149 14MMS0629I BGC,149,2023-2024,2023,B,14MMS0629I,BGC,,,,643,,,,643,,,,0,100.00,,113.252
2023B 150 14MMS0769I BGC,150,2023-2024,2023,B,14MMS0769I,BGC,,,,83,,,,83,,,,0,100.00,,66
2023B 151 14MMS0644A BGC,151,2023-2024,2023,B,14MMS0644A,BGC,,,,291,,,,291,,,,0,100.00,,122.076
2023B 152 14MMS0739O BGC,152,2023-2024,2023,B,14MMS0739O,BGC,,,,58,,,,58,,,,0,100.00,,122.947
2023B 153 14MMS0706X BGC,153,2023-2024,2023,B,14MMS0706X,BGC,,,,303,,,,303,,,,0,100.00,,125.259
2023B 154 14MMS0714F BGC,154,2023-2024,2023,B,14MMS0714F,BGC,,,,139,,,,90,,,,49,64.75,,153.542
2023B 155 14MMS0759B BGC,155,2023-2024,2023,B,14MMS0759B,BGC,,,,1531,,,,600,,,,931,39.19,,157.4
2023B 156 14MMS0627K BGC,156,2023-2024,2023,B,14MMS0627K,BGC,,,,194,,,,175,,,,19,90.21,,130.918
2023B 157 14MMS0754G BGC,157,2023-2024,2023,B,14MMS0754G,BGC,,,,79,,,,79,,,,0,100.00,,124.559
2023B 158 14MMS0709U BGC,158,2023-2024,2023,B,14MMS0709U,BGC,,,,152,,,,152,,,,0,100.00,,126.653
2023B 159 14MMS0710J BGC,159,2023-2024,2023,B,14MMS0710J,BGC,,,,171,,,,171,,,,0,100.00,,123.394
2023B 160 14MMS0832U BGC,160,2023-2024,2023,B,14MMS0832U,BGC,,,,121,,,,121,,,,0,100.00,,114.641
2023B 161 14MMS0655G BGC,161,2023-2024,2023,B,14MMS0655G,BGC,,,,586,,,,586,,,,0,100.00,,121.765
2023B 162 14MMS0771X BGC,162,2023-2024,2023,B,14MMS0771X,BGC,,,,162,,,,162,,,,0,100.00,,119.559
2023B 163 14MMS0620R BGC,163,2023-2024,2023,B,14MMS0620R,BGC,,,,173,,,,173,,,,0,100.00,,121.665
2023B 164 14MMS0766L BGC,164,2023-2024,2023,B,14MMS0766L,BGC,,,,26,,,,26,,,,0,100.00,,128.582
2023B 165 14MMS0690M BGC,165,2023-2024,2023,B,14MMS0690M,BGC,,,,60,,,,60,,,,0,100.00,,122.318
2023B 166 14MMS0689X BGC,166,2023-2024,2023,B,14MMS0689X,BGC,,,,56,,,,56,,,,0,100.00,,123.37
2023B 167 14MMS0770Y BGC,167,2023-2024,2023,B,14MMS0770Y,BGC,,,,21,,,,21,,,,0,100.00,,123.059
2023B 168 14MMS0740D BGC,168,2023-2024,2023,B,14MMS0740D,BGC,,,,46,,,,46,,,,0,100.00,,126.629
2023B 169 14MMS0656F BGC,169,2023-2024,2023,B,14MMS0656F,BGC,,,,156,,,,120,,,,36,76.92,,140.941
2023B 170 14MMS0768J BGC,170,2023-2024,2023,B,14MMS0768J,BGC,,,,83,,,,83,,,,0,100.00,,121.088
2023B 171 14MMS0711I BGC,171,2023-2024,2023,B,14MMS0711I,BGC,,,,55,,,,35,,,,20,63.64,,139.77
2023B 172 14MMS0730X BGC,172,2023-2024,2023,B,14MMS0730X,BGC,,,,52,,,,52,,,,0,100.00,,131.341
2023B 173 14MMS0670Z BGC,173,2023-2024,2023,B,14MMS0670Z,BGC,,,,58,,,,58,,,,0,100.00,,124.688
2023B 174 14MMS0632W 3042100026,174,2023-2024,2023,B,14MMS0632W,3042100026,,,,57,,,,57,,,,0,100.00,,124.095
2023B 175 14MMS0632W BGC,175,2023-2024,2023,B,14MMS0632W,BGC,,,,824,,,,500,,,,324,60.68,,155.624
2023B 176 14MMS0713G BGC,176,2023-2024,2023,B,14MMS0713G,BGC,,,,200,,,,120,,,,80,60.00,,154.388
2023B 177 14MMS0763O BGC,177,2023-2024,2023,B,14MMS0763O,BGC,,,,52,,,,52,,,,0,100.00,,126.629
2023B 178 14MMS0715E BGC,178,2023-2024,2023,B,14MMS0715E,BGC,,,,96,,,,96,,,,0,100.00,,127.63
2023B 179 14MMS0716D BGC,179,2023-2024,2023,B,14MMS0716D,BGC,,,,90,,,,90,,,,0,100.00,,127.412
2023B 180 14MMS0660S 3042000001,180,2023-2024,2023,B,14MMS0660S,3042000001,,,,27,,,,27,,,,0,100.00,,124.606
2023B 181 14MMS0660S 3101600003,181,2023-2024,2023,B,14MMS0660S,3101600003,,,,50,,,,50,,,,0,100.00,,116.123
2023B 182 14MMS0660S BGC,182,2023-2024,2023,B,14MMS0660S,BGC,,,,213,,,,213,,,,0,100.00,,122.359
2023B 183 14MMS0719A BGC,183,2023-2024,2023,B,14MMS0719A,BGC,,,,68,,,,68,,,,0,100.00,,124.1
2023B 184 14MMS0742B BGC,184,2023-2024,2023,B,14MMS0742B,BGC,,,,22,,,,22,,,,0,100.00,,125.512
2023B 185 14MMS0720Q BGC,185,2023-2024,2023,B,14MMS0720Q,BGC,,,,131,,,,131,,,,0,100.00,,120.406
2023B 186 14MMS0743A BGC,186,2023-2024,2023,B,14MMS0743A,BGC,,,,41,,,,41,,,,0,100.00,,117.924
2023B 187 14MMS0657E BGC,187,2023-2024,2023,B,14MMS0657E,BGC,,,,1515,,,,600,,,,915,39.60,,156.471
2023B 188 14MMS0721P BGC,188,2023-2024,2023,B,14MMS0721P,BGC,,,,375,,,,196,,,,179,52.27,,150.024
2023B 189 14MMS0817B BGC,189,2023-2024,2023,B,14MMS0817B,BGC,,,,154,,,,135,,,,19,87.66,,133
2023B 190 14MMS0744Z BGC,190,2023-2024,2023,B,14MMS0744Z,BGC,,,,268,,,,160,,,,108,59.70,,145.653
2023B 191 14MMS0773V BGC,191,2023-2024,2023,B,14MMS0773V,BGC,,,,532,,,,400,,,,132,75.19,,135.6098
2023B 192 14MMS0633V BGC,192,2023-2024,2023,B,14MMS0633V,BGC,,,,217,,,,217,,,,0,100.00,,118.541
2023B 193 14MMS0772W BGC,193,2023-2024,2023,B,14MMS0772W,BGC,,,,42,,,,42,,,,0,100.00,,119.835
2023B 194 14MMS0679Q BGC,194,2023-2024,2023,B,14MMS0679Q,BGC,,,,143,,,,143,,,,0,100.00,,123.353
2023B 195 14MMS0723N BGC,195,2023-2024,2023,B,14MMS0723N,BGC,,,,60,,,,60,,,,0,100.00,,122.523
2023B 196 14MMS0712H BGC,196,2023-2024,2023,B,14MMS0712H,BGC,,,,163,,,,163,,,,0,100.00,,120.617
2023B 197 14MMS0669J BGC,197,2023-2024,2023,B,14MMS0669J,BGC,,,,82,,,,82,,,,0,100.00,,125.141
2023B 198 14MMS0672X BGC,198,2023-2024,2023,B,14MMS0672X,BGC,,,,28,,,,28,,,,0,100.00,,115.957
2023B 199 14MMS0708V BGC,199,2023-2024,2023,B,14MMS0708V,BGC,,,,147,,,,147,,,,0,100.00,,120.241
2023B 200 14MMS0767K BGC,200,2023-2024,2023,B,14MMS0767K,BGC,,,,309,,,,225,,,,84,72.82,,140.789
2023B 201 14MMS0830W 3021600008,201,2023-2024,2023,B,14MMS0830W,3021600008,,,,30,,,,30,,,,0,100.00,,68
2023B 202 14MMS0830W 3081100019,202,2023-2024,2023,B,14MMS0830W,3081100019,,,,30,,,,30,,,,0,100.00,,68
2023B 203 14MMS0751J 3081100019,203,2023-2024,2023,B,14MMS0751J,3081100019,,,,31,,,,31,,,,0,100.00,,72
2023B 204 14MMS0751J 3021600008,204,2023-2024,2023,B,14MMS0751J,3021600008,,,,34,,,,34,,,,0,100.00,,70
