name,row,ciclo,cve_plantel,cve_programa,modalidad,matricula_h,matricula_m,matricula_nb,matricula_t,discapacidad_h,discapacidad_m,discapacidad_nb,discapacidad_t,habla_indigena_h,habla_indigena_m,habla_indigena_nb,habla_indigena_t
185 2021-2022 14MMS0748W 3081100003 Escolarizada,185,2021-2022,14MMS0748W,3081100003,Escolarizada,94,47,,141,3,0,,3,0,0,,0
186 2021-2022 14MMS0748W BGC Escolarizada,186,2021-2022,14MMS0748W,BGC,Escolarizada,96,139,,235,0,0,,0,0,0,,0
187 2021-2022 14MMS0750K BGC Escolarizada,187,2021-2022,14MMS0750K,BGC,Escolarizada,124,175,,299,6,12,,18,0,0,,0
188 2021-2022 14MMS0751J 3021600008 Escolarizada,188,2021-2022,14MMS0751J,3021600008,Escolarizada,14,134,,148,0,0,,0,13,129,,142
189 2021-2022 14MMS0751J 3081100019 Escolarizada,189,2021-2022,14MMS0751J,3081100019,Escolarizada,152,29,,181,0,0,,0,148,29,,177
190 2021-2022 14MMS0751J BGC Escolarizada,190,2021-2022,14MMS0751J,BGC,Escolarizada,0,0,,0,0,0,,0,0,0,,0
191 2021-2022 14MMS0752I 3061300004 Escolarizada,191,2021-2022,14MMS0752I,3061300004,Escolarizada,446,279,,725,12,6,,18,1,1,,2
192 2021-2022 14MMS0752I 3073200001 Escolarizada,192,2021-2022,14MMS0752I,3073200001,Escolarizada,356,388,,744,5,8,,13,0,2,,2
193 2021-2022 14MMS0752I BGAI Escolarizada,193,2021-2022,14MMS0752I,BGAI,Escolarizada,47,42,,89,0,2,,2,0,0,,0
194 2021-2022 14MMS0752I BGC Escolarizada,194,2021-2022,14MMS0752I,BGC,Escolarizada,609,1163,,1772,9,27,,36,2,1,,3
195 2021-2022 14MMS0753H BGAI Escolarizada,195,2021-2022,14MMS0753H,BGAI,Escolarizada,81,39,,120,1,0,,1,0,0,,0
196 2021-2022 14MMS0753H BGC Escolarizada,196,2021-2022,14MMS0753H,BGC,Escolarizada,1281,1614,,2895,21,22,,43,0,1,,1
197 2021-2022 14MMS0754G BGC Escolarizada,197,2021-2022,14MMS0754G,BGC,Escolarizada,108,119,,227,7,7,,14,0,0,,0
198 2021-2022 14MMS0755F BGC Escolarizada,198,2021-2022,14MMS0755F,BGC,Escolarizada,82,99,,181,2,0,,2,0,0,,0
199 2021-2022 14MMS0756E BGAI Escolarizada,199,2021-2022,14MMS0756E,BGAI,Escolarizada,18,3,,21,2,0,,2,0,0,,0
200 2021-2022 14MMS0756E BGC Escolarizada,200,2021-2022,14MMS0756E,BGC,Escolarizada,1230,1564,,2794,22,19,,41,8,5,,13
201 2021-2022 14MMS0757D BGAI Escolarizada,201,2021-2022,14MMS0757D,BGAI,Escolarizada,21,9,,30,1,0,,1,0,0,,0
202 2021-2022 14MMS0757D BGC Escolarizada,202,2021-2022,14MMS0757D,BGC,Escolarizada,1210,1503,,2713,21,33,,54,3,2,,5
203 2021-2022 14MMS0758C BGC Escolarizada,203,2021-2022,14MMS0758C,BGC,Escolarizada,100,87,,187,3,1,,4,0,0,,0
204 2021-2022 14MMS0759B BGAI Escolarizada,204,2021-2022,14MMS0759B,BGAI,Escolarizada,57,25,,82,1,0,,1,0,0,,0
205 2021-2022 14MMS0759B BGC Escolarizada,205,2021-2022,14MMS0759B,BGC,Escolarizada,1428,1843,,3271,17,27,,44,1,1,,2
206 2021-2022 14MMS0760R BGC Escolarizada,206,2021-2022,14MMS0760R,BGC,Escolarizada,42,47,,89,0,1,,1,0,0,,0
207 2021-2022 14MMS0761Q BGC Escolarizada,207,2021-2022,14MMS0761Q,BGC,Escolarizada,120,155,,275,1,1,,2,0,0,,0
208 2021-2022 14MMS0762P BGC Escolarizada,208,2021-2022,14MMS0762P,BGC,Escolarizada,109,149,,258,1,0,,1,0,0,,0
209 2021-2022 14MMS0763O BGC Escolarizada,209,2021-2022,14MMS0763O,BGC,Escolarizada,57,53,,110,0,0,,0,0,0,,0
210 2021-2022 14MMS0764N BGC Escolarizada,210,2021-2022,14MMS0764N,BGC,Escolarizada,80,97,,177,1,0,,1,0,0,,0
211 2021-2022 14MMS0766L BGC Escolarizada,211,2021-2022,14MMS0766L,BGC,Escolarizada,33,45,,78,0,0,,0,0,0,,0
212 2021-2022 14MMS0767K BGC Escolarizada,212,2021-2022,14MMS0767K,BGC,Escolarizada,339,372,,711,4,9,,13,0,0,,0
213 2021-2022 14MMS0768J BGC Escolarizada,213,2021-2022,14MMS0768J,BGC,Escolarizada,113,106,,219,1,5,,6,0,0,,0
214 2021-2022 14MMS0769I BGC Escolarizada,214,2021-2022,14MMS0769I,BGC,Escolarizada,102,128,,230,0,4,,4,0,0,,0
215 2021-2022 14MMS0770Y BGC Escolarizada,215,2021-2022,14MMS0770Y,BGC,Escolarizada,51,56,,107,1,1,,2,0,0,,0
216 2021-2022 14MMS0771X BGC Escolarizada,216,2021-2022,14MMS0771X,BGC,Escolarizada,159,220,,379,1,0,,1,0,0,,0
217 2021-2022 14MMS0772W BGC Escolarizada,217,2021-2022,14MMS0772W,BGC,Escolarizada,48,55,,103,2,2,,4,0,0,,0
218 2021-2022 14MMS0773V BGC Escolarizada,218,2021-2022,14MMS0773V,BGC,Escolarizada,989,949,,1938,13,20,,33,0,0,,0
219 2021-2022 14MMS0774U 2092100004 Escolarizada,219,2021-2022,14MMS0774U,2092100004,Escolarizada,340,962,,1302,7,8,,15,1,6,,7
220 2021-2022 14MMS0775T 2021300033 Escolarizada,220,2021-2022,14MMS0775T,2021300033,Escolarizada,282,141,,423,15,3,,18,0,0,,0
221 2021-2022 14MMS0776S 2062200007 Escolarizada,221,2021-2022,14MMS0776S,2062200007,Escolarizada,0,0,,0,0,0,,0,0,0,,0
222 2021-2022 14MMS0776S 2062200013 Escolarizada,222,2021-2022,14MMS0776S,2062200013,Escolarizada,893,261,,1154,26,4,,30,0,0,,0
223 2021-2022 14MMS0776S 2071100002 Escolarizada,223,2021-2022,14MMS0776S,2071100002,Escolarizada,927,45,,972,13,1,,14,0,0,,0
224 2021-2022 14MMS0776S 2071200002 Escolarizada,224,2021-2022,14MMS0776S,2071200002,Escolarizada,508,21,,529,14,0,,14,0,0,,0
225 2021-2022 14MMS0776S 2071400001 Escolarizada,225,2021-2022,14MMS0776S,2071400001,Escolarizada,0,0,,0,0,0,,0,0,0,,0
226 2021-2022 14MMS0776S 2071400003 Escolarizada,226,2021-2022,14MMS0776S,2071400003,Escolarizada,307,322,,629,6,6,,12,0,0,,0
227 2021-2022 14MMS0776S 2072100002 Escolarizada,227,2021-2022,14MMS0776S,2072100002,Escolarizada,286,678,,964,4,8,,12,0,1,,1
228 2021-2022 14MMS0776S 2072300001 Escolarizada,228,2021-2022,14MMS0776S,2072300001,Escolarizada,148,50,,198,4,1,,5,0,0,,0
229 2021-2022 14MMS0776S 2072400001 Escolarizada,229,2021-2022,14MMS0776S,2072400001,Escolarizada,0,0,,0,0,0,,0,0,0,,0
230 2021-2022 14MMS0776S 2072400002 Escolarizada,230,2021-2022,14MMS0776S,2072400002,Escolarizada,0,0,,0,0,0,,0,0,0,,0
231 2021-2022 14MMS0776S 2072400003 Escolarizada,231,2021-2022,14MMS0776S,2072400003,Escolarizada,158,50,,208,3,0,,3,0,0,,0
232 2021-2022 14MMS0776S 2101500001 Escolarizada,232,2021-2022,14MMS0776S,2101500001,Escolarizada,0,0,,0,0,0,,0,0,0,,0
233 2021-2022 14MMS0776S 3071700002 Escolarizada,233,2021-2022,14MMS0776S,3071700002,Escolarizada,74,110,,184,2,2,,4,0,1,,1
234 2021-2022 14MMS0776S 3073200001 Escolarizada,234,2021-2022,14MMS0776S,3073200001,Escolarizada,443,256,,699,13,6,,19,1,0,,1
235 2021-2022 14MMS0777R 2092100004 Escolarizada,235,2021-2022,14MMS0777R,2092100004,Escolarizada,133,392,,525,4,4,,8,0,0,,0
236 2021-2022 14MMS0798D BGC Escolarizada,236,2021-2022,14MMS0798D,BGC,Escolarizada,312,360,,672,4,6,,10,0,0,,0
237 2021-2022 14MMS0799C 2051200001 Escolarizada,237,2021-2022,14MMS0799C,2051200001,Escolarizada,182,301,,483,2,4,,6,0,0,,0
238 2021-2022 14MMS0799C 2062100003 Escolarizada,238,2021-2022,14MMS0799C,2062100003,Escolarizada,142,76,,218,3,0,,3,0,0,,0
239 2021-2022 14MMS0799C 2062200007 Escolarizada,239,2021-2022,14MMS0799C,2062200007,Escolarizada,590,267,,857,18,2,,20,1,0,,1
240 2021-2022 14MMS0799C 2071100002 Escolarizada,240,2021-2022,14MMS0799C,2071100002,Escolarizada,0,0,,0,0,0,,0,0,0,,0
241 2021-2022 14MMS0799C 2071200002 Escolarizada,241,2021-2022,14MMS0799C,2071200002,Escolarizada,0,0,,0,0,0,,0,0,0,,0
242 2021-2022 14MMS0799C 2071200011 Escolarizada,242,2021-2022,14MMS0799C,2071200011,Escolarizada,227,58,,285,5,2,,7,0,1,,1
243 2021-2022 14MMS0799C 2072000001 Escolarizada,243,2021-2022,14MMS0799C,2072000001,Escolarizada,120,48,,168,3,1,,4,0,0,,0
244 2021-2022 14MMS0799C 3041100005 Escolarizada,244,2021-2022,14MMS0799C,3041100005,Escolarizada,165,268,,433,4,3,,7,0,0,,0
245 2021-2022 14MMS0799C 3042000001 Escolarizada,245,2021-2022,14MMS0799C,3042000001,Escolarizada,279,470,,749,6,7,,13,0,0,,0
246 2021-2022 14MMS0817B BGC Escolarizada,246,2021-2022,14MMS0817B,BGC,Escolarizada,239,190,,429,2,1,,3,1,0,,1
247 2021-2022 14MMS0818A BGAI Escolarizada,247,2021-2022,14MMS0818A,BGAI,Escolarizada,135,87,,222,4,5,,9,0,0,,0
248 2021-2022 14MMS0818A BGC Escolarizada,248,2021-2022,14MMS0818A,BGC,Escolarizada,1534,2446,,3980,16,51,,67,0,0,,0
249 2021-2022 14MMS0827I BGC Escolarizada,249,2021-2022,14MMS0827I,BGC,Escolarizada,125,152,,277,0,0,,0,0,0,,0
250 2021-2022 14MMS0832U BGC Escolarizada,250,2021-2022,14MMS0832U,BGC,Escolarizada,96,112,,208,1,0,,1,0,0,,0
251 2021-2022 14MMS0844Z BGC Escolarizada,251,2021-2022,14MMS0844Z,BGC,Escolarizada,1677,1630,,3307,27,31,,58,2,1,,3
252 2021-2022 14MMS0878P BGC Escolarizada,252,2021-2022,14MMS0878P,BGC,Escolarizada,52,49,,101,0,1,,1,0,0,,0
253 2021-2022 14MMS0879O BGC Escolarizada,253,2021-2022,14MMS0879O,BGC,Escolarizada,64,72,,136,2,0,,2,0,0,,0
254 2021-2022 14USU0002Z 5011500002 Escolarizada,254,2021-2022,14USU0002Z,5011500002,Escolarizada,60,159,,219,4,6,,10,17,23,,40
255 2021-2022 14USU0002Z 5031100007 Escolarizada,255,2021-2022,14USU0002Z,5031100007,Escolarizada,71,263,,334,1,10,,11,2,1,,3
256 2021-2022 14USU0002Z 5031200004 Escolarizada,256,2021-2022,14USU0002Z,5031200004,Escolarizada,11,17,,28,1,0,,1,0,2,,2
257 2021-2022 14USU0002Z 5033100003 Escolarizada,257,2021-2022,14USU0002Z,5033100003,Escolarizada,243,308,,551,3,10,,13,7,6,,13
258 2021-2022 14USU0002Z 5041100021 Escolarizada,258,2021-2022,14USU0002Z,5041100021,Escolarizada,68,37,,105,2,0,,2,10,2,,12
259 2021-2022 14USU0002Z 5041400032 Escolarizada,259,2021-2022,14USU0002Z,5041400032,Escolarizada,71,130,,201,2,7,,9,5,4,,9
260 2021-2022 14USU0002Z 5042000002 Escolarizada,260,2021-2022,14USU0002Z,5042000002,Escolarizada,121,166,,287,9,7,,16,12,5,,17
261 2021-2022 14USU0002Z 5062100034 Escolarizada,261,2021-2022,14USU0002Z,5062100034,Escolarizada,11,15,,26,0,1,,1,0,0,,0
262 2021-2022 14USU0002Z 5062200073 Escolarizada,262,2021-2022,14USU0002Z,5062200073,Escolarizada,170,49,,219,6,3,,9,13,2,,15
263 2021-2022 14USU0002Z 5071300009 Escolarizada,263,2021-2022,14USU0002Z,5071300009,Escolarizada,244,28,,272,8,3,,11,6,0,,6
264 2021-2022 14USU0002Z 5092100006 Escolarizada,264,2021-2022,14USU0002Z,5092100006,Escolarizada,215,729,,944,5,22,,27,9,32,,41
265 2021-2022 14USU0002Z 5094200006 Escolarizada,265,2021-2022,14USU0002Z,5094200006,Escolarizada,74,192,,266,3,7,,10,2,10,,12
266 2021-2022 14USU0002Z 5101600013 Escolarizada,266,2021-2022,14USU0002Z,5101600013,Escolarizada,20,52,,72,1,5,,6,0,1,,1
267 2021-2022 14USU0002Z 7011400011 Escolarizada,267,2021-2022,14USU0002Z,7011400011,Escolarizada,11,14,,25,0,0,,0,0,1,,1
268 2021-2022 14USU0002Z 7031000052 Escolarizada,268,2021-2022,14USU0002Z,7031000052,Escolarizada,7,3,,10,1,1,,2,0,0,,0
269 2021-2022 14USU0002Z 7031200009 Escolarizada,269,2021-2022,14USU0002Z,7031200009,Escolarizada,6,2,,8,0,0,,0,1,0,,1
270 2021-2022 14USU0002Z 7033100026 Escolarizada,270,2021-2022,14USU0002Z,7033100026,Escolarizada,26,21,,47,2,0,,2,3,0,,3
271 2021-2022 14USU0002Z 7042100033 Escolarizada,271,2021-2022,14USU0002Z,7042100033,Escolarizada,34,24,,58,0,0,,0,0,1,,1
272 2021-2022 14USU0002Z 7095600030 Escolarizada,272,2021-2022,14USU0002Z,7095600030,Escolarizada,21,23,,44,1,0,,1,0,0,,0
273 2021-2022 14USU0003Y 5011500002 Escolarizada,273,2021-2022,14USU0003Y,5011500002,Escolarizada,66,240,,306,0,0,,0,0,0,,0
274 2021-2022 14USU0003Y 5031100007 Escolarizada,274,2021-2022,14USU0003Y,5031100007,Escolarizada,89,336,,425,4,14,,18,0,0,,0
275 2021-2022 14USU0003Y 5031500010 Escolarizada,275,2021-2022,14USU0003Y,5031500010,Escolarizada,41,354,,395,2,7,,9,0,0,,0
276 2021-2022 14USU0003Y 5033100003 Escolarizada,276,2021-2022,14USU0003Y,5033100003,Escolarizada,162,301,,463,3,11,,14,0,0,,0
277 2021-2022 14USU0003Y 5041100021 Escolarizada,277,2021-2022,14USU0003Y,5041100021,Escolarizada,86,82,,168,4,5,,9,0,0,,0
278 2021-2022 14USU0003Y 5041400032 Escolarizada,278,2021-2022,14USU0003Y,5041400032,Escolarizada,167,270,,437,5,7,,12,0,0,,0
279 2021-2022 14USU0003Y 5042000002 Escolarizada,279,2021-2022,14USU0003Y,5042000002,Escolarizada,155,242,,397,6,6,,12,0,2,,2
280 2021-2022 14USU0003Y 5051100015 Escolarizada,280,2021-2022,14USU0003Y,5051100015,Escolarizada,68,112,,180,1,5,,6,0,0,,0
281 2021-2022 14USU0003Y 5052200021 Escolarizada,281,2021-2022,14USU0003Y,5052200021,Escolarizada,46,43,,89,1,1,,2,1,0,,1
282 2021-2022 14USU0003Y 5062200055 Escolarizada,282,2021-2022,14USU0003Y,5062200055,Escolarizada,0,0,,0,0,0,,0,0,0,,0
283 2021-2022 14USU0003Y 5062200073 Escolarizada,283,2021-2022,14USU0003Y,5062200073,Escolarizada,162,20,,182,3,0,,3,0,0,,0
284 2021-2022 14USU0003Y 5062200082 Escolarizada,284,2021-2022,14USU0003Y,5062200082,Escolarizada,138,41,,179,3,2,,5,0,0,,0
285 2021-2022 14USU0003Y 5071300014 Escolarizada,285,2021-2022,14USU0003Y,5071300014,Escolarizada,323,34,,357,10,1,,11,0,0,,0
286 2021-2022 14USU0003Y 5071300091 Escolarizada,286,2021-2022,14USU0003Y,5071300091,Escolarizada,86,17,,103,3,0,,3,0,0,,0
287 2021-2022 14USU0003Y 5072400001 Escolarizada,287,2021-2022,14USU0003Y,5072400001,Escolarizada,24,18,,42,0,0,,0,0,0,,0
288 2021-2022 14USU0003Y 5092100006 Escolarizada,288,2021-2022,14USU0003Y,5092100006,Escolarizada,24,103,,127,0,3,,3,0,0,,0
289 2021-2022 14USU0003Y 5094200006 Escolarizada,289,2021-2022,14USU0003Y,5094200006,Escolarizada,57,197,,254,3,4,,7,0,0,,0
290 2021-2022 14USU0003Y 5101600013 Escolarizada,290,2021-2022,14USU0003Y,5101600013,Escolarizada,47,155,,202,1,4,,5,0,0,,0
291 2021-2022 14USU0003Y 7011400011 Escolarizada,291,2021-2022,14USU0003Y,7011400011,Escolarizada,11,25,,36,0,0,,0,1,0,,1
292 2021-2022 14USU0003Y 7031200071 Escolarizada,292,2021-2022,14USU0003Y,7031200071,Escolarizada,1,3,,4,0,0,,0,0,0,,0
293 2021-2022 14USU0003Y 7042100033 Escolarizada,293,2021-2022,14USU0003Y,7042100033,Escolarizada,0,0,,0,0,0,,0,0,0,,0
294 2021-2022 14USU0003Y 7052100021 Escolarizada,294,2021-2022,14USU0003Y,7052100021,Escolarizada,3,0,,3,0,0,,0,0,0,,0
295 2021-2022 14USU0003Y 7061300005 Escolarizada,295,2021-2022,14USU0003Y,7061300005,Escolarizada,8,3,,11,0,0,,0,0,0,,0
296 2021-2022 14USU0003Y 7071300003 Escolarizada,296,2021-2022,14USU0003Y,7071300003,Escolarizada,14,5,,19,0,0,,0,0,0,,0
297 2021-2022 14USU0003Y 8052100019 Escolarizada,297,2021-2022,14USU0003Y,8052100019,Escolarizada,13,3,,16,0,0,,0,0,0,,0
298 2021-2022 14USU0005W 5021000114 Escolarizada,298,2021-2022,14USU0005W,5021000114,Escolarizada,215,251,,466,8,6,,14,1,0,,1
299 2021-2022 14USU0005W 5021200054 Escolarizada,299,2021-2022,14USU0005W,5021200054,Escolarizada,75,220,,295,5,2,,7,1,1,,2
300 2021-2022 14USU0005W 5021200055 Escolarizada,300,2021-2022,14USU0005W,5021200055,Escolarizada,88,118,,206,3,2,,5,0,0,,0
301 2021-2022 14USU0005W 5021400012 Escolarizada,301,2021-2022,14USU0005W,5021400012,Escolarizada,68,41,,109,0,0,,0,0,0,,0
302 2021-2022 14USU0005W 5021700002 Escolarizada,302,2021-2022,14USU0005W,5021700002,Escolarizada,177,341,,518,7,7,,14,0,0,,0
303 2021-2022 14USU0005W 7012602009 Escolarizada,303,2021-2022,14USU0005W,7012602009,Escolarizada,13,17,,30,0,0,,0,0,0,,0
304 2021-2022 14USU0005W 7031000012 Escolarizada,304,2021-2022,14USU0005W,7031000012,Escolarizada,6,9,,15,0,1,,1,0,0,,0
305 2021-2022 14USU0006V 5021300063 Escolarizada,305,2021-2022,14USU0006V,5021300063,Escolarizada,160,82,,242,5,1,,6,1,0,,1
306 2021-2022 14USU0007U 5051100006 Escolarizada,306,2021-2022,14USU0007U,5051100006,Escolarizada,126,189,,315,4,4,,8,0,0,,0
307 2021-2022 14USU0008T 5021000010 Escolarizada,307,2021-2022,14USU0008T,5021000010,Escolarizada,49,138,,187,2,4,,6,0,0,,0
308 2021-2022 14USU0008T 5021600062 Escolarizada,308,2021-2022,14USU0008T,5021600062,Escolarizada,57,137,,194,2,3,,5,0,0,,0
309 2021-2022 14USU0008T 5022500001 Escolarizada,309,2021-2022,14USU0008T,5022500001,Escolarizada,62,119,,181,3,6,,9,0,0,,0
310 2021-2022 14USU0008T 5031500008 Escolarizada,310,2021-2022,14USU0008T,5031500008,Escolarizada,35,219,,254,0,3,,3,0,0,,0
311 2021-2022 14USU0008T 5033100003 Escolarizada,311,2021-2022,14USU0008T,5033100003,Escolarizada,547,919,,1466,8,19,,27,0,1,,1
312 2021-2022 14USU0008T 5033200024 Escolarizada,312,2021-2022,14USU0008T,5033200024,Escolarizada,61,177,,238,1,6,,7,0,0,,0
313 2021-2022 14USU0008T 5041400032 Escolarizada,313,2021-2022,14USU0008T,5041400032,Escolarizada,333,516,,849,7,13,,20,1,0,,1
314 2021-2022 14USU0008T 5042100012 Escolarizada,314,2021-2022,14USU0008T,5042100012,Escolarizada,358,473,,831,11,9,,20,0,0,,0
315 2021-2022 14USU0008T 5052200002 Escolarizada,315,2021-2022,14USU0008T,5052200002,Escolarizada,362,194,,556,13,6,,19,1,0,,1
316 2021-2022 14USU0008T 5061100001 Escolarizada,316,2021-2022,14USU0008T,5061100001,Escolarizada,364,71,,435,14,1,,15,0,1,,1
317 2021-2022 14USU0008T 5071200009 Escolarizada,317,2021-2022,14USU0008T,5071200009,Escolarizada,405,118,,523,14,4,,18,0,0,,0
318 2021-2022 14USU0008T 5073100009 Escolarizada,318,2021-2022,14USU0008T,5073100009,Escolarizada,135,123,,258,6,1,,7,0,0,,0
319 2021-2022 14USU0008T 5091100011 Escolarizada,319,2021-2022,14USU0008T,5091100011,Escolarizada,504,830,,1334,7,9,,16,0,1,,1
320 2021-2022 14USU0008T 5094200006 Escolarizada,320,2021-2022,14USU0008T,5094200006,Escolarizada,80,442,,522,1,8,,9,0,0,,0
321 2021-2022 14USU0008T 5095600005 Escolarizada,321,2021-2022,14USU0008T,5095600005,Escolarizada,50,159,,209,1,2,,3,0,0,,0
322 2021-2022 14USU0008T 7042300011 Escolarizada,322,2021-2022,14USU0008T,7042300011,Escolarizada,7,9,,16,0,0,,0,0,0,,0
323 2021-2022 14USU0008T 7071000033 Escolarizada,323,2021-2022,14USU0008T,7071000033,Escolarizada,5,0,,5,0,0,,0,0,0,,0
324 2021-2022 14USU0008T 7071200021 Escolarizada,324,2021-2022,14USU0008T,7071200021,Escolarizada,18,7,,25,0,0,,0,0,0,,0
325 2021-2022 14USU0008T 7102100006 Escolarizada,325,2021-2022,14USU0008T,7102100006,Escolarizada,13,5,,18,0,1,,1,0,0,,0
326 2021-2022 14USU0008T 8033100003 Escolarizada,326,2021-2022,14USU0008T,8033100003,Escolarizada,30,19,,49,0,1,,1,0,0,,0
327 2021-2022 14USU0008T 8071200008 Escolarizada,327,2021-2022,14USU0008T,8071200008,Escolarizada,11,8,,19,0,0,,0,0,0,,0
328 2021-2022 14USU0008T 8091345016 Escolarizada,328,2021-2022,14USU0008T,8091345016,Escolarizada,8,12,,20,0,0,,0,0,0,,0
329 2021-2022 14USU0008T 8102100001 Escolarizada,329,2021-2022,14USU0008T,8102100001,Escolarizada,6,3,,9,0,0,,0,0,0,,0
330 2021-2022 14USU0009S 5033100003 Escolarizada,330,2021-2022,14USU0009S,5033100003,Escolarizada,14,29,,43,0,1,,1,0,0,,0
331 2021-2022 14USU0009S 5042000002 Escolarizada,331,2021-2022,14USU0009S,5042000002,Escolarizada,33,39,,72,0,1,,1,0,0,,0
332 2021-2022 14USU0009S 5101600013 Escolarizada,332,2021-2022,14USU0009S,5101600013,Escolarizada,14,30,,44,0,0,,0,0,0,,0
333 2021-2022 14USU0010H 5021500119 Escolarizada,333,2021-2022,14USU0010H,5021500119,Escolarizada,35,107,,142,3,7,,10,1,1,,2
334 2021-2022 14USU0010H 5031200031 Escolarizada,334,2021-2022,14USU0010H,5031200031,Escolarizada,184,338,,522,2,10,,12,0,0,,0
335 2021-2022 14USU0010H 5031300010 Escolarizada,335,2021-2022,14USU0010H,5031300010,Escolarizada,339,273,,612,10,4,,14,0,1,,1
336 2021-2022 14USU0010H 5031300014 Escolarizada,336,2021-2022,14USU0010H,5031300014,Escolarizada,203,553,,756,2,10,,12,1,0,,1
337 2021-2022 14USU0010H 5031500010 Escolarizada,337,2021-2022,14USU0010H,5031500010,Escolarizada,74,1214,,1288,3,34,,37,0,2,,2
338 2021-2022 14USU0010H 5032100027 Escolarizada,338,2021-2022,14USU0010H,5032100027,Escolarizada,43,84,,127,0,2,,2,0,0,,0
339 2021-2022 14USU0010H 5033200006 Escolarizada,339,2021-2022,14USU0010H,5033200006,Escolarizada,177,425,,602,2,11,,13,0,0,,0
340 2021-2022 14USU0010H 7011200033 Escolarizada,340,2021-2022,14USU0010H,7011200033,Escolarizada,2,12,,14,0,0,,0,0,0,,0
341 2021-2022 14USU0010H 7012603017 Escolarizada,341,2021-2022,14USU0010H,7012603017,Escolarizada,10,22,,32,0,0,,0,0,0,,0
342 2021-2022 14USU0010H 7022200011 Escolarizada,342,2021-2022,14USU0010H,7022200011,Escolarizada,2,6,,8,0,0,,0,0,0,,0
343 2021-2022 14USU0010H 7022200019 Escolarizada,343,2021-2022,14USU0010H,7022200019,Escolarizada,2,6,,8,0,0,,0,0,0,,0
344 2021-2022 14USU0010H 7022300005 Escolarizada,344,2021-2022,14USU0010H,7022300005,Escolarizada,15,12,,27,2,0,,2,0,0,,0
345 2021-2022 14USU0010H 7022400002 Escolarizada,345,2021-2022,14USU0010H,7022400002,Escolarizada,4,20,,24,0,1,,1,1,0,,1
346 2021-2022 14USU0010H 7022500015 Escolarizada,346,2021-2022,14USU0010H,7022500015,Escolarizada,7,7,,14,0,0,,0,0,0,,0
347 2021-2022 14USU0010H 7022600008 Escolarizada,347,2021-2022,14USU0010H,7022600008,Escolarizada,12,5,,17,0,0,,0,0,0,,0
348 2021-2022 14USU0010H 7031000001 Escolarizada,348,2021-2022,14USU0010H,7031000001,Escolarizada,11,16,,27,0,0,,0,0,0,,0
349 2021-2022 14USU0010H 7031200043 Escolarizada,349,2021-2022,14USU0010H,7031200043,Escolarizada,8,16,,24,0,1,,1,0,0,,0
350 2021-2022 14USU0010H 7031200087 Escolarizada,350,2021-2022,14USU0010H,7031200087,Escolarizada,2,4,,6,0,0,,0,0,0,,0
351 2021-2022 14USU0010H 7031300005 Escolarizada,351,2021-2022,14USU0010H,7031300005,Escolarizada,11,8,,19,0,0,,0,0,0,,0
352 2021-2022 14USU0010H 7031300078 Escolarizada,352,2021-2022,14USU0010H,7031300078,Escolarizada,4,5,,9,0,0,,0,0,0,,0
353 2021-2022 14USU0010H 7032100004 Escolarizada,353,2021-2022,14USU0010H,7032100004,Escolarizada,8,9,,17,0,0,,0,0,0,,0
354 2021-2022 14USU0010H 7032100049 Escolarizada,354,2021-2022,14USU0010H,7032100049,Escolarizada,4,5,,9,0,0,,0,0,0,,0
355 2021-2022 14USU0010H 7073100005 Escolarizada,355,2021-2022,14USU0010H,7073100005,Escolarizada,8,5,,13,0,0,,0,0,0,,0
356 2021-2022 14USU0010H 8011000006 Escolarizada,356,2021-2022,14USU0010H,8011000006,Escolarizada,8,4,,12,0,0,,0,0,0,,0
357 2021-2022 14USU0010H 8011500003 Escolarizada,357,2021-2022,14USU0010H,8011500003,Escolarizada,9,14,,23,0,0,,0,0,0,,0
358 2021-2022 14USU0010H 8022000001 Escolarizada,358,2021-2022,14USU0010H,8022000001,Escolarizada,7,5,,12,0,1,,1,0,0,,0
359 2021-2022 14USU0010H 8022500004 Escolarizada,359,2021-2022,14USU0010H,8022500004,Escolarizada,7,10,,17,0,0,,0,0,0,,0
360 2021-2022 14USU0010H 8031000001 Escolarizada,360,2021-2022,14USU0010H,8031000001,Escolarizada,24,38,,62,0,0,,0,0,0,,0
361 2021-2022 14USU0010H 8031300003 Escolarizada,361,2021-2022,14USU0010H,8031300003,Escolarizada,9,8,,17,0,0,,0,0,0,,0
362 2021-2022 14USU0010H 8052300012 Escolarizada,362,2021-2022,14USU0010H,8052300012,Escolarizada,12,11,,23,0,0,,0,0,0,,0
363 2021-2022 14USU0011G 5041100056 Escolarizada,363,2021-2022,14USU0011G,5041100056,Escolarizada,31,41,,72,2,0,,2,0,0,,0
364 2021-2022 14USU0011G 5042000002 Escolarizada,364,2021-2022,14USU0011G,5042000002,Escolarizada,36,36,,72,1,0,,1,0,0,,0
365 2021-2022 14USU0011G 5042100092 Escolarizada,365,2021-2022,14USU0011G,5042100092,Escolarizada,20,44,,64,0,1,,1,0,0,,0
366 2021-2022 14USU0011G 5051200024 Escolarizada,366,2021-2022,14USU0011G,5051200024,Escolarizada,32,40,,72,2,0,,2,0,0,,0
367 2021-2022 14USU0011G 5071000020 Escolarizada,367,2021-2022,14USU0011G,5071000020,Escolarizada,19,16,,35,2,1,,3,0,0,,0
