name,row,ciclo,anio,calendario,clave_plantel,cve_programa,aspirantes_h,aspirantes_m,aspirantes_nb,aspirantes_t,admitidos_h,admitidos_m,admitidos_nb,admitidos_t,no_admitidos_h,no_admitidos_m,no_admitidos_nb,no_admitidos_t,por_admision,cupo,puntaje_minimo
2022A 55 14MMS0705Y BGC,55,2021-2022,2022,A,14MMS0705Y,BGC,,,,42,,,,42,,,,0,100.00,,65
2022A 56 14MMS0693J BGC,56,2021-2022,2022,A,14MMS0693J,BGC,,,,28,,,,28,,,,0,100.00,,60
2022A 57 14MMS0635T BGC,57,2021-2022,2022,A,14MMS0635T,BGC,,,,61,,,,61,,,,0,100.00,,64
2022A 58 14MMS0634U BGC,58,2021-2022,2022,A,14MMS0634U,BGC,,,,280,,,,280,,,,0,100.00,,64
2022A 59 14MMS0818A BGC,59,2021-2022,2022,A,14MMS0818A,BGC,,,,1403,,,,701,,,,702,49.96,,83
2022A 60 14MMS0714F BGC,60,2021-2022,2022,A,14MMS0714F,BGC,,,,79,,,,79,,,,0,100.00,,68
2022A 61 14MMS0759B BGC,61,2021-2022,2022,A,14MMS0759B,BGC,,,,634,,,,634,,,,0,100.00,,63
2022A 62 14MMS0656F BGC,62,2021-2022,2022,A,14MMS0656F,BGC,,,,28,,,,28,,,,0,100.00,,64
2022A 63 14MMS0711I BGC,63,2021-2022,2022,A,14MMS0711I,BGC,,,,20,,,,20,,,,0,100.00,,69
2022A 64 14MMS0632W BGC,64,2021-2022,2022,A,14MMS0632W,BGC,,,,278,,,,278,,,,0,100.00,,69
2022A 65 14MMS0713G BGC,65,2021-2022,2022,A,14MMS0713G,BGC,,,,32,,,,32,,,,0,100.00,,71
2022A 66 14MMS0657E BGC,66,2021-2022,2022,A,14MMS0657E,BGC,,,,617,,,,617,,,,0,100.00,,64
2022A 67 14MMS0721P BGC,67,2021-2022,2022,A,14MMS0721P,BGC,,,,146,,,,100,,,,46,68.49,,78
2022A 68 14MMS0817B BGC,68,2021-2022,2022,A,14MMS0817B,BGC,,,,25,,,,25,,,,0,100.00,,68
2022A 69 14MMS0744Z BGC,69,2021-2022,2022,A,14MMS0744Z,BGC,,,,60,,,,60,,,,0,100.00,,66
2022A 70 14MMS0773V BGC,70,2021-2022,2022,A,14MMS0773V,BGC,,,,38,,,,38,,,,0,100.00,,63
2022A 71 14MMS0659C BGC,71,2021-2022,2022,A,14MMS0659C,BGC,,,,27,,,,27,,,,0,100.00,,71
2022A 72 14MMS0746Y BGC,72,2021-2022,2022,A,14MMS0746Y,BGC,,,,22,,,,22,,,,0,100.00,,69
2022A 73 14USU0140A 5073100009,73,2021-2022,2022,A,14USU0140A,5073100009,,,,867,,,,220,,,,647,25.37,220,160.8633
2022A 74 14USU0140A 5021000110,74,2021-2022,2022,A,14USU0140A,5021000110,,,,364,,,,20,,,,344,5.49,20,181.1767
2022A 75 14USU0140A 5021600017,75,2021-2022,2022,A,14USU0140A,5021600017,,,,217,,,,60,,,,157,27.65,60,149.5833
2022A 76 14USU0140A 5021600024,76,2021-2022,2022,A,14USU0140A,5021600024,,,,131,,,,40,,,,91,30.53,40,157.7967
2022A 77 14USU0140A 5071100019,77,2021-2022,2022,A,14USU0140A,5071100019,,,,254,,,,80,,,,174,31.50,80,151.2933
2022A 78 14USU0140A 5021500044,78,2021-2022,2022,A,14USU0140A,5021500044,,,,463,,,,160,,,,303,34.56,160,145.7467
2022A 79 14USU0140A 5073100024,79,2021-2022,2022,A,14USU0140A,5073100024,,,,41,,,,41,,,,0,100.00,50,72
2022A 80 14USU0005W 5021400012,80,2021-2022,2022,A,14USU0005W,5021400012,,,,17,,,,17,,,,0,100.00,17,72
2022A 81 14USU0005W 5021200054,81,2021-2022,2022,A,14USU0005W,5021200054,,,,35,,,,35,,,,0,100.00,35,67
2022A 82 14USU0005W 5021200055,82,2021-2022,2022,A,14USU0005W,5021200055,,,,24,,,,24,,,,0,100.00,25,70.18
2022A 83 14USU0005W 5021000114,83,2021-2022,2022,A,14USU0005W,5021000114,,,,56,,,,56,,,,0,100.00,60,68
2022A 84 14USU0005W 5021700002,84,2021-2022,2022,A,14USU0005W,5021700002,,,,60,,,,60,,,,0,100.00,60,73
2022A 85 14USU0130U 5081300016,85,2021-2022,2022,A,14USU0130U,5081300016,,,,270,,,,260,,,,10,96.30,260,71
2022A 86 14USU0130U 5041100021,86,2021-2022,2022,A,14USU0130U,5041100021,,,,39,,,,39,,,,0,100.00,40,67.44
2022A 87 14USU0130U 5051100003,87,2021-2022,2022,A,14USU0130U,5051100003,,,,205,,,,205,,,,0,100.00,260,64.95
2022A 88 14USU0130U 5072100018,88,2021-2022,2022,A,14USU0130U,5072100018,,,,20,,,,20,,,,0,100.00,40,74.56
2022A 89 14USU0130U 5082100001,89,2021-2022,2022,A,14USU0130U,5082100001,,,,842,,,,270,,,,572,32.07,270,140.44
2022A 90 14USU0120N 5041100009,90,2021-2022,2022,A,14USU0120N,5041100009,,,,163,,,,95,,,,68,58.28,95,137.7133
2022A 91 14USU0120N 5042000002,91,2021-2022,2022,A,14USU0120N,5042000002,,,,696,,,,392,,,,304,56.32,392,129.9067
2022A 92 14USU0120N 5041300007,92,2021-2022,2022,A,14USU0120N,5041300007,,,,582,,,,248,,,,334,42.61,248,147.3333
2022A 93 14USU0120N 5042300027,93,2021-2022,2022,A,14USU0120N,5042300027,,,,69,,,,69,,,,0,100.00,69,96.83
2022A 94 14USU0120N 5041400032,94,2021-2022,2022,A,14USU0120N,5041400032,,,,806,,,,471,,,,335,58.44,471,132.6467
2022A 95 14USU0120N 5031400003,95,2021-2022,2022,A,14USU0120N,5031400003,,,,123,,,,123,,,,0,100.00,123,99.8267
2022A 96 14USU0120N 5041100127,96,2021-2022,2022,A,14USU0120N,5041100127,,,,308,,,,133,,,,175,43.18,133,137.2467
2022A 97 14USU0120N 5051300020,97,2021-2022,2022,A,14USU0120N,5051300020,,,,46,,,,46,,,,0,100.00,46,101.75
2022A 98 14USU0120N 5041200028,98,2021-2022,2022,A,14USU0120N,5041200028,,,,663,,,,303,,,,360,45.70,303,137.7033
2022A 99 14USU0120N 5041100056,99,2021-2022,2022,A,14USU0120N,5041100056,,,,934,,,,464,,,,470,49.68,464,137.8567
2022A 100 14USU0120N 5042100117,100,2021-2022,2022,A,14USU0120N,5042100117,,,,238,,,,167,,,,71,70.17,167,117.5433
2022A 101 14USU0120N 5032100065,101,2021-2022,2022,A,14USU0120N,5032100065,,,,138,,,,98,,,,40,71.01,98,125.0133
2022A 102 14USU0120N 5062200082,102,2021-2022,2022,A,14USU0120N,5062200082,,,,112,,,,106,,,,6,94.64,106,106.9167
2022A 103 14USU0120N 5101600013,103,2021-2022,2022,A,14USU0120N,5101600013,,,,190,,,,174,,,,16,91.58,174,109.01
2022A 104 14USU0110G 5071000020,104,2021-2022,2022,A,14USU0110G,5071000020,,,,221,,,,110,,,,111,49.77,110,160.25
2022A 105 14USU0110G 5073200005,105,2021-2022,2022,A,14USU0110G,5073200005,,,,431,,,,140,,,,291,32.48,140,152.6433
2022A 106 14USU0110G 5061000002,106,2021-2022,2022,A,14USU0110G,5061000002,,,,658,,,,300,,,,358,45.59,300,142.18
2022A 107 14USU0110G 5062100009,107,2021-2022,2022,A,14USU0110G,5062100009,,,,200,,,,130,,,,70,65.00,130,128.1667
2022A 108 14USU0110G 5102100004,108,2021-2022,2022,A,14USU0110G,5102100004,,,,87,,,,50,,,,37,57.47,50,128.6767
2022A 109 14USU0110G 5073200035,109,2021-2022,2022,A,14USU0110G,5073200035,,,,43,,,,28,,,,15,65.12,50,120.1133
2022A 110 14USU0110G 5071200034,110,2021-2022,2022,A,14USU0110G,5071200034,,,,26,,,,25,,,,1,96.15,25,113.6367
2022A 111 14USU0110G 5071700019,111,2021-2022,2022,A,14USU0110G,5071700019,,,,571,,,,215,,,,356,37.65,215,146.7667
2022A 112 14USU0110G 5062200055,112,2021-2022,2022,A,14USU0110G,5062200055,,,,517,,,,275,,,,242,53.19,275,139.75
2022A 113 14USU0110G 5071300009,113,2021-2022,2022,A,14USU0110G,5071300009,,,,402,,,,210,,,,192,52.24,210,139.9167
2022A 114 14USU0110G 5071400015,114,2021-2022,2022,A,14USU0110G,5071400015,,,,325,,,,170,,,,155,52.31,170,146.9833
2022A 115 14USU0110G 5071300082,115,2021-2022,2022,A,14USU0110G,5071300082,,,,137,,,,70,,,,67,51.09,70,147.8333
2022A 116 14USU0110G 5052200017,116,2021-2022,2022,A,14USU0110G,5052200017,,,,18,,,,18,,,,0,100.00,35,111.3333
2022A 117 14USU0110G 5052100005,117,2021-2022,2022,A,14USU0110G,5052100005,,,,154,,,,90,,,,64,58.44,90,160.5733
2022A 118 14USU0110G 5072100033,118,2021-2022,2022,A,14USU0110G,5072100033,,,,166,,,,70,,,,96,42.17,70,146.8133
2022A 119 14USU0110G 5053100004,119,2021-2022,2022,A,14USU0110G,5053100004,,,,77,,,,60,,,,17,77.92,60,132.9167
2022A 120 14USU0110G 5052200007,120,2021-2022,2022,A,14USU0110G,5052200007,,,,123,,,,92,,,,31,74.80,92,129.77
2022A 121 14USU0110G 5095400006,121,2021-2022,2022,A,14USU0110G,5095400006,,,,739,,,,180,,,,559,24.36,180,164.37
2022A 122 14USU0230T 5033200024,122,2021-2022,2022,A,14USU0230T,5033200024,,,,142,,,,33,,,,109,23.24,33,93.18
2022A 123 14USU0230T 5093100002,123,2021-2022,2022,A,14USU0230T,5093100002,,,,1050,,,,157,,,,893,14.95,157,166.01
2022A 124 14USU0230T 5101100015,124,2021-2022,2022,A,14USU0230T,5101100015,,,,487,,,,186,,,,301,38.19,186,133.8367
2022A 125 14USU0230T 5092100006,125,2021-2022,2022,A,14USU0230T,5092100006,,,,1239,,,,360,,,,879,29.06,360,142.6067
2022A 126 14USU0230T 5092100006,126,2021-2022,2022,A,14USU0230T,5092100006,,,,58,,,,58,,,,0,100.00,58,69
2022A 127 14USU0230T 5094200006,127,2021-2022,2022,A,14USU0230T,5094200006,,,,531,,,,124,,,,407,23.35,124,149.4967
2022A 128 14USU0230T 5094300009,128,2021-2022,2022,A,14USU0230T,5094300009,,,,127,,,,30,,,,97,23.62,30,90.57
2022A 129 14USU0230T 5031100007,129,2021-2022,2022,A,14USU0230T,5031100007,,,,1412,,,,218,,,,1194,15.44,218,161.19
2022A 130 14USU0230T 5094100009,130,2021-2022,2022,A,14USU0230T,5094100009,,,,129,,,,62,,,,67,48.06,62,89.05
2022A 131 14USU0230T 5091100011,131,2021-2022,2022,A,14USU0230T,5091100011,,,,2080,,,,367,,,,1713,17.64,367,177
2022A 132 14USU0230T 4103100001,132,2021-2022,2022,A,14USU0230T,4103100001,,,,142,,,,62,,,,80,43.66,62,87.03
2022A 133 14USU0230T 4093100005,133,2021-2022,2022,A,14USU0230T,4093100005,,,,72,,,,63,,,,9,87.50,63,78.13
2022A 134 14USU0230T 4095300010,134,2021-2022,2022,A,14USU0230T,4095300010,,,,173,,,,94,,,,79,54.34,94,84.02
2022A 135 14USU0230T 4094100010,135,2021-2022,2022,A,14USU0230T,4094100010,,,,43,,,,32,,,,11,74.42,32,81
2022A 136 14USU0100Z 5033100003,136,2021-2022,2022,A,14USU0100Z,5033100003,,,,975,,,,420,,,,555,43.08,420,136.6233
2022A 137 14USU0100Z 5033100003,137,2021-2022,2022,A,14USU0100Z,5033100003,,,,379,,,,200,,,,179,52.77,200,126.7667
2022A 138 14USU0100Z 5031200004,138,2021-2022,2022,A,14USU0100Z,5031200004,,,,47,,,,40,,,,7,85.11,40,119.0833
2022A 139 14USU0100Z 5022600002,139,2021-2022,2022,A,14USU0100Z,5022600002,,,,67,,,,60,,,,7,89.55,60,75.63
2022A 140 14USU0100Z 5052300015,140,2021-2022,2022,A,14USU0100Z,5052300015,,,,16,,,,16,,,,0,100.00,50,76.67
2022A 141 14USU0100Z 5022500008,141,2021-2022,2022,A,14USU0100Z,5022500008,,,,77,,,,77,,,,0,100.00,90,69
2022A 142 14USU0100Z 5022300022,142,2021-2022,2022,A,14USU0100Z,5022300022,,,,93,,,,82,,,,11,88.17,82,126.0167
2022A 143 14USU0010H 5032100027,143,2021-2022,2022,A,14USU0010H,5032100027,,,,88,,,,35,,,,53,39.77,35,138.3533
2022A 144 14USU0010H 5033200006,144,2021-2022,2022,A,14USU0010H,5033200006,,,,231,,,,90,,,,141,38.96,90,131.3367
2022A 145 14USU0010H 5031300010,145,2021-2022,2022,A,14USU0010H,5031300010,,,,65,,,,65,,,,0,100.00,80,61.69
2022A 146 14USU0010H 5031300014,146,2021-2022,2022,A,14USU0010H,5031300014,,,,173,,,,80,,,,93,46.24,80,144.6467
2022A 147 14USU0010H 5031200031,147,2021-2022,2022,A,14USU0010H,5031200031,,,,60,,,,60,,,,0,100.00,80,68.33
2022A 148 14USU0010H 5031500010,148,2021-2022,2022,A,14USU0010H,5031500010,,,,187,,,,153,,,,34,81.82,153,111.5467
2022A 149 14USU0010H 5031500010,149,2021-2022,2022,A,14USU0010H,5031500010,,,,37,,,,37,,,,0,100.00,37,69
2022A 150 14USU0220M 5033100003,150,2021-2022,2022,A,14USU0220M,5033100003,,,,56,,,,44,,,,12,78.57,44,120.9367
2022A 151 14USU0220M 5042000002,151,2021-2022,2022,A,14USU0220M,5042000002,,,,37,,,,37,,,,0,100.00,44,113.0833
2022A 152 14USU0220M 5093100002,152,2021-2022,2022,A,14USU0220M,5093100002,,,,189,,,,44,,,,145,23.28,44,158.62
2022A 153 14USU0220M 5041400032,153,2021-2022,2022,A,14USU0220M,5041400032,,,,57,,,,44,,,,13,77.19,44,130.5067
2022A 154 14USU0220M 5092100006,154,2021-2022,2022,A,14USU0220M,5092100006,,,,62,,,,44,,,,18,70.97,44,121.3867
2022A 155 14USU0220M 5082100001,155,2021-2022,2022,A,14USU0220M,5082100001,,,,146,,,,44,,,,102,30.14,44,146.25
2022A 156 14USU0220M 5041100056,156,2021-2022,2022,A,14USU0220M,5041100056,,,,47,,,,47,,,,0,100.00,47,103.07
2022A 157 14USU0220M 5094200006,157,2021-2022,2022,A,14USU0220M,5094200006,,,,77,,,,44,,,,33,57.14,44,125.0167
2022A 158 14USU0220M 5031100007,158,2021-2022,2022,A,14USU0220M,5031100007,,,,66,,,,44,,,,22,66.67,44,127.52
2022A 159 14USU0220M 5091100011,159,2021-2022,2022,A,14USU0220M,5091100011,,,,276,,,,44,,,,232,15.94,44,176.8667
2022A 160 14USU0170V 5033100003,160,2021-2022,2022,A,14USU0170V,5033100003,,,,10,,,,10,,,,0,100.00,35,71.43
2022A 161 14USU0170V 5042000002,161,2021-2022,2022,A,14USU0170V,5042000002,,,,5,,,,5,,,,0,100.00,35,81.23
2022A 162 14USU0170V 5081100010,162,2021-2022,2022,A,14USU0170V,5081100010,,,,23,,,,23,,,,0,100.00,35,69
2022A 163 14USU0170V 5041100021,163,2021-2022,2022,A,14USU0170V,5041100021,,,,10,,,,10,,,,0,100.00,35,68
2022A 164 14USU0160O 5033100003,164,2021-2022,2022,A,14USU0160O,5033100003,,,,37,,,,37,,,,0,100.00,40,96.4167
2022A 165 14USU0160O 5061000002,165,2021-2022,2022,A,14USU0160O,5061000002,,,,24,,,,24,,,,0,100.00,35,71
2022A 166 14USU0160O 5071700019,166,2021-2022,2022,A,14USU0160O,5071700019,,,,50,,,,40,,,,10,80.00,40,114.64
2022A 167 14USU0160O 5062200055,167,2021-2022,2022,A,14USU0160O,5062200055,,,,24,,,,24,,,,0,100.00,35,65.49
2022A 168 14USU0160O 5071400015,168,2021-2022,2022,A,14USU0160O,5071400015,,,,68,,,,40,,,,28,58.82,40,137.1267
2022A 169 14USU0160O 5042000002,169,2021-2022,2022,A,14USU0160O,5042000002,,,,39,,,,39,,,,0,100.00,40,71
2022A 170 14USU0160O 5041400032,170,2021-2022,2022,A,14USU0160O,5041400032,,,,26,,,,26,,,,0,100.00,40,76
2022A 171 14USU0160O 5041200028,171,2021-2022,2022,A,14USU0160O,5041200028,,,,20,,,,20,,,,0,100.00,40,70
2022A 172 14USU0160O 5041100056,172,2021-2022,2022,A,14USU0160O,5041100056,,,,41,,,,40,,,,1,97.56,40,106.21
2022A 173 14USU0160O 5031100007,173,2021-2022,2022,A,14USU0160O,5031100007,,,,70,,,,70,,,,0,100.00,80,70
2022A 174 14USU0160O 5095400006,174,2021-2022,2022,A,14USU0160O,5095400006,,,,139,,,,60,,,,79,43.17,60,144.7467
2022A 175 14USU0160O 5042100117,175,2021-2022,2022,A,14USU0160O,5042100117,,,,20,,,,20,,,,0,100.00,40,70.94
2022A 176 14USU0160O 5091100011,176,2021-2022,2022,A,14USU0160O,5091100011,,,,263,,,,30,,,,233,11.41,30,171.56
2022A 177 14USU0150H 5033100003,177,2021-2022,2022,A,14USU0150H,5033100003,,,,4,,,,4,,,,0,100.00,35,76
2022A 178 14USU0150H 5042000002,178,2021-2022,2022,A,14USU0150H,5042000002,,,,17,,,,17,,,,0,100.00,35,69
2022A 179 14USU0150H 5041400032,179,2021-2022,2022,A,14USU0150H,5041400032,,,,14,,,,14,,,,0,100.00,35,71.56
2022A 180 14USU0150H 5031100007,180,2021-2022,2022,A,14USU0150H,5031100007,,,,12,,,,12,,,,0,100.00,35,74.95
2022A 181 14USU0150H 5042100117,181,2021-2022,2022,A,14USU0150H,5042100117,,,,5,,,,5,,,,0,100.00,35,83.36
2022A 182 14USU0190I 5033100003,182,2021-2022,2022,A,14USU0190I,5033100003,,,,44,,,,44,,,,0,100.00,52,70.93
2022A 183 14USU0190I 5073200005,183,2021-2022,2022,A,14USU0190I,5073200005,,,,33,,,,33,,,,0,100.00,36,71
2022A 184 14USU0190I 5061000002,184,2021-2022,2022,A,14USU0190I,5061000002,,,,31,,,,31,,,,0,100.00,33,70
2022A 185 14USU0190I 5062100034,185,2021-2022,2022,A,14USU0190I,5062100034,,,,9,,,,9,,,,0,100.00,11,73.07
2022A 186 14USU0190I 5071000047,186,2021-2022,2022,A,14USU0190I,5071000047,,,,36,,,,30,,,,6,83.33,30,76
2022A 187 14USU0190I 5042000002,187,2021-2022,2022,A,14USU0190I,5042000002,,,,72,,,,72,,,,0,100.00,81,70
2022A 188 14USU0190I 5073100009,188,2021-2022,2022,A,14USU0190I,5073100009,,,,69,,,,69,,,,0,100.00,80,66.49
2022A 189 14USU0190I 5021000114,189,2021-2022,2022,A,14USU0190I,5021000114,,,,10,,,,10,,,,0,100.00,10,71.07
2022A 190 14USU0190I 5021700002,190,2021-2022,2022,A,14USU0190I,5021700002,,,,21,,,,21,,,,0,100.00,26,73
2022A 191 14USU0190I 5051100003,191,2021-2022,2022,A,14USU0190I,5051100003,,,,29,,,,29,,,,0,100.00,31,65
2022A 192 14USU0190I 5072100049,192,2021-2022,2022,A,14USU0190I,5072100049,,,,40,,,,30,,,,10,75.00,30,82.51
2022A 193 14USU0190I 5041400032,193,2021-2022,2022,A,14USU0190I,5041400032,,,,68,,,,68,,,,0,100.00,79,69
2022A 194 14USU0190I 5101100015,194,2021-2022,2022,A,14USU0190I,5101100015,,,,34,,,,34,,,,0,100.00,39,68
2022A 195 14USU0190I 5021500044,195,2021-2022,2022,A,14USU0190I,5021500044,,,,34,,,,34,,,,0,100.00,35,68.88
2022A 196 14USU0190I 5092100006,196,2021-2022,2022,A,14USU0190I,5092100006,,,,79,,,,41,,,,38,51.90,41,128.9167
2022A 197 14USU0190I 5021500002,197,2021-2022,2022,A,14USU0190I,5021500002,,,,26,,,,26,,,,0,100.00,30,67
2022A 198 14USU0190I 5094200006,198,2021-2022,2022,A,14USU0190I,5094200006,,,,60,,,,40,,,,20,66.67,40,120.92
2022A 199 14USU0190I 5031100007,199,2021-2022,2022,A,14USU0190I,5031100007,,,,79,,,,79,,,,0,100.00,88,67
2022A 200 14USU0190I 5101600013,200,2021-2022,2022,A,14USU0190I,5101600013,,,,29,,,,29,,,,0,100.00,32,68
2022A 201 14USU0190I 5091100011,201,2021-2022,2022,A,14USU0190I,5091100011,,,,290,,,,41,,,,249,14.14,41,172.7567
2022A 202 14USU0200Z 5033100003,202,2021-2022,2022,A,14USU0200Z,5033100003,,,,30,,,,30,,,,0,100.00,70,71
2022A 203 14USU0200Z 5041100007,203,2021-2022,2022,A,14USU0200Z,5041100007,,,,17,,,,17,,,,0,100.00,30,68.51
2022A 204 14USU0200Z 5071300014,204,2021-2022,2022,A,14USU0200Z,5071300014,,,,18,,,,18,,,,0,100.00,40,72
