name,row,ciclo,anio,calendario,clave_plantel,cve_programa,aspirantes_h,aspirantes_m,aspirantes_nb,aspirantes_t,admitidos_h,admitidos_m,admitidos_nb,admitidos_t,no_admitidos_h,no_admitidos_m,no_admitidos_nb,no_admitidos_t,por_admision,cupo,puntaje_minimo
2021A 47 14MMS0623O BGC,47,2020-2021,2021,A,14MMS0623O,BGC,,,,966,,,,636,,,,330,65.84,,77
2021A 48 14MMS0614G BGC,48,2020-2021,2021,A,14MMS0614G,BGC,,,,928,,,,928,,,,0,100.00,,65
2021A 49 14MMS0614G 3101600003,49,2020-2021,2021,A,14MMS0614G,3101600003,,,,85,,,,85,,,,0,100.00,,65
2021A 50 14MMS0762P BGC,50,2020-2021,2021,A,14MMS0762P,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 51 14MMS0761Q BGC,51,2020-2021,2021,A,14MMS0761Q,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 52 14MMS0643B BGC,52,2020-2021,2021,A,14MMS0643B,BGC,,,,130,,,,130,,,,0,100.00,,64
2021A 53 14MMS0727J BGC,53,2020-2021,2021,A,14MMS0727J,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 54 14MMS0717C BGC,54,2020-2021,2021,A,14MMS0717C,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 55 14MMS0717C 3042000001,55,2020-2021,2021,A,14MMS0717C,3042000001,,,,0,,,,,,,,0,0.00,,-
2021A 56 14MMS0717C 3101600003,56,2020-2021,2021,A,14MMS0717C,3101600003,,,,0,,,,,,,,0,0.00,,-
2021A 57 14MMS0718B BGC,57,2020-2021,2021,A,14MMS0718B,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 58 14MMS0718B 3042000001,58,2020-2021,2021,A,14MMS0718B,3042000001,,,,0,,,,,,,,0,0.00,,-
2021A 59 14MMS0718B 3101600003,59,2020-2021,2021,A,14MMS0718B,3101600003,,,,0,,,,,,,,0,0.00,,-
2021A 60 14MMS0741C BGC,60,2020-2021,2021,A,14MMS0741C,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 61 14MMS0617D BGC,61,2020-2021,2021,A,14MMS0617D,BGC,,,,84,,,,84,,,,0,100.00,,69
2021A 62 14MMS0662Q BGC,62,2020-2021,2021,A,14MMS0662Q,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 63 14MMS0663P BGC,63,2020-2021,2021,A,14MMS0663P,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 64 14MMS0664O BGC,64,2020-2021,2021,A,14MMS0664O,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 65 14MMS0665N BGC,65,2020-2021,2021,A,14MMS0665N,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 66 14MMS0619B BGC,66,2020-2021,2021,A,14MMS0619B,BGC,,,,206,,,,206,,,,0,100.00,,66
2021A 67 14MMS0666M BGC,67,2020-2021,2021,A,14MMS0666M,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 68 14MMS0667L BGC,68,2020-2021,2021,A,14MMS0667L,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 69 14MMS0728I BGC,69,2020-2021,2021,A,14MMS0728I,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 70 14MMS0618C BGC,70,2020-2021,2021,A,14MMS0618C,BGC,,,,154,,,,154,,,,0,100.00,,65
2021A 71 14MMS0668K BGC,71,2020-2021,2021,A,14MMS0668K,BGC,,,,74,,,,74,,,,0,100.00,,65
2021A 72 14MMS0747X BGC,72,2020-2021,2021,A,14MMS0747X,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 73 14MMS0750K BGC,73,2020-2021,2021,A,14MMS0750K,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 74 14MMS0621Q BGC,74,2020-2021,2021,A,14MMS0621Q,BGC,,,,282,,,,282,,,,0,100.00,,66
2021A 75 14MMS0622P BGC,75,2020-2021,2021,A,14MMS0622P,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 76 14MMS0737Q BGC,76,2020-2021,2021,A,14MMS0737Q,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 77 14MMS0732V BGC,77,2020-2021,2021,A,14MMS0732V,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 78 14MMS0733U BGC,78,2020-2021,2021,A,14MMS0733U,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 79 14MMS0674V BGC,79,2020-2021,2021,A,14MMS0674V,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 80 14MMS0734T BGC,80,2020-2021,2021,A,14MMS0734T,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 81 14MMS0675U BGC,81,2020-2021,2021,A,14MMS0675U,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 82 14MMS0676T BGC,82,2020-2021,2021,A,14MMS0676T,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 83 14MMS0735S BGC,83,2020-2021,2021,A,14MMS0735S,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 84 14MMS0736R BGC,84,2020-2021,2021,A,14MMS0736R,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 85 14MMS0677S BGC,85,2020-2021,2021,A,14MMS0677S,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 86 14MMS0651K BGC,86,2020-2021,2021,A,14MMS0651K,BGC,,,,203,,,,203,,,,0,100.00,,67
2021A 87 14MMS0651K 3101600003,87,2020-2021,2021,A,14MMS0651K,3101600003,,,,44,,,,44,,,,0,100.00,,68
2021A 88 14MMS0798D BGC,88,2020-2021,2021,A,14MMS0798D,BGC,,,,132,,,,132,,,,0,100.00,,66
2021A 89 14MMS0698E BGC,89,2020-2021,2021,A,14MMS0698E,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 90 14MMS0624N BGC,90,2020-2021,2021,A,14MMS0624N,BGC,,,,63,,,,63,,,,0,100.00,,64
2021A 91 14MMS0682D BGC,91,2020-2021,2021,A,14MMS0682D,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 92 14MMS0683C BGC,92,2020-2021,2021,A,14MMS0683C,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 93 14MMS0626L BGC,93,2020-2021,2021,A,14MMS0626L,BGC,,,,216,,,,216,,,,0,100.00,,65
2021A 94 14MMS0758C BGC,94,2020-2021,2021,A,14MMS0758C,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 95 14MMS0680F BGC,95,2020-2021,2021,A,14MMS0680F,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 96 14MMS0681E BGC,96,2020-2021,2021,A,14MMS0681E,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 97 14MMS0707W BGC,97,2020-2021,2021,A,14MMS0707W,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 98 14MMS0625M BGC,98,2020-2021,2021,A,14MMS0625M,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 99 14MMS0738P BGC,99,2020-2021,2021,A,14MMS0738P,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 100 14MMS0684B BGC,100,2020-2021,2021,A,14MMS0684B,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 101 14MMS0687Z BGC,101,2020-2021,2021,A,14MMS0687Z,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 102 14MMS0688Y BGC,102,2020-2021,2021,A,14MMS0688Y,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 103 14MMS0652J BGC,103,2020-2021,2021,A,14MMS0652J,BGC,,,,52,,,,52,,,,0,100.00,,67
2021A 104 14MMS0637R BGC,104,2020-2021,2021,A,14MMS0637R,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 105 14MMS0760R BGC,105,2020-2021,2021,A,14MMS0760R,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 106 14MMS0671Y BGC,106,2020-2021,2021,A,14MMS0671Y,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 107 14MMS0673W BGC,107,2020-2021,2021,A,14MMS0673W,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 108 14MMS0731W BGC,108,2020-2021,2021,A,14MMS0731W,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 109 14MMS0654H BGC,109,2020-2021,2021,A,14MMS0654H,BGC,,,,483,,,,329,,,,154,68.12,,80
2021A 110 14MMS0616E BGC,110,2020-2021,2021,A,14MMS0616E,BGC,,,,97,,,,97,,,,0,100.00,,64
2021A 111 14MMS0616E 3081100003,111,2020-2021,2021,A,14MMS0616E,3081100003,,,,70,,,,70,,,,0,100.00,,66
2021A 112 14MMS0616E 2092100004,112,2020-2021,2021,A,14MMS0616E,2092100004,,,,81,,,,81,,,,0,100.00,,66
2021A 113 14MMS0616E 2071100002,113,2020-2021,2021,A,14MMS0616E,2071100002,,,,33,,,,33,,,,0,100.00,,65
2021A 114 14MMS0616E 2071400001,114,2020-2021,2021,A,14MMS0616E,2071400001,,,,44,,,,44,,,,0,100.00,,67
2021A 115 14MMS0639P BGC,115,2020-2021,2021,A,14MMS0639P,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 116 14MMS0827I BGC,116,2020-2021,2021,A,14MMS0827I,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 117 14MMS0699D BGC,117,2020-2021,2021,A,14MMS0699D,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 118 14MMS0699D 3081100003,118,2020-2021,2021,A,14MMS0699D,3081100003,,,,0,,,,,,,,0,0.00,,-
2021A 119 14MMS0748W BGC,119,2020-2021,2021,A,14MMS0748W,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 120 14MMS0748W 3081100003,120,2020-2021,2021,A,14MMS0748W,3081100003,,,,0,,,,,,,,0,0.00,,-
2021A 121 14MMS0642C BGC,121,2020-2021,2021,A,14MMS0642C,BGC,,,,81,,,,81,,,,0,100.00,,67
2021A 122 14MMS0726K BGC,122,2020-2021,2021,A,14MMS0726K,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 123 14MMS0661R BGC,123,2020-2021,2021,A,14MMS0661R,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 124 14MMS0685A BGC,124,2020-2021,2021,A,14MMS0685A,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 125 14MMS0686Z BGC,125,2020-2021,2021,A,14MMS0686Z,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 126 14MMS0705Y BGC,126,2020-2021,2021,A,14MMS0705Y,BGC,,,,71,,,,71,,,,0,100.00,,67
2021A 127 14MMS0693J BGC,127,2020-2021,2021,A,14MMS0693J,BGC,,,,84,,,,84,,,,0,100.00,,64
2021A 128 14MMS0653I BGC,128,2020-2021,2021,A,14MMS0653I,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 129 14MMS0678R BGC,129,2020-2021,2021,A,14MMS0678R,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 130 14MMS0691L BGC,130,2020-2021,2021,A,14MMS0691L,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 131 14MMS0692K BGC,131,2020-2021,2021,A,14MMS0692K,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 132 14MMS0635T BGC,132,2020-2021,2021,A,14MMS0635T,BGC,,,,257,,,,257,,,,0,100.00,,60
2021A 133 14MMS0628J BGC,133,2020-2021,2021,A,14MMS0628J,BGC,,,,38,,,,38,,,,0,100.00,,66
2021A 134 14MMS0764N BGC,134,2020-2021,2021,A,14MMS0764N,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 135 14MMS0697F BGC,135,2020-2021,2021,A,14MMS0697F,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 136 14MMS0694I BGC,136,2020-2021,2021,A,14MMS0694I,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 137 14MMS0695H BGC,137,2020-2021,2021,A,14MMS0695H,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 138 14MMS0696G BGC,138,2020-2021,2021,A,14MMS0696G,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 139 14MMS0634U BGC,139,2020-2021,2021,A,14MMS0634U,BGC,,,,287,,,,287,,,,0,100.00,,66
2021A 140 14MMS0700C BGC,140,2020-2021,2021,A,14MMS0700C,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 141 14MMS0701B BGC,141,2020-2021,2021,A,14MMS0701B,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 142 14MMS0702A BGC,142,2020-2021,2021,A,14MMS0702A,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 143 14MMS0703Z BGC,143,2020-2021,2021,A,14MMS0703Z,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 144 14MMS0704Z BGC,144,2020-2021,2021,A,14MMS0704Z,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 145 14MMS0818A BGC,145,2020-2021,2021,A,14MMS0818A,BGC,,,,1680,,,,691,,,,989,41.13,,85
2021A 146 14MMS0629I BGC,146,2020-2021,2021,A,14MMS0629I,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 147 14MMS0769I BGC,147,2020-2021,2021,A,14MMS0769I,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 148 14MMS0644A BGC,148,2020-2021,2021,A,14MMS0644A,BGC,,,,41,,,,41,,,,0,100.00,,70
2021A 149 14MMS0739O BGC,149,2020-2021,2021,A,14MMS0739O,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 150 14MMS0706X BGC,150,2020-2021,2021,A,14MMS0706X,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 151 14MMS0714F BGC,151,2020-2021,2021,A,14MMS0714F,BGC,,,,77,,,,77,,,,0,100.00,,66
2021A 152 14MMS0759B BGC,152,2020-2021,2021,A,14MMS0759B,BGC,,,,805,,,,602,,,,203,74.78,,76
2021A 153 14MMS0627K BGC,153,2020-2021,2021,A,14MMS0627K,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 154 14MMS0754G BGC,154,2020-2021,2021,A,14MMS0754G,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 155 14MMS0709U BGC,155,2020-2021,2021,A,14MMS0709U,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 156 14MMS0710J BGC,156,2020-2021,2021,A,14MMS0710J,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 157 14MMS0832U BGC,157,2020-2021,2021,A,14MMS0832U,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 158 14MMS0655G BGC,158,2020-2021,2021,A,14MMS0655G,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 159 14MMS0771X BGC,159,2020-2021,2021,A,14MMS0771X,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 160 14MMS0620R BGC,160,2020-2021,2021,A,14MMS0620R,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 161 14MMS0690M BGC,161,2020-2021,2021,A,14MMS0690M,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 162 14MMS0740D BGC,162,2020-2021,2021,A,14MMS0740D,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 163 14MMS0766L BGC,163,2020-2021,2021,A,14MMS0766L,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 164 14MMS0722O BGC,164,2020-2021,2021,A,14MMS0722O,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 165 14MMS0689X BGC,165,2020-2021,2021,A,14MMS0689X,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 166 14MMS0770Y BGC,166,2020-2021,2021,A,14MMS0770Y,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 167 14MMS0656F BGC,167,2020-2021,2021,A,14MMS0656F,BGC,,,,35,,,,35,,,,0,100.00,,68
2021A 168 14MMS0768J BGC,168,2020-2021,2021,A,14MMS0768J,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 169 14MMS0711I BGC,169,2020-2021,2021,A,14MMS0711I,BGC,,,,38,,,,38,,,,0,100.00,,68
2021A 170 14MMS0730X BGC,170,2020-2021,2021,A,14MMS0730X,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 171 14MMS0670Z BGC,171,2020-2021,2021,A,14MMS0670Z,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 172 14MMS0632W BGC,172,2020-2021,2021,A,14MMS0632W,BGC,,,,377,,,,377,,,,0,100.00,,60
2021A 173 14MMS0632W 3042100026,173,2020-2021,2021,A,14MMS0632W,3042100026,,,,0,,,,,,,,0,0.00,,-
2021A 174 14MMS0713G BGC,174,2020-2021,2021,A,14MMS0713G,BGC,,,,47,,,,47,,,,0,100.00,,78
2021A 175 14MMS0763O BGC,175,2020-2021,2021,A,14MMS0763O,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 176 14MMS0715E BGC,176,2020-2021,2021,A,14MMS0715E,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 177 14MMS0716D BGC,177,2020-2021,2021,A,14MMS0716D,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 178 14MMS0660S BGC,178,2020-2021,2021,A,14MMS0660S,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 179 14MMS0660S 3042000001,179,2020-2021,2021,A,14MMS0660S,3042000001,,,,0,,,,,,,,0,0.00,,-
2021A 180 14MMS0660S 3101600003,180,2020-2021,2021,A,14MMS0660S,3101600003,,,,0,,,,,,,,0,0.00,,-
2021A 181 14MMS0743A BGC,181,2020-2021,2021,A,14MMS0743A,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 182 14MMS0719A BGC,182,2020-2021,2021,A,14MMS0719A,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 183 14MMS0742B BGC,183,2020-2021,2021,A,14MMS0742B,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 184 14MMS0720Q BGC,184,2020-2021,2021,A,14MMS0720Q,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 185 14MMS0657E BGC,185,2020-2021,2021,A,14MMS0657E,BGC,,,,512,,,,512,,,,0,100.00,,67
2021A 186 14MMS0721P BGC,186,2020-2021,2021,A,14MMS0721P,BGC,,,,172,,,,104,,,,68,60.47,,78
2021A 187 14MMS0817B BGC,187,2020-2021,2021,A,14MMS0817B,BGC,,,,79,,,,79,,,,0,100.00,,68
2021A 188 14MMS0744Z BGC,188,2020-2021,2021,A,14MMS0744Z,BGC,,,,139,,,,139,,,,0,100.00,,69
2021A 189 14MMS0773V BGC,189,2020-2021,2021,A,14MMS0773V,BGC,,,,235,,,,235,,,,0,100.00,,65
2021A 190 14MMS0633V BGC,190,2020-2021,2021,A,14MMS0633V,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 191 14MMS0772W BGC,191,2020-2021,2021,A,14MMS0772W,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 192 14MMS0679Q BGC,192,2020-2021,2021,A,14MMS0679Q,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 193 14MMS0723N BGC,193,2020-2021,2021,A,14MMS0723N,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 194 14MMS0712H BGC,194,2020-2021,2021,A,14MMS0712H,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 195 14MMS0669J BGC,195,2020-2021,2021,A,14MMS0669J,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 196 14MMS0672X BGC,196,2020-2021,2021,A,14MMS0672X,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 197 14MMS0708V BGC,197,2020-2021,2021,A,14MMS0708V,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 198 14MMS0767K BGC,198,2020-2021,2021,A,14MMS0767K,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 199 14MMS0751J 3081100019,199,2020-2021,2021,A,14MMS0751J,3081100019,,,,0,,,,,,,,0,0.00,,-
2021A 200 14MMS0751J 3021600008,200,2020-2021,2021,A,14MMS0751J,3021600008,,,,0,,,,,,,,0,0.00,,-
2021A 201 14MMS0659C BGC,201,2020-2021,2021,A,14MMS0659C,BGC,,,,85,,,,85,,,,0,100.00,,66
2021A 202 14MMS0659C 3042100026,202,2020-2021,2021,A,14MMS0659C,3042100026,,,,0,,,,,,,,0,0.00,,-
2021A 203 14MMS0745Z BGC,203,2020-2021,2021,A,14MMS0745Z,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 204 14MMS0755F BGC,204,2020-2021,2021,A,14MMS0755F,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 205 14MMS0746Y BGC,205,2020-2021,2021,A,14MMS0746Y,BGC,,,,39,,,,39,,,,0,100.00,,67
2021A 206 14MMS0724M BGC,206,2020-2021,2021,A,14MMS0724M,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 207 14MMS0638Q BGC,207,2020-2021,2021,A,14MMS0638Q,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 208 14MMS0658D BGC,208,2020-2021,2021,A,14MMS0658D,BGC,,,,97,,,,97,,,,0,100.00,,64
2021A 209 14MMS0725L BGC,209,2020-2021,2021,A,14MMS0725L,BGC,,,,0,,,,,,,,0,0.00,,-
2021A 210 14USU0140A 5073100009,210,2020-2021,2021,A,14USU0140A,5073100009,,,,783,,,,221,,,,562,28.22,221,92.85
2021A 211 14USU0140A 5021000110,211,2020-2021,2021,A,14USU0140A,5021000110,,,,342,,,,20,,,,322,5.85,20,97.23
2021A 212 14USU0140A 5021600017,212,2020-2021,2021,A,14USU0140A,5021600017,,,,215,,,,61,,,,154,28.37,61,91
2021A 213 14USU0140A 5021600024,213,2020-2021,2021,A,14USU0140A,5021600024,,,,95,,,,40,,,,55,42.11,40,90.69
