name,row,ciclo,cve_plantel,cve_programa,modalidad,matricula_h,matricula_m,matricula_nb,matricula_t,disc_fis_motriz_h,disc_fis_motriz_m,disc_fis_motriz_nb,disc_fis_motriz_t,disc_intelectual_h,disc_intelectual_m,disc_intelectual_nb,disc_intelectual_t,disc_multiple_h,disc_multiple_m,disc_multiple_nb,disc_multiple_t,disc_aud_hipoacusia_h,disc_aud_hipoacusia_m,disc_aud_hipoacusia_nb,disc_aud_hipoacusia_t,disc_aud_sordera_h,disc_aud_sordera_m,disc_aud_sordera_nb,disc_aud_sordera_t,disc_vis_baja_vision_h,disc_vis_baja_vision_m,disc_vis_baja_vision_nb,disc_vis_baja_vision_t,disc_vis_ceguera_h,disc_vis_ceguera_m,disc_vis_ceguera_nb,disc_vis_ceguera_t,disc_psicosocial_h,disc_psicosocial_m,disc_psicosocial_nb,disc_psicosocial_t,discapacidad_h,discapacidad_m,discapacidad_nb,discapacidad_t,habla_indigena_h,habla_indigena_m,habla_indigena_nb,habla_indigena_t
93 2019-2020 14MMS0645Z BGC,93,2019-2020,14MMS0645Z,BGC,Escolarizada,581,891,,1472,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,8,10,,18,0,0,,0,0,0,,0,8,10,,18,0,0,,0
94 2019-2020 14MMS0645Z BGC,94,2019-2020,14MMS0645Z,BGC,Escolarizada,565,847,,1412,0,0,,0,0,0,,0,0,0,,0,1,1,,2,0,0,,0,7,13,,20,0,0,,0,0,0,,0,8,14,,22,0,0,,0
95 2019-2020 14MMS0646Z BGC,95,2019-2020,14MMS0646Z,BGC,Escolarizada,828,909,,1737,0,0,,0,1,0,,1,0,0,,0,0,0,,0,1,1,,2,7,6,,13,0,0,,0,0,0,,0,9,7,,16,1,0,,1
96 2019-2020 14MMS0646Z BGC,96,2019-2020,14MMS0646Z,BGC,Escolarizada,1393,1329,,2722,1,1,,2,1,0,,1,0,0,,0,1,1,,2,1,0,,1,9,4,,13,0,0,,0,0,0,,0,13,6,,19,0,1,,1
97 2019-2020 14MMS0647Y BGAI,97,2019-2020,14MMS0647Y,BGAI,Escolarizada,28,30,,58,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,1,1,,2,0,0,,0
98 2019-2020 14MMS0647Y BGC,98,2019-2020,14MMS0647Y,BGC,Escolarizada,618,865,,1483,1,3,,4,1,0,,1,0,0,,0,0,0,,0,0,0,,0,3,6,,9,0,0,,0,0,0,,0,5,9,,14,1,1,,2
99 2019-2020 14MMS0647Y BGC,99,2019-2020,14MMS0647Y,BGC,Escolarizada,627,825,,1452,1,1,,2,0,0,,0,0,0,,0,0,0,,0,1,0,,1,8,10,,18,0,0,,0,0,0,,0,10,11,,21,1,1,,2
100 2019-2020 14MMS0648X BGC,100,2019-2020,14MMS0648X,BGC,Escolarizada,608,863,,1471,1,1,,2,0,0,,0,0,0,,0,0,0,,0,0,0,,0,5,9,,14,1,1,,2,0,1,,1,7,12,,19,0,3,,3
101 2019-2020 14MMS0648X BGC,101,2019-2020,14MMS0648X,BGC,Escolarizada,555,772,,1327,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,7,9,,16,0,0,,0,0,0,,0,7,9,,16,0,3,,3
102 2019-2020 14MMS0649W BGAI,102,2019-2020,14MMS0649W,BGAI,Escolarizada,102,111,,213,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,1,,1,0,0,,0
103 2019-2020 14MMS0649W BGC,103,2019-2020,14MMS0649W,BGC,Escolarizada,1003,1337,,2340,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,6,10,,16,0,1,,1,1,0,,1,7,12,,19,0,1,,1
104 2019-2020 14MMS0649W BGC,104,2019-2020,14MMS0649W,BGC,Escolarizada,789,1024,,1813,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,5,7,,12,1,0,,1,0,0,,0,6,8,,14,2,1,,3
105 2019-2020 14MMS0650L BGAI,105,2019-2020,14MMS0650L,BGAI,Escolarizada,126,113,,239,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
106 2019-2020 14MMS0650L BGC,106,2019-2020,14MMS0650L,BGC,Escolarizada,672,975,,1647,1,0,,1,1,0,,1,0,0,,0,0,0,,0,1,0,,1,7,4,,11,1,0,,1,0,0,,0,11,4,,15,0,0,,0
107 2019-2020 14MMS0650L BGC,107,2019-2020,14MMS0650L,BGC,Escolarizada,597,671,,1268,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,7,13,,20,0,0,,0,0,0,,0,7,13,,20,0,0,,0
108 2019-2020 14MMS0651K BGAI,108,2019-2020,14MMS0651K,BGAI,Escolarizada,25,25,,50,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
109 2019-2020 14MMS0651K BGC,109,2019-2020,14MMS0651K,BGC,Escolarizada,219,289,,508,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,3,3,,6,0,1,,1,0,0,,0,3,4,,7,0,0,,0
110 2019-2020 14MMS0651K BGC,110,2019-2020,14MMS0651K,BGC,Escolarizada,205,282,,487,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,2,,4,0,0,,0,0,0,,0,2,2,,4,0,0,,0
111 2019-2020 14MMS0652J BGC,111,2019-2020,14MMS0652J,BGC,Escolarizada,144,175,,319,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,4,,6,0,0,,0,0,0,,0,2,4,,6,0,0,,0
112 2019-2020 14MMS0652J BGC,112,2019-2020,14MMS0652J,BGC,Escolarizada,111,173,,284,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,1,4,,5,0,0,,0,0,0,,0,2,4,,6,0,0,,0
113 2019-2020 14MMS0653I BGC,113,2019-2020,14MMS0653I,BGC,Escolarizada,258,340,,598,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,4,,5,0,0,,0,0,0,,0,2,4,,6,0,1,,1
114 2019-2020 14MMS0653I BGC,114,2019-2020,14MMS0653I,BGC,Escolarizada,227,275,,502,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,1,,1,1,3,,4,1,0,,1,0,0,,0,3,4,,7,0,0,,0
115 2019-2020 14MMS0654H BGAI,115,2019-2020,14MMS0654H,BGAI,Escolarizada,80,79,,159,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
116 2019-2020 14MMS0654H BGC,116,2019-2020,14MMS0654H,BGC,Escolarizada,306,514,,820,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,8,,10,0,0,,0,0,0,,0,2,8,,10,0,0,,0
117 2019-2020 14MMS0654H BGC,117,2019-2020,14MMS0654H,BGC,Escolarizada,270,457,,727,0,1,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0,3,3,,6,0,0,,0,0,0,,0,4,4,,8,0,1,,1
118 2019-2020 14MMS0655G BGC,118,2019-2020,14MMS0655G,BGC,Escolarizada,333,411,,744,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,0,,2,0,0,,0,0,0,,0,2,0,,2,1,1,,2
119 2019-2020 14MMS0655G BGC,119,2019-2020,14MMS0655G,BGC,Escolarizada,316,376,,692,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,2,2,,4,0,0,,0,0,0,,0,2,3,,5,0,3,,3
120 2019-2020 14MMS0656F BGC,120,2019-2020,14MMS0656F,BGC,Escolarizada,110,128,,238,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
121 2019-2020 14MMS0656F BGC,121,2019-2020,14MMS0656F,BGC,Escolarizada,108,87,,195,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
122 2019-2020 14MMS0657E BGAI,122,2019-2020,14MMS0657E,BGAI,Escolarizada,283,257,,540,0,2,,2,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,2,,2,0,0,,0
123 2019-2020 14MMS0657E BGC,123,2019-2020,14MMS0657E,BGC,Escolarizada,447,637,,1084,1,0,,1,0,0,,0,0,1,,1,0,0,,0,0,1,,1,3,5,,8,0,1,,1,0,0,,0,4,8,,12,0,0,,0
124 2019-2020 14MMS0657E BGC,124,2019-2020,14MMS0657E,BGC,Escolarizada,477,546,,1023,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,4,3,,7,0,0,,0,0,0,,0,4,3,,7,0,1,,1
125 2019-2020 14MMS0658D BGC,125,2019-2020,14MMS0658D,BGC,Escolarizada,350,448,,798,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,7,4,,11,1,0,,1,0,0,,0,8,4,,12,0,0,,0
126 2019-2020 14MMS0658D BGC,126,2019-2020,14MMS0658D,BGC,Escolarizada,261,299,,560,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,3,2,,5,0,0,,0,0,0,,0,4,2,,6,0,0,,0
127 2019-2020 14MMS0659C BGC,127,2019-2020,14MMS0659C,BGC,Escolarizada,179,255,,434,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,5,8,,13,0,2,,2,0,0,,0,5,11,,16,0,0,,0
128 2019-2020 14MMS0659C BGC,128,2019-2020,14MMS0659C,BGC,Escolarizada,141,163,,304,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,2,,2,0,2,,2,0,0,,0,0,4,,4,0,0,,0
129 2019-2020 14MMS0660S BGC,129,2019-2020,14MMS0660S,BGC,Escolarizada,185,227,,412,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
130 2019-2020 14MMS0660S BGC,130,2019-2020,14MMS0660S,BGC,Escolarizada,179,121,,300,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
131 2019-2020 14MMS0661R BGC,131,2019-2020,14MMS0661R,BGC,Escolarizada,95,111,,206,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,2,,3,0,0,,0,0,0,,0,1,2,,3,0,0,,0
132 2019-2020 14MMS0662Q BGC,132,2019-2020,14MMS0662Q,BGC,Escolarizada,115,137,,252,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
133 2019-2020 14MMS0663P BGC,133,2019-2020,14MMS0663P,BGC,Escolarizada,35,50,,85,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,1,0,,1,0,0,,0
134 2019-2020 14MMS0663P BGC,134,2019-2020,14MMS0663P,BGC,Escolarizada,37,34,,71,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
135 2019-2020 14MMS0664O BGC,135,2019-2020,14MMS0664O,BGC,Escolarizada,73,75,,148,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
136 2019-2020 14MMS0665N BGC,136,2019-2020,14MMS0665N,BGC,Escolarizada,46,50,,96,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
137 2019-2020 14MMS0665N BGC,137,2019-2020,14MMS0665N,BGC,Escolarizada,65,75,,140,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
138 2019-2020 14MMS0666M BGC,138,2019-2020,14MMS0666M,BGC,Escolarizada,52,81,,133,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,5,,6,0,0,,0,0,0,,0,1,5,,6,0,0,,0
139 2019-2020 14MMS0666M BGC,139,2019-2020,14MMS0666M,BGC,Escolarizada,65,90,,155,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,7,,7,0,0,,0,0,0,,0,0,7,,7,0,0,,0
140 2019-2020 14MMS0667L BGC,140,2019-2020,14MMS0667L,BGC,Escolarizada,49,95,,144,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
141 2019-2020 14MMS0667L BGC,141,2019-2020,14MMS0667L,BGC,Escolarizada,64,114,,178,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
142 2019-2020 14MMS0668K BGC,142,2019-2020,14MMS0668K,BGC,Escolarizada,132,148,,280,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0
143 2019-2020 14MMS0668K BGC,143,2019-2020,14MMS0668K,BGC,Escolarizada,114,148,,262,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,2,2,,4,0,0,,0,0,0,,0,3,2,,5,0,0,,0
144 2019-2020 14MMS0669J BGC,144,2019-2020,14MMS0669J,BGC,Escolarizada,59,86,,145,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
145 2019-2020 14MMS0669J BGC,145,2019-2020,14MMS0669J,BGC,Escolarizada,45,69,,114,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,1,0,,1,0,0,,0,2,0,,2,0,0,,0
146 2019-2020 14MMS0670Z BGC,146,2019-2020,14MMS0670Z,BGC,Escolarizada,85,81,,166,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
147 2019-2020 14MMS0671Y BGC,147,2019-2020,14MMS0671Y,BGC,Escolarizada,45,67,,112,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
148 2019-2020 14MMS0671Y BGC,148,2019-2020,14MMS0671Y,BGC,Escolarizada,34,29,,63,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
149 2019-2020 14MMS0672X BGC,149,2019-2020,14MMS0672X,BGC,Escolarizada,21,36,,57,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
150 2019-2020 14MMS0673W BGC,150,2019-2020,14MMS0673W,BGC,Escolarizada,102,113,,215,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0
151 2019-2020 14MMS0674V BGC,151,2019-2020,14MMS0674V,BGC,Escolarizada,79,88,,167,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
152 2019-2020 14MMS0675U BGC,152,2019-2020,14MMS0675U,BGC,Escolarizada,53,80,,133,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0
153 2019-2020 14MMS0676T BGC,153,2019-2020,14MMS0676T,BGC,Escolarizada,65,64,,129,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
154 2019-2020 14MMS0676T BGC,154,2019-2020,14MMS0676T,BGC,Escolarizada,37,48,,85,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
155 2019-2020 14MMS0677S BGC,155,2019-2020,14MMS0677S,BGC,Escolarizada,54,50,,104,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
156 2019-2020 14MMS0677S BGC,156,2019-2020,14MMS0677S,BGC,Escolarizada,70,73,,143,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,1,,1,0,0,,0,0,0,,0,1,1,,2,0,0,,0
157 2019-2020 14MMS0678R BGC,157,2019-2020,14MMS0678R,BGC,Escolarizada,108,121,,229,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
158 2019-2020 14MMS0679Q BGC,158,2019-2020,14MMS0679Q,BGC,Escolarizada,156,145,,301,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
159 2019-2020 14MMS0680F BGC,159,2019-2020,14MMS0680F,BGC,Escolarizada,104,105,,209,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
160 2019-2020 14MMS0681E BGC,160,2019-2020,14MMS0681E,BGC,Escolarizada,99,97,,196,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,2,,2,0,0,,0,0,0,,0,1,2,,3,0,0,,0
161 2019-2020 14MMS0682D BGC,161,2019-2020,14MMS0682D,BGC,Escolarizada,66,87,,153,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
162 2019-2020 14MMS0682D BGC,162,2019-2020,14MMS0682D,BGC,Escolarizada,64,72,,136,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
163 2019-2020 14MMS0683C BGC,163,2019-2020,14MMS0683C,BGC,Escolarizada,65,66,,131,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,1,,2,0,0,,0,0,0,,0,1,1,,2,0,0,,0
164 2019-2020 14MMS0683C BGC,164,2019-2020,14MMS0683C,BGC,Escolarizada,83,76,,159,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,2,,3,0,0,,0,0,0,,0,1,2,,3,0,0,,0
165 2019-2020 14MMS0684B BGC,165,2019-2020,14MMS0684B,BGC,Escolarizada,39,39,,78,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
166 2019-2020 14MMS0684B BGC,166,2019-2020,14MMS0684B,BGC,Escolarizada,31,39,,70,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
167 2019-2020 14MMS0685A BGAI,167,2019-2020,14MMS0685A,BGAI,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
168 2019-2020 14MMS0685A BGC,168,2019-2020,14MMS0685A,BGC,Escolarizada,66,98,,164,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,2,,3
169 2019-2020 14MMS0685A BGC,169,2019-2020,14MMS0685A,BGC,Escolarizada,67,74,,141,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,1,0,,1,0,0,,0,1,1,,2,2,1,,3
170 2019-2020 14MMS0686Z BGC,170,2019-2020,14MMS0686Z,BGC,Escolarizada,47,57,,104,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,19,19,,38
171 2019-2020 14MMS0686Z BGC,171,2019-2020,14MMS0686Z,BGC,Escolarizada,73,53,,126,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,1,0,,1,31,11,,42
172 2019-2020 14MMS0687Z BGC,172,2019-2020,14MMS0687Z,BGC,Escolarizada,39,53,,92,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,2,2,,4
173 2019-2020 14MMS0688Y BGC,173,2019-2020,14MMS0688Y,BGC,Escolarizada,81,102,,183,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,6,7,,13
174 2019-2020 14MMS0689X BGC,174,2019-2020,14MMS0689X,BGC,Escolarizada,62,55,,117,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
175 2019-2020 14MMS0690M BGC,175,2019-2020,14MMS0690M,BGC,Escolarizada,26,38,,64,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
176 2019-2020 14MMS0691L BGC,176,2019-2020,14MMS0691L,BGC,Escolarizada,74,97,,171,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
177 2019-2020 14MMS0692K BGC,177,2019-2020,14MMS0692K,BGC,Escolarizada,126,104,,230,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,3,1,,4,0,0,,0,0,0,,0,3,1,,4,0,0,,0
178 2019-2020 14MMS0693J BGC,178,2019-2020,14MMS0693J,BGC,Escolarizada,192,180,,372,1,1,,2,0,0,,0,0,0,,0,1,0,,1,0,0,,0,1,0,,1,0,0,,0,0,0,,0,3,1,,4,0,0,,0
179 2019-2020 14MMS0693J BGC,179,2019-2020,14MMS0693J,BGC,Escolarizada,150,158,,308,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1
180 2019-2020 14MMS0694I BGC,180,2019-2020,14MMS0694I,BGC,Escolarizada,48,61,,109,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
181 2019-2020 14MMS0694I BGC,181,2019-2020,14MMS0694I,BGC,Escolarizada,38,55,,93,0,0,,0,1,0,,1,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,0,,2,0,0,,0
182 2019-2020 14MMS0695H BGC,182,2019-2020,14MMS0695H,BGC,Escolarizada,91,108,,199,0,0,,0,0,1,,1,0,0,,0,0,1,,1,1,0,,1,0,1,,1,0,0,,0,0,0,,0,1,3,,4,0,0,,0
183 2019-2020 14MMS0695H BGC,183,2019-2020,14MMS0695H,BGC,Escolarizada,104,121,,225,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,1,,3,1,0,,1,0,1,,1,3,2,,5,0,0,,0
184 2019-2020 14MMS0696G BGC,184,2019-2020,14MMS0696G,BGC,Escolarizada,117,182,,299,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
185 2019-2020 14MMS0696G BGC,185,2019-2020,14MMS0696G,BGC,Escolarizada,106,131,,237,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0
186 2019-2020 14MMS0697F BGC,186,2019-2020,14MMS0697F,BGC,Escolarizada,46,58,,104,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
187 2019-2020 14MMS0697F BGC,187,2019-2020,14MMS0697F,BGC,Escolarizada,35,35,,70,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
188 2019-2020 14MMS0698E BGC,188,2019-2020,14MMS0698E,BGC,Escolarizada,83,91,,174,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
189 2019-2020 14MMS0698E BGC,189,2019-2020,14MMS0698E,BGC,Escolarizada,91,103,,194,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
190 2019-2020 14MMS0699D BGC,190,2019-2020,14MMS0699D,BGC,Escolarizada,67,69,,136,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0
191 2019-2020 14MMS0699D BGC,191,2019-2020,14MMS0699D,BGC,Escolarizada,58,83,,141,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
192 2019-2020 14MMS0700C BGC,192,2019-2020,14MMS0700C,BGC,Escolarizada,108,130,,238,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
193 2019-2020 14MMS0701B BGC,193,2019-2020,14MMS0701B,BGC,Escolarizada,175,220,,395,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,4,,4,0,0,,0,0,0,,0,0,4,,4,1,0,,1
194 2019-2020 14MMS0701B BGC,194,2019-2020,14MMS0701B,BGC,Escolarizada,137,167,,304,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,3,,5,0,0,,0,0,0,,0,2,3,,5,1,0,,1
195 2019-2020 14MMS0702A BGC,195,2019-2020,14MMS0702A,BGC,Escolarizada,76,74,,150,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,1,,3,0,0,,0,0,0,,0,2,1,,3,0,0,,0
196 2019-2020 14MMS0703Z BGC,196,2019-2020,14MMS0703Z,BGC,Escolarizada,57,81,,138,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
197 2019-2020 14MMS0703Z BGC,197,2019-2020,14MMS0703Z,BGC,Escolarizada,66,61,,127,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
198 2019-2020 14MMS0704Z BGC,198,2019-2020,14MMS0704Z,BGC,Escolarizada,73,57,,130,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
199 2019-2020 14MMS0705Y BGC,199,2019-2020,14MMS0705Y,BGC,Escolarizada,203,244,,447,0,2,,2,1,0,,1,0,0,,0,0,0,,0,0,0,,0,1,2,,3,1,0,,1,0,0,,0,3,4,,7,0,0,,0
200 2019-2020 14MMS0705Y BGC,200,2019-2020,14MMS0705Y,BGC,Escolarizada,106,104,,210,3,0,,3,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,1,,2,0,0,,0,0,0,,0,4,1,,5,0,0,,0
201 2019-2020 14MMS0706X BGC,201,2019-2020,14MMS0706X,BGC,Escolarizada,204,263,,467,0,1,,1,1,0,,1,0,0,,0,0,0,,0,0,0,,0,5,2,,7,0,0,,0,1,0,,1,7,3,,10,0,0,,0
