name,row,ciclo,anio,calendario,clave_plantel,cve_programa,aspirantes_h,aspirantes_m,aspirantes_nb,aspirantes_t,admitidos_h,admitidos_m,admitidos_nb,admitidos_t,no_admitidos_h,no_admitidos_m,no_admitidos_nb,no_admitidos_t,por_admision,cupo,puntaje_minimo
2019B 30 14MMS0776S 2071100002,30,2019-2020,2019,B,14MMS0776S,2071100002,,,,287,,,,180,,,,107,,145.43,132.819
2019B 31 14MMS0776S 2071400003,31,2019-2020,2019,B,14MMS0776S,2071400003,,,,197,,,,90,,,,107,,161.95,138.491
2019B 32 14MMS0776S 3073200001,32,2019-2020,2019,B,14MMS0776S,3073200001,,,,169,,,,135,,,,34,,141.969,125.131
2019B 33 14MMS0776S 2072100002,33,2019-2020,2019,B,14MMS0776S,2072100002,,,,340,,,,180,,,,160,,155.311,144.706
2019B 34 14MMS0776S 2072300001,34,2019-2020,2019,B,14MMS0776S,2072300001,,,,52,,,,52,,,,0,,129.3,
2019B 35 14MMS0776S 3071700002,35,2019-2020,2019,B,14MMS0776S,3071700002,,,,55,,,,55,,,,0,,131.805,
2019B 36 14MMS0776S 2062200013,36,2019-2020,2019,B,14MMS0776S,2062200013,,,,374,,,,180,,,,194,,156.994,147.909
2019B 37 14MMS0799C 3041100005,37,2019-2020,2019,B,14MMS0799C,3041100005,,,,215,,,,80,,,,135,,162.14,145.04
2019B 38 14MMS0799C 2051200001,38,2019-2020,2019,B,14MMS0799C,2051200001,,,,229,,,,80,,,,149,,164.25,147.996
2019B 39 14MMS0799C 3042000001,39,2019-2020,2019,B,14MMS0799C,3042000001,,,,299,,,,160,,,,139,,152.519,119.265
2019B 40 14MMS0799C 2062200007,40,2019-2020,2019,B,14MMS0799C,2062200007,,,,339,,,,160,,,,179,,154.14,130.22
2019B 41 14MMS0799C 2072000001,41,2019-2020,2019,B,14MMS0799C,2072000001,,,,69,,,,69,,,,0,,115.515,
2019B 42 14MMS0799C 2071200011,42,2019-2020,2019,B,14MMS0799C,2071200011,,,,109,,,,80,,,,29,,141.24,126.855
2019B 43 14MMS0799C 2062100003,43,2019-2020,2019,B,14MMS0799C,2062100003,,,,89,,,,89,,,,0,,116.995,
2019B 44 14MMS0645Z BGC,44,2019-2020,2019,B,14MMS0645Z,BGC,,,,1598,,,,540,,,,1058,,159.406,146.647
2019B 45 14MMS0645Z 3042100026,45,2019-2020,2019,B,14MMS0645Z,3042100026,,,,220,,,,90,,,,130,,159.214,151.985
2019B 46 14MMS0645Z 3021700001,46,2019-2020,2019,B,14MMS0645Z,3021700001,,,,145,,,,45,,,,100,,150.159,140.725
2019B 47 14MMS0623O BGC,47,2019-2020,2019,B,14MMS0623O,BGC,,,,1760,,,,540,,,,1220,,159.372,147.177
2019B 48 14MMS0614G BGC,48,2019-2020,2019,B,14MMS0614G,BGC,,,,2100,,,,950,,,,1150,,162.644,149.19
2019B 49 14MMS0614G 3101600003,49,2019-2020,2019,B,14MMS0614G,3101600003,,,,312,,,,200,,,,112,,154.315,127.686
2019B 50 14MMS0762P BGC,50,2019-2020,2019,B,14MMS0762P,BGC,,,,106,,,,106,,,,0,,120.957,
2019B 51 14MMS0761Q BGC,51,2019-2020,2019,B,14MMS0761Q,BGC,,,,82,,,,82,,,,0,,123.688,
2019B 52 14MMS0643B BGC,52,2019-2020,2019,B,14MMS0643B,BGC,,,,321,,,,225,,,,96,,141.915,120.48
2019B 53 14MMS0727J BGC,53,2019-2020,2019,B,14MMS0727J,BGC,,,,46,,,,46,,,,0,,126.115,
2019B 54 14MMS0717C BGC,54,2019-2020,2019,B,14MMS0717C,BGC,,,,139,,,,139,,,,0,,116.795,
2019B 55 14MMS0717C 3042000001,55,2019-2020,2019,B,14MMS0717C,3042000001,,,,30,,,,30,,,,0,,125.19,
2019B 56 14MMS0717C 3101600003,56,2019-2020,2019,B,14MMS0717C,3101600003,,,,38,,,,38,,,,0,,122.645,
2019B 57 14MMS0718B BGC,57,2019-2020,2019,B,14MMS0718B,BGC,,,,143,,,,143,,,,0,,119.38,
2019B 58 14MMS0718B 3042000001,58,2019-2020,2019,B,14MMS0718B,3042000001,,,,27,,,,27,,,,0,,118.605,
2019B 59 14MMS0718B 3101600003,59,2019-2020,2019,B,14MMS0718B,3101600003,,,,47,,,,47,,,,0,,118.665,
2019B 60 14MMS0741C BGC,60,2019-2020,2019,B,14MMS0741C,BGC,,,,42,,,,42,,,,0,,121.49,
2019B 61 14MMS0617D BGC,61,2019-2020,2019,B,14MMS0617D,BGC,,,,393,,,,280,,,,113,,147.505,121.6
2019B 62 14MMS0662Q BGC,62,2019-2020,2019,B,14MMS0662Q,BGC,,,,98,,,,98,,,,0,,121.47,
2019B 63 14MMS0663P BGC,63,2019-2020,2019,B,14MMS0663P,BGC,,,,44,,,,44,,,,0,,121.28,
2019B 64 14MMS0664O BGC,64,2019-2020,2019,B,14MMS0664O,BGC,,,,69,,,,69,,,,0,,116.435,
2019B 65 14MMS0665N BGC,65,2019-2020,2019,B,14MMS0665N,BGC,,,,77,,,,77,,,,0,,115.61,
2019B 66 14MMS0619B BGC,66,2019-2020,2019,B,14MMS0619B,BGC,,,,492,,,,270,,,,222,,152.865,118.92
2019B 67 14MMS0666M BGC,67,2019-2020,2019,B,14MMS0666M,BGC,,,,98,,,,98,,,,0,,118.245,
2019B 68 14MMS0667L BGC,68,2019-2020,2019,B,14MMS0667L,BGC,,,,110,,,,110,,,,0,,123.1,
2019B 69 14MMS0728I BGC,69,2019-2020,2019,B,14MMS0728I,BGC,,,,53,,,,53,,,,0,,118.13,
2019B 70 14MMS0618C BGC,70,2019-2020,2019,B,14MMS0618C,BGC,,,,563,,,,360,,,,203,,146.605,114.715
2019B 71 14MMS0668K BGC,71,2019-2020,2019,B,14MMS0668K,BGC,,,,216,,,,120,,,,96,,149.24,125.07
2019B 72 14MMS0747X BGC,72,2019-2020,2019,B,14MMS0747X,BGC,,,,126,,,,126,,,,0,,121.7,
2019B 73 14MMS0750K BGC,73,2019-2020,2019,B,14MMS0750K,BGC,,,,81,,,,81,,,,0,,124.075,
2019B 74 14MMS0621Q BGC,74,2019-2020,2019,B,14MMS0621Q,BGC,,,,690,,,,320,,,,370,,153.575,136.03
2019B 75 14MMS0622P BGC,75,2019-2020,2019,B,14MMS0622P,BGC,,,,171,,,,171,,,,0,,121.54,
2019B 76 14MMS0737Q BGC,76,2019-2020,2019,B,14MMS0737Q,BGC,,,,33,,,,33,,,,0,,124.405,
2019B 77 14MMS0732V BGC,77,2019-2020,2019,B,14MMS0732V,BGC,,,,72,,,,72,,,,0,,118.58,
2019B 78 14MMS0733U BGC,78,2019-2020,2019,B,14MMS0733U,BGC,,,,33,,,,33,,,,0,,122.87,
2019B 79 14MMS0674V BGC,79,2019-2020,2019,B,14MMS0674V,BGC,,,,54,,,,54,,,,0,,122.555,
2019B 80 14MMS0734T BGC,80,2019-2020,2019,B,14MMS0734T,BGC,,,,23,,,,23,,,,0,,115.305,
2019B 81 14MMS0675U BGC,81,2019-2020,2019,B,14MMS0675U,BGC,,,,52,,,,52,,,,0,,112.41,
2019B 82 14MMS0676T BGC,82,2019-2020,2019,B,14MMS0676T,BGC,,,,86,,,,86,,,,0,,118.95,
2019B 83 14MMS0735S BGC,83,2019-2020,2019,B,14MMS0735S,BGC,,,,44,,,,44,,,,0,,130.395,
2019B 84 14MMS0736R BGC,84,2019-2020,2019,B,14MMS0736R,BGC,,,,46,,,,46,,,,0,,118.26,
2019B 85 14MMS0677S BGC,85,2019-2020,2019,B,14MMS0677S,BGC,,,,103,,,,103,,,,0,,109.69,
2019B 86 14MMS0651K BGC,86,2019-2020,2019,B,14MMS0651K,BGC,,,,413,,,,180,,,,233,,157.735,140.3
2019B 87 14MMS0651K 3101600003,87,2019-2020,2019,B,14MMS0651K,3101600003,,,,107,,,,45,,,,62,,147.225,134.235
2019B 88 14MMS0798D BGC,88,2019-2020,2019,B,14MMS0798D,BGC,,,,197,,,,90,,,,107,,146.075,130.91
2019B 89 14MMS0698E BGC,89,2019-2020,2019,B,14MMS0698E,BGC,,,,132,,,,90,,,,42,,137.71,122.445
2019B 90 14MMS0624N BGC,90,2019-2020,2019,B,14MMS0624N,BGC,,,,231,,,,160,,,,71,,140.22,117.555
2019B 91 14MMS0682D BGC,91,2019-2020,2019,B,14MMS0682D,BGC,,,,74,,,,74,,,,0,,118.875,
2019B 92 14MMS0683C BGC,92,2019-2020,2019,B,14MMS0683C,BGC,,,,111,,,,80,,,,31,,139.15,121.49
2019B 93 14MMS0626L BGC,93,2019-2020,2019,B,14MMS0626L,BGC,,,,760,,,,440,,,,320,,146.84,116.405
2019B 94 14MMS0758C BGC,94,2019-2020,2019,B,14MMS0758C,BGC,,,,68,,,,68,,,,0,,115.13,
2019B 95 14MMS0680F BGC,95,2019-2020,2019,B,14MMS0680F,BGC,,,,77,,,,77,,,,0,,121.89,
2019B 96 14MMS0681E BGC,96,2019-2020,2019,B,14MMS0681E,BGC,,,,70,,,,70,,,,0,,115.99,
2019B 97 14MMS0707W BGC,97,2019-2020,2019,B,14MMS0707W,BGC,,,,251,,,,251,,,,0,,124.83,
2019B 98 14MMS0625M BGC,98,2019-2020,2019,B,14MMS0625M,BGC,,,,202,,,,202,,,,0,,112.6,
2019B 99 14MMS0738P BGC,99,2019-2020,2019,B,14MMS0738P,BGC,,,,36,,,,36,,,,0,,118.765,
2019B 100 14MMS0684B BGC,100,2019-2020,2019,B,14MMS0684B,BGC,,,,60,,,,60,,,,0,,117.215,
2019B 101 14MMS0687Z BGC,101,2019-2020,2019,B,14MMS0687Z,BGC,,,,39,,,,39,,,,0,,123.15,
2019B 102 14MMS0688Y BGC,102,2019-2020,2019,B,14MMS0688Y,BGC,,,,76,,,,76,,,,0,,118.47,
2019B 103 14MMS0652J BGC,103,2019-2020,2019,B,14MMS0652J,BGC,,,,204,,,,160,,,,44,,141.975,121.76
2019B 104 14MMS0637R BGC,104,2019-2020,2019,B,14MMS0637R,BGC,,,,228,,,,228,,,,0,,119.155,
2019B 105 14MMS0760R BGC,105,2019-2020,2019,B,14MMS0760R,BGC,,,,31,,,,31,,,,0,,126.09,
2019B 106 14MMS0671Y BGC,106,2019-2020,2019,B,14MMS0671Y,BGC,,,,57,,,,57,,,,0,,121.365,
2019B 107 14MMS0673W BGC,107,2019-2020,2019,B,14MMS0673W,BGC,,,,98,,,,98,,,,0,,122.325,
2019B 108 14MMS0731W BGC,108,2019-2020,2019,B,14MMS0731W,BGC,,,,41,,,,41,,,,0,,125.33,
2019B 109 14MMS0654H BGC,109,2019-2020,2019,B,14MMS0654H,BGC,,,,742,,,,271,,,,471,,159.495,145.215
2019B 110 14MMS0616E BGC,110,2019-2020,2019,B,14MMS0616E,BGC,,,,321,,,,270,,,,51,,130.89,117.74
2019B 111 14MMS0616E 2071400001,111,2019-2020,2019,B,14MMS0616E,2071400001,,,,139,,,,90,,,,49,,144.435,122.04
2019B 112 14MMS0616E 2092100004,112,2019-2020,2019,B,14MMS0616E,2092100004,,,,271,,,,180,,,,91,,141.475,117.51
2019B 113 14MMS0616E 2071100002,113,2019-2020,2019,B,14MMS0616E,2071100002,,,,94,,,,50,,,,44,,138.09,120.245
2019B 114 14MMS0616E 3081100003,114,2019-2020,2019,B,14MMS0616E,3081100003,,,,140,,,,90,,,,50,,135.08,115.815
2019B 115 14MMS0639P BGC,115,2019-2020,2019,B,14MMS0639P,BGC,,,,171,,,,120,,,,51,,144.08,119.925
2019B 116 14MMS0827I BGC,116,2019-2020,2019,B,14MMS0827I,BGC,,,,115,,,,115,,,,0,,117.435,
2019B 117 14MMS0699D BGC,117,2019-2020,2019,B,14MMS0699D,BGC,,,,98,,,,80,,,,18,,135.29,
2019B 118 14MMS0699D 3081100003,118,2019-2020,2019,B,14MMS0699D,3081100003,,,,53,,,,40,,,,13,,131.035,
2019B 119 14MMS0748W BGC,119,2019-2020,2019,B,14MMS0748W,BGC,,,,93,,,,93,,,,0,,118.175,
2019B 120 14MMS0748W 3081100003,120,2019-2020,2019,B,14MMS0748W,3081100003,,,,41,,,,41,,,,0,,117.735,
2019B 121 14MMS0642C BGC,121,2019-2020,2019,B,14MMS0642C,BGC,,,,221,,,,160,,,,61,,142.8,123.33
2019B 122 14MMS0726K BGC,122,2019-2020,2019,B,14MMS0726K,BGC,,,,42,,,,42,,,,0,,120.09,
2019B 123 14MMS0661R BGC,123,2019-2020,2019,B,14MMS0661R,BGC,,,,58,,,,40,,,,18,,138.58,
2019B 124 14MMS0685A BGC,124,2019-2020,2019,B,14MMS0685A,BGC,,,,114,,,,114,,,,0,,116.355,
2019B 125 14MMS0686Z BGC,125,2019-2020,2019,B,14MMS0686Z,BGC,,,,86,,,,86,,,,0,,111.39,
2019B 126 14MMS0705Y BGC,126,2019-2020,2019,B,14MMS0705Y,BGC,,,,246,,,,225,,,,21,,132.435,119.555
2019B 127 14MMS0693J BGC,127,2019-2020,2019,B,14MMS0693J,BGC,,,,200,,,,180,,,,20,,128.895,115.1
2019B 128 14MMS0653I BGC,128,2019-2020,2019,B,14MMS0653I,BGC,,,,377,,,,377,,,,0,,115.23,
2019B 129 14MMS0678R BGC,129,2019-2020,2019,B,14MMS0678R,BGC,,,,87,,,,87,,,,0,,117.23,
2019B 130 14MMS0691L BGC,130,2019-2020,2019,B,14MMS0691L,BGC,,,,67,,,,67,,,,0,,122.535,
2019B 131 14MMS0692K BGC,131,2019-2020,2019,B,14MMS0692K,BGC,,,,77,,,,77,,,,0,,121.44,
2019B 132 14MMS0635T BGC,132,2019-2020,2019,B,14MMS0635T,BGC,,,,464,,,,270,,,,194,,152.5,118.045
2019B 133 14MMS0628J BGC,133,2019-2020,2019,B,14MMS0628J,BGC,,,,593,,,,593,,,,0,,117.97,
2019B 134 14MMS0764N BGC,134,2019-2020,2019,B,14MMS0764N,BGC,,,,61,,,,61,,,,0,,119.79,
2019B 135 14MMS0697F BGC,135,2019-2020,2019,B,14MMS0697F,BGC,,,,78,,,,78,,,,0,,117.665,
2019B 136 14MMS0694I BGC,136,2019-2020,2019,B,14MMS0694I,BGC,,,,71,,,,71,,,,0,,125.465,
2019B 137 14MMS0695H BGC,137,2019-2020,2019,B,14MMS0695H,BGC,,,,138,,,,138,,,,0,,117.95,
2019B 138 14MMS0696G BGC,138,2019-2020,2019,B,14MMS0696G,BGC,,,,170,,,,170,,,,0,,126.465,
2019B 139 14MMS0634U BGC,139,2019-2020,2019,B,14MMS0634U,BGC,,,,907,,,,516,,,,391,,158.515,154.32
2019B 140 14MMS0700C BGC,140,2019-2020,2019,B,14MMS0700C,BGC,,,,82,,,,82,,,,0,,120.545,
2019B 141 14MMS0701B BGC,141,2019-2020,2019,B,14MMS0701B,BGC,,,,273,,,,240,,,,33,,130.6,114.71
2019B 142 14MMS0702A BGC,142,2019-2020,2019,B,14MMS0702A,BGC,,,,52,,,,52,,,,0,,118.855,
2019B 143 14MMS0703Z BGC,143,2019-2020,2019,B,14MMS0703Z,BGC,,,,93,,,,93,,,,0,,117.89,
2019B 144 14MMS0704Z BGC,144,2019-2020,2019,B,14MMS0704Z,BGC,,,,62,,,,62,,,,0,,120.255,
2019B 145 14MMS0818A BGC,145,2019-2020,2019,B,14MMS0818A,BGC,,,,1990,,,,630,,,,1360,,161.705,149.38
2019B 146 14MMS0629I BGC,146,2019-2020,2019,B,14MMS0629I,BGC,,,,592,,,,520,,,,72,,132.935,112.29
2019B 147 14MMS0629I 2092100004,147,2019-2020,2019,B,14MMS0629I,2092100004,,,,43,,,,43,,,,0,,129.815,
2019B 148 14MMS0769I BGC,148,2019-2020,2019,B,14MMS0769I,BGC,,,,88,,,,88,,,,0,,120.245,
2019B 149 14MMS0644A BGC,149,2019-2020,2019,B,14MMS0644A,BGC,,,,304,,,,240,,,,64,,140.905,133.08
2019B 150 14MMS0739O BGC,150,2019-2020,2019,B,14MMS0739O,BGC,,,,92,,,,92,,,,0,,114.325,
2019B 151 14MMS0706X BGC,151,2019-2020,2019,B,14MMS0706X,BGC,,,,284,,,,284,,,,0,,121.035,
2019B 152 14MMS0714F BGC,152,2019-2020,2019,B,14MMS0714F,BGC,,,,143,,,,100,,,,43,,147.88,119.035
2019B 153 14MMS0759B BGC,153,2019-2020,2019,B,14MMS0759B,BGC,,,,1436,,,,540,,,,896,,159.569,145.575
2019B 154 14MMS0627K BGC,154,2019-2020,2019,B,14MMS0627K,BGC,,,,159,,,,159,,,,0,,116.44,
2019B 155 14MMS0754G BGC,155,2019-2020,2019,B,14MMS0754G,BGC,,,,70,,,,70,,,,0,,124.015,
2019B 156 14MMS0709U BGC,156,2019-2020,2019,B,14MMS0709U,BGC,,,,145,,,,120,,,,25,,138.62,122.985
2019B 157 14MMS0710J BGC,157,2019-2020,2019,B,14MMS0710J,BGC,,,,109,,,,109,,,,0,,116.265,
2019B 158 14MMS0832U BGC,158,2019-2020,2019,B,14MMS0832U,BGC,,,,55,,,,35,,,,20,,133.765,119.935
2019B 159 14MMS0655G BGC,159,2019-2020,2019,B,14MMS0655G,BGC,,,,535,,,,480,,,,55,,136.55,
2019B 160 14MMS0771X BGC,160,2019-2020,2019,B,14MMS0771X,BGC,,,,115,,,,115,,,,0,,121.76,
2019B 161 14MMS0620R BGC,161,2019-2020,2019,B,14MMS0620R,BGC,,,,175,,,,175,,,,0,,115.055,
2019B 162 14MMS0690M BGC,162,2019-2020,2019,B,14MMS0690M,BGC,,,,29,,,,29,,,,0,,126.38,
2019B 163 14MMS0740D BGC,163,2019-2020,2019,B,14MMS0740D,BGC,,,,31,,,,31,,,,0,,125.33,
2019B 164 14MMS0766L BGC,164,2019-2020,2019,B,14MMS0766L,BGC,,,,30,,,,30,,,,0,,119.38,
2019B 165 14MMS0722O BGC,165,2019-2020,2019,B,14MMS0722O,BGC,,,,167,,,,167,,,,0,,117.815,
2019B 166 14MMS0689X BGC,166,2019-2020,2019,B,14MMS0689X,BGC,,,,48,,,,48,,,,0,,113.815,
2019B 167 14MMS0770Y BGC,167,2019-2020,2019,B,14MMS0770Y,BGC,,,,27,,,,27,,,,0,,117.185,
2019B 168 14MMS0656F BGC,168,2019-2020,2019,B,14MMS0656F,BGC,,,,167,,,,120,,,,47,,141.695,120.62
2019B 169 14MMS0768J BGC,169,2019-2020,2019,B,14MMS0768J,BGC,,,,79,,,,79,,,,0,,126.375,
2019B 170 14MMS0711I BGC,170,2019-2020,2019,B,14MMS0711I,BGC,,,,64,,,,40,,,,24,,151.635,121.775
2019B 171 14MMS0730X BGC,171,2019-2020,2019,B,14MMS0730X,BGC,,,,65,,,,65,,,,0,,123.09,
2019B 172 14MMS0670Z BGC,172,2019-2020,2019,B,14MMS0670Z,BGC,,,,51,,,,51,,,,0,,122.955,
2019B 173 14MMS0632W BGC,173,2019-2020,2019,B,14MMS0632W,BGC,,,,911,,,,500,,,,411,,154.225,116.52
2019B 174 14MMS0632W 3042100026,174,2019-2020,2019,B,14MMS0632W,3042100026,,,,59,,,,59,,,,0,,122.13,
2019B 175 14MMS0713G BGC,175,2019-2020,2019,B,14MMS0713G,BGC,,,,161,,,,120,,,,41,,146.065,125.06
2019B 176 14MMS0763O BGC,176,2019-2020,2019,B,14MMS0763O,BGC,,,,49,,,,49,,,,0,,114.965,
2019B 177 14MMS0715E BGC,177,2019-2020,2019,B,14MMS0715E,BGC,,,,89,,,,89,,,,0,,130.515,
2019B 178 14MMS0716D BGC,178,2019-2020,2019,B,14MMS0716D,BGC,,,,121,,,,121,,,,0,,121.76,
2019B 179 14MMS0660S BGC,179,2019-2020,2019,B,14MMS0660S,BGC,,,,210,,,,210,,,,0,,120.865,
2019B 180 14MMS0660S 3042000001,180,2019-2020,2019,B,14MMS0660S,3042000001,,,,60,,,,60,,,,0,,125.26,
2019B 181 14MMS0660S 3101600003,181,2019-2020,2019,B,14MMS0660S,3101600003,,,,76,,,,76,,,,0,,121.73,
2019B 182 14MMS0743A BGC,182,2019-2020,2019,B,14MMS0743A,BGC,,,,27,,,,27,,,,0,,123.08,
2019B 183 14MMS0719A BGC,183,2019-2020,2019,B,14MMS0719A,BGC,,,,73,,,,73,,,,0,,116.9,
2019B 184 14MMS0742B BGC,184,2019-2020,2019,B,14MMS0742B,BGC,,,,31,,,,31,,,,0,,114.165,
2019B 185 14MMS0720Q BGC,185,2019-2020,2019,B,14MMS0720Q,BGC,,,,141,,,,141,,,,0,,121.91,
2019B 186 14MMS0657E BGC,186,2019-2020,2019,B,14MMS0657E,BGC,,,,1151,,,,360,,,,791,,161.935,149.155
2019B 187 14MMS0721P BGC,187,2019-2020,2019,B,14MMS0721P,BGC,,,,282,,,,90,,,,192,,155.385,142.495
2019B 188 14MMS0817B BGC,188,2019-2020,2019,B,14MMS0817B,BGC,,,,100,,,,80,,,,20,,136.09,117.13
2019B 189 14MMS0744Z BGC,189,2019-2020,2019,B,14MMS0744Z,BGC,,,,311,,,,180,,,,131,,144.09,120.49
2019B 190 14MMS0773V BGC,190,2019-2020,2019,B,14MMS0773V,BGC,,,,604,,,,360,,,,244,,145.768,122.861
2019B 191 14MMS0633V BGC,191,2019-2020,2019,B,14MMS0633V,BGC,,,,157,,,,157,,,,0,,117.26,
2019B 192 14MMS0772W BGC,192,2019-2020,2019,B,14MMS0772W,BGC,,,,33,,,,33,,,,0,,110.205,
2019B 193 14MMS0679Q BGC,193,2019-2020,2019,B,14MMS0679Q,BGC,,,,131,,,,131,,,,0,,121.12,
2019B 194 14MMS0723N BGC,194,2019-2020,2019,B,14MMS0723N,BGC,,,,50,,,,50,,,,0,,124.66,
2019B 195 14MMS0712H BGC,195,2019-2020,2019,B,14MMS0712H,BGC,,,,153,,,,153,,,,0,,123.855,
2019B 196 14MMS0669J BGC,196,2019-2020,2019,B,14MMS0669J,BGC,,,,97,,,,97,,,,0,,119.29,
2019B 197 14MMS0672X BGC,197,2019-2020,2019,B,14MMS0672X,BGC,,,,25,,,,25,,,,0,,124.7,
2019B 198 14MMS0708V BGC,198,2019-2020,2019,B,14MMS0708V,BGC,,,,184,,,,184,,,,0,,119.085,
2019B 199 14MMS0767K BGC,199,2019-2020,2019,B,14MMS0767K,BGC,,,,258,,,,225,,,,33,,132.335,119.045
2019B 200 14MMS0751J 3021600008,200,2019-2020,2019,B,14MMS0751J,3021600008,,,,58,,,,58,,,,0,,61,
2019B 201 14MMS0751J 3081100019,201,2019-2020,2019,B,14MMS0751J,3081100019,,,,89,,,,89,,,,0,,65,
2019B 202 14MMS0659C BGC,202,2019-2020,2019,B,14MMS0659C,BGC,,,,237,,,,180,,,,57,,142.035,122.855
2019B 203 14MMS0659C 3042100026,203,2019-2020,2019,B,14MMS0659C,3042100026,,,,44,,,,44,,,,0,,122.69,
2019B 204 14MMS0745Z BGC,204,2019-2020,2019,B,14MMS0745Z,BGC,,,,28,,,,28,,,,0,,116.97,
2019B 205 14MMS0755F BGC,205,2019-2020,2019,B,14MMS0755F,BGC,,,,87,,,,87,,,,0,,123.57,
2019B 206 14MMS0746Y BGC,206,2019-2020,2019,B,14MMS0746Y,BGC,,,,87,,,,45,,,,42,,149.44,108
2019B 207 14MMS0724M BGC,207,2019-2020,2019,B,14MMS0724M,BGC,,,,108,,,,108,,,,0,,122.54,
2019B 208 14MMS0638Q BGC,208,2019-2020,2019,B,14MMS0638Q,BGC,,,,271,,,,271,,,,0,,114.635,
2019B 209 14MMS0658D BGC,209,2019-2020,2019,B,14MMS0658D,BGC,,,,478,,,,360,,,,118,,142.65,118.045
2019B 210 14MMS0725L BGC,210,2019-2020,2019,B,14MMS0725L,BGC,,,,41,,,,41,,,,0,,121.32,
