name,row,ciclo,cve_plantel,cve_programa,modalidad,matricula_h,matricula_m,matricula_nb,matricula_t,disc_fis_motriz_h,disc_fis_motriz_m,disc_fis_motriz_nb,disc_fis_motriz_t,disc_intelectual_h,disc_intelectual_m,disc_intelectual_nb,disc_intelectual_t,disc_multiple_h,disc_multiple_m,disc_multiple_nb,disc_multiple_t,disc_aud_hipoacusia_h,disc_aud_hipoacusia_m,disc_aud_hipoacusia_nb,disc_aud_hipoacusia_t,disc_aud_sordera_h,disc_aud_sordera_m,disc_aud_sordera_nb,disc_aud_sordera_t,disc_vis_baja_vision_h,disc_vis_baja_vision_m,disc_vis_baja_vision_nb,disc_vis_baja_vision_t,disc_vis_ceguera_h,disc_vis_ceguera_m,disc_vis_ceguera_nb,disc_vis_ceguera_t,disc_psicosocial_h,disc_psicosocial_m,disc_psicosocial_nb,disc_psicosocial_t,discapacidad_h,discapacidad_m,discapacidad_nb,discapacidad_t,habla_indigena_h,habla_indigena_m,habla_indigena_nb,habla_indigena_t
675 2018-2019 14USU0230T 6091304018,675,2018-2019,14USU0230T,6091304018,Escolarizada,2,0,,2,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
676 2018-2019 14USU0230T 6091342012,676,2018-2019,14USU0230T,6091342012,Escolarizada,43,35,,78,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
677 2018-2019 14USU0230T 6091318001,677,2018-2019,14USU0230T,6091318001,Escolarizada,1,1,,2,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
678 2018-2019 14USU0230T 6091318002,678,2018-2019,14USU0230T,6091318002,Escolarizada,1,5,,6,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
679 2018-2019 14USU0230T 6091322003,679,2018-2019,14USU0230T,6091322003,Escolarizada,12,22,,34,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
680 2018-2019 14USU0230T 6091323001,680,2018-2019,14USU0230T,6091323001,Escolarizada,50,39,,89,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0
681 2018-2019 14USU0230T 6091321003,681,2018-2019,14USU0230T,6091321003,Escolarizada,8,3,,11,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
682 2018-2019 14USU0230T 6091325001,682,2018-2019,14USU0230T,6091325001,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
683 2018-2019 14USU0230T 6091325002,683,2018-2019,14USU0230T,6091325002,Escolarizada,4,6,,10,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
684 2018-2019 14USU0230T 6091326001,684,2018-2019,14USU0230T,6091326001,Escolarizada,127,210,,337,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1
685 2018-2019 14USU0230T 6091327002,685,2018-2019,14USU0230T,6091327002,Escolarizada,173,113,,286,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,3,3,,6,0,0,,0,0,0,,0,3,3,,6,0,0,,0
686 2018-2019 14USU0230T 6091316004,686,2018-2019,14USU0230T,6091316004,Escolarizada,1,11,,12,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
687 2018-2019 14USU0230T 6091301008,687,2018-2019,14USU0230T,6091301008,Escolarizada,8,10,,18,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
688 2018-2019 14USU0230T 6091331003,688,2018-2019,14USU0230T,6091331003,Escolarizada,31,16,,47,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
689 2018-2019 14USU0230T 6091340004,689,2018-2019,14USU0230T,6091340004,Escolarizada,14,11,,25,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
690 2018-2019 14USU0230T 6091332001,690,2018-2019,14USU0230T,6091332001,Escolarizada,15,14,,29,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
691 2018-2019 14USU0230T 6091307001,691,2018-2019,14USU0230T,6091307001,Escolarizada,33,6,,39,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
692 2018-2019 14USU0230T 6091334001,692,2018-2019,14USU0230T,6091334001,Escolarizada,6,2,,8,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
693 2018-2019 14USU0230T 6093203005,693,2018-2019,14USU0230T,6093203005,Escolarizada,2,12,,14,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
694 2018-2019 14USU0230T 6091335001,694,2018-2019,14USU0230T,6091335001,Escolarizada,21,24,,45,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
695 2018-2019 14USU0230T 6091336005,695,2018-2019,14USU0230T,6091336005,Escolarizada,16,9,,25,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
696 2018-2019 14USU0230T 6091336009,696,2018-2019,14USU0230T,6091336009,Escolarizada,1,3,,4,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
697 2018-2019 14USU0230T 6093204001,697,2018-2019,14USU0230T,6093204001,Escolarizada,1,12,,13,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
698 2018-2019 14USU0230T 6091337002,698,2018-2019,14USU0230T,6091337002,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
699 2018-2019 14USU0230T 6091338003,699,2018-2019,14USU0230T,6091338003,Escolarizada,17,35,,52,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
700 2018-2019 14USU0230T 6091339001,700,2018-2019,14USU0230T,6091339001,Escolarizada,1,4,,5,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
701 2018-2019 14USU0230T 6091340001,701,2018-2019,14USU0230T,6091340001,Escolarizada,62,124,,186,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
702 2018-2019 14USU0230T 6093205004,702,2018-2019,14USU0230T,6093205004,Escolarizada,4,4,,8,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
703 2018-2019 14USU0230T 6093206003,703,2018-2019,14USU0230T,6093206003,Escolarizada,9,5,,14,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
704 2018-2019 14USU0230T 6093201005,704,2018-2019,14USU0230T,6093201005,Escolarizada,3,4,,7,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
705 2018-2019 14USU0230T 6091341001,705,2018-2019,14USU0230T,6091341001,Escolarizada,14,15,,29,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
706 2018-2019 14USU0230T 6091336013,706,2018-2019,14USU0230T,6091336013,Escolarizada,12,8,,20,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
707 2018-2019 14USU0230T 6091342013,707,2018-2019,14USU0230T,6091342013,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
708 2018-2019 14USU0230T 6091335003,708,2018-2019,14USU0230T,6091335003,Escolarizada,1,3,,4,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
709 2018-2019 14USU0230T 6091343001,709,2018-2019,14USU0230T,6091343001,Escolarizada,8,9,,17,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
710 2018-2019 14USU0230T 6091337005,710,2018-2019,14USU0230T,6091337005,Escolarizada,63,7,,70,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,3,0,,3,0,0,,0,0,0,,0,3,0,,3,0,0,,0
711 2018-2019 14USU0230T 6091344001,711,2018-2019,14USU0230T,6091344001,Escolarizada,56,1,,57,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0
712 2018-2019 14USU0230T 6091344002,712,2018-2019,14USU0230T,6091344002,Escolarizada,3,9,,12,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
713 2018-2019 14USU0230T 7042500053,713,2018-2019,14USU0230T,7042500053,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
714 2018-2019 14USU0230T 7095200012,714,2018-2019,14USU0230T,7095200012,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
715 2018-2019 14USU0230T 7012601010,715,2018-2019,14USU0230T,7012601010,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
716 2018-2019 14USU0230T 7091345002,716,2018-2019,14USU0230T,7091345002,Escolarizada,3,10,,13,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
717 2018-2019 14USU0230T 7091325001,717,2018-2019,14USU0230T,7091325001,Escolarizada,10,11,,21,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
718 2018-2019 14USU0230T 7095600015,718,2018-2019,14USU0230T,7095600015,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
719 2018-2019 14USU0230T 7051200022,719,2018-2019,14USU0230T,7051200022,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
720 2018-2019 14USU0230T 7033200014,720,2018-2019,14USU0230T,7033200014,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
721 2018-2019 14USU0230T 7091345005,721,2018-2019,14USU0230T,7091345005,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
722 2018-2019 14USU0230T 7095600046,722,2018-2019,14USU0230T,7095600046,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
723 2018-2019 14USU0230T 7012601008,723,2018-2019,14USU0230T,7012601008,Escolarizada,9,7,,16,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
724 2018-2019 14USU0230T 7042500062,724,2018-2019,14USU0230T,7042500062,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
725 2018-2019 14USU0230T 7031500022,725,2018-2019,14USU0230T,7031500022,Escolarizada,7,17,,24,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
726 2018-2019 14USU0230T 7042500034,726,2018-2019,14USU0230T,7042500034,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
727 2018-2019 14USU0230T 7095000001,727,2018-2019,14USU0230T,7095000001,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
728 2018-2019 14USU0230T 7031100188,728,2018-2019,14USU0230T,7031100188,Escolarizada,4,12,,16,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
729 2018-2019 14USU0230T 7091316004,729,2018-2019,14USU0230T,7091316004,Escolarizada,1,13,,14,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
730 2018-2019 14USU0230T 7093207003,730,2018-2019,14USU0230T,7093207003,Escolarizada,2,0,,2,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
731 2018-2019 14USU0230T 7031100030,731,2018-2019,14USU0230T,7031100030,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
732 2018-2019 14USU0230T 7031100043,732,2018-2019,14USU0230T,7031100043,Escolarizada,4,21,,25,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0
733 2018-2019 14USU0230T 7031100001,733,2018-2019,14USU0230T,7031100001,Escolarizada,4,4,,8,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0
734 2018-2019 14USU0230T 7031100057,734,2018-2019,14USU0230T,7031100057,Escolarizada,4,7,,11,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
735 2018-2019 14USU0230T 7095600030,735,2018-2019,14USU0230T,7095600030,Escolarizada,10,20,,30,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,1,,1
736 2018-2019 14USU0230T 7031100103,736,2018-2019,14USU0230T,7031100103,Escolarizada,2,12,,14,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
737 2018-2019 14USU0200Z 8051300007,737,2018-2019,14USU0200Z,8051300007,Escolarizada,9,12,,21,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,2,,2,0,0,,0,0,0,,0,0,2,,2,0,0,,0
738 2018-2019 14USU0200Z 7042100015,738,2018-2019,14USU0200Z,7042100015,Escolarizada,49,32,,81,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
739 2018-2019 14USU0200Z 7051300079,739,2018-2019,14USU0200Z,7051300079,Escolarizada,0,3,,3,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
740 2018-2019 14USU0200Z 7051300018,740,2018-2019,14USU0200Z,7051300018,Escolarizada,6,9,,15,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
741 2018-2019 14USU0200Z 7033100026,741,2018-2019,14USU0200Z,7033100026,Escolarizada,13,11,,24,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
742 2018-2019 14USU0210F 8031100002,742,2018-2019,14USU0210F,8031100002,Escolarizada,0,3,,3,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
743 2018-2019 14USU0210F 8031100026,743,2018-2019,14USU0210F,8031100026,Escolarizada,2,4,,6,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
744 2018-2019 14USU0210F 7042000002,744,2018-2019,14USU0210F,7042000002,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
745 2018-2019 14USU0210F 7042100033,745,2018-2019,14USU0210F,7042100033,Escolarizada,11,16,,27,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
746 2018-2019 14USU0210F 7031100005,746,2018-2019,14USU0210F,7031100005,Escolarizada,3,14,,17,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,1,,2,0,0,,0,0,0,,0,1,1,,2,0,0,,0
747 2018-2019 14USU0210F 7095600015,747,2018-2019,14USU0210F,7095600015,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
748 2018-2019 14USU0210F 7033100026,748,2018-2019,14USU0210F,7033100026,Escolarizada,14,14,,28,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
749 2018-2019 14USU0210F 7031200071,749,2018-2019,14USU0210F,7031200071,Escolarizada,0,3,,3,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
750 2018-2019 14USU0210F 7031100176,750,2018-2019,14USU0210F,7031100176,Escolarizada,1,11,,12,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
751 2018-2019 14USU0210F 7095600030,751,2018-2019,14USU0210F,7095600030,Escolarizada,10,12,,22,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0
752 2018-2019 14USU0002Z 7042100033,752,2018-2019,14USU0002Z,7042100033,Escolarizada,60,28,,88,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,0,,2,1,1,,2
753 2018-2019 14USU0002Z 7033100026,753,2018-2019,14USU0002Z,7033100026,Escolarizada,7,13,,20,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,1,0,,1
754 2018-2019 14USU0002Z 7095600030,754,2018-2019,14USU0002Z,7095600030,Escolarizada,34,53,,87,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,1,1,,2,0,0,,0,0,0,,0,1,2,,3,2,0,,2
755 2018-2019 14USU0002Z 7011400011,755,2018-2019,14USU0002Z,7011400011,Escolarizada,20,26,,46,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,2,,2
756 2018-2019 14USU0140A 8021000010,756,2018-2019,14USU0140A,8021000010,Escolarizada,2,2,,4,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
757 2018-2019 14USU0140A 8073100010,757,2018-2019,14USU0140A,8073100010,Escolarizada,20,8,,28,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
758 2018-2019 14USU0140A 7073100088,758,2018-2019,14USU0140A,7073100088,Escolarizada,10,10,,20,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
759 2018-2019 14USU0140A 7021600019,759,2018-2019,14USU0140A,7021600019,Escolarizada,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
760 2018-2019 14USU0140A 7021600006,760,2018-2019,14USU0140A,7021600006,Escolarizada,8,6,,14,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
761 2018-2019 14USU0140A 7103100003,761,2018-2019,14USU0140A,7103100003,Escolarizada,2,6,,8,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
762 2018-2019 14USU0140A 7021400005,762,2018-2019,14USU0140A,7021400005,Escolarizada,10,3,,13,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
763 2018-2019 14USU0140A 7021300007,763,2018-2019,14USU0140A,7021300007,Escolarizada,3,2,,5,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1
764 2018-2019 14USU0140A 7042500117,764,2018-2019,14USU0140A,7042500117,Escolarizada,5,18,,23,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
765 2018-2019 14USU0140A 7073100089,765,2018-2019,14USU0140A,7073100089,Escolarizada,10,15,,25,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0
766 2018-2019 14USU0140A 7073100051,766,2018-2019,14USU0140A,7073100051,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
767 2018-2019 14USU0140A 7073100082,767,2018-2019,14USU0140A,7073100082,Escolarizada,10,4,,14,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
768 2018-2019 14USU0100Z 8033100009,768,2018-2019,14USU0100Z,8033100009,Escolarizada,21,10,,31,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
769 2018-2019 14USU0100Z 8022300013,769,2018-2019,14USU0100Z,8022300013,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
770 2018-2019 14USU0100Z 8022300004,770,2018-2019,14USU0100Z,8022300004,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
771 2018-2019 14USU0100Z 7022600002,771,2018-2019,14USU0100Z,7022600002,Escolarizada,6,6,,12,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,1,0,,1
772 2018-2019 14USU0100Z 7033100026,772,2018-2019,14USU0100Z,7033100026,Escolarizada,52,38,,90,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
773 2018-2019 14USU0100Z 7022300015,773,2018-2019,14USU0100Z,7022300015,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
774 2018-2019 14USU0130U 8031100002,774,2018-2019,14USU0130U,8031100002,Escolarizada,19,17,,36,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
775 2018-2019 14USU0130U 8051100004,775,2018-2019,14USU0130U,8051100004,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
776 2018-2019 14USU0130U 8051300007,776,2018-2019,14USU0130U,8051300007,Escolarizada,26,24,,50,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,2,,2
777 2018-2019 14USU0130U 8051100024,777,2018-2019,14USU0130U,8051100024,Escolarizada,12,10,,22,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
778 2018-2019 14USU0130U 7081100051,778,2018-2019,14USU0130U,7081100051,Escolarizada,3,0,,3,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
779 2018-2019 14USU0130U 7031100005,779,2018-2019,14USU0130U,7031100005,Escolarizada,23,25,,48,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0
780 2018-2019 14USU0130U 7081100072,780,2018-2019,14USU0130U,7081100072,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
781 2018-2019 14USU0130U 7095600007,781,2018-2019,14USU0130U,7095600007,Escolarizada,4,7,,11,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
782 2018-2019 14USU0130U 7051300013,782,2018-2019,14USU0130U,7051300013,Escolarizada,27,19,,46,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
