name,row,ciclo,cve_programa,total
211 PE únicos con matrícula -60 - 2024-2025 - 5021500002,60,2024-2025,5021500002,1
211 PE únicos con matrícula -61 - 2024-2025 - 5021500044,61,2024-2025,5021500044,1
211 PE únicos con matrícula -62 - 2024-2025 - 5021500119,62,2024-2025,5021500119,1
211 PE únicos con matrícula -63 - 2024-2025 - 5021600017,63,2024-2025,5021600017,1
211 PE únicos con matrícula -64 - 2024-2025 - 5021600024,64,2024-2025,5021600024,1
211 PE únicos con matrícula -65 - 2024-2025 - 5021600062,65,2024-2025,5021600062,1
211 PE únicos con matrícula -66 - 2024-2025 - 5021700002,66,2024-2025,5021700002,1
211 PE únicos con matrícula -67 - 2024-2025 - 5022000001,67,2024-2025,5022000001,1
211 PE únicos con matrícula -68 - 2024-2025 - 5022200040,68,2024-2025,5022200040,1
211 PE únicos con matrícula -69 - 2024-2025 - 5022300022,69,2024-2025,5022300022,1
211 PE únicos con matrícula -70 - 2024-2025 - 5022500001,70,2024-2025,5022500001,1
211 PE únicos con matrícula -71 - 2024-2025 - 5022500008,71,2024-2025,5022500008,1
211 PE únicos con matrícula -72 - 2024-2025 - 5022600002,72,2024-2025,5022600002,1
211 PE únicos con matrícula -73 - 2024-2025 - 5031100007,73,2024-2025,5031100007,1
211 PE únicos con matrícula -74 - 2024-2025 - 5031200004,74,2024-2025,5031200004,1
211 PE únicos con matrícula -75 - 2024-2025 - 5031200031,75,2024-2025,5031200031,1
211 PE únicos con matrícula -76 - 2024-2025 - 5031300010,76,2024-2025,5031300010,1
211 PE únicos con matrícula -77 - 2024-2025 - 5031300014,77,2024-2025,5031300014,1
211 PE únicos con matrícula -78 - 2024-2025 - 5031300044,78,2024-2025,5031300044,1
211 PE únicos con matrícula -79 - 2024-2025 - 5031400003,79,2024-2025,5031400003,1
211 PE únicos con matrícula -80 - 2024-2025 - 5031500008,80,2024-2025,5031500008,1
211 PE únicos con matrícula -81 - 2024-2025 - 5031500010,81,2024-2025,5031500010,1
211 PE únicos con matrícula -82 - 2024-2025 - 5032100001,82,2024-2025,5032100001,1
211 PE únicos con matrícula -83 - 2024-2025 - 5032100027,83,2024-2025,5032100027,1
211 PE únicos con matrícula -84 - 2024-2025 - 5032100038,84,2024-2025,5032100038,1
211 PE únicos con matrícula -85 - 2024-2025 - 5032100065,85,2024-2025,5032100065,1
211 PE únicos con matrícula -86 - 2024-2025 - 5032200003,86,2024-2025,5032200003,1
211 PE únicos con matrícula -87 - 2024-2025 - 5032200012,87,2024-2025,5032200012,1
211 PE únicos con matrícula -88 - 2024-2025 - 5033100003,88,2024-2025,5033100003,1
211 PE únicos con matrícula -89 - 2024-2025 - 5033200006,89,2024-2025,5033200006,1
211 PE únicos con matrícula -90 - 2024-2025 - 5033200024,90,2024-2025,5033200024,1
211 PE únicos con matrícula -91 - 2024-2025 - 5041100007,91,2024-2025,5041100007,1
211 PE únicos con matrícula -92 - 2024-2025 - 5041100009,92,2024-2025,5041100009,1
211 PE únicos con matrícula -93 - 2024-2025 - 5041100021,93,2024-2025,5041100021,1
211 PE únicos con matrícula -94 - 2024-2025 - 5041100056,94,2024-2025,5041100056,1
211 PE únicos con matrícula -95 - 2024-2025 - 5041100127,95,2024-2025,5041100127,1
211 PE únicos con matrícula -96 - 2024-2025 - 5041200028,96,2024-2025,5041200028,1
211 PE únicos con matrícula -97 - 2024-2025 - 5041200075,97,2024-2025,5041200075,1
211 PE únicos con matrícula -98 - 2024-2025 - 5041300007,98,2024-2025,5041300007,1
211 PE únicos con matrícula -99 - 2024-2025 - 5041300066,99,2024-2025,5041300066,1
211 PE únicos con matrícula -100 - 2024-2025 - 5041400032,100,2024-2025,5041400032,1
211 PE únicos con matrícula -101 - 2024-2025 - 5042000002,101,2024-2025,5042000002,1
211 PE únicos con matrícula -102 - 2024-2025 - 5042100012,102,2024-2025,5042100012,1
211 PE únicos con matrícula -103 - 2024-2025 - 5042100065,103,2024-2025,5042100065,1
211 PE únicos con matrícula -104 - 2024-2025 - 5042100092,104,2024-2025,5042100092,1
211 PE únicos con matrícula -105 - 2024-2025 - 5042100117,105,2024-2025,5042100117,1
211 PE únicos con matrícula -106 - 2024-2025 - 5042200024,106,2024-2025,5042200024,1
211 PE únicos con matrícula -107 - 2024-2025 - 5042300027,107,2024-2025,5042300027,1
211 PE únicos con matrícula -108 - 2024-2025 - 5042400005,108,2024-2025,5042400005,1
211 PE únicos con matrícula -109 - 2024-2025 - 5051100003,109,2024-2025,5051100003,1
211 PE únicos con matrícula -110 - 2024-2025 - 5051100006,110,2024-2025,5051100006,1
211 PE únicos con matrícula -111 - 2024-2025 - 5051100015,111,2024-2025,5051100015,1
211 PE únicos con matrícula -112 - 2024-2025 - 5051200024,112,2024-2025,5051200024,1
211 PE únicos con matrícula -113 - 2024-2025 - 5051300005,113,2024-2025,5051300005,1
211 PE únicos con matrícula -114 - 2024-2025 - 5051300020,114,2024-2025,5051300020,1
211 PE únicos con matrícula -115 - 2024-2025 - 5051300048,115,2024-2025,5051300048,1
211 PE únicos con matrícula -116 - 2024-2025 - 5052100005,116,2024-2025,5052100005,1
211 PE únicos con matrícula -117 - 2024-2025 - 5052200002,117,2024-2025,5052200002,1
211 PE únicos con matrícula -118 - 2024-2025 - 5052200007,118,2024-2025,5052200007,1
211 PE únicos con matrícula -119 - 2024-2025 - 5052200017,119,2024-2025,5052200017,1
211 PE únicos con matrícula -120 - 2024-2025 - 5052200021,120,2024-2025,5052200021,1
211 PE únicos con matrícula -121 - 2024-2025 - 5052300015,121,2024-2025,5052300015,1
211 PE únicos con matrícula -122 - 2024-2025 - 5053100004,122,2024-2025,5053100004,1
211 PE únicos con matrícula -123 - 2024-2025 - 5061000002,123,2024-2025,5061000002,1
211 PE únicos con matrícula -124 - 2024-2025 - 5061000015,124,2024-2025,5061000015,1
211 PE únicos con matrícula -125 - 2024-2025 - 5061100001,125,2024-2025,5061100001,1
211 PE únicos con matrícula -126 - 2024-2025 - 5061300147,126,2024-2025,5061300147,1
211 PE únicos con matrícula -127 - 2024-2025 - 5061300148,127,2024-2025,5061300148,1
211 PE únicos con matrícula -128 - 2024-2025 - 5062100009,128,2024-2025,5062100009,1
211 PE únicos con matrícula -129 - 2024-2025 - 5062100033,129,2024-2025,5062100033,1
211 PE únicos con matrícula -130 - 2024-2025 - 5062100034,130,2024-2025,5062100034,1
211 PE únicos con matrícula -131 - 2024-2025 - 5062200055,131,2024-2025,5062200055,1
211 PE únicos con matrícula -132 - 2024-2025 - 5062200073,132,2024-2025,5062200073,1
211 PE únicos con matrícula -133 - 2024-2025 - 5062200082,133,2024-2025,5062200082,1
211 PE únicos con matrícula -134 - 2024-2025 - 5062200105,134,2024-2025,5062200105,1
211 PE únicos con matrícula -135 - 2024-2025 - 5071000020,135,2024-2025,5071000020,1
211 PE únicos con matrícula -136 - 2024-2025 - 5071000047,136,2024-2025,5071000047,1
211 PE únicos con matrícula -137 - 2024-2025 - 5071100005,137,2024-2025,5071100005,1
211 PE únicos con matrícula -138 - 2024-2025 - 5071100019,138,2024-2025,5071100019,1
211 PE únicos con matrícula -139 - 2024-2025 - 5071200009,139,2024-2025,5071200009,1
211 PE únicos con matrícula -140 - 2024-2025 - 5071200034,140,2024-2025,5071200034,1
211 PE únicos con matrícula -141 - 2024-2025 - 5071300009,141,2024-2025,5071300009,1
211 PE únicos con matrícula -142 - 2024-2025 - 5071300014,142,2024-2025,5071300014,1
211 PE únicos con matrícula -143 - 2024-2025 - 5071300082,143,2024-2025,5071300082,1
211 PE únicos con matrícula -144 - 2024-2025 - 5071300091,144,2024-2025,5071300091,1
211 PE únicos con matrícula -145 - 2024-2025 - 5071300110,145,2024-2025,5071300110,1
211 PE únicos con matrícula -146 - 2024-2025 - 5071300147,146,2024-2025,5071300147,1
211 PE únicos con matrícula -147 - 2024-2025 - 5071300158,147,2024-2025,5071300158,1
211 PE únicos con matrícula -148 - 2024-2025 - 5071400008,148,2024-2025,5071400008,1
211 PE únicos con matrícula -149 - 2024-2025 - 5071400015,149,2024-2025,5071400015,1
211 PE únicos con matrícula -150 - 2024-2025 - 5071700019,150,2024-2025,5071700019,1
211 PE únicos con matrícula -151 - 2024-2025 - 5072100002,151,2024-2025,5072100002,1
211 PE únicos con matrícula -152 - 2024-2025 - 5072100018,152,2024-2025,5072100018,1
211 PE únicos con matrícula -153 - 2024-2025 - 5072100033,153,2024-2025,5072100033,1
211 PE únicos con matrícula -154 - 2024-2025 - 5072100049,154,2024-2025,5072100049,1
211 PE únicos con matrícula -155 - 2024-2025 - 5072400001,155,2024-2025,5072400001,1
211 PE únicos con matrícula -156 - 2024-2025 - 5073100009,156,2024-2025,5073100009,1
211 PE únicos con matrícula -157 - 2024-2025 - 5073100024,157,2024-2025,5073100024,1
211 PE únicos con matrícula -158 - 2024-2025 - 5073200005,158,2024-2025,5073200005,1
211 PE únicos con matrícula -159 - 2024-2025 - 5073200010,159,2024-2025,5073200010,1
211 PE únicos con matrícula -160 - 2024-2025 - 5073200035,160,2024-2025,5073200035,1
211 PE únicos con matrícula -161 - 2024-2025 - 5081100010,161,2024-2025,5081100010,1
211 PE únicos con matrícula -162 - 2024-2025 - 5081100050,162,2024-2025,5081100050,1
211 PE únicos con matrícula -163 - 2024-2025 - 5081300016,163,2024-2025,5081300016,1
211 PE únicos con matrícula -164 - 2024-2025 - 5082100001,164,2024-2025,5082100001,1
211 PE únicos con matrícula -165 - 2024-2025 - 5091100011,165,2024-2025,5091100011,1
211 PE únicos con matrícula -166 - 2024-2025 - 5092100006,166,2024-2025,5092100006,1
211 PE únicos con matrícula -167 - 2024-2025 - 5093100002,167,2024-2025,5093100002,1
211 PE únicos con matrícula -168 - 2024-2025 - 5094100009,168,2024-2025,5094100009,1
211 PE únicos con matrícula -169 - 2024-2025 - 5094200006,169,2024-2025,5094200006,1
211 PE únicos con matrícula -170 - 2024-2025 - 5094300009,170,2024-2025,5094300009,1
211 PE únicos con matrícula -171 - 2024-2025 - 5095200007,171,2024-2025,5095200007,1
211 PE únicos con matrícula -172 - 2024-2025 - 5095400006,172,2024-2025,5095400006,1
211 PE únicos con matrícula -173 - 2024-2025 - 5095600005,173,2024-2025,5095600005,1
211 PE únicos con matrícula -174 - 2024-2025 - 5101100015,174,2024-2025,5101100015,1
211 PE únicos con matrícula -175 - 2024-2025 - 5101600013,175,2024-2025,5101600013,1
211 PE únicos con matrícula -176 - 2024-2025 - 5102100004,176,2024-2025,5102100004,1
211 PE únicos con matrícula -177 - 2024-2025 - 5103100017,177,2024-2025,5103100017,1
211 PE únicos con matrícula -178 - 2024-2025 - 5104100015,178,2024-2025,5104100015,1
211 PE únicos con matrícula -179 - 2024-2025 - 6033100087,179,2024-2025,6033100087,1
211 PE únicos con matrícula -180 - 2024-2025 - 6041100014,180,2024-2025,6041100014,1
211 PE únicos con matrícula -181 - 2024-2025 - 6051100001,181,2024-2025,6051100001,1
211 PE únicos con matrícula -182 - 2024-2025 - 6081100002,182,2024-2025,6081100002,1
211 PE únicos con matrícula -183 - 2024-2025 - 6081100005,183,2024-2025,6081100005,1
211 PE únicos con matrícula -184 - 2024-2025 - 6091301004,184,2024-2025,6091301004,1
211 PE únicos con matrícula -185 - 2024-2025 - 6091301005,185,2024-2025,6091301005,1
211 PE únicos con matrícula -186 - 2024-2025 - 6091301008,186,2024-2025,6091301008,1
211 PE únicos con matrícula -187 - 2024-2025 - 6091302001,187,2024-2025,6091302001,1
211 PE únicos con matrícula -188 - 2024-2025 - 6091304001,188,2024-2025,6091304001,1
211 PE únicos con matrícula -189 - 2024-2025 - 6091304018,189,2024-2025,6091304018,1
211 PE únicos con matrícula -190 - 2024-2025 - 6091305002,190,2024-2025,6091305002,1
211 PE únicos con matrícula -191 - 2024-2025 - 6091306001,191,2024-2025,6091306001,1
211 PE únicos con matrícula -192 - 2024-2025 - 6091307001,192,2024-2025,6091307001,1
211 PE únicos con matrícula -193 - 2024-2025 - 6091308001,193,2024-2025,6091308001,1
211 PE únicos con matrícula -194 - 2024-2025 - 6091309002,194,2024-2025,6091309002,1
211 PE únicos con matrícula -195 - 2024-2025 - 6091310001,195,2024-2025,6091310001,1
211 PE únicos con matrícula -196 - 2024-2025 - 6091310002,196,2024-2025,6091310002,1
211 PE únicos con matrícula -197 - 2024-2025 - 6091311001,197,2024-2025,6091311001,1
211 PE únicos con matrícula -198 - 2024-2025 - 6091312001,198,2024-2025,6091312001,1
211 PE únicos con matrícula -199 - 2024-2025 - 6091313001,199,2024-2025,6091313001,1
211 PE únicos con matrícula -200 - 2024-2025 - 6091313004,200,2024-2025,6091313004,1
211 PE únicos con matrícula -201 - 2024-2025 - 6091313008,201,2024-2025,6091313008,1
211 PE únicos con matrícula -202 - 2024-2025 - 6091314001,202,2024-2025,6091314001,1
211 PE únicos con matrícula -203 - 2024-2025 - 6091315001,203,2024-2025,6091315001,1
211 PE únicos con matrícula -204 - 2024-2025 - 6091316002,204,2024-2025,6091316002,1
211 PE únicos con matrícula -205 - 2024-2025 - 6091316004,205,2024-2025,6091316004,1
211 PE únicos con matrícula -206 - 2024-2025 - 6091316007,206,2024-2025,6091316007,1
211 PE únicos con matrícula -207 - 2024-2025 - 6091317001,207,2024-2025,6091317001,1
211 PE únicos con matrícula -208 - 2024-2025 - 6091317003,208,2024-2025,6091317003,1
211 PE únicos con matrícula -209 - 2024-2025 - 6091317009,209,2024-2025,6091317009,1
211 PE únicos con matrícula -210 - 2024-2025 - 6091318001,210,2024-2025,6091318001,1
211 PE únicos con matrícula -211 - 2024-2025 - 6091318002,211,2024-2025,6091318002,1
211 PE únicos con matrícula -212 - 2024-2025 - 6091319001,212,2024-2025,6091319001,1
211 PE únicos con matrícula -213 - 2024-2025 - 6091319004,213,2024-2025,6091319004,1
211 PE únicos con matrícula -214 - 2024-2025 - 6091321003,214,2024-2025,6091321003,1
211 PE únicos con matrícula -215 - 2024-2025 - 6091322003,215,2024-2025,6091322003,1
211 PE únicos con matrícula -216 - 2024-2025 - 6091323001,216,2024-2025,6091323001,1
211 PE únicos con matrícula -217 - 2024-2025 - 6091323002,217,2024-2025,6091323002,1
211 PE únicos con matrícula -218 - 2024-2025 - 6091323004,218,2024-2025,6091323004,1
211 PE únicos con matrícula -219 - 2024-2025 - 6091325002,219,2024-2025,6091325002,1
211 PE únicos con matrícula -220 - 2024-2025 - 6091326001,220,2024-2025,6091326001,1
211 PE únicos con matrícula -221 - 2024-2025 - 6091327002,221,2024-2025,6091327002,1
211 PE únicos con matrícula -222 - 2024-2025 - 6091329001,222,2024-2025,6091329001,1
211 PE únicos con matrícula -223 - 2024-2025 - 6091331003,223,2024-2025,6091331003,1
211 PE únicos con matrícula -224 - 2024-2025 - 6091331004,224,2024-2025,6091331004,1
211 PE únicos con matrícula -225 - 2024-2025 - 6091332001,225,2024-2025,6091332001,1
211 PE únicos con matrícula -226 - 2024-2025 - 6091334001,226,2024-2025,6091334001,1
211 PE únicos con matrícula -227 - 2024-2025 - 6091335001,227,2024-2025,6091335001,1
211 PE únicos con matrícula -228 - 2024-2025 - 6091335003,228,2024-2025,6091335003,1
211 PE únicos con matrícula -229 - 2024-2025 - 6091336001,229,2024-2025,6091336001,1
211 PE únicos con matrícula -230 - 2024-2025 - 6091336005,230,2024-2025,6091336005,1
211 PE únicos con matrícula -231 - 2024-2025 - 6091336007,231,2024-2025,6091336007,1
211 PE únicos con matrícula -232 - 2024-2025 - 6091336009,232,2024-2025,6091336009,1
211 PE únicos con matrícula -233 - 2024-2025 - 6091336013,233,2024-2025,6091336013,1
211 PE únicos con matrícula -234 - 2024-2025 - 6091337005,234,2024-2025,6091337005,1
211 PE únicos con matrícula -235 - 2024-2025 - 6091338002,235,2024-2025,6091338002,1
211 PE únicos con matrícula -236 - 2024-2025 - 6091338003,236,2024-2025,6091338003,1
211 PE únicos con matrícula -237 - 2024-2025 - 6091339001,237,2024-2025,6091339001,1
211 PE únicos con matrícula -238 - 2024-2025 - 6091340001,238,2024-2025,6091340001,1
211 PE únicos con matrícula -239 - 2024-2025 - 6091340004,239,2024-2025,6091340004,1
211 PE únicos con matrícula -240 - 2024-2025 - 6091341001,240,2024-2025,6091341001,1
211 PE únicos con matrícula -241 - 2024-2025 - 6091342012,241,2024-2025,6091342012,1
211 PE únicos con matrícula -242 - 2024-2025 - 6091343001,242,2024-2025,6091343001,1
211 PE únicos con matrícula -243 - 2024-2025 - 6091344001,243,2024-2025,6091344001,1
211 PE únicos con matrícula -244 - 2024-2025 - 6091344002,244,2024-2025,6091344002,1
211 PE únicos con matrícula -245 - 2024-2025 - 6091345005,245,2024-2025,6091345005,1
211 PE únicos con matrícula -246 - 2024-2025 - 6091345008,246,2024-2025,6091345008,1
211 PE únicos con matrícula -247 - 2024-2025 - 6091345011,247,2024-2025,6091345011,1
211 PE únicos con matrícula -248 - 2024-2025 - 6092202002,248,2024-2025,6092202002,1
211 PE únicos con matrícula -249 - 2024-2025 - 6092203006,249,2024-2025,6092203006,1
211 PE únicos con matrícula -250 - 2024-2025 - 6092204007,250,2024-2025,6092204007,1
211 PE únicos con matrícula -251 - 2024-2025 - 6092205001,251,2024-2025,6092205001,1
211 PE únicos con matrícula -252 - 2024-2025 - 6092206002,252,2024-2025,6092206002,1
211 PE únicos con matrícula -253 - 2024-2025 - 6092206010,253,2024-2025,6092206010,1
211 PE únicos con matrícula -254 - 2024-2025 - 6092207003,254,2024-2025,6092207003,1
211 PE únicos con matrícula -255 - 2024-2025 - 6092208015,255,2024-2025,6092208015,1
211 PE únicos con matrícula -256 - 2024-2025 - 6093201002,256,2024-2025,6093201002,1
211 PE únicos con matrícula -257 - 2024-2025 - 6093201005,257,2024-2025,6093201005,1
211 PE únicos con matrícula -258 - 2024-2025 - 6093202001,258,2024-2025,6093202001,1
211 PE únicos con matrícula -259 - 2024-2025 - 6093203005,259,2024-2025,6093203005,1
211 PE únicos con matrícula -260 - 2024-2025 - 6093204001,260,2024-2025,6093204001,1
211 PE únicos con matrícula -261 - 2024-2025 - 6093205004,261,2024-2025,6093205004,1
211 PE únicos con matrícula -262 - 2024-2025 - 6093206003,262,2024-2025,6093206003,1
211 PE únicos con matrícula -263 - 2024-2025 - 6095600002,263,2024-2025,6095600002,1
211 PE únicos con matrícula -264 - 2024-2025 - 7011000002,264,2024-2025,7011000002,1
211 PE únicos con matrícula -265 - 2024-2025 - 7011000042,265,2024-2025,7011000042,1
211 PE únicos con matrícula -266 - 2024-2025 - 7011000094,266,2024-2025,7011000094,1
211 PE únicos con matrícula -267 - 2024-2025 - 7011200033,267,2024-2025,7011200033,1
211 PE únicos con matrícula -268 - 2024-2025 - 7011200077,268,2024-2025,7011200077,1
211 PE únicos con matrícula -269 - 2024-2025 - 7011200088,269,2024-2025,7011200088,1
211 PE únicos con matrícula -270 - 2024-2025 - 7011400011,270,2024-2025,7011400011,1
211 PE únicos con matrícula -271 - 2024-2025 - 7011400029,271,2024-2025,7011400029,1
211 PE únicos con matrícula -272 - 2024-2025 - 7011500003,272,2024-2025,7011500003,1
211 PE únicos con matrícula -273 - 2024-2025 - 7012000087,273,2024-2025,7012000087,1
211 PE únicos con matrícula -274 - 2024-2025 - 7012400001,274,2024-2025,7012400001,1
211 PE únicos con matrícula -275 - 2024-2025 - 7012500034,275,2024-2025,7012500034,1
211 PE únicos con matrícula -276 - 2024-2025 - 7012601008,276,2024-2025,7012601008,1
211 PE únicos con matrícula -277 - 2024-2025 - 7012601010,277,2024-2025,7012601010,1
211 PE únicos con matrícula -278 - 2024-2025 - 7012602002,278,2024-2025,7012602002,1
211 PE únicos con matrícula -279 - 2024-2025 - 7012602009,279,2024-2025,7012602009,1
211 PE únicos con matrícula -280 - 2024-2025 - 7012603017,280,2024-2025,7012603017,1
211 PE únicos con matrícula -281 - 2024-2025 - 7012604029,281,2024-2025,7012604029,1
211 PE únicos con matrícula -282 - 2024-2025 - 7012604064,282,2024-2025,7012604064,1
211 PE únicos con matrícula -283 - 2024-2025 - 7021000014,283,2024-2025,7021000014,1
211 PE únicos con matrícula -284 - 2024-2025 - 7021300007,284,2024-2025,7021300007,1
211 PE únicos con matrícula -285 - 2024-2025 - 7021400005,285,2024-2025,7021400005,1
211 PE únicos con matrícula -286 - 2024-2025 - 7021400038,286,2024-2025,7021400038,1
211 PE únicos con matrícula -287 - 2024-2025 - 7021600006,287,2024-2025,7021600006,1
211 PE únicos con matrícula -288 - 2024-2025 - 7021600019,288,2024-2025,7021600019,1
211 PE únicos con matrícula -289 - 2024-2025 - 7021600021,289,2024-2025,7021600021,1
211 PE únicos con matrícula -290 - 2024-2025 - 7022200011,290,2024-2025,7022200011,1
211 PE únicos con matrícula -291 - 2024-2025 - 7022200019,291,2024-2025,7022200019,1
211 PE únicos con matrícula -292 - 2024-2025 - 7022300005,292,2024-2025,7022300005,1
211 PE únicos con matrícula -293 - 2024-2025 - 7022300015,293,2024-2025,7022300015,1
211 PE únicos con matrícula -294 - 2024-2025 - 7022300034,294,2024-2025,7022300034,1
211 PE únicos con matrícula -295 - 2024-2025 - 7022300036,295,2024-2025,7022300036,1
211 PE únicos con matrícula -296 - 2024-2025 - 7022300037,296,2024-2025,7022300037,1
211 PE únicos con matrícula -297 - 2024-2025 - 7022400002,297,2024-2025,7022400002,1
211 PE únicos con matrícula -298 - 2024-2025 - 7022400011,298,2024-2025,7022400011,1
211 PE únicos con matrícula -299 - 2024-2025 - 7022500008,299,2024-2025,7022500008,1
211 PE únicos con matrícula -300 - 2024-2025 - 7022500015,300,2024-2025,7022500015,1
211 PE únicos con matrícula -301 - 2024-2025 - 7022500032,301,2024-2025,7022500032,1
211 PE únicos con matrícula -302 - 2024-2025 - 7022600002,302,2024-2025,7022600002,1
211 PE únicos con matrícula -303 - 2024-2025 - 7022600008,303,2024-2025,7022600008,1
211 PE únicos con matrícula -304 - 2024-2025 - 7031000001,304,2024-2025,7031000001,1
211 PE únicos con matrícula -305 - 2024-2025 - 7031000052,305,2024-2025,7031000052,1
211 PE únicos con matrícula -306 - 2024-2025 - 7031000067,306,2024-2025,7031000067,1
211 PE únicos con matrícula -307 - 2024-2025 - 7031100001,307,2024-2025,7031100001,1
211 PE únicos con matrícula -308 - 2024-2025 - 7031100005,308,2024-2025,7031100005,1
211 PE únicos con matrícula -309 - 2024-2025 - 7031100028,309,2024-2025,7031100028,1
211 PE únicos con matrícula -310 - 2024-2025 - 7031100030,310,2024-2025,7031100030,1
